en,es,de,title,speaker,duration,tags
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
											So I don't know where you live,
											but wherever it is, it certainly is a lot worse now
											than it was in 1999,
											and that is the problem of antibiotic resistance.
											It's a global issue
											affecting both rich and poor countries,
											and at the heart of it, 
you might say, well,
											isn't this really just a medical issue?
											If we taught doctors how not 
to use antibiotics as much,
											if we taught patients how 
not to demand antibiotics,
											perhaps this really wouldn't be an issue,
											and maybe the pharmaceutical companies
											should be working harder to develop
											more antibiotics.
											Now, it turns out that there's something 
fundamental about antibiotics
											which makes it different from other drugs,
											which is that if I misuse antibiotics
											or I use antibiotics,
											not only am I affected but 
others are affected as well,
											in the same way as if I 
choose to drive to work
											or take a plane to go somewhere,
											that the costs I impose on others
											through global climate change go everywhere,
											and I don't necessarily take
these costs into consideration.
											This is what economists might 
call a problem of the commons,
											and the problem of the commons is exactly
											what we face in the case 
of antibiotics as well:
											that we don't consider —
											and we, including individuals, patients,
											hospitals, entire health systems —
											do not consider the costs 
that they impose on others
											by the way antibiotics are actually used.
									","
											No sé dónde viven Uds.
											pero, sean dónde sean, 
seguramente es mucho peor ahora
											que en 1999,
											y ése es el problema de 
la resistencia al antibiótico.
											Es un problema mundial
											que afecta tanto a países 
ricos como pobres
											y, en el fondo, uno podría decir, 
bueno,
											¿no se trata solo un problema clínico?
											Si les enseñáramos a los 
médicos a no usar tanto antibiótico
											y a los pacientes a 
no exigir tanto antibiótico,
											tal vez no sería un problema
											y tal vez las compañías farmacéuticas
											deberían esforzarse más por desarrollar
											más antibióticos.
											Resulta que hay algo 
fundamental sobre el antibiótico
											que lo distingue de otros fármacos,
											y es que, si se hace un mal uso 
del antibiótico
											o utilizo antibióticos,
											no solo me afecto a mí 
sino que repercute a otros también,
											al igual que, si escojo 
conducir al trabajo
											o tomar un avión para 
llegar a algún lugar,
											el costo que impongo sobre los demás
											por el calentamiento global 
se difumina
											sin verme obligado a 
tener estos costos en mente.
											La economía llamaría a esto
la tragedia de los bienes comunes
											y es a esto a lo que nos 
enfrentamos en caso de los antibióticos:
											que nosotros no consideramos
											—nosotros incluye a 
individuos, pacientes,
											hospitales, sistemas de salud enteros—
											no consideramos los costos 
que imponemos al resto
											debido a cómo 
consumimos antibiótico.
									","
											Ich weiß nicht, wo Sie leben,
											aber egal wo, es ist heute 
gewiss sehr viel schlimmer,
											als es 1999 der Fall war.
											Das ist das Problem 
mit der Antibiotika-Resistenz.
											Es ist ein globales Problem,
											das reiche wie arme Länder betrifft.
											Vielleicht sagen Sie: ""Ist das nicht nur
											ein medizinisches Problem?
											Würden Ärzte geschult,
weniger Antibiotika einzusetzen
											und Patienten weniger oft
danach fragen,
											wäre es vielleicht gar kein Problem.
											Vielleicht sollten Pharmakonzerne
											auch intensiver an 
neuen Antibiotika arbeiten.""
											In einem Punkt
unterscheiden sich Antibiotika jedoch
											grundsätzlich von anderen Medikamenten:
											Wenn ich Antibiotika missbrauche
											oder sie gebrauche,
											hat das nicht nur Auswirkungen auf mich,
sondern auch auf andere.
											Das ist vergleichbar mit 
meiner Entscheidung,
											das Auto oder ein Flugzeug zu benutzen.
											Meinen Beitrag zum globalen Klimawandel
											bekommen andere überall zu spüren,
											aber ich bedenke diese Belastung 
nicht unbedingt.
											Volkswirte nennen 
so etwas ""Allmendeklemme"".
											Die Allmendeklemme ist exakt das,
											was wir nun mit den Antibiotika erleben:
											dass wir —
											und damit meine ich Individuen, Patienten,
											Krankenhäuser, ganze Gesundheitssysteme —
											nicht bedenken, was wir anderen dadurch
aufbürden wie wir Antibiotika nutzen.
									",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
											Now, that's a problem that's similar
											to another area that we all know about,
											which is of fuel use and energy,
											and of course energy use
											both depletes energy as well as
											leads to local pollution 
and climate change.
											And typically, in the case of energy,
											there are two ways in which
you can deal with the problem.
											One is, we can make better
use of the oil that we have,
											and that's analogous to making better use
											of existing antibiotics,
											and we can do this in a number of ways
											that we'll talk about in a second,
											but the other option is the 
""drill, baby, drill"" option,
											which in the case of antibiotics 
is to go find new antibiotics.
									","
											Es un problema parecido
											en otro campo que todos conocemos,
											el consumo del 
combustible y la energía,
											y, por supuesto, el consumo de energía
											agota la energía 
y también
											conduce a la contaminación 
local y al cambio climático.
											Y, en el caso de la energía,
											hay dos maneras 
de lidiar con el problema.
											Una es hacer mejor uso 
del petróleo que tenemos
											y, por analogía, 
eso sería hacer mejor uso
											de los antibióticos existentes.
											Y podemos hacer esto 
de varias maneras
											de las que hablaré 
en un momento
											pero otra opción, es la opción, 
""perfora, perfora"",
											que, en el caso de los antibióticos, se 
traduce a encontrar nuevos antibióticos.
									","
											Diese Problematik gleicht einer anderen,
											die wir alle kennen:
											der Verbrauch von Treibstoff und Energie.
											Energiekonsum frisst Energiereserven
											und verursacht lokale 
Umweltverschmutzung und Klimawandel.
											Wenn es um Energie geht,
											gibt es zwei Wege, 
damit umzugehen.
											Zum einen können wir 
das vorhandene Öl effizienter nutzen,
											was einem effizienterem Einsatz
											vorhandender Antibiotika gleicht.
											Hierzu gibt es verschiedene Wege,
											die wir gleich besprechen werden.
											Die andere Option ist,
immer weiter zu bohren,
											was im Falle von Antibiotika bedeutet, 
neue zu entwickeln.
									",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
											Now, these are not separate.
											They're related, because if we invest heavily
											in new oil wells,
											we reduce the incentives 
for conservation of oil
											in the same way that's going 
to happen for antibiotics.
											The reverse is also going 
to happen, which is that
											if we use our antibiotics appropriately,
											we don't necessarily have 
to make the investments
											in new drug development.
									","
											Bien, éstas no están separadas.
											Están asociadas porque, 
si invertimos excesivamente
											en nuevos pozos petrolíferos,
											reducimos el incentivo 
para la conservación del petróleo
											de la misma manera que 
sucederá con los antibióticos.
											Lo opuesto también sucederá,
											que si aprovechamos 
el antibiótico adecuadamente,
											no necesariamente tenemos que invertir
											en el desarrollo de nuevos fármacos.
									","
											Diese sind nicht voneinander getrennt.
											Sie sind eng verwandt, 
denn wenn wir stark
											in neue Ölbohrungen investieren,
											verringern wir den Anreiz 
zur Einsparung von Öl ebenso,
											wie das bei Antibiotika 
der Fall sein wird.
											Umgekehrt verhält es sich genauso:
											Wenn wir Antibiotika 
angemessen einsetzen,
											sehen wir uns nicht gezwungen, 
in die Entwicklung
											neuer Medikamente zu investieren.
									",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
											And if you thought that these two were entirely,
											fully balanced between these two options,
											you might consider the fact that
											this is really a game that we're playing.
											The game is really one of coevolution,
											and coevolution is, in 
this particular picture,
											between cheetahs and gazelles.
											Cheetahs have evolved to run faster,
											because if they didn't run faster,
											they wouldn't get any lunch.
											Gazelles have evolved to run faster because
											if they don't run faster, they would be lunch.
											Now, this is the game we're
playing against the bacteria,
											except we're not the cheetahs,
											we're the gazelles,
											and the bacteria would,
											just in the course of this little talk,
											would have had kids and grandkids
											and figured out how to be resistant
											just by selection and trial and error,
											trying it over and over again.
											Whereas how do we stay 
ahead of the bacteria?
											We have drug discovery processes,
											screening molecules,
											we have clinical trials,
											and then, when we think we have a drug,
											then we have the FDA regulatory process.
											And once we go through all of that,
											then we try to stay one step ahead
											of the bacteria.
									","
											Y si pensaban que había un completo
											equilibrio entre las dos opciones,
											podrían considerar el hecho de que
											es, en realidad, jugamos un juego.
											El juego de la coevolución.
											Y la coevolución se desarrolla, 
en esta imagen en particular,
											entre el guepardo y la gacela.
											El guepardo evolucionó
para correr más rápido
											porque, si no corriera más rápido,
											no almorzaría.
											La gacela evolucionó
para correr más rápido porque
											si no corriera más rápido,
se convertiría en almuerzo
											Jugamos a lo mismo 
contra las bacterias,
											salvo que no somos los guepardos,
											somos las gacelas.
											Las bacterias,
											solo durante el transcurso 
de esta breve charla,
											ya habrán tenido hijos y nietos
y habrán descubierto cómo ser resistentes
											por selección y ensayo y error,
											intentándolo una y otra vez.
											Mientras tanto, ¿cómo ganamos 
la carrera a las bacterias?
											Contamos con procesos 
de descubrimiento farmacéutico,
											analizamos moléculas,
											realizamos ensayos clínicos,
											y, cuando creemos 
tener un buen fármaco,
											sigue el proceso regulatorio del FDA.
											Y después de pasar por todo eso,
											intentamos ir un paso más allá
											de las bacterias.
									","
											Wenn Sie dachten, diese beiden Optionen
											wären gänzlich ausgeglichen,
											führen Sie sich vor Augen,
											dass dies ein gefährliches Spiel ist.
											Es ist das Spiel der Koevolution
											und in dieser speziellen Metapher
											passiert sie zwischen 
Geparden und Gazellen.
											Geparden wurden schneller,
											denn wären sie das nicht,
											gäbe es kein Mittagessen;
											Gazellen wurden schneller,
											damit sie nicht das Mittagessen sind.
											Dasselbe Spiel spielen wir 
gegen die Bakterien,
											nur dass wir nicht die Geparden sind,
											wir sind die Gazellen.
											Und die Bakterien haben
											nur im Verlauf dieses kurzen Vortrags
											Kinder und Enkel produziert
											und sind allein durch Selektion und 
Ausprobieren immer resistenter geworden.
											Wie können wir den Bakterien 
da überlegen sein?
											Wir müssen die Medikamente erst entdecken,
											Moleküle untersuchen,
											medizinische Studien durchführen,
											und wenn wir meinen
ein Medikament zu haben,
											gibt es das FDA-Regulationsprozedere.
											Und wenn wir das alles durch haben,
											dann versuchen wir den Bakterien
											einen Schritt voraus zu sein.
									",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
											Now, this is clearly not a 
game that can be sustained,
											or one that we can win
											by simply innovating to stay ahead.
											We've got to slow the pace of coevolution down,
											and there are ideas that we 
can borrow from energy
											that are helpful in thinking about
											how we might want to do this in the case
											of antibiotics as well.
											Now, if you think about how we deal with
											energy pricing, for instance,
											we consider emissions taxes,
											which means we're imposing 
the costs of pollution
											on people who actually use that energy.
											We might consider doing that for antibiotics as well,
											and perhaps that would make sure that antibiotics
											actually get used appropriately.
											There are clean energy subsidies,
											which are to switch to fuels
which don't pollute as much
											or perhaps don't need fossil fuels.
											Now, the analogy here is, perhaps we need
											to move away from using antibiotics,
											and if you think about it, what are 
good substitutes for antibiotics?
											Well, turns out that anything that reduces
											the need for the antibiotic would really work,
											so that could include improving
hospital infection control
											or vaccinating people,
											particularly against 
the seasonal influenza.
											And the seasonal flu is probably
											the biggest driver of antibiotic use,
											both in this country as well
as in many other countries,
											and that could really help.
											A third option might include
something like tradeable permits.
											And these seem like faraway scenarios,
											but if you consider the 
fact that we might not
											have antibiotics for many 
people who have infections,
											we might consider the fact that we might
											want to allocate who actually gets to use
											some of these antibiotics over others,
											and some of these might have to
be on the basis of clinical need,
											but also on the basis of pricing.
											And certainly consumer education works.
											Very often, people overuse antibiotics
											or prescribe too much without necessarily
											knowing that they do so,
											and feedback mechanisms
											have been found to be useful,
											both on energy —
											When you tell someone that they're using
											a lot of energy during peak hour,
											they tend to cut back,
											and the same sort of example has been performed
											even in the case of antibiotics.
											A hospital in St. Louis basically would put up
											on a chart the names of surgeons
											in the ordering of how much antibiotics they'd used
											in the previous month,
											and this was purely an 
informational feedback,
											there was no shaming,
											but essentially that provided 
some information back
											to surgeons that maybe they could rethink
											how they were using antibiotics.
									","
											Claramente no es un juego 
que pueda prolongarse
											o ganarse
											solo innovando 
para llevar la ventaja.
											Tenemos que atrasar 
el proceso de la coevolución
											y hay ideas que podemos tomar 
prestadas del campo de la energía
											que son útiles si se piensa en
											las medidas que hay 
que tomar en el caso
											de los antibióticos.
											Si pensamos sobre 
cómo manejamos
											los precios de la energía, por ejemplo,
											los impuestos sobre 
las emisiones de gases,
											imponen los costos 
de la contaminación
											a las personas que sí 
consumen esa energía.
											Podríamos contemplar 
hacer lo mismo con el antibiótico
											y tal vez eso garantice 
que los antibióticos
											se usen adecuadamente.
											Existen los subsidios de energía limpia
											que permiten cambiar a combustibles
que no contaminan tanto
											o que quizás no requieren 
de combustibles fósiles.
											Ahora, la analogía en este caso, 
es que tal vez necesitamos
											abstenernos de usar el antibiótico
											y, si lo piensan, ¿cuáles son buenos 
sustitutos para el antibiótico?
											Pues resulta que 
cualquier cosa que reduzca
											la necesidad de antibiótico 
sería eficaz.
											Eso conllevaría una mejora 
en el control de la infección hospitalaria
											o la vacunación,
											particularmente contra 
la gripe estacional.
											La gripe estacional 
es probablemente
											el impulsor principal detrás 
del consumo de antibióticos,
											tanto en este país 
como en muchos otros,
											y eso verdaderamente podría ayudar.
											La tercera opción supondría algo parecido 
a los permisos de emisión comercializables
											y ésta parece una 
posibilidad bastante lejana,
											pero si tuvieran en cuenta 
el hecho de que quizás
											no haya antibióticos suficientes 
para todos los infectados,
											considerarían la necesidad
											de localizar a quién permitir usar
											antibiótico y a quién no.
											Y, a veces, tendría que hacerse 
en base a la necesidad clínica
											pero también en base a precios.
											Y la educación del consumidor 
funciona, sin duda.
											A menudo, la gente abusa del antibiótico
											o lo receta demasiado, sin saber
											que lo hace.
											Y se ha descubierto que
											los mecanismos de retroalimentación 
pueden ser útiles,
											en ambos casos.
											Si a uno le avisan que consume
											mucha energía durante la hora pico,
											uno tiende a reducir su consumo,
											y lo mismo se ha hecho
											hasta en el caso de los antibióticos.
											Un hospital de St. Louis 
solía poner en una tabla
											los nombres de sus cirujanos
											ordenados por cuántos 
antibióticos habían utilizado
											el mes anterior
											y lo hacían solo por la 
retroalimentación informativa,
											no era embarazoso.
											Pero, en esencia, se les comunicaba
											a los cirujanos que podían reflexionar
											sobre cómo usaban los antibióticos.
									","
											Dies ist eindeutig kein
nachhaltiges Spiel,
											auch können wir es nicht
											durch Neuentwicklungen gewinnen.
											Wir müssen die Koevolution verlangsamen.
											Hierzu können wir Ideen aus 
der Energiebranche ausleihen,
											die auch bei der Lösungsfindung
											im Falle von Antibiotika hilfreich sind.
											Wenn Sie bedenken,
											wie wir Energiepreisen gestalten —
											wir erwägen Emissionssteuern,
											was bedeutet, die Kosten der Verschmutzung
											werden von jenen getragen,
die die Energie auch verbrauchen.
											Wir könnten erwägen, 
dasselbe für Antibiotika zu tun.
											Vielleicht würde das dazu beitragen,
											dass Antibiotika angemessen 
eingesetzt werden.
											Es gibt Subventionen für saubere Energie,
											um weniger schmutzige
Energiequellen zu fördern
											oder solche, die gar keine 
fossilen Brennstoffe benötigen.
											Die Analogie ist hier, dass wir vielleicht
											davon wegkommen müssen, 
Antibiotika zu verwenden.
											Was ist ein guter Ersatz für Antibiotika?
											Alles wäre hilfreich,
											das den Antibiotikabedarf reduziert,
											von optimierter Infektionskontrolle
in Krankenhäusern
											zu Impfungen,
											insbesondere gegen die saisonale Grippe.
											Die saisonale Grippe ist wahrscheinlich
											die häufigste Ursache 
für Antibiotikagebrauch,
											in diesem wie in
vielen anderen Ländern,
											und das könnte tatsächlich etwas bewirken.
											Eine dritte Option könnte so etwas 
wie handelbare Lizenzen sein.
											Das klingt wie ein Szenario 
der fernen Zukunft,
											wenn Sie jedoch bedenken, 
dass wir für eine Vielzahl
											infizierter Menschen womöglich
keine Antibiotika haben werden
											wäre eventuell eine Zuteilung sinnvoll,
											wer welche Antibiotika
											vorrangig verwenden darf.
											Bei manchen könnte das auf 
klinischer Notwendigkeit,
											bei anderen auf Preisgestaltung beruhen.
											Auch Verbraucheraufklärung hilft.
											Antibiotika werden oft übermäßig genommen
											oder verschrieben, ohne
dass dies den Betroffenen bewusst ist.
											Feedback-Mechanismen haben
											sich als hilfreich erwiesen,
											sowohl bei Energie —
											weisen Sie jemanden auf seinen
											starken Energiekonsum zur Hauptzeit hin,
											reduziert er ihn in der Regel.
											Ein ähnliches Beispiel wurde auch
											im Falle von Antibiotika durchgeführt.
											Ein Krankenhaus in St. Louis
											listete auf einer Tafel 
die Namen der Chirurgen
											in der Reihenfolge 
ihres Antibiotikaverbrauchs
											im Vormonat auf.
											Es handelte sich hier um
rein informatives Feedback,
											kein Anprangern.
											Im Wesentlichen 
war dies eine Rückmeldung
											an die Chirurgen, dass sie ihren
											Antibiotikaverbrauch überdenken könnten.
									",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
"
","
","
",The coming crisis in antibiotics,Ramanan Laxminarayan,14:42,"economics,global issues,health,medical research,medicine,pharmaceuticals"
