pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Vamos olhar para os quadrados
											dos primeiros números da sequência Fibonacci.
											Logo, 1&amp;sup2 é 1,
											2&amp;sup2 são 4, 3&amp;sup2 são 9
											5&amp;sup2 são 25, e por aí adiante.
											Bem, não é surpresa
											que quando somamos números consecutivos 
da sequência Fibonacci
											obtemos o número seguinte 
da sequência. Certo?
											Foi assim que eles foram criados.
											Mas vocês não esperam que aconteça
											nada de especial quando somam 
os seus quadrados.
											Mas vejam isto.
											1 + 1 é igual a 2,
											e 1 + 4 dá-nos 5.
											E 4 + 9 são 13,
											9 + 25 são 34,
											e sim, o padrão continua.
									","
											İlk birkaç Fibonacci sayısının
											karelerine bakalım.
											Birin karesi bir,
											ikinin karesi dört, üçün karesi dokuz,
											beşin karesi yirmi beş, böylece gider.
											Art arda gelen Fibonacci sayılarını topladığınızda,
											bir sonraki Fibonacci sayısını elde edeceksiniz,
											herhangi bir sürpriz yok, değil mi?
											Bu şekilde oluşturuldular.
											Ancak karelerini topladığınız zaman,
											herhangi özel bir durumun olmasını beklemezsiniz.
											Ama şuna bir bakın.
											Bir artı bir bize ikiyi verir,
											bir artı dört beşi,
											dört artı dokuz on üçü,
											dokuz artı yirmi beş, otuz dördü
											Ve evet, örüntü devam ediyor.
									","
											Let's look at the squares
											of the first few Fibonacci numbers.
											So one squared is one,
											two squared is four, three squared is nine,
											five squared is 25, and so on.
											Now, it's no surprise
											that when you add consecutive Fibonacci numbers,
											you get the next Fibonacci number. Right?
											That's how they're created.
											But you wouldn't expect anything special
											to happen when you add the squares together.
											But check this out.
											One plus one gives us two,
											and one plus four gives us five.
											And four plus nine is 13,
											nine plus 25 is 34,
											and yes, the pattern continues.
									","
											des premiers chiffres 
de la suite de Fibonacci.
											Le carré de un est un,
											le carré de deux est quatre,
le carré de trois est neuf,
											le carré de cinq est 25, etc.
											On sait déjà
											que si on additionne deux chiffres 
consécutifs de Fibonacci,
											on obtient le prochain chiffre
de la suite. Pas vrai ?
											C'est comme ça qu'on les a créés.
											Mais on ne s'attend
à rien d'extraordinaire
											lorsqu'on additionne les carrés.
											Voyez plutôt.
											Un plus un font deux,
											un plus quatre font cinq.
											Quatre plus neuf font 13,
											neuf plus 25 font 34,
											et oui, ce schéma continue.
											En voici un autre.
									","
											Betrachten wir die Quadratzahlen
											der ersten paar Fibonacci-Zahlen.
											Eins zum Quadrat ist also eins,
											2 zum Quadrat ist 4, 
3 zum Quadrat ist 9,
											5 zum Quadrat ist 25, und so weiter.
											Es ist also keine Überraschung,
											dass wenn man aufeinanderfolgende 
Fibonacci-Zahlen addiert,
											die nächste Fibonacci-Zahl erhält. 
Stimmt's?
											So entstehen sie.
											Aber man erwartet nicht, 
dass etwas Besonderes passiert,
											wenn man die Quadratzahlen addiert.
											Aber schauen Sie sich das an.
											1 und 1 gibt 2,
											und 1 plus 4 gibt 5.
											Und 4 plus 9 macht 13,
											9 plus 25 gibt 34,
											und das Muster setzt sich fort.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Na verdade, aqui está outro.
											Suponham que queriam olhar para
											a adição dos quadrados dos primeiros números 
da sequência Fibonacci.
											Vejamos o que acontece.
											Logo, 1 + 1 + 4 são 6.
											Somem 9 a esse resultado e teremos 15.
											Somem 25 e teremos 40.
											Somem 64 e teremos 104.
											Agora olhem para estes números.
											Estes não são números de Fibonacci,
											mas se vocês olharem para eles 
mais atentamente,
											verão a sequência Fibonacci
											enterrada dentro deles
									","
											Hatta, işte bir başkası.
											Varsayalım ki, ilk Fibonacci sayılarının karelerini
											toplayınca ne olduğuna bakmak istediniz.
											Hadi bakalım.
											Evet, 1 + 1 + 4 = 6,
											+ 9 = 15,
											25 ekle 40,
											64 ekle 104.
											Şimdi şu sayılara bakın.
											Bunlar Fibonacci sayıları değil,
											ancak onlara daha yakından bakarsanız,
											Fibonacci sayılarının, onların içine
											gizlenmiş olduğunu göreceksiniz.
									","
											In fact, here's another one.
											Suppose you wanted to look at
											adding the squares of
the first few Fibonacci numbers.
											Let's see what we get there.
											So one plus one plus four is six.
											Add nine to that, we get 15.
											Add 25, we get 40.
											Add 64, we get 104.
											Now look at those numbers.
											Those are not Fibonacci numbers,
											but if you look at them closely,
											you'll see the Fibonacci numbers
											buried inside of them.
									","
											Imaginons qu'on souhaite
											additionner les carrés
des premiers chiffres de la suite.
											Voyons ce qu'on obtient.
											Un plus un plus quatre font six.
											Ajoutons-y neuf,
on obtient 15,
											plus 25 font 40,
											plus 64 font 104.
											Observons maintenant
ces chiffres.
											Ce ne sont pas des nombres
de la suite de Fibonacci,
											mais si on les regarde
plus attentivement,
											on y verra la suite
de Fibonacci
											cachée à l'intérieur.
											Vous la voyez ? 
Je vais vous montrer.
									","
											Es gibt auch noch ein weiteres.
											Angenommen man würde gerne
											die Quadratzahlen der ersten 
paar Fibonacci-Zahlen addieren.
											Schauen wir uns an, was wir erhalten.
											Also ergibt 1 plus 1 plus 4 ist 6,
											und plus 9 ergibt 15.
											Addieren wir 25, erhalten wir 40.
											Addieren wir 64, erhalten wir 104.
											Schauen Sie nun diese Zahlen an.
											Das sind keine Fibonacci-Zahlen,
											aber wenn man sie genau betrachtet,
											sehen sie die Fibonacci-Zahlen
											in ihnen enthalten.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Conseguem ver? Vou mostrar-vos.
											6 é 2 x 3, 15 é 3 x 5,
											40 é 5 x 8,
											2, 3, 5, 8, de que é que estamos a falar?
									","
											Gördünüz mü? Şimdi göstereceğim.
											2 çarpı 3 = 6, 15 eşittir 5 çarpı 3,
											40 eşittir 5 çarpı 8,
											iki, üç, beş, sekiz, kime minnettarız?
									","
											Do you see it? I'll show it to you.
											Six is two times three, 15 is three times five,
											40 is five times eight,
											two, three, five, eight, who do we appreciate?
									","
											Six est le produit de deux par trois,
15 celui de trois par cinq,
											40 celui de cinq par huit,
											deux, trois, cinq, huit,
à qui on dit merci ?
											(Rires)
											A Fibonacci !
Bien sûr.
									","
											Sehen sie es? Ich zeige es Ihnen.
											6 ist zweimal 3, 15 ist dreimal 5,
											40 ist fünfmal 8,
											2, 3, 5, 8, wem verdanken wir das?
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											(Risos)
									","
											(Gülüşmeler)
									","
											(Laughter)
									","
											Bien qu'il soit marrant
de découvrir ces schémas,
									","
											(Gelächter)
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Fibonacci! É claro.
									","
											Tabii ki, Fibonacci!
									","
											Fibonacci! Of course.
									","
											il est encore plus plaisant
de comprendre
									","
											Fibonacci! Natürlich.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Agora, por mais divertido que seja 
descobrir esses padrões,
											é ainda mais gratificante entender
											por que é que eles são verdadeiros.
											Vamos olhar para a última equação.
											Por que é que os quadrados de 1, 1, 2, 3, 5, e 8
											somados, resultam em 8 x 13?
											Vou mostrar-vos através de um simples desenho.
											Começamos com um quadrado de 1 x 1
											em seguida colocamos outro quadrado de 1 x 1.
											Juntos, eles formam um retângulo de 1 x 2.
											Por baixo, vou colocar um quadrado de 2 x 2,
											e ao lado dele, um quadrado de 3 x 3,
											por baixo, um quadrado de 5 x 5,
											e então um quadrado de 8 x 8,
											criando um retângulo gigante, certo?
									","
											Bu örüntüleri keşfetmek ne kadar çok eğlenceliyse,
											neden doğru olduklarını anlamakta,
											bir o kadar tatmin edici.
											Hadi son denkeleme bakalım.
											1'in 1'in 2'nin 3'ün 5'in ve 8'in kareleri toplamı
											neden 8 kere 13 'e eşit?
											Bunu size basit bir resim çizerek göstereceğim.
											1'e 1'lik bir kareyle başlıyoruz,
											hemen yanına bir tane daha koyalım.
											İkisi birlikte, 2'ye 1'lik bir dikdörtgen oluşturdu.
											Altına, 2'ye 2'lik bir kare koyuyorum,
											hemen yanına 3'e 3'lük bir kare,
											aşağıya 5'e 5'lik bir kare
											ve sonra 8'e 8'lik bir kare daha,
											büyük bir dikdörtgen oluyor, değil mi?
									","
											Now, as much fun as it is to discover these patterns,
											it's even more satisfying to understand
											why they are true.
											Let's look at that last equation.
											Why should the squares of one, one,
two, three, five and eight
											add up to eight times 13?
											I'll show you by drawing a simple picture.
											We'll start with a one-by-one square
											and next to that put another one-by-one square.
											Together, they form a one-by-two rectangle.
											Beneath that, I'll put a two-by-two square,
											and next to that, a three-by-three square,
											beneath that, a five-by-five square,
											and then an eight-by-eight square,
											creating one giant rectangle, right?
									","
											pourquoi ils sont exacts.
											Observons cette dernière équation.
											Pourquoi est-ce que les carrés de
un, un, deux, trois, cinq et huit,
											sont égal à huit fois 13 ?
											Je vais vous répondre
par un simple dessin.
											Commençons 
avec un carré de un sur un,
											et à côté, mettons un autre
carré de un sur un.
											Ensemble, ils forment un rectangle
d'un sur deux.
											En dessous, je vais mettre
un carré de deux sur deux,
											et à côté, 
un carré de trois sur trois,
											en dessous, 
un carré de cinq sur cinq,
											puis un carré de huit sur huit,
											ce qui donne un énorme rectangle,
n'est-ce pas ?
											Je vais vous poser 
une simple question :
											quel est le périmètre du rectangle ?
											Eh bien, d'un côté,
											c'est la somme des périmètres
											des carrés qui se trouvent
à l'intérieur, non ?
									","
											So viel Spaß es auch macht, 
diese Muster zu entdecken,
											ist es sogar noch befriedigender 
zu verstehen,
											warum sie wahr sind.
											Schauen wir uns die letzte Gleichung an.
											Warum sollten die Potenzen 
von 1, 1, 2, 3, 5 und 8
											sich zu 8 mal 13 addieren?
											Ich zeige Ihnen das 
mit einem einfachen Bild.
											Wir beginnen mit einem 1x1-Quadrat
											und dann stellen wir ein 
weiteres 1x1-Quadrat daneben.
											Zusammen bilden sie ein 1x2-Rechteck.
											Darunter setzen wir ein 2x2-Quadrat,
											und daneben ein 3x3-Quadrat,
											darunter ein 5x5-Quadrat,
											und dann ein 8x8-Quadrat,
											erschaffen ein riesiges Rechteck. 
Stimmt's?
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Agora, deixem-me fazer-vos 
uma pergunta simples:
											qual é a área do retângulo?
											Bem, por um lado,
											é a soma das áreas
											dos quadrados dentro dele, certo?
											Exatamente como o construímos.
											É o quadrado de 1, mais o quadrado de 1,
											mais o quadrado de 2, mais o quadrado de 3,
											mais o quadrado de 5 , 
mais o quadrado de 8. Certo?
											Esta é a área.
											Por outro lado, por ser um retângulo,
											a área é igual à altura vezes a base,
											e a altura é claramente 8,
											e a base é 5 + 8,
											que é o próximo número da 
sequência Fibonacci, 13. Certo?
											Logo a área é também, 8 x 13.
											Já que calculámos corretamente a área
											de duas formas diferentes,
											elas têm de ser o mesmo número,
											é o por isso que os quadrados de 1, 1, 2, 3, 5, e 8
											somados, resultam em 8 x 13.
									","
											Basit bir soru sormama izin verin:
											dikdörtgenin alanı kaçtır?
											Pekala, bir yönden bakacak olursak,
											içindeki karelerin
											alanlarının toplamıdır, değil mi?
											Aynı yaptığımız gibi.
											Birin karesi artı birin karesi,
											artı ikinin karesi artı üçün karesi,
											artı beşin karesi, artı sekizin karesi, değil mi?
											İşte alan.
											Diğer taraftan, bir dikdörtgen olmasından dolayı,
											alan eşittir yükseklik çarpı taban,
											yani, yükseklik şüphesiz sekiz
											ve taban beş artı sekiz
											eşittir bir sonraki Fibonacci sayısı olan 13'e. Doğru mu?
											Böylece alan ayrıca eşittir 8 çarpı 13
											lanı iki farklı yoldan
											doğru hesapladığımıza göre,
											aynı sonuca ulaşmalıyız
											ve buda neden 1'in 2'nin 3'ün 5'in ve 8'in
											kareleri toplamının 8 kere 13 yaptığını gösterir.
									","
											Now let me ask you a simple question:
											what is the area of the rectangle?
											Well, on the one hand,
											it's the sum of the areas
											of the squares inside it, right?
											Just as we created it.
											It's one squared plus one squared
											plus two squared plus three squared
											plus five squared plus eight squared. Right?
											That's the area.
											On the other hand, because it's a rectangle,
											the area is equal to its height times its base,
											and the height is clearly eight,
											and the base is five plus eight,
											which is the next Fibonacci number, 13. Right?
											So the area is also eight times 13.
											Since we've correctly calculated the area
											two different ways,
											they have to be the same number,
											and that's why the squares of one,
one, two, three, five and eight
											add up to eight times 13.
									","
											Comme nous l'avons créé.
											C'est un carré de un
plus un carré de un,
											plus un carré de deux 
plus un carré de trois,
											plus un carré de cinq, 
plus un carré de huit. 
N'est-ce pas ?
											C'est le périmètre.
											D'un autre côté, 
parce que c'est un rectangle,
											le périmètre est égal à
sa largeur fois sa longueur.
											La largeur est à l'évidence de huit,
											et la longueur de cinq plus huit,
											qui est le chiffre suivant dans la suite 
de Fibonacci, 13. Oui ?
											Donc le périmètre est aussi égal
à huit fois 13.
											Puisque nous avons correctement 
calculé le périmètre
											de deux manières,
											on doit obtenir
le même nombre,
											et c'est pour ça que les carrés de 
un, un, deux, trois, cinq et huit
											font huit fois 13.
											Continuons donc
sur ce même procédé.
											Créons des rectangles de 13 sur 21,
											21 sur 34, etc.
											Regardez ça maintenant.
											Si on divise 13 par huit,
											on obtient 1,625.
											Et si on divise le plus grand nombre
par le plus petit nombre,
											ces rapports se rapprochent de plus en plus
									","
											Lassen Sie mich Ihnen 
eine einfache Frage stellen:
											Was ist die Fläche des Rechtecks?
											Einerseits
											ist sie die Summe der Flächen
											der Quadrate im Inneren. Stimmt's?
											So wie wir sie gebildet haben.
											Das ist 1² plus 1²
											plus 2² plus 3²
											plus 5² plus 8². Stimmt's?
											Das ist die Fläche.
											Da es ein Quadrat ist, 
ist die Fläche einerseits
											gleich Länge mal Breite,
											und die Breite ist eindeutig 8,
											und die Länge ist 5 plus 8,
											welches die nächste Fibonacci-Zahl 13 ist. 
Stimmt's?
											Die Fläche ist also auch 8 mal 13.
											Da wir die Fläche 
auf zwei verschiedene Arten
											korrekt berechnet haben,
											müssen sie die gleiche Größe haben,
											und daher addieren sich die Quadrate 
von 1, 2, 3, 5 und 8
											zu 8 mal 13.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
											Então, se continuarmos este processo,
											criaremos retângulos de 13 x 21,
											21 x 34, e por aí adiante.
									","
											İşte, eğer bu işleme devam edersek,
											13 - 21 dikdörtgenini, 21 -34 'ü
											ve devamını oluşturacağız.
									","
											Now, if we continue this process,
											we'll generate rectangles of the form 13 by 21,
											21 by 34, and so on.
									","
											d'environ 1,618,
											connu par de nombreuses personnes
comme étant le nombre d'or,
											un nombre qui fascine
les mathématiciens,
									","
											Wenn man diesen Prozess fortsetzt,
											erhält man Rechtecke von 13 mal 21,
											21 mal 34, und so weiter.
									",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
"
","
","
","
","
",The magic of Fibonacci numbers,Arthur Benjamin,6:24,"entertainment,magic,math"
