en,fr,pt,tr,title,speaker,duration,tags
"
											With some friends,
I cofounded a social enterprise
											with the mission to help the women
create an income stream
											and improve their quality of life.
											We did everything by the book,
											as we had learned in business school.
											We got investors,
											we spent a lot of time building
the business and training the women.
											But soon we realized we were novices.
											The handmade products were not selling,
											and the financial plan we had made
was totally unrealistic.
											In fact, we worked
for years without a salary,
											hoping that a miracle would happen,
											that magically a great buyer would arrive
											and she would make
the business profitable.
											But that miracle never happened.
									","
											Avec quelques amis,
j'ai cofondé une entreprise sociale
											ayant pour mission d'aider les femmes
à créer une source de revenus
											et à améliorer leur qualité de vie.
											Nous avons tout fait selon les règles,
											comme nous l'avions appris
en école de commerce.
											Il y avait des investisseurs,
											nous avons passé du temps à construire
l'entreprise et à former les femmes.
											Mais rapidement nous avons réalisé
que nous étions des novices.
											Les produits artisanaux
ne se vendaient pas,
											et le plan de financement que nous avions
préparé était totalement irréaliste.
											En fait, nous avons travaillé
pendant des années sans salaire,
											en espérant qu'un miracle se produise,
											que magiquement un bon acheteur arrive,
											et qu'il rende l'entreprise rentable.
											Mais ce miracle ne s'est jamais produit.
									","
											Com um grupo de amigos,
fundámos uma empresa social
											com a missão de ajudar aquelas
mulheres a criarem uma fonte de rendimento
											e a melhorarem a sua qualidade de vida.
											Fizemos tudo de acordo com o guião,
											tal como tínhamos aprendido no curso.
											Arranjámos investidores,
											passámos muito tempo a construir
o negócio e a treinar as mulheres.
											Mas cedo percebemos
que éramos principiantes.
											Os produtos de artesanato não se vendiam,
											e o plano financeiro que tínhamos feito
era completamente irrealista.
											Aliás, trabalhámos durante anos
sem recebermos salário,
											na esperança que acontecesse um milagre,
											que, por magia, aparecesse
uma compradora fantástica
											que tornasse o negócio rentável.
											Mas esse milagre nunca aconteceu.
									","
											Birkaç arkadaşımla
sosyal bir girişim kurdum.
											Amacım bu kadınlara bir
gelir kaynağı yaratmak
											ve yaşam kalitelerini arttırmaktı.
											Her şeyi kitabına göre yaptık,
											işletme fakültesinde öğrendiğimiz gibi.
											Yatırımcılar bulduk
											işi kurmak ve kadınları eğitmek
için çok zaman harcadık.
											Sonunda acemi olduğumuzu anladık.
											El işi ürünler satmıyordu
											ve yaptığımız finansal plan
hiç gerçekçi değildi.
											Hatta yıllarca maaş almadan çalıştık,
											bir mucize olacağını,
											büyülü bir şekilde bir alıcının gelip
											işletmemizin karlı olmasını
sağlayacağını umarak.
											Bu mucize asla gerçekleşmedi.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											In the end, we had to close the business,
											and that broke my heart.
											I started everything
to create a positive impact
											on the life of the artisans.
											And I felt that I have done the opposite.
											I felt so guilty
											that I decided to hide this failure
											from my conversations
and my resume for years.
											I didn't know other failed entrepreneurs,
											and I thought I was
the only loser in the world.
									","
											Au final, nous avons dû
fermer l'entreprise,
											et cela a brisé mon cœur.
											J'avais tout commencé
pour créer un impact positif
											dans la vie des artisans.
											Et je sentais
que j'avais fait le contraire.
											Je me sentais tellement coupable
											que j'ai décidé de cacher cet échec
											de mes conversations et de mon CV
pendant des années.
											Je ne connaissais pas d'autres
entrepreneurs qui ont échoué,
											et je pensais être
la seule loser au monde.
									","
											Por fim, tivemos de fechar o negócio,
e isso partiu-me o coração.
											Eu tinha começado tudo
para criar um impacto positivo
											na vida das artesãs.
											E senti que tinha feito 
precisamente o contrário.
											Sentia-me tão culpada
											que decidi esconder este falhanço
											das minhas conversas
e do meu currículo, durante anos.
											Eu não conhecia outros 
empresários falhados
											e pensei que era 
a única falhada no mundo.
									","
											Sonunda işi kapatmamız gerekti
											ve kalbim kırılmıştı.
											Her şeyi, zanaatkarların hayatına
											pozitif bir katkı sağlamak
için başlatmıştım.
											Ve tam tersini yapmış gibi hissettim.
											O kadar suçlu hissettim ki
											bu başarısızlığı, sohbetlerimden
											ve özgeçmişimden yıllarca saklamaya
karar verdim.
											Başarısız olmuş başka bir
girişimci tanımıyordum
											ve kendimi dünyadaki
tek kaybeden sanıyordum.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											One night, seven years later,
I was out with some friends
											and we were talking
about the life of the entrepreneur.
											And of course,
the issue of failure came out.
											I decided to confess to my friends
the story of my failed business.
											And they shared similar stories.
											In that moment, a thought
became really clear in my mind:
											all of my friends were failures.
									","
											Une nuit, sept ans après,
je sortais avec des amis
											et nous parlions de la vie d'entrepreneur.
											Et bien sûr,
le problème de l'échec fut abordé.
											J'ai décidé d'avouer à mes amis
l'histoire de ma société ratée.
											Et ils ont partagé
des histoires similaires.
											A ce moment, une pensée est devenue
très claire dans mon esprit :
											tous mes amis étaient des ratés.
									","
											Certa noite, sete anos depois,
tinha saído com uns amigos
											e estávamos a falar 
sobre a vida do empresário.
											E, como é óbvio, a questão
dos falhanços veio à tona.
											Decidi confessar aos meus amigos
a história do meu negócio falhado.
											E eles partilharam histórias semelhantes.
											Naquele momento, ocorreu-me uma ideia,
de uma forma muito clara:
											todos os meus amigos eram falhados.
									","
											Bir gece, yedi yıl sonra,
birkaç arkadaşımla dışarıdaydım
											ve girişimci yaşamından konuşuyorduk.
											Doğal olarak konu başarısızlığa geldi.
											İflas eden işimin hikayesini 
itiraf etmeye karar verdim.
											Onlar da benzer hikayeler paylaştılar.
											O anda, bir düşünce aklımda netleşti:
											Arkadaşlarımın hepsi birer fiyaskoydu.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Kahkahalar)
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											Being more serious, that night I realized
											that A: I wasn't
the only loser in the world,
											and B: we all have hidden failures.
											Please tell me if that is not true.
											That night was like an exorcism for me.
											I realized that sharing your failures
makes you stronger, not weaker.
											And being open to my vulnerability
											helped me connect with others
in a deeper and more meaningful way
											and embrace life lessons
I wouldn't have learned previously.
											As a consequence of this experience
											of sharing stories
of businesses that didn't work,
											we decided to create a platform of events
											to help others
share their failure stories.
											And we called it Fuckup Nights.
									","
											Plus sérieusement, j'ai réalisé ce soir-là
											que de une : je n'étais pas la seule
loser au monde,
											et que de deux :
nous avons tous un échec secret.
											Dites-moi si ce n'est pas vrai.
											Cette nuit fut pour moi un exorcisme.
											J'ai réalisé que partager ses échecs
rend plus fort, et non plus faible.
											Et être ouverte à ma vulnérabilité
											m'a aidée à me joindre aux autres
de manière plus profonde et significative
											pour adopter des leçons de vie que
je n'aurais jamais apprises auparavant.
											En conséquence de cette expérience
											de partage d'histoires d'entreprises
qui ont échoué,
											nous avons créé
une plateforme d’événements
											pour aider les autres à partager
les histoires de leurs échecs.
											Nous l'avons appelée : « Fuckup Nights ».
									","
											Agora a sério, nessa noite eu percebi que,
											primeiro: Eu não era 
a única falhada no mundo,
											e segundo: todos nós temos falhanços
que escondemos.
											Por favor, digam-me se não é verdade.
											Essa noite foi uma espécie 
de exorcismo para mim.
											Percebi que partilhar os nossos falhanços
torna-nos mais fortes, e não mais fracos.
											Aceitar abertamente 
a minha vulnerabilidade
											ajudou-me a ligar-me aos outros 
de forma mais profunda e significativa,
											e a aceitar as lições de vida que,
de outra forma, não teria aprendido.
											Em consequência desta experiência
											de partilhar histórias de negócios
que não funcionaram,
											decidimos criar uma plataforma de eventos
											para ajudar outros a partilharem
as suas histórias de falhanços.
											Chamámos-lhe ""Noites Fodidas"".
									","
											Ciddi olmak gerekirse o gece farkettim ki
											A) Dünyadaki tek kaybeden ben değilmişim
											ve B) Hepimizin gizli
başarısızlıkları varmış.
											Eğer yanlışsam lütfen söyleyin.
											O gece benim için şeytan çıkarmak gibiydi.
											Farkettim ki başarısızlığınızı paylaşmak
sizi daha güçlü yapar, daha zayıf değil.
											Zaafiyetlerime açık olmak
											diğerleriyle daha derin ve 
anlamlı bir şekilde bağlanmamı
											ve önceden öğrenemeyeceğim
hayat derslerini sahiplenmemi sağladı.
											Bu deneyimin
											yürümeyen işlerin hikayelerini
anlatmamın bir sonucu olarak
											başkalarının kendi başarısızlık
hikayelerini anlatabileceği
											bir etkinlik platformu
kurmaya karar verdik.
											Adını da Fuckup Nights koyduk.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											Years later, we also created
a research center
											devoted to the story of failure
											and its implications
on business, people and society
											and as we love cool names,
we called it the Failure Institute.
											It has been surprising to see
											that when an entrepreneur
stands on a stage
											and shares a story of failure,
											she can actually enjoy that experience.
											It doesn't have to be a moment
of shame and embarrassment,
											as it used to be in the past.
											It is an opportunity
to share lessons learned
											and build empathy.
											We have also discovered
											that when the members of a team
share their failures, magic happens.
											Bonds grow stronger
and collaboration becomes easier.
									","
											Des années après, nous avons également
créé un centre de recherche
											dédié à l'histoire de l'échec
											et son implication sur les affaires,
les gens et la société
											et comme on aime les noms cool,
on l'a nommé « l'Institut de l'Échec. »
											C'était surprenant de voir
que quand un entrepreneur monte sur scène
											et partage une histoire d'échec,
											il peut apprécier cette expérience.
											Ce n'est pas forcément un moment
de honte et d'embarras,
											comme ça l'était dans le passé.
											C'est une opportunité de partager
des leçons apprises
											et de construire de l'empathie.
											Nous avons également découvert
											que le partage d'échecs entre des membres
d'une équipe produit un effet magique.
											Les liens se forgent plus solidement
et la collaboration devient plus facile.
									","
											Anos depois, também criámos
um centro de pesquisa
											dedicado à história do falhanço
											e às implicações deste nos negócios,
nas pessoas e na sociedade
											e, como adoramos nomes fixes, 
chamámos-lhe o Instituto do Falhanço.
											Tem sido surpreendente ver
											como a partilha
de uma história de falhanço
											num palco,
											pode ser uma experiência prazerosa 
para uma empresária.
											Não tem de ser um momento 
de vergonha e embaraço,
											como costumava ser no passado.
											É uma oportunidade 
de partilhar lições aprendidas
											e criar empatia.
											Também descobrimos que,
											quando membros de uma equipa partilham 
os seus falhanços, acontece magia.
											Os laços estreitam-se
e a colaboração torna-se mais fácil.
									","
											Yıllar sonra, başarısızlığın hikayesine
											ve onun iş, insanlar ve topluluk
üzerindeki etkilerine adanmış
											bir araştırma merkezi kurduk,
											havalı isimleri sevdiğimizden
adını Failure Institute koyduk.
											Bir girişimicinin sahneye çıkıp
											başarısızlık hikayesini anlattığında
											bu deneyimden keyif alabiliyor olması
											çok şaşırtıcıydı.
											Geçmişte olduğu gibi
											bir utanç veya mahcubiyet
anı olması gerekmiyordu.
											Çıkarılan dersleri paylaşmak
											ve empati yapmak için bir fırsat.
											Şunu da fark ettik ki
											bir ekibin üyeleri başarısızlıklarını
paylaştıklarında büyü gerçekleşir.
											Aralarındaki bağlar güçlenir
ve işbirliği yapmak kolaylaşır.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											Through our events and research projects,
											we have found some interesting facts.
											For instance, that men and women
react in a different way
											after the failure of a business.
											The most common reaction among men
											is to start a new business
within one year of failure,
											but in a different sector,
											while women decide to look for a job
											and postpone the creation
of a new business.
											Our hypothesis is that this happens
											because women tend to suffer more
from the impostor syndrome.
											We feel that we need something else
to be a good entrepreneur.
											But I have seen that in many, many cases
women have everything that's needed.
											We just need to take the step.
											And in the case of men,
											it is more common to see that they feel
they have enough knowledge
											and just need to put it in practice
in another place with better luck.
									","
											Nos événements
et nos projets de recherche
											nous ont permis de découvrir
quelques faits intéressants.
											Par exemple, les hommes et les femmes
réagissent d'une manière différente
											après l'échec d'une entreprise.
											La réaction la plus commune
parmi les hommes
											est de commencer une nouvelle affaire
dans l'année qui suit l'échec,
											mais dans un secteur différent,
											alors que les femmes
décident de chercher un travail
											et de reporter la création
d'une nouvelle entreprise.
											Notre hypothèse sur la raison de ceci
											est que les femmes tendent à souffrir
davantage du syndrome de l'imposteur.
											Nous pensons qu'il nous manque quelque
chose pour être un bon entrepreneur.
											Mais j'ai vu dans de nombreux cas
que les femmes ont tout ce qu'il faut.
											Nous avons juste besoin
de faire le premier pas.
											Dans le cas des hommes,
											il est plus commun de voir qu'ils sentent
qu'ils ont suffisamment de savoir
											et qu'ils doivent le mettre en pratique
autre part avec plus de chance.
									","
											Através dos nossos eventos 
e projetos de pesquisa
											descobrimos algumas coisas interessantes.
											Por exemplo, que homens e mulheres
reagem de forma diferente
											quando uma empresa falha.
											A reação mais comum entre homens
											é começar uma empresa nova
durante o ano seguinte,
											mas numa área diferente,
											enquanto as mulheres decidem
procurar um emprego
											e adiar a criação de uma nova empresa.
											A nossa hipótese é que isto acontece
											porque as mulheres tendem a
sofrer mais de síndrome do impostor.
											Sentimos que nos falta alguma coisa 
para sermos boas empresárias.
											Mas concluí que em muitos, muitos casos 
as mulheres têm tudo o que é preciso.
											Só precisamos de dar esse passo.
											E no caso dos homens,
											é mais comum ver que eles sentem
que têm conhecimentos suficientes
											e só precisam de os pôr em prática 
noutra área em que tenham mais sorte.
									","
											Etkinlik ve araştırma projelerimizde
											enteresan gerçekler keşfettik.
											Örneğin bir işletme iflas ettiğinde
											erkekler ve kadınlar
farklı tepkiler gösterir.
											Erkekler arasında en yaygın tepki
											iflasın ilk yılı içerisinde
farklı bir sektörde
											yeni bir iş kurmak iken
											kadınlar iş aramaya karar verip
											yeni bir iş kurmayı erteliyorlar.
											Bizim hipotezimiz şu ki
											bunun sebebi kadınların kimlik hırsızı
sendromuna yakalanmalaya yakınlıkları.
											İyi bir girişimci olmak için başka
bir şeye ihtiyacımız varmış gibi gelir.
											Fakat pek çok kez kadınların
gereken her şeye sahip olduğunu gördüm.
											Sadece o adımı atmamız gerekir.
											Erkekler için ise
											yeterli bilgiye sahip olduklarını düşünüp
											daha fazla şans ile başka yerde tekrar
denemenin daha yaygın olduğunu gördük.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											Another interesting finding has been
											that there are regional differences
on how entrepreneurs cope with failure.
											For instance, the most common reaction
											after the failure of a business
in the American continent
											is to go back to school.
											While in Europe, the most common reaction
is to look for a therapist.
									","
											Une autre découverte
intéressante est celle-ci :
											les entrepreneurs du monde entier
ne gèrent pas l'échec de la même façon.
											Par exemple, la réaction la plus commune
											après l'échec d'une entreprise
sur le continent américain
											est de retourner à l'école.
											Alors qu'en Europe, la réaction habituelle
est de chercher un thérapeute.
									","
											Outra descoberta interessante foi
											que há diferenças regionais na forma
como os empresários lidam com o falhanço.
											Por exemplo, a reação mais comum
											depois de um negócio falhar
no continente americano,
											é regressar à escola.
											Enquanto na Europa, a reação mais comum
é procurar um terapeuta.
									","
											Başka bir enteresan bulgu ise
											girişimcilerin başarısızlıkla nasıl baş
ettiğinin bölgelere göre değişmesi.
											Örneğin Amerika kıtasında bir işin
											iflasının ardından yapılan en yaygın tepki

											okula geri dönmek.
											Avrupa'da ise en yaygın tepki
bir terapist aramak.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Kahkahalar)
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
											We're not sure which is a better reaction
after the failure of a business,
											but this is something
we will study in the future.
											Another interesting finding has been
											the profound impact that public policy
has on failed entrepreneurs.
											For instance, in my country, in Mexico,
											the regulatory environment is so hard,
											that closing a business can take you
a lot of time and a lot of money.
									","
											Nous ne savons pas laquelle de ces
réactions est la meilleure après un échec,
											mais c'est quelque chose
que nous allons creuser à l'avenir.
											Une autre fait intéressant mis au jour est
											le profond impact de la politique publique
sur les entrepreneurs en faillite.
											Par exemple, dans mon pays, au Mexique,
											le cadre réglementaire est tellement ardu
											que fermer une affaire peut coûter
beaucoup de temps et d'argent.
									","
											Não temos a certeza sobre qual é
a melhor reação depois de um negócio falhar
											mas é algo que vamos estudar no futuro.
											Outra descoberta interessante
											é o impacto profundo que a política
pública tem sobre empresários falidos.
											Por exemplo, no México, o meu país,
											a burocracia e as regulações são tantas,
											que fechar um negócio pode levar ao 
dispêndio de muito tempo e muito dinheiro.
									","
											İflastan sonraki tepkilerden
hangisi daha iyi emin değiliz
											fakat bu ileride araştıracağımız bir konu.
											Başka bir enteresan bulgu da
											kamu politikasının başarısız girişimciler
üzerindeki derin etkisi.
											Örneğin ülkem Meksika'da
											düzenleyici çevre o kadar zor ki
											bir işi kapatmak çok fazla
zaman ve paranıza mal olabilir.
									",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
"
","
","
","
",Don't fail fast — fail mindfully,Leticia Gasca,12:34,"business,entrepreneur,failure,communication,personal growth"
