en,pt,es,fr,title,speaker,duration,tags
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											But words can hardly convey my excitement
											when I was chosen
as an early career scientist
											by Lee Berger,
											a world-renowned paleoanthropologist,
											to be one of the primary analysts
of recently excavated unpublished fossils.
									","
											Mas não há palavras que transmitam
o meu entusiasmo
											quando fui escolhida
como cientista de início na carreira
											por Lee Berger,
											um paleoantropólogo de renome,
											para ser uma das primeiras analistas
											dos fósseis recém-escavados
e ainda não publicados.
									","
											Pero es difícil expresar
el entusiasmo que sentí
											cuando, como joven científica,
fui seleccionada por Lee Berger,
											un paleoantropólogo de renombre mundial,
											para ser una de las principales analistas
de fósiles recién excavados e inéditos.
									","
											Mais je ne trouve même pas
les mots pour exprimer ma joie
											quand j'ai été choisie,
en début de carrière,
											par Lee Berger,
											un paléoanthropologue
de renommée internationale,
											pour être l’une des premières à analyser
les fossiles qu'il venait de découvrir.
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											This treasure trove of fossils
was being recovered from a new site
											called the Dinaledi Chamber
in the Rising Star cave system.
											Species are often named
based on a skull, a lower jaw,
											or, very rarely,
											a handful of postcranial,
or below-the-neck, elements.
											The fossils from Dinaledi
were another story altogether.
											An unprecedented
approximately 1800 specimens —
											so far —
											have been excavated
from the Rising Star system,
											representing at least
15 individual skeletons.
											The research team
that I was invited to join
											was tasked with describing,
comparing and analyzing the fossils,
											with the difficult goal of identifying
to what species the fossils belonged.
											We were divided up
into our different areas of expertise.
											We were divided up
in different areas of the lab, too.
											So there was ""Hand Land,""
for the fossil hand people,
											""Hip Heaven"" for the pelvis ...
											I was in the ""Tooth Booth.""
									","
											Este tesouro de fósseis
foi sendo descoberto num sítio novo
											chamado a Câmara Dinaledi
no sistema de grutas Rising Star.
											Quase sempre, as espécies têm o nome
de um crânio, de uma maxila inferior
											ou, muito raramente,
											num pequeno conjunto de elementos
pós-cranianos, ou abaixo do pescoço.
											Os fósseis de Dinaledi
foram uma outra história.
											Cerca de 1800 espécimes
											— uma coisa sem precedentes até aqui —
											foram escavados no sistema Rising Star,
											representando pelo menos
15 esqueletos individuais.
											A equipa de investigação
para a qual me convidaram
											foi encarregada de descrever,
comparar e analisar os fósseis,
											com o difícil objetivo de identificar
a que espécie pertenciam os fósseis.
											Estávamos divididos nas nossas 
diferentes áreas de especialidade.
											Também fomos divididos 
por diferentes áreas do laboratório.
											Havia a ""Terra da Mão"" 
para as pessoas dos fósseis da mão,
											o ""Paraíso da Bacia"" para a pélvis...
											Eu estava na ""Tenda do Dente"".
									","
											Este tesoro de fósiles provenía 
de un nuevo sitio arqueológico
											llamado cámara Dinaledi,
en el sistema de cuevas de Rising Star.
											Normalmente las especies se determinan
a través de un cráneo, una mandíbula
											o, muy raramente,
											de una serie de piezas poscraneales,
es decir, por debajo del cuello.
											Los fósiles de Dinaledi eran 
algo completamente diferente.
											Una cantidad de especímenes
sin precedente, 1800 hasta el momento,
											han sido excavados
en las cuevas de Rising Star.
											Esto representa al menos
15 esqueletos individuales.
											El equipo de investigación
al que fui invitada
											tenía la tarea de describir,
comparar y analizar los fósiles,
											con el difícil objetivo de identificar
a qué especies pertenecían.
											Estábamos divididos
según nuestras especialidades
											y teníamos áreas asignadas
dentro del laboratorio.
											Estaba ""Manolandia"", para aquellos
que analizaban fósiles de manos,
											el ""Paraíso de la Pelvis""
para los de la cadera...
											Yo estaba en el ""Canal Dental"".
									","
											Ce trésor fossile était exhumé
sur un nouveau site
											appelé la chambre de Dinaledi
dans les grottes de Rising Star.
											On nomme souvent une espèce
d’après un crâne, une mâchoire inférieure
											ou, très rarement,
											de quelques os provenant du corps,
hormis ceux du crâne.
											C’était une tout autre histoire
pour les fossiles de Dinaledi.
											Un nombre record
de près de 1 800 échantillons,
											jusqu'à présent,
											ont été exhumés de ces grottes,
											ce qui représente au moins
15 squelettes individuels.
											L’équipe de recherche que j’ai rejointe
											devait décrire, comparer
et analyser les fossiles,
											avec le difficile objectif d’identifier
à quelle espèce ils appartenaient.
											Nous étions répartis selon
notre domaine d’expertise,
											ainsi que dans différentes
parties du laboratoire.
											Il y avait donc le « Pays de la Main »,
pour les spécialistes de la main,
											le « Paradis de la Hanche »,
pour le bassin ...
											J’étais dans le « Cabinet Dentaire ».
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											And after long, intense days in the lab,
											the different teams would meet up at night
and discuss our findings,
											still consumed by questions
from our analyses.
											It was incredible how different
the interpretations were.
											Each body part seemed to come
from a different species,
											based on what we knew
from the fossil record.
											The suite of characteristics we were
seeing didn't match any known species.
											And if we had only recovered the skull,
we might have called it one thing;
											if we had only recovered the pelvis,
we might have called it another.
											The anatomy of the skeletons
didn't make sense
											with the framework of what we thought
we knew of human evolution.
											Did it belong in the genus Homo?
											Should it be an australopithecine?
											Those bipedal, more apelike ancestors?
											Or perhaps it should be its own species.
									","
											Ao fim de muitos dias
de trabalho intenso no laboratório,
											as diversas equipas reuniam-se
à noite e analisavam as descobertas,
											ainda confundidas com dúvidas
quanto às nossas análises.
											Era incrível como eram diferentes
as interpretações.
											Cada parte do corpo parecia
pertencer a uma espécie diferente,
											com base naquilo que conhecíamos
pelo registo fóssil.
											O conjunto de características que víamos
											não se coadunava
com nenhuma espécie conhecida.
											Se tivéssemos encontrado apenas a caveira,
podíamos ter-lhe chamado uma coisa;
											se tivéssemos encontrado apenas a pélvis,
podíamos ter-lhe chamado outra coisa.
											A anatomia dos esqueletos
não fazia sentido
											com o quadro que pensávamos
conhecer sobre a evolução humana.
											Pertenceria ao género ""Homo""?
											Seria o de um australopitecíneo?
											Aqueles antepassados bípedes,
mais parecidos com macacos?
											Ou seriam uma espécie própria?
									","
											Cada noche, luego de un largo
e intenso día de trabajo,
											los equipos nos juntábamos
para hablar de los hallazgos,
											y de todas las preguntas
que todavía nos obsesionaban.
											Era increíble lo distintas
que eran las interpretaciones.
											Era como si cada parte del cuerpo
fuera de una especie diferente,
											según lo que sabíamos del registro fósil.
											El conjunto de características que veíamos
no encajaba con ninguna especie conocida.
											Si hubiéramos encontrado solo el cráneo,
lo habríamos llamado de una forma;
											si hubiéramos encontrado solo la pelvis,
lo habríamos llamado de otra.
											La anatomía de los esqueletos
no era compatible
											con lo que creíamos saber
sobre la evolución humana.
											¿Pertenecía al género Homo?
											¿Era un australopitecino,
											esos antepasados bípedos
de rasgos más bien simiescos?
											¿O pertenecía tal vez
a una especie propia?
									","
											Après de longues et intenses
journées au laboratoire,
											nos équipes se retrouvaient la nuit
pour discuter des découvertes,
											obnubilées par les questions 
que soulevaient nos analyses.
											Les différences d’interprétations
étaient incroyables.
											Chaque partie du corps semblait 
appartenir à une espèce différente,
											d’après ce que nous savions
des archives de fossiles.
											La série de caractéristiques observée
ne correspondait à aucune espèce connue.
											Si on n’avait découvert que le crâne,
on aurait pu lui donner tel nom.
											Si on n’avait découvert que le bassin,
on aurait pu lui en donner un autre.
											L’anatomie des squelettes
n'avait aucun sens
											par rapport à ce qu’on pensait connaître
de l'évolution de l'Homme.
											Appartenait-il au genre Homo ?
											Était-ce un Australopithèque ?
											Un de nos ancêtres bipèdes simiesques ?
											Ou peut-être était-ce une espèce à part ?
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											Ultimately, after much deliberation,
											we decided the Rising Star specimens
did indeed warrant a new species,
											which we called ""Homo naledi.""
											From the head to the feet,
											the fossils present a mosaic
of primitive, or ancestral,
											and derived or more modern-like features.
											The skull is quite derived,
											appearing most similar to early
representatives of the genus Homo,
											like Homo habilis and Homo erectus.
											However, the brain is scarcely
half the size of a modern human one.
											One that is smaller than any other
early Homo that has ever been found.
									","
											Por fim, depois de muitas deliberações,
											decidimos que os espécimes de Rising Star
eram de facto uma espécie nova,
											a que chamámos o ""Homo naledi"".
											Da cabeça até aos pés,
											os fósseis apresentam um mosaico
											de características
primitivas ou ancestrais
											e derivadas ou mais parecidas
com as modernas.
											A caveira é nitidamente derivada,
											assemelhando-se mais aos representantes 
mais antigos do género ""Homo"",
											com o ""Homo habilis"" e o ""Homo erectus"".
											Contudo, o cérebro tem quase metade
do tamanho de um ser humano atual,
											mais pequeno do que qualquer
""Homo"" primitivo que já encontrámos.
									","
											Finalmente decidimos,
luego de mucho deliberar,
											que los especímenes de Rising Star
eran, en efecto, una nueva especie
											a la que llamamos ""Homo naledi"".
											De la cabeza a los pies,
											los fósiles presentan un mosaico
de rasgos primitivos o arcaicos
											y otros derivados más modernos.
											El cráneo es bastante evolucionado,
											ya que se parece más a los primeros
representantes del género Homo,
											como el Homo habilis y el Homo erectus.
											Sin embargo, el cerebro es apenas la mitad
del tamaño del cerebro humano moderno,
											más pequeño que el de cualquier otro Homo
que se haya encontrado anteriormente.
									","
											Après de longues délibérations,
											nous avons décidé que ces échantillons
témoignaient bien d'une nouvelle espèce,
											que nous avons nommée « Homo naledi ».
											De la tête aux pieds,
											les fossiles présentent un mosaïque
de traits primitifs ou ancestraux
											tout autant qu'évolués ou plus modernes.
											Le crâne est assez évolué.
											Il est proche de celui des premiers
représentants du genre Homo,
											comme Homo habilis et Homo erectus.
											Mais le cerveau fait à peine la moitié
de la taille de celui d’un homme moderne.
											Il est plus petit que tous ceux
des hominidés retrouvés jusqu’ici.
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											As someone who studies teeth,
											I might argue these are the coolest
fossils found at the site.
									","
											Enquanto uma pessoa que estuda dentes,
											posso dizer que são os fósseis
mais giros encontrados no sítio.
									","
											Yo, que me especializo en dientes,
											diría que estos son los mejores
fósiles de todo el sitio.
									","
											En tant que spécialiste des dents,
											je dirais que ces fossiles
sont les plus cool de ce site.
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											The assemblage consists of 190
whole or fragmentary teeth
											that range in age
from very old to very young.
											Like the skeletons,
											the teeth present a mix
of primitive and derived traits.
											In modern humans,
											the third molar is typically the smallest,
while the first molar is the biggest,
											but Homo naledi
has the primitive condition
											where the third molar is the biggest
and the first molar is the smallest.
											The anterior teeth,
											or the incisors and canines,
											are small for the genus Homo,
											and the lower canine
has a cuspulid on it —
											an extra cuspule that gives it
a distinct mitten-like shape
											that it shares with some specimens
of the early human, Homo erectus.
											The overall shape of the teeth
looked odd to me,
											so I performed crown-shape analysis
											on the occlusal surfaces
of deciduous teeth, or baby teeth —
											on your left —
											and the permanent premolars
and molars on your right.
											The deciduous teeth are especially narrow,
											and the premolars are unique
in their outline shape
											compared to other hominids.
									","
											O conjunto é formado por 190 
de dentes completos ou fragmentos
											que variam em idade
de muito velhos a muito novos.
											Tal como os esqueletos,
											os dentes apresentam um misto
de traços primitivos e derivados.
											Nos seres humanos modernos,
											o terceiro molar, normalmente,
é o mais pequeno,
											enquanto o primeiro molar é o maior,
											mas o ""Homo naledi""
tem a condição primitiva
											em que o terceiro molar é o maior
e o primeiro molar é o mais pequeno.
											Os dentes anteriores,
ou seja, os incisivos e os caninos,
											são pequenos para o género ""Homo""
											e os caninos inferiores
											têm uma ponta extra que lhes dá
uma forma distinta tipo luva.
											que partilha com alguns espécimes
dos primeiros humanos, o ""Homo erectus"".
											A forma genérica dos dentes
parecia-me estranha,
											por isso, fiz uma análise à forma da coroa
											nas superfícies de oclusão
dos dentes caducos, os dentes de leite
											— à vossa esquerda —
											e os pré-molares permanentes
e os molares — à vossa direita.
											Os dentes de leite são muito estreitos
											e os pré-molares são únicos
na sua forma exterior
											em comparação com outros hominídeos.
									","
											El conjunto se compone
de 190 dientes enteros o fragmentos
											ordenados por edad,
del más antiguo al más nuevo.
											Como los esqueletos,
											los dientes presentan una mezcla
de rasgos primitivos y derivados.
											En los humanos modernos,
											el tercer molar es el más chico
y el primero es el más grande,
											pero el Homo naledi
tiene la condición primitiva
											donde el tercer molar es el más grande
y el primero es el más chico.
											Los dientes anteriores,
o incisivos y caninos,
											son pequeños para el género Homo,
											y el canino inferior tiene una cúspide,
											una cúspide adicional que le da
esa forma de mitón tan característica,
											igual a la de algunos especímenes
del antepasado Homo erectus.
											La forma de los dientes
en general me parecía rara,
											así que hice un análisis
de la forma de la corona
											en la superficie oclusal
de los dientes temporales,
											o dientes de leche, a la izquierda,
											y los premolares y molares
permanentes a la derecha.
											Los dientes temporales
son particularmente angostos,
											y los premolares tienen una forma 
única comparada con otros homininos.
									","
											L'ensemble est composé de
190 dents entières ou fragmentées
											allant d'individus très âgés
à des très jeunes.
											Comme les squelettes,
											les dents ont à la fois
des traits primitifs et modernes.
											Chez l’homme moderne,
											la troisième molaire est la plus petite
alors que la première est la plus grande.
											Homo naledi a la caractéristique primitive
											où la troisième molaire est la plus grande
et la première, la plus petite.
											Les dents antérieures,
											les incisives et les canines,
											sont petites pour le genre Homo,

											et la canine inférieure
présente une petite pointe –
											une pointe de plus qui lui confère
la forme particulière d'une moufle,
											et qu’elle partage avec certains
des premiers humains, Homo erectus.
											La forme générale des dents 
me paraissait étrange,
											j'ai donc analysé la forme des dents :
											la surface occlusale des dents de lait –
											à gauche –
											des prémolaires permanentes
et des molaires, à droite.
											Les dents de lait sont très étroites
											et la forme extérieure
des prémolaires est unique,
											par rapport à d’autres hominidés.
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
											In fact, when I compare the outlines,
											when I lay them on top of each other,
											they look very similar.
											We say they have
""low intraspecific variations,""
											so the variation
within the species is low.
											When I compare this to groups
like the australopithecines,
											the intraspecific variation
is much larger.
									","
											Com efeito, quando comparo os contornos,
											quando os coloco uns em cima dos outros,
											parecem muito semelhantes.
											Dizemos que têm
""baixa variação intraespecífica"",
											por isso, a variação entre
as espécies é baixa.
											Quando comparo isto com grupos
como os australopitecíneos,
											a variação intraespecífica é muito maior.
									","
											De hecho, cuando comparo
los perfiles y los superpongo,
											son muy parecidos.
											Decimos que tienen
""poca variación intraespecífica"",
											que hay poca variación
dentro de la especie.
											Cuando comparo esto con grupos
como los australopitecinos,
											la variación intraespecífica
es mucho más importante.
									","
											Quand je compare leurs contours,
											quand je les superpose,
											elles sont très similaires.
											On dit qu'elles ont de « faibles
variations intraspécifiques »
											la variation au sein du genre est faible.
											Si je la compare avec celles
des australopithèques,
											la variation intraspécifique
est bien plus importante.
									",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
"
","
","
","
",How a new species of ancestors is changing our theory of human evolution,Juliet Brophy,11:23,"anthropology,human origins,human body,humanity,science,paleontology,technology,evolution,biology,brain,history,TEDx"
