pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											Vamos olhar para cada uma delas 
com um pouco mais de pormenor.
											Em primeiro lugar, os VANTs.
											Eventualmente, vamos usar todo o tipo de veículos
											para capacidades de peso 
e distâncias diferentes.
											Hoje, estamos a usar pequenos quadriláteros.
											Estes são capazes de transportar 2 kg
											ao longo de 10 kms, em apenas 15 minutos.
											Comparem isto com tentar 
enfrentar uma má estrada
											no mundo em desenvolvimento,
											ou até estar preso no trânsito
											num país desenvolvido.
											Isto voa autonomamente.
											Esta é a chave da tecnologia.
											Usam GPS e outros sensores a bordo
											para navegar entre estações terrestres.
											Todos os veículos são 
equipados com um mecanismo
											automático de carga e troca de baterias,
											assim estes veículos navegam 
entre as estações terrestres,
											eles atracam, trocam 
de bateria automaticamente,
											e saem de novo.
											As estações terrestres estão em locais seguros
											no chão.
											Elas asseguram a parte 
mais vulnerável da missão,
											a aterragem.
											Ficam em locais conhecidos,
											para que as rotas entre elas 
também sejam conhecidas,
											o que é muito importante tendo 
em consideração a confiança
											na rede como um todo.
											Além de tratar dos requisitos 
de energia dos veículos,
											eventualmente elas tornar-se-ão
											centros comerciais onde as pessoas 
podem levantar cargas
											ou depositar cargas na rede.
											O último componente é o sistema operativo
											que gere a rede inteira.
											O sistema monitoriza dados climáticos 
de todas as estações terrestres
											e otimiza as rotas dos veículos no sistema
											para evitar condições climáticas adversas,
											evitar outros fatores de risco,
											e otimizar o uso de recursos
											na rede.
									","
											Bu teknolojilerden herbirine biraz daha detaylı bakalım.
											İlk olarak, hava araçları.
											Sonuçta, farklı yük kapasiteleri
											ve farklı menziller için her türlü aracı kullanacağız.
											Bugün, küçük dörtlüler kullanıyoruz.
											Yaklaşık sadece 15 dakikada 10 kilometreye
											iki kilo taşıyabiliyorlar.
											Gelişen dünyada kötü bir yolu geçmeyi denemekle
											ya da gelişmiş bir ülkede
											trafikte kalmak ile
											karşılaştırın.
											Bağımsız olarak uçuyorlar.
											Teknolojinin anahtar kısmı bu.
											Saha istasyonları arasında navigasyon yapmak için
											araçtaki GPS ve diğer sensörleri kullanıyorlar.
											Her araç otomatik yük ve batarya değişim
											mekanizması ile donatılmış,
											böylece bu araçlar o saha istasyonlarına gidiyor,
											iniyor, otomatik olarak batarya değiştiriyor,
											ve tekrar havalanıyorlar.
											Saha istasyonları güvenli yerlerde konumlanmış
											durumda.
											Görevin en savunmasız parçasını güvenceye alıyorlar,
											yani inişi.
											Sahada bilinen yerlerdeler böylece aralarındaki
											yollarda ayrıca biliniyor, ki tüm ağın
											güvenilebilirlik bakış açısından bu gerçekten
											çok önemli.
											Araçların enerji gereksinimlerini tamamlamanın yanısıra,
											neticede insanların ağdan yük alabilecekleri
											ya da koyabilecekleri ticaret merkezler
											haline gelecekler.
											En son parça ise tüm ağı yöneten
											işletim sistemi.
											Tüm saha istasyonlarından hava durum verilerini izler
											ve olumsuz hava koşullarını ve diğer risk faktörlerini önlemek,
											ağı boyunca kaynakların
											kullanımını en iyi şekilde
											kullanmak için sistemde araçların rotalarını
											uygun hale getirir.
									","
											Let's look at each one of those
technologies in a bit more detail.
											First of all, the UAVs.
											Eventually, we're going to be
using all sorts of vehicles
											for different payload capacities and different ranges.
											Today, we're using small quads.
											These are able to transport two kilograms
											over 10 kilometers in just about 15 minutes.
											Compare this with trying to trespass a bad road
											in the developing world,
											or even being stuck in traffic
											in a developed world country.
											These fly autonomously.
											This is the key to the technology.
											So they use GPS and other sensors on board
											to navigate between ground stations.
											Every vehicle is equipped with an automatic
											payload and battery exchange mechanism,
											so these vehicles navigate to those ground stations,
											they dock, swap a battery automatically,
											and go out again.
											The ground stations are located on safe locations
											on the ground.
											They secure the most vulnerable part of the mission,
											which is the landing.
											They are at known locations on the ground,
											so the paths between them are also known,
											which is very important from a reliability perspective
											from the whole network.
											Apart from fulfilling the energy
requirements of the vehicles,
											eventually they're going to be becoming
											commercial hubs where people can take out loads
											or put loads into the network.
											The last component is the operating system
											that manages the whole network.
											It monitors weather data from all the ground stations
											and optimizes the routes of
the vehicles through the system
											to avoid adverse weather conditions,
											avoid other risk factors,
											and optimize the use of the resources
											throughout the network.
									","
											Jetons un œil sur chacune de ces 
technologies plus en détail.
											Tout d'abord les drones.
											Plus tard, nous utiliserons 
plusieurs types de véhicules
											avec des capacités de charge 
et des étendues variées.
											Aujourd'hui, nous allons utiliser 
des quads de taille réduite,
											capables de transporter deux kilogrammes
											sur 10 kilomètres en 15 minutes seulement.
											Comparez : entre essayer de s'engager sur une mauvaise route
											dans un pays en développement,
											ou encore être coincé dans la circulation
											dans un pays du monde développé,
											et ces véhicules qui volent de manière autonome.
											Voilà la clé de la technologie.
											Ils utilisent des GPS et autres capteurs intégrés
											afin de naviguer entre les différents téléports.
											Chaque véhicule est équipé 
d'une charge utile automatique
											et d'un mécanisme d'échange de batterie :
											ils naviguent vers ces téléports,
											s’amarrent, rechargent leur batterie automatiquement,
											et repartent.
											Les téléports sont situé en lieu sûr
											au sol.
											Ils assurent l'étape la plus sensible de la mission :
											l'atterrissage.
											Les sites des stations sont connus,
											ainsi que le trajet qui les séparent,
											ce qui est fondamental du point de vue de la fiabilité
											du réseau global.
											En plus de répondre aux besoins 
énergétiques de ces véhicules,
											il se convertiront au final
											en pôles commerciaux où chaque individu 
peut retirer des cargaisons
											ou en soumettre sur le réseau.
											La derniere technologie est le système d'exploitation
											qui gère le réseau dans sa globalité.
											Il contrôle les données météorologiques 
provenant des téléports
											et optimise l'itinéraire des véhicules dans le système
											afin d'anticiper des conditions 
météorologiques défavorables
											et autres facteurs à risques.
											Il veille également au bon usage des ressources
											dans le réseau.
									","
											Betrachten wir jede 
dieser Technologien genauer.
											Zuerst, die unbemannten Fluggeräte.
											Eines Tages werden wir 
verschiedene Geräte
											je nach Nutzlast und Reichweite einsetzen.
											Im Moment nutzen wir kleine Quads.
											Sie sind in der Lage,
											2 kg über 10 km in nur 15 Minuten
zu transportieren.
											Wie lange dauert es dagegen
auf einer schlechten Straße
											in einem Entwicklungsland
											oder einfach im Verkehrsstau
											eines Industrielandes?
											Sie fliegen eigenständig.
											Das ist der springende Punkt.
											Sie verfügen über GPS und andere Sensoren,
											um sich zwischen den 
Bodenstationen zu bewegen.
											Jedes Gerät ist mit einem 
automatischen Mechanismus
											zum Be-und Entladen 
und zum Batteriewechsel ausgestattet,
											sodass diese Flugggeräte 
zur Bodenstation finden,
											andocken, automatisch 
die Batterie wechseln
											und wieder ausfliegen.
											Die Bodenstationen werden 
an sicheren Orten
											auf dem Boden eingerichtet.
											Sie sichern den heikelsten Teil der Mission,
											die Landung.
											Die Orte der Bodenstationen sind bekannt
											und somit auch die Wege dazwischen,
											was sehr wichtig für die Zuverlässigkeit
											des gesamten Netzwerkes ist.
											Neben dem Aufladen der 
Energiereserven des Fluggerätes
											werden sie eines Tages
											Wirtschaftsknotenpunkte sein, 
wo Lieferungen abgeholt
											oder ins Netzwerk 
gebracht werden können.
											Die letzte Komponente 
ist das Betriebssystem,
											welches das gesamte Netzwerk steuert.
											Es zeichnet die Wetterdaten 
aller Bodenstationen auf
											und optimiert die Flugrouten 
innerhalb des Systems,
											um ungünstige Wetterverhältnisse
zu meiden,
											sowie andere Risikofaktoren auszuschalten
											und den Ressourcenverbrauch
											im gesamten Netzwerk zu optimieren.
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											Quero mostrar-vos como
											se parece um desses voos.
											Aqui estamos a voar no Haiti, 
no verão passado,
											onde fizemos nossos 
primeiros testes de campo.
											Aqui, estamos a fazer uma entrega médica,
											num acampamento montado 
depois do terremoto de 2010.
											As pessoas lá adoram isto.
									","
											Bu uçuşladan birinin nasıl göründüğünü göstermek
											istiyorum.
											Burada geçen yaz Haiti'de uçuyor,
											ilk saha denemelerini yaptığımız yer.
											2010 depreminden sonra kurduğumuz
											bir kampta tıbbi bir nakliyeyi burada model olarak alıyoruz.
											Oradaki insanlar buna bayıldı.
									","
											I want to show you what one of those flights
											looks like.
											Here we are flying in Haiti last summer,
											where we've done our first field trials.
											We're modeling here a medical delivery
											in a camp we set up after the 2010 earthquake.
											People there love this.
									","
											J'aimerais vous montrer à quoi ces objets volants
											ressemblent.
											Ici on se trouve à Haiti, l'été dernier,
											où l'on a effectué nos premiers tests sur le terrain.
											Là, on teste la livraison de médicaments
											dans un camp conçu après le 
tremblement de terre de 2010.
											Les gens là-bas en sont fans.
									","
											Ich möchte Ihnen zeigen,
											wie ein solcher Flug aussieht.
											Hier waren wir letzten Sommer auf Haiti,
											wo wir erste Feldforschungen 
betrieben haben.
											Wir simulieren hier 
eine Arzneimittellieferung
											in ein Zeltlager, das wir nach 
dem Erdbeben 2010 eingerichtet haben.
											Die Leute dort lieben es.
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											E eu quero-vos mostrar
											como é um destes veículos ao perto.
											Este é um veículo que custa 3000 dólares.
											Os custos estão a baixar muito rapidamente.
											Nós usamos isto em todo o tipo 
de condições climáticas,
											em climas muito quentes e muito frios,
											em ventos muito fortes. 
São veículos muito robustos.
											Imaginem se a vossa vida 
dependesse deste pacote,
											algures em África,
											ou em Nova Iorque, depois do Sandy.
											A próxima grande questão é, quanto custa?
									","
											Ve size bu araçlardan
											birinin yakından nasıl göründüğünü göstermek istiyorum.
											Bu 3.000 dolarlık bir araç.
											Maliyet çok hızlı bir şekilde iniyor.
											Bunu her türlü hava koşullarında kullanıyoruz,
											çok sıcak ve çok soğuk havalarda,
											çok şiddetli rüzgarlarda. Çok dayanıklı araçlar.
											Hayatınızın bu pakete bağlı olduğunu hayal edin,
											Afrika'da bir yerde
											ya da New York'ta, Sandy kasırgasından sonra.
											Bir sonraki büyük soru, maliyeti nedir?
									","
											And I want to show you
											what one of those vehicles looks like up close.
											So this is a $3,000 vehicle.
											Costs are coming down very rapidly.
											We use this in all sorts of weather conditions,
											very hot and very cold climates,
											very strong winds. They're very sturdy vehicles.
											Imagine if your life depended on this package,
											somewhere in Africa
											or in New York City, after Sandy.
											The next big question is, what's the cost?
									","
											Et j'aimerais aussi vous montrer
											à quoi ressemblent ces véhicules de plus près.
											Alors voici un véhicule d'une valeur de 3000 dollars.
											Les prix baissent très rapidement.
											Nous l'utilisons sous toute sortes 
de conditions climatiques :
											climat très chaud ou très froid,
											ou encore extrêmement venteux. 
Ils sont très robustes.
											Imaginez, si votre vie dépendait de ce colis,
											quelque part en Afrique,
											ou à New-York, après l'ouragan Sandy.
											L'autre question importante est : combien ça coûte ?
									","
											Und ich möchte Ihnen zeigen,
											wie ein solches Fluggerät 
aus der Nähe aussieht.
											Das ist ein 3.000-Dollar-Fluggerät.
											Die Kosten sinken sehr schnell.
											Wir benutzen sie bei jeder Witterung,
											in sehr heißem und sehr kaltem Klima,
											bei sehr starkem Wind. 
Es sind sehr robuste Geräte.
											Stellen Sie sich vor, Ihr Leben 
hinge von diesem Päckchen ab,
											irgendwo in Afrika
											oder in New York nach dem Hurrikan Sandy.
											Die nächste große Frage ist: 
Was soll das Ganze kosten?
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											Bem, acontece que o preço para transportar
											dois quilos por 10 quilómetros, 
com este veículo,
											é apenas 24 centavos.
									","
											Görünüşe bakılırsa bu araçla 10 kilometrelik
											bir mesafeye 2 kilo taşımanın maliyeti sadece
											24 sent.
									","
											Well, it turns out that the cost to transport
											two kilograms over 10 kilometers with this vehicle
											is just 24 cents.
									","
											Eh bien, il s'avère que le prix pour transporter
											deux kilos sur 10 kilomètres avec ce véhicule
											n'est que de 24 centimes.
									","
											Nun, es hat sich herausgestellt, 
dass die Kosten für den Transport
											von 2 kg über 10 km mit diesem Gerät
											sich auf gerade einmal 24 Cent belaufen.
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
											E é inesperado, 
mas o preço da energia
											gasta pelo voo, é de
											apenas 0,02$, hoje,
											e estamos apenas no começo.
											Quando vimos isto, sentimos 
que se tratava de algo
											que podia ter um impacto 
importante no mundo.
									","
											Ve beklenenin aksine, uçuş için harcanan
											enerji maliyeti günümüzde sadece bir doların
											iki senti,
											ve daha bunun başlangıcındayız.
											Durumu gördüğümüzde, bunun dünya üzerinde
											önemli bir etkisi olabilecek bir şey olduğunu hissettik.
									","
											And it's counterintuitive, but the cost of energy
											expended for the flight is only two cents
											of a dollar today,
											and we're just at the beginning of this.
											When we saw this, we felt that this is something
											that can have significant impact in the world.
									","
											Et contrairement aux idées reçues, 
le coût de l'énergie
											dépensée pour le vol n'est que de 0,02
											dollars aujourd'hui,
											et nous n'en sommes qu'au commencement.
											En voyant cela, nous sommes sûrs que
											ça peut vraiment avoir un impact 
international considérable.
									","
											Es scheint unlogisch, 
aber die Energiekosten
											für einen Flug betragen 
aktuell nur zwei Cent
											eines Dollars,
											und wir stehen gerade mal am Anfang.
											Als wir das gesehen haben, wussten wir,
											dass es enorme Auswirkungen 
in der Welt haben wird.
									",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
"
","
","
","
","
",No roads? There's a drone for that,Andreas Raptopoulos,9:13,"drones,technology,transportation,infrastructure"
