en,tr,es,title,speaker,duration,tags
"
											Well, the obvious question:
Is this actually true?
											Are we in fact doomed
to hit the edge of the petri dish?
											I'd like to set aside
this question for a moment
											and ask you guys another one.
											If we are going to escape biology,
how are we going to do it?
											In the year 2050,
											there will be almost
10 billion people in the world,
											and all of those people will want
the things that you and I want:
											nice cars, nice clothes, nice homes,
											the odd chunk of Toblerone.
											I mean, think of it:
Toblerone for 10 billion people.
											How are we going to do this?
											How are we going to feed everybody,
get water to everybody,
											provide power to everybody,
avoid the worst impacts of climate change?
									","
											Apaçık şöyle soruyorsunuz:
Bu gerçekten doğru mu?
											Petri kabının kenarına
dayanmaya mahkum muyuz?
											Bu soruyu şimdilik bir kenara bırakıp
											başka bir soru sormak istiyorum.
											Eğer biyolojiden kaçacaksak
bunu nasıl yapacağız?
											2050 yılında,
											dünyada neredeyse 10 milyar insan olacak
											ve bu insanların her biri
bizim istediğimiz şeyleri isteyecek:
											güzel arabalar, kıyafetler, güzel evler,
											Toblerone'un büyük parçası.
											Bir düşünün:
10 milyar insan için Toblerone.
											Bunu nasıl yapacağız?
											Herkesi nasıl besleyeceğiz,
herkese nasıl su sağlayacağız,
											herkese elektrik sağlayıp
iklim değişikliğinden nasıl kaçınacağız?
									","
											La pregunta lógica es: ¿eso es verdad?
											¿Estamos condenados a llegar
al borde de la placa de Petri?
											Me gustaría apartar
esta pregunta un momento
											y formularles otra.
											Si vamos a huir de la biología,
¿cómo vamos a hacerlo?
											En el año 2050,
											habrá casi 10 mil millones
de personas en el mundo
											y toda esa gente querrá lo mismo 
que queremos Uds. y yo:
											buenos autos, buena ropa, buenas casas,
											y un Toblerone de vez en cuando.
											Piénsenlo: Toblerone para
10 mil millones de personas.
											¿Cómo lo vamos a hacer?
											¿Cómo vamos a alimentar a todos,
conseguir agua para todos,
											proveerles de energía y evitar 
los peores golpes del cambio climático?
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											I'm a science journalist,
											and I've been asking these questions
to researchers for years,
											and in my experience, their answers
fall into two broad categories,
											which I call ""wizards"" and ""prophets.""
											Wizards, techno-whizzes,
											believe that science and technology,
properly applied,
											will let us produce
our way out of our dilemmas.
											""Be smart, make more,"" they say.
											""That way, everyone can win.""
											Prophets believe close to the opposite.
											They see the world as governed
by fundamental ecological processes
											with limits that we
transgress to our peril.
											""Use less, conserve,"" they say.
											""Otherwise, everybody's going to lose.""
											Wizards and prophets have been
butting their heads together for decades,
											but they both believe that technology
is key to a successful future.
											The trouble is, they envision
different types of technology
											and different types of futures.
									","
											Ben bilim gazetecisiyim
											ve bu soruları araştırmacılara
yıllardır soruyorum,
											tecrübeme göre yanıtları
iki sınıfa ayrılıyor,
											bunlar ''büyücüler'' ve ''kahinler.''
											Büyücüler, teknoloji guruları
											düzgün bir şekilde uygulandığında
bilim ve teknolojinin
											bizi bu ikilemden kurtaracağına inanıyor.
											''Zeki olun, daha fazlasını yapın.
											Bu sayede herkes kazanır.''
											Kahinler bunun neredeyse
tam zıttına inanıyor.
											Onlara göre dünya, çiğneyerek
sonumuzu getirdiğimiz sınırlarla dolu
											temel ekolojik süreçler
tarafından yönetiliyor.
											''Daha az kullan, sakla.''
											''Yoksa herkes kaybedecek.''
											Büyücüler ve kahinler uzun yıllardır
birbirileriyle çatışıyorlar
											ama iki grup da teknolojiyi
başarılı bir gelecek için önemli buluyor.
											Sorun şu ki bahsettikleri
teknoloji ve gelecekler
											birbirinden çok farklı.
									","
											Soy periodista de ciencias
											y llevo años haciendo 
esa pregunta a los investigadores
											y, en mi experiencia, sus respuestas
encajan en dos categorías muy amplias
											a las que llamo ""magos"" y ""profetas"".
											Los magos, los tecnogenios,
											creen que la ciencia y la tecnología,
aplicadas correctamente,
											nos permitirán encontrar 
una solución a nuestros dilemas.
											""Sean listos, creen más"", dicen.
											""De esa forma todo el mundo gana"".
											Los profetas creen más bien lo contrario.
											Ven el mundo gobernado 
por procesos ecológicos fundamentales
											con límites que transgredimos
para nuestro perjuicio.
											""Usen menos, preserven"", dicen.
											""Si no, todo el mundo pierde"".
											Los magos y los profetas llevan
décadas dándose cabezazos
											pero ambos creen que la tecnología
es la clave para un futuro exitoso.
											El problema es que conciben
distintos tipos de tecnología
											y distintos tipos de futuros.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Wizards envision a world of glittering,
hyperefficient megacities
											surrounded by vast tracts
of untouched nature,
											economies that have
transitioned from atoms to bits,
											dematerialized capitalist societies
											that no longer depend
on exploiting nature.
											Energy, to wizards,
comes from compact nuclear plants;
											food from low-footprint farms
with ultraproductive,
											genetically modified crops
tended by robots;
											water from high-throughput
desalination plants,
											which means we no longer
exploit rivers and aquifers.
											Wizards envision all 10 billion of us
											packed into ultradense
but walkable megacities,
											an urbanized world
of maximum human aspiration
											and maximum human liberty.
									","
											Büyücüler pırıldayan
süper etkili mega şehirler tasvir ediyor,
											hiç dokunulmamış
dev doğa alanlarıyla kaplı,
											atomlardan parçalara
geçiş yapmış ekonomiler,
											artık doğayı sömüremeyecek
											kapitalist toplumları ortadan kaldırmış.
											Büyücüler için enerji
nükleer santrallerden gelecek;
											yiyecekler, robotların ilgilendiği
süper verimli,
											GDO'lu ekinler yetiştiren
küçük çaplı çiftliklerden;
											su ise çok verimli tuzdan
arındırma tesislerinden gelecek,
											yani artık nehir ve yer altı
su havzalarını sömürmeyeceğiz.
											Büyücülere göre 10 milyar birey
											süper yoğunluklu ama yürünebilir
mega şehirlerde olacak,
											en üst insan beklentisi
ve en üst insan özgürlüğüne dair
											şehirleşmiş bir dünya.
									","
											Los magos conciben un mundo de
megaciudades brillantes y ultraeficientes
											rodeadas de grandes extensiones
de naturaleza virgen,
											economías que han pasado 
de los átomos a los bits,
											sociedades capitalistas desmaterializadas
											que ya no dependen 
de explotar la naturaleza.
											Para los magos, la energía viene 
de plantas nucleares compactas;
											la comida, de granjas 
con bajo impacto ambiental
											y cultivos ultraproductivos, 
genéticamente modificados,
											cuidados por robots;
											el agua, de plantas desalinizadoras
de alto rendimiento,
											lo que significa que ya no 
explotaremos ríos ni acuíferos.
											Los magos conciben a los 10 mil millones
											apretados en megaciudades
ultradensas pero caminables,
											un mundo urbanizado 
de máxima aspiración humana
											y de máxima libertad humana.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Now, prophets object to every bit of this.
											You can't dematerialize
food and water, they point out.
											They say, you can't eat bits,
											and industrial agriculture has already
given us massive soil erosion,
											huge coastal dead zones
and ruined soil microbiomes.
											And you wizards, you want more of this?
											And those giant desalination plants?
											You know they generate
equally giant piles of toxic salt
											that are basically
impossible to dispose of.
											And those megacities you like?
											Can you name me
an actually existing megacity
											that really exists in the world today,
except for possibly Tokyo,
											that isn't a cesspool
of corruption and inequality?
											Instead, prophets pray for a world
of smaller, interconnected communities,
											closer to the earth,
											a more agrarian world
of maximum human connection
											and reduced corporate control.
											More people live
in the countryside in this vision,
											with power provided by neighborhood-scale
solar and wind installations
											that disappear into the background.
											Prophets don't generate water
from giant desalination plants.
											They capture it from rainfall,
											and they reuse and recycle it endlessly.
											And the food comes
from small-scale networks of farms
											that focus on trees and tubers
											rather than less productive cereals
like wheat and rice.
									","
											Kahinler bunun
her kısmına karşı çıkıyorlar.
											Onlara göre yiyecek ve suyu
görünmez kılamayız.
											Küçük parçalar yiyemeyiz
											ve endüstriyel tarım zaten bize
dev bir toprak erozyonuna mal oldu,
											dev kıyısal ölü bölgeler
ve mahvolmuş toprak mikrobiyonları.
											Büyücüler,
daha fazlasını mı istiyorsunuz?
											Peki ya o tuzdan arındırma tesisleri?
											Aynı ölçüde dev miktarlarda
toksit tuz üretiyorlar
											ve bundan kurtulmak imkânsız.
											O mega şehirlere ne demeli?
											Şu an bana dünyada Tokyo dışında
											yozlaşma ve eşitsizlik çukuru olmamış
											tek bir mega şehir söyleyebilir misiniz?
											Kahinler daha küçük, birbirine bağlı
topluluklar için dua ediyorlar,
											toprağa daha yakın,
											insan etkileşiminin en üst düzey olduğu
daha tarımsal bir dünya
											ve azalmış kurumsal kontrol.
											Bu versiyonda çok daha fazla insan
kırsal alanda yaşıyor,
											mahalle çapında
uzaktan bakınca gözden kaybolan
											güneş ve rüzgar enerjisi sistemleri var,
											Kahinler dev tuzdan arıtma
tesislerinden su elde etmezler.
											Suyu yağmurdan elde ederler
											ve sonsuza kadar bunu geri dönüştürürler.
											Yiyecek ise ağaç ve yumru köklere dayanan
											küçük ölçekli çiftlik ağlarından geliyor,
											buğday ve pirinç gibi
daha az verimli tahıllardan değil.
									","
											Los profetas se oponen por completo.
											No se puede desmaterializar
la comida y el agua, dicen.
											Dicen que los bits no se pueden comer
											y la agricultura industrial ya 
ocasionó una erosión masiva del suelo,
											la muerte de grandes zonas costeras
y la ruina de microbiomas terrestres.
											¿Y Uds. los magos quieren más de eso?
											¿Y esas enormes plantas desalinizadoras?
											Generan cantidades 
igualmente grandes de sal tóxica
											que básicamente 
son imposibles de eliminar.
											¿Y esas megaciudades que les gustan?
											¿Pueden nombrar una megaciudad real
											que exista en el mundo de hoy en día,
dejando de lado Tokio quizás,
											que no sea una cloaca 
de corrupción y desigualdad?
											Los profetas rezan por comunidades 
más pequeñas e interconectadas,
											más cercanas a la tierra,
											un mundo más agrícola 
con más conexión humana
											y menor control corporativo.
											En esta visión, hay más gente
que vive en el campo,
											con energía que viene de instalaciones
solares y eólicas a nivel barrial
											y que no serían muy visibles.
											Los profetas no generan agua
en enormes plantas desalinizadoras.
											La recogen de la lluvia,
											y reciclan y reusan de manera infinita.
											Y la comida viene de una red
de granjas a pequeña escala
											que se centra más
en los árboles y los tubérculos
											que en cereales menos 
productivos como el trigo y el arroz.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Above all, though, prophets envision
people changing their habits.
											They don't drive to work,
they take their renewable-powered train.
											They don't take 30-minute
hot showers every morning.
											They eat, you know,
like Michael Pollan says,
											real food, mostly plants, not too much.
											Above all, prophets say
submitting to nature's restraints
											leads to a freer, more democratic,
healthier way of life.
									","
											Hepsinden ötesi kahinler, insanların
alışkanlıklarını değiştirdiğini öngörüyor.
											İşe arabayla gitmiyorlar,
yenilenebilir elektrikli trene biniyorlar.
											Her sabah 30 dakika
sıcak duş almıyorlar.
											Michael Pollan'ın
söylediği gibi yemek yiyorlar:
											gerçek besin, çoğu bitki
ve çok fazla değil.
											Dahası, kahinlere göre
doğanın kısıtlamalarına uyum sağlamak
											daha özgür, demokratik ve sağlıklı
bir yaşam şekline yön veriyor.
									","
											Pero, por encima de todo, los profetas
creen en un cambio de hábitos.
											No conducen al trabajo; usan un tren
impulsado por energía renovable.
											No se dan duchas calientes
de 30 minutos cada mañana.
											Comen, como dice Michael Pollan,
											comida de verdad, sobre todo 
plantas y no mucha cantidad.
											Por encima de todo, los profetas dicen 
que las limitaciones de la naturaleza
											llevan a una vida más libre, 
más democrática y más sana.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Now, wizards regard all this as hooey.
											They see it as a recipe for narrowness,
regression, and global poverty.
											Prophet-style agriculture, they say,
only extends the human footprint
											and shunts more people
into low-wage agricultural labor.
											Those neighborhood-run solar facilities,
											they sound great,
											but they depend on a technology
that doesn't exist yet.
											They're a fantasy.
											And recycling water? It's a brake
on growth and development.
											Above all, though, wizards object
to the prophets' emphasis
											on wide-scale social engineering,
											which they see as deeply anti-democratic.
									","
											Büyücüler tüm bunları
boş laf olarak görüyor.
											Bunun darlık, gerileme ve küresel
yoksulluğa yol açacağı kanısındalar.
											Onlara göre kahin tarzı tarım
sadece insan alanını kapsıyor
											ve daha çok insanı düşük ücretli
tarımsal işçiliğe çekiyorlar.
											Mahalle yönetimli güneş tesisleri ise,
											kulağa harika gelse de
											şu an var olmayan
bir teknolojiye dayanıyorlar.
											Bu bir fantezi.
											Peki ya geri dönüşümlü su?
Büyüme ve gelişme için bir fren.
											Bunların da ötesinde büyücüler,
											kahinlerin geniş çaplı sosyal mühendislik
vurgusuna itiraz ediyorlar,
											bunu aşırı demokrasi karşıtı
olarak görüyorlar.
									","
											Los magos piensan 
que son todas tonterías.
											Lo ven como una receta para la estrechez,
la regresión y la pobreza global.
											Dicen que la agricultura 
de la que hablan los profetas
											aumenta el impacto humano
											y empuja a más gente hacia trabajos
agrícolas de bajos ingresos.
											Esas instalaciones solares
en cada barrio suenan geniales
											pero dependen de una tecnología
que todavía no existe.
											Son una fantasía.
											¿Y reciclar agua? Es un freno
para el crecimiento y el desarrollo.
											Aunque, muy especialmente, los magos
se oponen al énfasis de los profetas
											en la ingeniería social a gran escala,
											pues la ven profundamente antidemocrática.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											If the history of the last two centuries
was one of unbridled growth,
											the history of the coming century
may well be the choice we make
											as a species between these two paths.
											These are the arguments that will be
resolved, in one way or another,
											by our children's generation,
											the generation that will come
into the world of 10 billion.
									","
											Son iki yüzyıllık tarih
dizginlenmemiş bir büyümeyse
											gelecek yüzyılın tarihi de
											bu iki yol arasında tür olarak
yaptığımız seçimlerden ibaret olabilir.
											Bunlar bir şekilde
çocuklarımızın nesli tarafından
											çözümlenecek olan sorular,
											10 milyarlık bir dünyaya
gelecek olan nesil.
									","
											Si la historia de los dos últimos siglos
ha sido de un crecimiento desenfrenado,
											la historia del siglo
que viene quizá dependa
											de cuál de estos dos caminos 
elijamos como especie.
											Estas son las polémicas que serán
resueltas, de una u otra forma,
											por la generación de nuestros hijos,
											la generación que vendrá
a un mundo de 10 mil millones.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Now, but wait, by this point,
biologists should be rolling their eyes
											so loud you can barely hear me speak.
											They should be saying,
all of this, wizards, prophets,
											it's a pipe dream.
											It doesn't matter which illusory path
you think you're taking.
											Outbreaks in nature don't end well.
											I mean, you think the protozoa
see the edge of the petri dish approaching
											and say, ""Hey guys,
time to change society""?
											No. They just let her rip.
											That's what life does,
and we're part of life.
											We'll do the same thing. Deal with it.
									","
											Ama durun, bu noktada biyologlar
bu durumu öylesine kınayacaklar ki
											benim sesimi duyan olmayacak.
											Bunların hepsini söyleyecekler,
büyücü ve kahin senaryolarını...
											bu boş bir hayal.
											Hangi hayali yola
koyulduğunuzun bir önemi yok.
											Doğada salgınlar iyi sonuçlanmaz.
											Tek hücreli, petri kabının kenarının
yaklaştığını fark edip şöyle demiyor:
											''Hey millet, toplumu değiştirme zamanı''
											Hayır, delip geçmesine izin veriyorlar.
											Çünkü hayat böyle
ve biz de hayatın bir parçasıyız.
											Aynısını biz de yapacağız.
Bununla yüzleşin.
									","
											Llegados a este punto, los biólogos
pondrán el grito en el cielo,
											al punto que apenas me oirán hablar.
											Dirán que todo esto 
de los magos y los profetas
											es un sueño imposible.
											No importa qué camino ilusorio 
piensan que han tomado.
											En la naturaleza,
los brotes no acaban bien.
											No creerán que los protozoos 
ven el borde de la placa de Petri
											y dicen: ""Chicos, ¿hora
de cambiar la sociedad?"".
											No. Se dejan llevar.
											Eso hace la vida y nosotros
somos parte de la vida.
											Nosotros haremos lo mismo. 
Hay que aguantarse.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											Well, if you're a follower of Darwin,
you have to take this into consideration.
											I mean, the basic counterargument
boils down to: ""We're special.""
											How lame is that?
									","
											Darwin'in takipçilerindenseniz
bunu hesaba katmanız lazım.
											Temel karşı yaklaşım dönüp dolaşıp
şuna geliyor: ''Biz özeliz.''
											Ne kadar saçma.
									","
											Si son seguidores de Darwin,
hay que tener esto en cuenta.
											El contraargumento básico
se resume en: ""Somos especiales"".
											Vaya excusa mala.
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
"
","
","
",How will we survive when the population hits 10 billion?,Charles C. Mann,12:58,"technology,science,Anthropocene,climate change,nature,social change,future,society,sustainability,environment,global issues"
