es,tr,de,title,speaker,duration,tags
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Quiero afrontar este problema seriamente.
											Quiero decir, quiero juegos que fomenten el progreso en el mundo.
											No quiero jugadores que lamenten el tiempo perdido jugando,
											tiempo que yo les alenté a gastar.
											Vengo pensando en esta pregunta desde hace mucho.
											Cuando estemos en nuestro lecho de muerte, ¿lamentaremos
											el tiempo que pasamos jugando?
									","
											Bu problemi ciddiye almak istiyorum.
											Yani, oyunların dünyada iyi bir şeyi temsil etmesini istiyorum.
											Oyuncuların oyun oynayarak geçirdikleri zamandan,
											oyun oynayarak geçirmeleri için onları teşvik ettiğim zamandan pişmanlık duymasını istemiyorum.
											Bu yüzden son zamanlarda bu soru üzerine çok düşünüyorum.
											Ölüm döşeğindeyken
											oyun oynayarak geçirdiğimiz zamandan pişman olacak mıyız?
									","
											Das muss ich natürlich ernstnehmen.
											Ich möchte ja, dass Spiele für Gutes auf der Welt stehen,
											ich möchte nicht, dass Spieler die Zeit bereuen, die sie mit
											Spielen verbracht haben, zu denen ich sie ermutigt habe.
											Also habe ich über diese Frage in letzter Zeit häufig nachgedacht.
											Werden wir auf unserem Sterbebett die Zeit bereuen,
											die wir mit Spielen verbracht haben?
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Tal vez les sorprenda,
											pero hay investigaciones científicas sobre esta pregunta.
											Es verdad. Trabajadores de hospicios,
											las personas que nos cuidarán al final de nuestras vidas,
											reportaron recientemente los lamentos más frecuentes
											de las personas que estaban a punto de morir.
											Eso es lo que quiero compartir hoy,
											cinco lamentos principales antes de morir.
									","
											Bu size şaşırtıcı gelebilir ama öyle görünüyor ki
											bu soru üzerine yapılmış bir bilimsel araştırma mevcut.
											Gerçekten. Düşkünlerevi bakıcıları,
											hayatlarımız sone ermek üzereyken bizimle ilgilenen insanlar
											yakın zamanda insanların ölüm döşeğindeyken en sık belirttiği
											pişmanlıklar üzerine bir rapor yayınladılar.
											Ve bugün sizle bunu paylaşmak istiyorum —
											ölmekte olan insanların en büyük beş pişmanlığı.
									","
											Vielleicht überrascht Sie das ja, aber zu dieser Frage
											gibt es tatsächlich wissenschaftliche Forschungen.
											Es ist wahr. Mitarbeiter in Sterbekliniken,
											die sich am Ende unserer Leben um uns kümmern,
											veröffentlichten kürzlich einen Bericht darüber, was die Leute
											am meisten bereuten, als sie tatsächlich auf dem Sterbebett lagen.
											Und darüber möchte ich heute mit Ihnen sprechen –
											die Top-5 der Dinge, die die Sterbenden bereuen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Primero: desearía no haber trabajado tan arduamente.
											Segundo: hubiera querido estar más en contacto con mis amigos.
											Tercero: quisiera haberme permitido ser más feliz.
											Cuarto: desearía haber tenido el valor de ser yo mismo.
											Y quinto: desearía haber vivido fiel a mis sueños,
											en vez de hacer lo que otros esperaban de mí.
									","
											Birincisi: Keşke bu kadar çok çalışmasaydım.
											İkincisi: Keşke arkadaşlarımla bağlarımı koparmasaydım.
											Üçüncüsü: Keşke kendime daha mutlu olmak için fırsat tanısaydım.
											Dördüncüsü: Keşke kendimi gerçekten istediğim gibi ifade edecek cesareti kendimde bulabilseydim.
											Ve beşincisi: Keşke başkalarının beklentilerini karşılamak yerine
											kendi hayallerimi yaşasaydım.
									","
											Nummer eins: ""Ich wünschte, ich hätte nicht so viel gearbeitet.""
											Nummer zwei: ""Ich wünschte, ich hätte Kontakt zu meinen Freunden gehalten.""
											Nummer drei: ""Ich wünschte, ich hätte mich glücklicher sein lassen.""
											Nummer vier: ""Ich wünschte, ich hätte den Mut gehabt, mein wahres Ich auszudrücken.""
											Und Nummer fünf: ""Ich wünschte, ich hätte ein Leben nach meinen Träumen gelebt,
											anstelle eines Lebens, das andere von mir erwarteten.""
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Hasta dónde sé, ninguno dijo a los trabajadores del hospicio
											""quisiera haber jugando más videojuegos"",
											pero cuando oigo estas cinco quejas antes de morir,
											no puedo dejar de escuchar cinco deseos
											que los juegos pueden ayudar a cumplir.
									","
											Şimdi, bildiğimiz kadarı ile hiç kimse düşkünlerevi bakıcılarına
											keşke daha çok bilgisayar oyunu oynasaydım dememiş.
											Ama insanların bu beş pişmanlığını duyunca
											oyunların tatmin etmemize yardım ettiği
											beş temel insan arzusunu düşünmekten kendimi alamıyorum.
									","
											Soweit ich informiert bin, hat nie jemand zu einem der Mitarbeiter gesagt:
											""Ich wünschte, ich hätte mehr Zeit mit Videospielen verbracht"",
											aber wenn ich diese Top-5 der Dinge, die die Sterbenden bereuten, sehe,
											dann sehe ich da eigentlich nur fünf zutiefst menschliche Verlangen,
											zu deren Erfüllung Spiele sogar beitragen können.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Por ejemplo, desearía no haber trabajado tan arduamente.
											Para muchas personas esto quiere decir ""quisiera haber pasado más tiempo
											con mi familia, con mis hijos cuando crecían"".
											Sabemos que jugar juntos
											beneficia a la familia.
											Un reciente estudio de la Brigham Young University
											School of Family, concluía que lo padres que
											dedican tiempo a jugar videojuegos con sus hijos
											tienen un relación en la vida real más fuerte con ellos.
									","
											Örneğin, keşke bu kadar çok çalışmasaydım.
											Çoğu insan için bu demek oluyor ki
											keşke ailem ve çocuklarımla daha çok vakit geçirseydim.
											Ve biliyoruz ki birlikte oyun oynamanın aile ilişlkilerine
											muazzam yararları var.
											Yakın zamanda Brigham Üniversitesi'nde yapılan bir araştırmanın,
											School of Family life (Aile yaşamı okulu), gösterdiğine göre
											çocuklarıyla bilgisayar oyunları oynayarak daha çok vakit geçiren ebeveynler
											onlarla gerçek hayatta da daha sıkı bir bağa sahip.
									","
											Zum Beispiel: ""Ich wünschte, ich hätte nicht so viel gearbeitet.""
											Für viele Leute bedeutet das: ""Hätte ich mal mehr Zeit
											mit meiner Familie und meinen Kindern verbracht, als sie aufwuchsen.""
											Wir wissen, dass gemeinsames Spielen erhebliche Vorzüge
											für Familien hat.
											Eine aktuelle Studie der Fakultät für Familienleben an der
											Brigham-Young-Universität berichtet, dass Eltern, die mehr Zeit
											damit verbringen, mit ihren Kindern Videospiele zu spielen,
											in der Realität einen viel stärkeren Bezug zu ihnen haben.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Desearía haber tenido más contacto con mis amigos.
											Bien, cientos de millones de personas
											usan juegos sociales como FarmVille o Words With Friends
											para estar en contacto con amigos y familiares de la vida real.
											Un reciente estudio de la Universidad de Michigan mostró
											que estos juegos son una herramienta increíblemente
											poderosa para manejar las relaciones.
											Nos ayuda a mantenernos conectados con personas de nuestra red social
											con los que de otra forma no hablaríamos,
											si no estuviéramos jugando juntos.
									","
											Keşke arkadaşlarımla bağlarımı koparmasaydım.
											Binlerce insan gerçek hayattaki arkadaşları ve aileleri ile
											iletişimi sürdürmek için
											sosyal ağlardaki FarmVille veya Words With Friends gibi oyunları kullanıyor.
											Michigan Üniversite'sinden yapılan bir araştırmaya göre
											bu tip oyunlar çok etkili birer
											ilişki geliştirme araçları.
											Oyunlar bize birlikte oyun oynamasaydık uzaklaşacağımız
											insanlarla iletişimi koparmamamız konusunda
											yardım ediyor.
									","
											""Ich wünschte, ich hätte Kontakt zu meinen Freunden gehalten.""
											Tja, Hunderte Millionen Menschen
											nutzen soziale Spiele wie FarmVille oder Words WIth Friends,
											um täglichen Kontakt mit echten Freunden und Familie zu halten.
											Eine aktuelle Studie der Universität Michigan zeigt,
											dass diese Spiele unglaublich mächtige Werkzeuge
											zum Verwalten von Beziehungen sind.
											Über sie können wir mit den Leuten in unserem sozialen Netzwerk
											in Kontakt bleiben, von denen wir uns sonst entfremden würden,
											wenn wir keine Spiele zusammen spielten.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Quisiera haberme permitido ser más feliz.
											Bueno, aquí no puedo sino pensar en los ensayos clínicos innovadores
											hechos recientemente en East Carolina University
											que muestran que los juegos en línea pueden superar a
											los tratamientos farmacéuticos para la ansiedad y depresión clínicas.
											Solo 30 minutos de juego en línea al día
											fueron suficientes para cambiar drásticamente el estado de ánimo
											e incrementar a largo plazo su felicidad.
									","
											Keşke kendime daha mutlu olmak için fırsat tanısaydım.
											Bu aşamada, Doğu Carolina Üniversitesi'nde yapılan ve
											bilgisayar oyunlarının klinik anksiyete bozukluğu ve depresyonu tedavi etmede
											ilaçlardan daha başarılı olabileceğini gösteren
											çığır açıcı klinik deneyleri düşünmeden duramıyorum.
											Günde sadece 30 dakika online oyun oynamak bile
											çarpıcı bir moral artışı yaratmak ve
											uzun vadede mutluluğu artırmak için yeterli.
									","
											""Ich wünschte, ich hätte mich glücklicher sein lassen.""
											Hier muss ich natürlich an die bahnbrechenden Studien denken,
											die vor kurzem an der East Carolina University durchgeführt wurden,
											die zeigten, dass Online-Spiele Pharmazeutika
											bei der Behandlung von Ängsten und Depression übertrafen.
											Nur dreißig Minuten Online-Spiele pro Tag reichten
											für eine bedeutende Verbesserung der Stimmung
											und langfristiger Erhöhung der Freude aus.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Desearía haber tenido el valor de expresar mi verdadero yo:
											Bien, los avatares son la forma de expresar nuestro verdadero yo
											la más heroica e idealizada versión de lo que podemos llegar a ser.
											Pueden verlo en esta imagen del alter ego de Robbie Cooper
											de un jugador con su avatar.
											Y la Universidad de Stanford ha estado haciendo una investigación de cinco años
											para documentar cómo jugar con un avatar idealizado
											cambia cómo pensamos y actuamos en la vida real
											volviéndonos más valientes, más ambiciosos,
											más comprometidos con nuestras metas.
									","
											Keşke kendimi gerçekten istediğim gibi ifade edecek cesareti kendimde bulabilseydim.
											Peki, avatarlar kendimizi ifade etmemiz için
											olabileceğimiz en destansı, en ideal halimizi yansıtmamız için bir yol.
											Robbie Cooper'ın bu alter ego tablosunda
											bir oyuncu ve avatarını görebiliyorsunuz.
											Ve Standford Üniversitesi beş yıldır
											ideal bir avatarla oyun oynamanın gerçek hayatta
											davranış ve düşüncelerimizi nasıl değiştirdiğini,
											bizi nasıl daha cesur ve hırslı hale getirdiğini,
											hedeflerimize daha bağlı kalmamızı sağladığını belgelemek için araştırma yapıyorç
									","
											""Ich wünschte, ich hätte den Mut gehabt, mein wahres Ich auszudrücken.""
											Nun, mit Avataren können wir unserem wahren Ich,
											der heroischsten, idealisiertesten Version von uns Ausdruck verleihen.
											Man sieht es in diesem Portrait des Alter Egos von Robbie Cooper:
											ein Spieler und sein Avatar.
											An der Stanford-Universität wird seit fünf Jahren untersucht,
											wie das Spielen eines Spiels mit einem idealisierten Avatar
											unser Denken und Verhalten im wahren Leben ändert,
											es macht uns mutiger, ehrgeiziger,
											es führt dazu, dass wir uns mehr für unsere Ziele einsetzen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Desearía haber vivido de acuerdo a mis sueños
											y no a las expectativas de otros.
											¿Hacen lo mismo los juegos? No estoy segura,
											así que dejo un signo de interrogación, uno de Super Mario.
											Y volveré más tarde sobre este punto.
									","
											Keşke başkalarının beklentilerini karşılamak yerine
											kendi hayallerimi yaşasaydım.
											Oyunlar bunu yapabiliyor mu? Emin değilim.
											Bu sebeple kafamda bir soru işareti var, bir Super Mario soru işareti.
											Ve bu soruya geri döneceğiz.
									","
											""Ich wünschte, ich hätte ein Leben nach meinen Träumen gelebt,
											und nicht, was andere von mir erwarteten.""
											Tun das Spiele schon? Ich bin mir nicht sicher,
											also steht hier ein Fragezeichen, eins von Super Mario.
											Wir werden darauf zurückkommen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Pero mientras tanto, quizá se estarán preguntando,
											¿quién es esta diseñadora que nos está hablando
											de lamentos en el lecho de muerte?
											Y es verdad, nunca he trabajado en un hospicio,
											nunca he estado a punto de morir.
											Pero recientemente estuve 3 meses en cama, esperando morir.
											Realmente deseando morir.
									","
											Fakat bu arada, belki merak ediyorsunuzdur,
											ölüm döşeğindeki insanların pişmanlıkları hakkında konuşmak
											bu oyun tasarımcısının ne haddine?
											Ve gerçekten de ben hiç bir düşkünlerevinde çalışmadım,
											hiç ölüm döşeğinde olmadım.
											Ama yakın zamanda ölmek isteyerek yatakta üç ay geçirdim.
											Gerçekten ölmek isteyerek.
									","
											Aber vielleicht fragen Sie sich ja in der Zwischenzeit:
											""Wer ist diese Spieledesignerin da vorn, dass sie über reuige
											Menschen auf dem Sterbebett spricht?""
											Und ja, ich habe nie in einem Hospiz gearbeitet,
											ich lag noch nie auf dem Sterbebett.
											Aber vor einer Weile verbrachte ich wirklich drei Monate im Bett und wollte sterben.
											Richtig wirklich sterben.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Les contaré la historia.
											Comienza hace dos años, cuando me golpeé la cabeza y tuve una conmoción.
											La conmoción no sanó adecuadamente,
											y luego de 30 días estaba postrada con síntomas como un dolor de cabeza que no paraba,
											naúseas, vértigo, pérdida de memoria, aturdimiento.
											Mi médico me dijo que para sanar mi cerebro,
											debía descansar.
											Así que tuve que evitar todo lo que desencadenaba los síntomas.
											Lo que para mí fue no leer ni escribir ni usar videojuegos
											ni trabajar o escribir correos ni correr ni el alcohol ni la cafeína.
											En otras palabras –imagino que saben a dónde voy–,
											no tener razón para vivir.
									","
											Şimdi bu hikayeyi anlatmama izin verin.
											Her şey iki yıl önce kafamdan darbe alıp beyin sarsıntısı geçirmemle başladı.
											Sarsıntı doğru düzgün iyileşmedi ve
											kazadan 30 gün sonrasında bile durmayan baş ağrıları,
											bulantı, baş dönmesi, hafıza kaybı ve zihin bulanıklığı gibi semptomlarla kalakaldım.
											Doktorum beynimin iyileşmesi için,
											onu dinlendirmem gerektiğini söyledi.
											Yani semptomları tetikleyen her şeyden uzak durmak zorundaydım.
											Bu demek oluyordu ki kitap okumak, yazı yazmak, oyun oynamak,
											çalışmak, e-mail göndermek, koşmak, alkol almak, kafein almak yok.
											Başka sözcüklerle ifade etmek gerekirse -ki ne demek istediğimi anlamışsınızdır-
											yaşamak için bir sebep yok.
									","
											Und die Geschichte geht so.
											Vor zwei Jahren stieß ich mir den Kopf und hatte eine Gehirnerschütterung.
											Die Gehirnerschütterung heilte nicht richtig
											und nach 30 Tagen kämpfte ich weiterhin mit ständigen Kopfschmerzen,
											Übelkeit, Schwindel, Erinnerungsverlust, vernebeltem Denken.
											Mein Arzt sagte mir, dass ich mein Gehirn, um es zu heilen,
											ausruhen lassen musste.
											Ich musste alles vermeiden, das die Symptome auslöste.
											Das bedeutete für mich: nicht lesen, nicht schreiben, keine Videospiele,
											keine Arbeit, keine E-Mails, kein Jogging, kein Alkohol, kein Koffein.
											Mit anderen Worten – Sie sehen ja, worauf das hinausläuft –
											kein Grund zu leben.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
