en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									","
											Merci.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											It allows us to connect to the world.
											It empowers us.
											It gives us social participation.
It is a tool for change.
											And so, how are we going
to bridge this digital divide?
											Well, there are many models
that try and bridge the digital divide,
											that try and include
the population at large.
											But the question is:
Are they really working?
									","
											Dünyaya olan erişimimizi sağlıyor.
											Bizi güçlü kılıyor.
											Sosyal ortaklıklar kazandırıyor.
Bir değişim aracı o.
											Peki, bu sayısal uçurumu nasıl
kapatacağız?
											Pekâlâ, sayısal uçurumu kapatmaya
ve nüfusu bütünüyle
											dahil etmeye çalışmanın 
birçok yöntemi var.
											Fakat, soru şu:
Bu yöntemler gerçekten işe yarıyor mu?
									","
											A Internet liga-nos ao mundo.
											Dá-nos capacidades.
											Dá-nos participação social
e é um instrumento de mudança.
											Então, como é que vamos
transpor este fosso digital?
											Bem, há muitos modelos
que tentam transpor o fosso digital
											e que tentam incluir a população em geral.
											Mas a questão é:
funcionam realmente?
									","
											Il nous permet de nous connecter au monde,
de pouvoir faire des choses.
											Il nous donne une participation sociale.
C'est un outil pour le changement.
											Donc, comment allons-nous 
combler cette fracture numérique ?
											Il y a plusieurs modèles qui essaient
et comblent la fracture numérique,
											qui essaient d'inclure
une large population.
											Mais la question est : 
fonctionnent-ils vraiment ?
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											I'm sure everybody here
knows One Laptop per Child,
											where one computer is given to one child.
											The problem with this is,
											do we really want children
to take computers to their homes,
											homes that have adverse conditions?
											And we also must understand
that by giving a child a computer,
											we're also transferring costs,
very high costs,
											such as internet connection, electricity,
maintenance, software, updates.
											So we must create different models,
											models that help the families
rather than add a burden on them.
											Also, let's not forget
about the carbon footprint.
											Imagine five billion laptops.
											What would the world look like then?
											Imagine the hazardous residue
that would be generated from that.
											Imagine the trash.
											So if we give one computer to one person,
											and we multiply that times five billion,
											even if that laptop is a hundred dollars,
											then we would have 483 trillion dollars.
											Now let's consider we're only counting
the youth, ages 10 to 24.
											That's approximately 30%
of the digitally excluded population.
											Then that would be 145 trillion dollars.
											What nation has this amount of money?
											This is not a sustainable model.
									","
											Eminim buradaki herkes haberdardır,
Laptop projesinden,
											her çocuğa bir bilgisayar 
verilen kampanya.
											Buradaki problem şu,
											çocukların bilgisayarları evlerine
götürmelerini istiyor muyuz,
											gerçekten kötü koşullardaki evlerine?
											Anlamamız gereken şey şu,
bir çocuğa bir bilgisayar vererek,
											aynı zamanda yüksek bir gider
kalemi de veriyorsunuz,
											internet bağlantısı gibi, elektrik gibi,
güncellemeler, programlar gibi.
											Bu yüzden farklı bir model yaratmalıyız,
											ailenin sırtına yük olacağı yerde,
destek olacak bir model.
											Ayrıca, karbon ayak izini de unutmayalım.
											Beş milyar laptop hayal edin.
											Dünya nasıl bir yer olurdu?
											Bunların yarattığı tehlikeli atıkları
hayal edin.
											Çöpleri hayal edin.
											Eğer birine bir bilgisayar veriyorsan,
											diğerlerine de vereceksin,
											-ki bu yüz dolar üzerinden
											toplamda 483 trilyon dolar eder.
											Şimdi yalnızca 10 ila 24 yaş arasındaki
gençleri saydığımızı düşünelim.
											Yaklaşık olarak djital olarak dışlanmış
popülasyonun %30'u bu,
											bu da 145 trilyon dolar ederdi.
											Hangi ülkenin bu kadar parası var?
											Sürdürülebilir bir model değil.
									","
											De certeza que todos conhecem
""One Laptop per Child"",
											em que se dá um computador
a cada criança.
											O problema é:
											Queremos realmente
que as crianças levem computadores
											para casas com condições adversas?
											Temos de compreender que,
ao dar um computador a uma criança,
											também transferimos custos
muito elevados, tais como:
											ligação à Internet, eletricidade,
manutenção, programas e atualizações.
											Precisamos de criar modelos diferentes
											que ajudem as famílias,
em vez de as sobrecarregarem.
											E não esqueçamos as emissões de carbono.
											Imaginem o que cinco mil milhões
de portáteis fariam ao mundo
											e os resíduos perigosos que gerariam.
											Imaginem o lixo.
											Se distribuirmos um computador por pessoa,
											e multiplicarmos por cinco mil milhões,
											mesmo se o portátil custasse
100 dólares americanos,
											isso seriam 438 biliões de dólares.
											Imaginem que contamos apenas os jovens
											entre os 10 e os 24 anos.
											Isso é aproximadamente 30%
da população digitalmente excluída.
											Isso seriam 145 biliões de dólares.
											Qual é a nação que tem esse dinheiro?
											Este modelo não é sustentável.
									","
											Je suis sûr que vous connaissez
« One Laptop Per Child »,
											où un ordinateur est donné à un enfant.
											Le problème avec cela est :
											veut-on vraiment que les enfants 
les rapportent chez eux,
											où les conditions sont défavorables ?
											On doit comprendre qu'en
donnant un ordinateur à un enfant,
											on transfère aussi des coûts,
des coûts très élevés,
											comme la connexion internet, électricité,
maintenance, logiciel, mises à jour.
											On doit créer des modèles différents,
											des modèles qui aident les familles 
au lieu de leur imposer un fardeau.
											Aussi, n'oublions pas l'empreinte carbone.
											Imaginez cinq milliards
d'ordinateurs portables
											A quoi ressemblerait le monde alors ?
											Imaginez les résidus dangereux
qui pourraient en résulter.
											Imaginez les détritus.
											Donc, si on donne
un ordinateur à une personne,
											et qu'on multiplie
cela par cinq milliards,
											même si ce portable coûte cent dollars,
											alors on aurait
483 000 milliards de dollars.
											Considérons maintenant qu'on compte
juste les jeunes, âgés de 10 à 24 ans.
											C'est approximativement 30% de la 
population numériquement exclue.
											Cela serait 145 000 milliards de dollars.
											Quelle nation a cette somme d'argent ?
											Ce n'est pas un modèle durable.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											So with this in mind,
we created a different model.
											We created the RIA, in Spanish,
											or in English, Learning
and Innovation Network,
											which is a network of community centers
											that bring education
through the use of technology.
											We wanted to increase the number
of users per computer in such a way
											that we could dilute the cost
of infrastructure, the cost per user,
											and that we could bring
education and technology
											to everybody within these communities.
									","
											Bu amaçla,
yeni bir model tasarladık biz.
											RIA'yı yarattık, İspanyolca,
											Türkçe'si de, Öğrenme ve İnovasyon Ağı,
											bu toplum merkezlerinin
											teknoloji yardımıyla 
eğitim verdiği bir ağ.
											Bu yolla kişi başına düşen bilgisayar
sayısında bir artış hedefliyoruz
											böylece kullanıcı başına düşen alt yapı
giderlerini azaltabiliriz
											ve eğitim ve teknolojiyi
											bu topluluklardaki insanlarla
buluşturabiliriz.
									","
											Foi a pensar nisso
que criámos um modelo diferente.
											Criámos a RIA
											— Rede de Inovação e Aprendizagem —
											que é uma rede de centros comunitários
											que oferece educação
através do uso de tecnologia.
											Queríamos aumentar o número
de utilizadores por computador
											de forma que pudéssemos reduzir o custo
das infraestruturas e por utilizador,
											e pudéssemos levar educação e tecnologia

											a todos nessas comunidades.
									","
											Sachant cela, on a créé 
un modèle différent.
											Nous avons créé le RIA, en Espagnol,
											ou en français,
Apprentissage Innovation Réseau
											qui est un réseau
de centres communautaires
											qui apporte l'éducation
par la technologie.
											On voulait augmenter le nombre 
d'usagers par ordinateur
											afin de pouvoir diluer le coût de
l'infrastructure, le coût par utilisateur,
											et qu'on apporterait 
l'éducation et la technologie
											à tout le monde dans ces communautés.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											Let's look at a basic comparison.
											The RIA has 1,650 computers.
											If we had used
the One Laptop per Child model
											of a 1 to 1 ratio,
											then we would have benefited 1,650 users.
											What we did instead is set up centers
											that have longer hours
of operation than schools,
											that also include all of the population —
											our youngest user is 3 years old,
the oldest is 86 —
											and with this, in less than two years,
we were able to reach 140,000 users,
											out of which —
									","
											Basit bir hesap yapalım.
											RIA'nın 1,650 tane bilgisayarı var.
											Eğer, ""Her Çocuğa bir Laptop"" modelini
kullansaydık,
											1'e 1 bir oranla,
											o hâlde 1,650 kullanıcı bizden yararlanmış
olurdu.
											Peki, biz ne yaptık ?
											Eğitim saatleri okullardan 
daha fazla olan,
											nüfusun tamamını kapsayan,
merkezler kurduk—
											en genç kullanıcımız 3 yaşında,
en yaşlısı 86 —
											bununla beraber, iki yıl içinde,
140,000 kişiye ulaşmış olduk
											ki bunların—
									","
											Vejamos uma comparação simples.
											A RIA tem 1650 computadores.
											Se tivéssemos usado o modelo
""One Laptop per Child"",
											numa relação de 1 para 1,
											teríamos ajudado 1650 utilizadores.
											Em vez disso, criámos centros
											com horários mais alargados
do que as escolas,
											que incluem toda a população
											— o nosso utilizador mais jovem
tem 3 anos e o mais velho tem 86 —
											e, desta forma, em menos de dois anos,

											conseguimos atingir 140 mil utilizadores,
											dos quais...
									","
											Faisons une comparaison basique.
											Le RIA a 1 650 ordinateurs.
											Si on utilisait le modèle de
« One Laptop Per Child »
											avec un ratio de 1 pour 1,
											1 650 utilisateurs en auraient bénéficié.
											Au lieu de cela, on a créé des centres
											qui sont ouverts
plus longtemps que les écoles,
											qui incluent toute la population —
											notre plus jeune utilisateur a 3 ans, 
le plus grand a 86 ans —
											et avec cela, en moins de deux ans,
on a pu atteindre 140 000 utilisateurs,
											parmi lesquels —
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									","
											Merci.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											out of which, 34,000 have already
graduated from our courses.
									","
											Bunların, 34.000'i bizim
kurslarımızdan mezun olmuş durumda.
									","
											dos quais, 34 mil já adquiriram
qualificações com os nossos cursos.
									","
											Parmi lesquels, 34 000 ont déjà été 
diplômés de nos cours.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											Another thing with One Laptop per Child
is that it doesn't guarantee
											the educational use of a computer.
											Technology is nothing
without that content.
											We need to use it
as a means, not as an end.
											How did we accomplish such a high impact?
											Well, you can't just go into a community
and pretend to change it,
											you need to look at a lot of factors.
											So what we do is a thing
we call ""urban acupuncture.""
											We first start by looking
at the basic geography of a site.
											So take, for example, Ecatepec.
											This is one of the most densely
populated municipalities in Mexico.
											It has a very low income level.
											So we look at the basic geography,
we look at roads, streets,
											the flux of pedestrians and vehicles.
											Then we look at income,
we look at education.
											Then we set up a center there
											in the place that's going
to heal the body,
											a little needle to change the city body.
											And there we go.
									","
											""Her Çocuğa bir Laptop""da ki başka bir
konu, bilgisayar kullanımını
											garanti etmiyor.
											İçerik olmadan teknoloji hiçtir.
											Teknoloji araç olarak görmemiz 
lazım, amaç değil.
											Böylesine yüksek bir etkiyi nasıl
başardık?
											İşin aslı, bir topluluğun içine girip,
onları değiştiremezsiniz,
											başka enstrümanlar da gerekli.
											Biz ""kentsel akupunktur"" diye bir şey
uyguluyoruz.
											Öncelikle, projenin gerçekleşeceği yerdeki
iklime bir bakıyoruz.
											Ecatepec'i ele alalım mesela,
											Meksika'nın en kalabalık belediyelerinin
olduğu yerlerden biri.
											Çok düşük bir gelir seviyesi var.
											Temel coğrafisine bakıyoruz,
yollarına, caddelerine,
											araç ve yaya trafiğine bakıyoruz.
											Gelir seviyesine bakıyoruz,
eğitimine bakıyoruz.
											Daha sonrasında buradaki alanda,
											yapıyı iyileştirecek,
											şehir yapısını değiştirecek
bir merkez kuruyoruz.
											Devam edelim.
									","
											Outro problema do ""One Laptop per Child""
											é que não garante o uso do computador
para fins educativos.
											A tecnologia sem esse conteúdo é inútil.
											Temos de usá-la como um meio
e não como um fim.
											Como é que conseguimos
ter um impacto tão grande?
											Não se pode simplesmente chegar
a uma comunidade e tentar mudá-la.
											Há que ter em conta vários fatores.
											O que fazemos é aquilo a que
chamamos ""acupuntura urbana"".
											Primeiro, temos em consideração
a geografia básica do local.
											Vejamos, por exemplo, o Ecatepec.
											É um dos municípios com maior
densidade populacional no México,
											com níveis de rendimento muito baixos.
											Analisamos a geografia básica,
como as estradas, as ruas,
											o fluxo de peões e de veículos.
											Depois olhamos para
os salários e para o ensino.
											Em seguida, montamos um centro
											no lugar que irá curar o corpo,
											uma pequena agulha para
mudar o corpo da cidade.
											Aqui está.
									","
											Autre chose, « One Laptop per Child »
ne garantit pas
											l'usage éducationnel du portable.
											La technologie n'est rien sans ce contenu.
											On doit l'utiliser comme un moyen, 
non comme une fin.
											Comment a-t-on provoqué un tel impact ?
											Vous ne pouvez pas aller dans
une communauté et prétendre la changer,
											vous devez voir plusieurs facteurs.
											On fait ce qu'on appelle
de « l'acupuncture urbaine ».
											On commence à regarder
la géographie de base du site.
											Prenez par exemple, Ecatepec.
											C'est une des municipalités
les plus peuplées du Mexique.
											Elle a un très faible niveau de revenu.
											Donc on regarde la géographie de base, 
on regarde les routes, les rues,
											le flux des piétons et des véhicules.
											Ensuite on regarde le revenu, 
on regarde l'éducation.
											Ensuite on crée un centre
											dans l'endroit qui va guérir le corps.
											Une petite aiguille pour changer 
le corps de la ville.
											Et voilà.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											And so, there are four basic elements
that we need to consider
											when we're using education
through technology.
											The first one is we need to create spaces.
											We need to create a space
that is welcoming to the community,
											a space that is according to the needs
of the children and of the elders
											and of every possible person
that lives within that community.
											So we create these spaces
that are all made with recycled materials.
											We use modular architecture
to lower the ecological impact.
									","
											Değerlendirmemiz gereken,
dört temel unsur var,
											eğer teknoloji yoluyla eğitim vereceksek.
											İlki, alan yaratmaya ihtiyacımız var.
											Toplumu kucaklayacak,
											çocuklara ve daha yaşlılara yönelik 
ihtiyaçlara göre düzenlenmiş,
											ve her türden insanın yaşayacağı alanlar
yaratmamız lazım.
											Ve yaratıyoruz da, bunların tamamı
geri dönüşüm malzemelerinden yapıldı.
											Düşük ekolojik etkili modüler mimari
kullanıyoruz.
									","
											Há quatro elementos básicos
que devemos considerar
											quando usamos o ensino
através de tecnologia.
											O primeiro é a criação de espaços.
											Precisamos de um espaço
acolhedor para a comunidade,
											um espaço que responda
às necessidades de crianças e idosos
											e de todos aqueles
que vivem nessa comunidade.
											Criamos espaços feitos apenas
com materiais reciclados.
											Usamos arquitetura modular
para reduzir o impacto ecológico.
									","
											Il y a donc quatre éléments
de base à considérer
											quand on vise l'éducation 
par la technologie.
											Le premier est qu'on 
doit créer des espaces.
											On doit créer un espace accueillant 
pour la communauté,
											un espace en accord avec les besoins 
des enfants et des seniors
											et de chaque personne qui vit
dans cette communauté.
											Donc, on crée ces espaces qui sont faits
avec des matériels recyclés
											On utilise l'architecture modulaire
pour baisser l'impact écologique.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
											And second, connection.
											By connection, I mean not only
a connection to the internet,
											that's too easy.
											We need to create a connection
that's an interconnection of humans.
											The internet is a very complex organism
											that is fueled of the ideas, the thoughts
and the emotions of human beings.
											We need to create networks
that aid in exchanging information.
									","
											İkincisi, bağlantı.
											Bağlantı derken, kastım yalnızca
internet bağlantısı değil,
											bu oldukça kolay.
											İnsanlar arasında bir bağlantı kurmaya
ihtiyacımız var.
											İnternet çok karmaşık bir organizma,
											fikirlerle dolu, düşüncelerin olduğu
ve duyguların paylaşıldığı bir yer.
											Fikir alışverişini hedefleyen ağlar,
yaratmaya ihtiyacımız var.
									","
											O segundo é a ligação.
											Não me refiro apenas à ligação à Internet.
											Isso é muito fácil.
											Precisamos de criar uma ligação
que seja uma interligação humana.
											A Internet é um organismo muito complexo,
											que vive das ideias, dos pensamentos 
e das emoções dos seres humanos.
											Precisamos de criar redes
que facilitem a troca de informações.
									","
											Le second, connexion.
											Par connexion, je ne veux pas dire 
seulement la connexion Internet,
											c'est trop facile.
											On doit créer une connexion
qui interconnecte les humains.
											L'internet est un organisme complexe
											qui est alimenté par les idées, les 
pensées et les émotions des êtres humains.
											On doit créer des réseaux qui aident
l'échange d'informations.
									",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
"
","
","
","
",Let's bridge the digital divide!,Aleph Molinari,9:54,"TEDx,global issues,poverty,technology"
