en,fr,de,title,speaker,duration,tags
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											We call it a community-created
guide to health costs.
									","
											C'est un guide des coûts de la santé
créé par la communauté.
									","
											Es ist ein gemeinschaftlich erstellter
Überblick für Gesundheitsausgaben.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											Our survey and crowdsourcing work
grew into partnerships
											with top newsrooms nationwide —
											in New Orleans, Philadelphia,
											San Francisco, Los Angeles,
Miami and other places.
											We used the data to tell stories
about people who were suffering
											and how to avoid that suffering,
to avoid that ""gotcha"" bill.
											A woman in New Orleans saved
nearly 4,000 dollars using our data.
											A San Francisco contributor
saved nearly 1,300 dollars
											by putting away his insurance card
											and paying cash.
											There are a lot of people
who are going to in-network hospitals
											and getting out-of-network bills.
											And then there was the hospital
that continued to bill a dead man.
									","
											Notre enquête participative a évolué
											vers des partenariats
avec des organes de presse nationaux
											à la Nouvelle-Orléans, Philadelphie,
											San Francisco, Los Angeles,
Miami et à d'autres endroits.
											Les données ont servi à raconter
l'expérience de personnes souffrantes
											et comment éviter cette souffrance,
cette facture « Je t'ai bien eu ! »
											Une femme de la Nouvelle-Orléans
a économisé
											près de 4 000 dollars grâce à nos données.
											Un contributeur de San Francisco
a économisé près de 1 300 dollars
											en laissant son assurance de côté
											et en payant en espèces.
											Beaucoup de patients
d'hôpitaux conventionnés
											reçoivent des factures
non prises en charge.
											Il y a même un hôpital qui a continué
de facturer un homme décédé.
									","
											Recherche und Gesellschaftsarbeit
wurden zu Partnerschaften
											mit nationalen Spitzenredaktionen
											in New Orleans, Philadelphia,
											San Francisco, Los Angeles,
Miami und anderen Orten.
											Mit den Daten erzählten wir Geschichten
über Menschen, die leiden
											und wie man das Leiden beenden kann
und die horrenden Rechnungen.
											Eine Frau aus New Orleans sparte
fast 4000 Dollar mit unseren Daten.
											Ein Mitwirkender aus San Francisco
sparte fast 1300 Dollar,
											als er seine Versichertenkarte weglegte
											und bar bezahlte.
											Viele Menschen gehen zu 
netzwerkbasierten Krankenhäusern
											und bekommen Rechnungen
außerhalb des Netzwerkes.
											Ein Krankenhaus stellte Rechnungen
an einen toten Mann.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											We learned that thousands of people
wanted to tell us their prices.
											They want to learn what stuff costs,
											find out how to argue a bill,
											help us solve this problem that's hurting
them and their friends and families.
											We talked to people who had
to sell a car to pay a health bill,
											go into bankruptcy,
											skip a treatment because of the cost.
											Imagine if you could afford the diagnosis
											but not the cure.
									","
											Des milliers de personnes voulaient
nous révéler leurs factures.
											Ils veulent savoir combien ça coûte,
											apprendre comment contester une facture
											et nous aider à résoudre ce problème
qui les touchent, eux et leurs proches.
											Nous avons parlé à des gens
qui ont dû vendre une voiture,
											faire faillite,
											ou laisser un traitement de côté
à cause du prix.
											Imaginez que vous puissiez
vous payer le diagnostic
											mais pas le traitement.
									","
											Tausende von Menschen
berichteten von ihren Rechnungen.
											Sie möchten wissen, was Dinge kosten,
											lernen, eine Rechnung zu verhandeln
											und das Problem lösen, das ihnen 
und Freunden und Familie schadet.
											Manche verkauften ihr Auto,
um eine Rechnung zu begleichen,
											gingen in Konkurs,
											begaben sich wegen der Kosten
nicht in Behandlung.
											Stellen Sie sich vor,
Sie können sich die Diagnose leisten,
											aber nicht die Behandlung.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											We set off a huge conversation about costs
											involving doctors and hospitals, yes,
but also their patients,
											or as we like to call them, people.
									","
											Nous avons déclenché un débat sur les prix
											entre les médecins, les hôpitaux, oui,
mais aussi leurs patients
											ou plutôt, les êtres humains.
									","
											Eine Debatte über Kosten begann,
											bei denen Ärzte, Krankenhäuser
und auch Patienten involviert waren
											oder wie wir sie nennen: Menschen.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											We changed policy.
											A consumer protection bill
that had been stalled
											in the Louisiana legislature for 10 years
											passed after we launched.
									","
											La politique a changé.
											Un projet de loi sur la protection
du consommateur,
											resté sans suite en Louisiane
pendant 10 ans,
											a été adopté après notre lancement.
									","
											Wir änderten die Rechtslage.
											Ein Verbraucherschutzgesetz
wurde hingehalten
											zehn Jahre lang in Louisiana
											und schließlich unseretwegen umgesetzt.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											Let's face it:
											this huge, slow-rolling
public health crisis
											is a national emergency.
											And I don't think government's
going to help us out anytime soon.
											But what if the answer was really simple:
											make all the prices public all the time.
											Would our individual bills go down?
Our health premiums?
									","
											Regardons cela en face :
											cette crise énorme et lente 
de la santé publique
											est une urgence nationale.
											Je ne pense pas que le gouvernement
nous aidera de sitôt.
											Et si la solution était très simple ?
											Rendre publics tous les coûts,
et cela tout le temps.
											Les factures baisseraient-elles ?
Les frais d'assurance maladie ?
									","
											Seien wir ehrlich:
											Diese riesige, schleppende
Gesundheitswesen-Krise
											ist ein nationaler Notstand.
											Ich denke nicht, dass uns die Regierung
in näherer Zukunft zu Hilfe kommt.
											Aber was, wenn die Antwort simpel ist:
											Alle Preise jederzeit transparent machen.
											Hätten wir niedrigere Rechnungen?
Geringere Prämien?
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											Be really clear about this:
											this is a United States problem.
											In most of the rest
of the developed world,
											sick people don't have
to worry about money.
											It's also true that price transparency
will not solve every problem.
											There will still be expensive treatments,
											huge friction from our insurance system.
											There will still be fraud
											and a massive problem
with overtreatment and overdiagnosis.
											And not everything is shoppable.
											Not everybody wants
the cheapest appendectomy
											or the cheapest cancer care.
											But when we talk
about these clear effects,
											we're looking at a real issue
that's actually very simple.
									","
											Soyons clairs à ce sujet :
											cela ne se passe qu'aux États-Unis.
											Dans la majeure partie du monde développé,
											les malades n'ont pas
à se soucier de l'argent.
											C'est vrai que la transparence des prix
ne résoudra pas chaque problème.
											Il y aura toujours des traitements onéreux
											et de nombreux désaccords
avec les assurances.
											Il y aura toujours de la fraude
											et un problème grave
de sur-traitement et de sur-diagnostic.
											Et tout n'est pas accessible.
											Tout le monde ne veut pas
l'appendicectomie
											ou le traitement du cancer le moins cher.
											Mais en parlant de ces effets évidents,
											nous analysons un problème réel
qui est en fait très simple.
									","
											Ich sage es ganz deutlich:
											Es ist ein Problem der USA.
											In den meisten anderen Industrieländern

											sorgen sich kranke Menschen nicht um Geld.
											Preistransparenz wird außerdem
nicht jedes Problem lösen.
											Es wird immer noch teure Eingriffe geben
											und eine enorme Belastung 
durch das Versicherungssystem.
											Es wird immer noch Betrüger geben
											und ein massives Problem
mit Überbehandlung und Fehldiagnosen.
											Man kann nicht allem ein Ende setzen.
											Nicht jeder möchte 
die günstigste Blinddarmoperation
											oder die günstigste Krebsbehandlung.
											Aber wenn wir über 
die deutlichen Effekte reden,
											sehen wir uns ein ernsthaftes Problem an,
das eigentlich ziemlich simpel ist.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											When we first started calling for prices,
											we actually felt like
we were going to be arrested.
											It seemed kind of transgressive
to talk about medicine and health care
											in the same breath,
											and yet it became liberating,
											because we found not only data
											but also good and honest people
out there in the system
											who want to help folks
get the care they need
											at a price they can afford.
											And it got easier to ask.
									","
											Quand nous avons demandé les coûts,
											nous pensions que nous allions
nous faire arrêter.
											Cela semblait transgressif de parler
de médecine et de soins médicaux
											dans la même phrase,
											néanmoins c'est devenu libérateur,
											car nous avons trouvé
non seulement des données
											mais également des gens
bons et honnêtes dans le système
											qui veulent aider
ceux qui ont besoin de soins
											à payer un prix accessible.
											C'est devenu plus facile de demander.
									","
											Als wir das erste Mal nach Kosten fragten,
											dachten wir, man würde uns festnehmen.
											Es schien grenzüberschreitend
über Medizin und Gesundheitswesen zu reden
											im gleichen Atemzug
											und trotzdem war es befreiend,
											weil wir nicht nur Daten fanden,
											sondern auch ehrliche und gute Menschen,

											die anderen helfen wollen,
die notwendige Behandlung zu bekommen
											zu einem angemessenen Preis.
											Es wurde auch einfacher, zu fragen.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											So I'll leave you with some questions.
											What if we all knew what stuff cost
in health care in advance?
											What if, every time
you Googled for an MRI,
											you got drop-downs telling you
where to buy and for how much,
											the way you do when
you Google for a laser printer?
											What if all of the time and energy
and money that's spent hiding prices
											was squeezed out of the system?
											What if each one of us could pick
the $19 test every time
											instead of the $522 one?
											Would our individual bills go down?
											Our premiums?
									","
											Je vous laisserai donc avec des questions.
											Et si l'on connaissait le prix
des soins médicaux par avance ?
											Et si, à chaque fois que l'on cherchait
un IRM sur internet,
											des listes déroulantes indiquaient
où aller et à quel prix,
											de la même manière que c'est fait
pour les imprimantes lasers ?
											Et si tout le temps, l'énergie et l'argent
dépensés à cacher les coûts
											étaient expulsés du système ?
											Et si chacun d'entre nous pouvait
sélectionner l'examen à 19 dollars
											au lieu de celui à 522 ?
											Nos factures diminueraient-elles ?
											Nos frais d'assurance maladie ?
									","
											Ich stelle Ihnen also ein paar Fragen.
											Was, wenn wir alle im Vorfeld wüssten,
was uns die Dinge kosten?
											Was, wenn jedes Mal, 
wenn Sie bei Google nach MRT suchen,
											Sie eine Liste mit Optionen bekommen,
wo Sie kaufen können und für wie viel,
											so wie man es mit Google auch
mit einem Laserdrucker machen würde?
											Was, wenn all die Zeit und Energie
und das Geld für das Verstecken von Kosten
											aus dem System verbannt wird?
											Wenn sich jeder von uns jedes Mal
für den 19 Dollar Test entscheiden kann
											anstatt für den für 522 Dollar?
											Hätten wir niedrigere Rechnungen?
											Oder Prämien?
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											I don't know, but if you don't ask,
you'll never know.
											And you might save a ton of money.
											And I've got to think that a lot of us
and the system itself
											would be a lot healthier.
									","
											Je l'ignore mais si l'on ne demande pas,
on ne saura jamais.
											Et vous pourriez économiser
beaucoup d'argent.
											Je me dis que beaucoup d'entre nous
et le système lui-même
											seraient en bien meilleure santé.
									","
											Keine Ahnung, aber wenn Sie nicht fragen,
werden Sie es nie erfahren.
											Und Sie sparen vielleicht eine Menge Geld.
											Ich denke viele von uns
und das System selbst
											würden viel gesünder werden.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											Thank you.
									","
											Merci.
									","
											Danke schön.
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
"
","
","
",What if all US health care costs were transparent?,Jeanne Pinder,7:04,"health care,health,data,economics,medicine,innovation,technology,crowdsourcing,public health,social change,United States,society"
