en,es,fr,pt,tr,title,speaker,duration,tags
"
											Fear, terrorism and destruction.
											One word: ISIS.
											My heart ached
											that this is how we are
portrayed to the world,
											even from a literary perspective.
											I asked myself: Whatever happened
to the world-renowned writers
											like Naguib Mahfouz, Khalil Gibran,
											iconic poets like Mutanabbi,
Nizar Qabbani?
											Think about this.
											The cultural products
of an entire region of the world,
											as rich, as diverse,
											have been deemed redundant,
											if not ignored altogether.
											The cultural products
of an entire region of the world
											have been barred from imparting
any kind of real impact
											on global media productions
and contemporary social discourse.
											And then I reminded myself
of my number one belief:
											design can change the world.
											All you need is for someone
to catch a glimpse of your work,
											feel, connect.
									","
											Miedo, terrorismo y destrucción.
											Ona palabra: ISIS.
											Me dolió en el alma
											que en el mundo nos vieran así,
											aun desde un punto de vista literario.
											Me pregunté: ¿qué pasó
con los escritores de fama mundial
											como Naguib Mahfuz, Khalil Gibran?
											¿O los poetas icónicos
como Mutanabbi, Nizar Qabbani?
											Piensen en esto.
											El producto cultural de toda una región
											tan rica y tan diversa como esta
											se ha dejado de lado,
											o incluso ignorado por completo.
											El producto cultural de toda una región
											no tiene la posibilidad de marcar
un impacto importante
											en los medios a nivel mundial
y en el discurso social de actualidad.
											Y después me acordé
de mi creencia número uno:
											el diseño puede cambiar el mundo.
											Solo hace falta que alguien
le dé una ojeada a tu trabajo,
											sienta algo, conecte.
									","
											La peur, le terrorisme et la destruction.
											Un mot : Daech.
											Cela m'a fait mal au cœur
											que nous soyons ainsi représentés
dans le monde,
											même d'un point de vue littéraire.
											Je me suis demandé : qu'est-il arrivé
aux écrivains de renommée mondiale
											comme Naguib Mahfouz, Khalil Gibran,
											aux poètes emblématiques
comme Mutanabbi, Nizar Qabbani ?
											Réfléchissez-y.
											Les produits culturels
de toute une région du monde,
											aussi riche, aussi diversifiée,
											ont été jugés superflus,
											voire complètement ignorés.
											Les produits culturels
de toute une région du monde
											ont été exclus, ils ne peuvent pas
avoir une quelconque réelle incidence
											sur les productions mondiales des médias
ou le discours social contemporain.
											Puis je me suis remémorée
ma plus forte conviction :
											le graphisme peut changer le monde.
											Il suffit que quelqu'un
aperçoive votre travail,
											ressente, établisse un lien.
									","
											Medo, terrorismo e destruição.
											Uma palavra: ISIS.
											O meu coração doeu
											ao ver que somos retratados
assim para o mundo,
											até mesmo a partir
de uma perspetiva literária.
											Perguntei-me: ""O que aconteceu
com os escritores de renome mundial
											""como Naguib Mahfouz, Khalil Gibran,
											""e poetas icónicos
											""como al-Mutanabbi, Nizar Qabbani?''
											Pensem nisso.
											A produção cultural
de uma região inteira do mundo,
											tão rica e tão diversa,
											tem sido considerada desnecessária,
											para não dizer ignorada por completo.
											A produção cultural
de uma região inteira do mundo
											tem sido impedida de transmitir
qualquer tipo de impacto real
											em produções dos ""media"" globais
e no discurso social contemporâneo.
											E então, lembrei-me
da minha crença número um:
											o ""design"" pode mudar o mundo.
											Tudo o que precisamos é que alguém
tenha um vislumbre do nosso trabalho,
											que o sinta e se ligue a ele.
									","
											Korku, terörizm ve yıkım.
											Tek kelime: IŞİD
											Kalbim sızladı.
											Bu, edebi bir bakış açısıyla bile
											dünyaya nasıl yansıtıldığımızdır.
											Kendi kendime sordum:
Dünyaca ünlü yazarlara ne oldu?
											Naguib Mahfouz, Khalil Gibran gibi,
											Mutanabbi, Nizar Qabbani gibi 
ikonik şairlere?
											Bunu bir düşünün.
											Ne kadar zengin ve çeşitli olsa da
											dünyanın büyük bir bölümünün 
kültürel mirasları
											göz ardı edilmese bile
											gereksiz olarak nitelendirilmiştir.
											Dünyanın büyük bir bölümünün
kültürel miraslarının,
											küresel medya yapımları ve 
çağdaş sosyal söylem üzerinde
											herhangi bir etki yaratması yasaklandı.
											Sonra kendime
bir numaralı inancımı hatırlattım:
											Tasarım dünyayı değiştirebilir.
											Tek ihtiyacınız yaptığınız işi 
birisinin görmesi,
											hissetmesi, bağlantı kurması.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
											And so I started.
											I thought about how can I stop the world
from seeing us as evil,
											as terrorists of this planet,
											and start perceiving us as equals,
											fellow humans?
											How can I save and honor the Arabic script
											and share it with
other people, other cultures?
											And then it hit me:
											What if I combined
the two most significant symbols
											of innocence and Arab identity?
											Maybe then people could resonate.
											What's more pure,
innocent and fun as LEGO?
											It's a universal child's toy.
											You play with them, you build with them,
											and with them, you imagine
endless possibilities.
									","
											Entonces empecé.
											Pensé, ¿cómo puedo hacer
que el mundo deje de vernos como el mal,
											como los terroristas del planeta,
											y empiece a vernos como iguales,
											como humanos?
											¿Cómo puedo salvar y honrar
la escritura árabe
											y compartirla con otras personas,
con otras culturas?
											Y ahí se me ocurrió:
											¿Por qué no combinar
los dos símbolos más significativos
											de la inocencia y la identidad árabe?
											Tal vez así la gente podría notarlo.
											¿Qué puede ser más puro, inocente 
y divertido que los LEGO?
											Es un juguete universal.
											Juegas con ellos, construyes con ellos,
											y con ellos te imaginas
infinitas posibilidades.
									","
											Alors j'ai commencé.
											J'ai réfléchi à comment mettre un terme
											à la vision démoniaque
que le monde a de nous,
											en tant que terroristes de cette planète,
											et comment être perçus d'égal à égal,
											comme des êtres humains.
											Comment puis-je sauver
l'honneur de l'alphabet arabe
											et le partager avec d'autres peuples,
d'autres cultures ?
											Cela m'a frappée :
											et si je conjuguais les deux symboles
les plus importants
											de l'innocence et de l'identité arabe ?
											Peut-être que les gens s'y retrouveraient.
											Qu'y a-t-il de plus pur,
innocent et amusant que LEGO ?
											C'est un jeu universel.
											Vous jouez avec, vous construisez avec
											et vous pouvez imaginer
des possibilités infinies.
									","
											Então, comecei.
											Pensei: ""Como posso impedir
que o mundo nos veja como desumanos,
											""como terroristas deste planeta
											""e comecem a encarar-nos como iguais,
											""como companheiros humanos?
											""Como posso salvar
e honrar a escrita árabe
											""e partilhá-la com outros povos,
com outras culturas?""
											E então entendi:

											E se eu combinasse
os dois símbolos mais importantes
											de inocência e de identidade árabe?
											Talvez assim, isso pudesse
reverberar nas pessoas?
											O que é mais puro, inocente
e divertido do que o LEGO?
											É um brinquedo infantil universal.
											Podemos brincar e construir com ele
											e imaginar infinitas possibilidades.
									","
											Böylece başladım.
											Dünyanın bizi kötü olarak
											bu gezegenin teröristleri olarak görmesini
nasıl durdururum diye düşündüm.
											Bizi kendilerine eşit,
insanlar olarak görmelerini
											nasıl sağlayabilirim diye düşündüm.
											Arap alfabesini nasıl kurtarabilir 
ve onurlandırabilir
											ve başka insanlara,
başka kültürlere anlatabilirdim?
											Birden aklıma şu geldi:
											Masumiyetin ve Arap kimliğinin
											en önemli iki sembolünü
birleştirsem ne olur?
											Belki o zaman insanlara hitap ederdi.
											LEGO'dan daha masum
ve eğlenceli bir şey var mı?
											Evrensel bir çocuk oyuncağı.
											Onlarla oynarsın, bir şeyler inşa edersin
											ve onlarla sonsuz ihtimalleri 
hayal edersin.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
											My eureka moment was to find
a bilingual solution for Arabic education,
											because effective
communication and education
											is the road to more tolerant communities.
											However, the Arabic and Latin scripts
do not only represent different worlds
											but also create technical difficulties
for both Eastern and Western communities
											on a daily basis.
									","
											Mi momento de inspiración llegó en forma
de solución bilingüe para enseñar árabe,
											porque la comunicación efectiva
y la educación hacen posible
											una mayor tolerancia en las comunidades.
											Sin embargo, la escritura árabe y latina
no solo representan mundos diferentes
											sino que crean dificultades técnicas
											para las comunidades
orientales y occidentales
											todos los días.
									","
											Mon éclair de génie a été de trouver
une solution bilingue d'éducation arabe
											car une communication
et une éducation efficaces
											sont le chemin vers
des communautés plus tolérantes.
											Cependant, les alphabets arabes et latins
représentent des mondes différents
											mais créent aussi
des difficultés techniques
											pour les communautés
orientales et occidentales
											au quotidien.
									","
											O meu momento inspirador foi encontrar
a solução bilingue para o ensino do árabe
											porque a comunicação e um ensino eficaz
											são o caminho para
comunidades mais tolerantes.
											No entanto, a escrita em árabe e latim
não só representam mundos diferentes,
											mas também criam dificuldades técnicas
para as comunidades orientais e ocidentais
											diariamente.
									","
											İşi çözdüğüm an, Arapça eğitim için 
çift dilli bir çözüm bulmamdı,
											çünkü etkili iletişim ve eğitim,
											daha hoşgörülü bir topluma giden yoldur.
											Ama Arap ve Latin alfabeleri 
sadece farklı kelimeleri ifade etmiyordu,
											aynı zamanda günlük hayatta 
Doğu ve Batı toplumları için
											teknik zorluklar da oluşturuyordu.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
											There are so many reasons
why Arabic and Latin are different,
											but here are some of the main ones.
											Yes, both use upward and downward strokes,
											but have completely different baselines.
											Arabic tends to be more calligraphic
											and connectivity is important
to the Arabic language,
											whose letters have to be mostly joined
in order to articulate a given word.
											It also uses an entirely different
system of punctuation and diacritics.
											But most importantly,
											Arabic has no capital letters.
											Instead it has four
different letter forms:
											initial, medial, isolated and final.
											I want to introduce the Arabic language
to young learners, foreign speakers,
											but most importantly help refugees
integrate to their host societies
											through creating
a bilingual learning system,
											a two-way flow of communication.
											And I called it ""Let's Play.""
									","
											El alfabeto árabe y el latino
difieren por muchas razones;
											aquí hay algunas de las principales.
											Sí, los dos tienen trazos
ascendentes y descendentes,
											pero tienen líneas de base
completamente diferentes.
											El árabe tiende a ser más caligráfico
											y la conectividad es importante porque
las letras deben estar mayormente unidas
											para poder articular una palabra.
											También usa un sistema de puntuación
y diacríticos totalmente distintos.
											Pero, más importante aún,
											el árabe no tiene mayúsculas.
											En cambio, las letras tienen
cuatro formas distintas:
											inicial, media, aislada y final.
											Quiero presentar el idioma árabe
a los jóvenes, a los extranjeros,
											pero sobre todo quiero ayudar
a los refugiados a integrarse
											en las sociedades que los reciben,
											a través de un sistema
de aprendizaje bilingüe,
											un flujo de comunicación bidireccional.
											Lo llamé ""Let's play"".
									","
											L'arabe et le latin sont différents
pour de multiples raisons,
											mais voici les principales.
											Les deux utilisent des traits
vers le haut et le bas,
											mais ont un référentiel très différent.
											L'arabe a tendance à être
plus calligraphique
											et la connectivité est importante
dans la langue arabe,
											dont les lettres doivent
souvent être attachées
											afin d'articuler un mot donné.
											Il utilise aussi un tout autre système
de ponctuation et diacritique.
											Mais surtout,
											l'arabe n'a pas de majuscules.
											Au lieu de cela,
il a quatre formes de lettres :
											initiale, médiane, isolée et finale.
											Je veux présenter la langue arabe
aux jeunes apprenants, aux non natifs,
											mais surtout aider les réfugiés
à intégrer leur société d'accueil
											en créant un système
d'apprentissage bilingue,
											une communication dans les deux sens.
											Je l'ai appelé « Let's Play ».
									","
											São várias as razões pelas quais
o árabe e o latim são diferentes,
											mas estas são algumas 
das mais importantes.
											Sim, ambos usam traços
para cima e para baixo,
											mas têm linhas de base
completamente diferentes.
											O árabe tende a ser mais caligráfico
											e a conectividade é importante
para a língua árabe,
											cujas letras devem ser unidas
para articular uma determinada palavra.
											Também usa um sistema de pontuação
e diacríticos totalmente diferente.
											Mas, o mais importante
											é que o árabe não tem letras maiúsculas.
											Em vez disso, tem quatro
formas de letras diferentes:
											inicial, medial, isolada e final.
											Quero apresentar a língua árabe
a jovens aprendizes, a estrangeiros,
											mas, o mais importante
											é ajudar refugiados a integrarem-se
nas suas sociedades de acolhimento
											com a criação de um sistema
de aprendizagem bilingue,
											um fluxo bidirecional de comunicação.

											Eu chamei-lhe ""Let's Play"".
									","
											Arapçanın ve Latincenin farklı 
olmasının birçok sebebi var,
											fakat bunlar başlıca sebepler.
											Evet, iki dilde de 
alt ve üst çizgiler var,
											ama bunlar tamamen farklı temellerde.
											Arapça daha kaligrafik bir dil
											ve bağlantı önemli.
											Belirli bir kelimeyi ifade etmesi için 
harfler genelde birleştirilir.
											Ayrıca Arapça çok farklı bir noktalama 
ve fonetik işaret sistemi kullanıyor.
											Ama en en önemlisi,
											Arapçada büyük harfler yok.
											Onun yerine dört farklı harf biçimi var:
											başta, ortada, ayrı ve sonda.
											Arapçayı gençlere, yabancı dil 
konuşanlara tanıtmak istiyorum,
											ama en önemlisi iki dilli, çift taraflı
bir öğrenme sistemiyle
											mültecileri bulundukları
çevreyle bütünleştirerek
											onlara yardım etmeyi istiyorum.
											Buna ''Hadi Oynayalım'' adını verdim.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
											The idea is to simply create
a fun and engaging way of learning
											Modern Standard Arabic through LEGO.
											These are the two words. ""Let's Play.""
											Every colored bar marks an Arabic letter.
											As you can see, the letter
is explained in form, sound
											and examples of words in function,
											in addition to the equivalent in Latin.
											Together, they form a fun pocket book
											with the 29 Arabic letters
and the four different forms,
											plus a 400-word dictionary.
									","
											La idea es simplemente crear
											una manera divertida y atractiva
de aprender árabe estándar moderno
											usando LEGO.
											Estas son las dos palabras: ""Let's Play"".
											Cada barra de color marca una letra árabe.
											Como ven, para cada letra
se explica la forma, el sonido
											y ejemplos de uso de la palabra,
											además del equivalente en alfabeto latino.
											El set completo forma
un entretenido libro de bolsillo
											con las 29 letras árabes
en las cuatro formas diferentes,
											más un diccionario de 400 palabras.
									","
											L'idée est simplement de créer
											une méthode d'apprentissage
amusante et stimulante
											pour l'arabe standard moderne
grâce aux LEGO.
											Voici les deux mots « Let's Play ».
											Chaque barre de couleur
marque une lettre arabe.
											Vous pouvez voir que la lettre
est expliquée via sa forme, son son
											et des exemples de mots où elle apparaît,
											ainsi que son équivalent en latin.
											Ensemble, elles forment un carnet amusant
											avec les 29 lettres arabes
et les quatre formes différentes,
											ainsi qu'un dictionnaire de 400 mots.
									","
											A ideia é simplesmente criar um modo
divertido e envolvente de aprender
											o árabe padrão moderno através do LEGO.
											Estas são as duas palavras: ""Let's Play"".
											Cada barra de cores marca uma letra árabe.
											Como podem ver,
a letra é explicada em forma,
											em som e em exemplos
de palavras na função,
											além do equivalente em latim.
											Juntos, eles formam
um livro de bolso divertido
											com as 29 letras árabes
e as quatro formas diferentes,
											além de um dicionário de 400 palavras.
									","
											Amacım basitçe, eğlenceli
ve ilgi çekici bir şekilde
											Modern Standart Arapçayı 
legolar aracılığıyla öğretmekti.
											İki kelimemiz de burada,
''Hadi Oynayalım.''
											Her bir renkli çubuk
bir Arap harfine karşılık geliyor.
											Burada gördüğünüz üzere,
bu harfin biçimi, sesletimi
											ve kelimelerin örnek kullanımı,
											Latin alfabesindeki
karşılığıyla birlikte açıklanmıştır.
											Hepsi birlikte,
											29 Arapça harf
ve dört farklı biçim ve ek olarak
											400 kelime içeren
eğlenceli bir sözlük haline geldi.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
											So this is how the page looks like.
											You have the letter,
the transliteration in Latin
											and the description underneath.
									","
											La página se ve así.
											Tiene la letra, la transliteración
en escritura latina,
											y una descripción debajo.
									","
											Voici ce à quoi les pages ressemblent.
											Vous avez la lettre,
la translittération en latin
											et la description en-dessous.
									","
											A página ficou assim.
											Temos a letra, a transliteração em latim
											e a descrição por baixo.
									","
											Sayfalar böyle görünüyor.
											Harfi, Latin alfabesindeki karşılığı
											ve altında açıklamasını görebilirsiniz.
									",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
"
","
","
","
","
",How I'm using LEGO to teach Arabic,Ghada Wali,8:19,"language,art,society,Middle East,social change,graphic design,design"
