en,tr,es,fr,title,speaker,duration,tags
"
											So let's say that you
were trying to get an AI
											to take this collection of robot parts
											and assemble them into some kind of robot
to get from Point A to Point B.
											Now, if you were going to try
and solve this problem
											by writing a traditional-style
computer program,
											you would give the program
step-by-step instructions
											on how to take these parts,
											how to assemble them
into a robot with legs
											and then how to use those legs
to walk to Point B.
											But when you're using AI
to solve the problem,
											it goes differently.
											You don't tell it
how to solve the problem,
											you just give it the goal,
											and it has to figure out for itself
via trial and error
											how to reach that goal.
											And it turns out that the way AI tends
to solve this particular problem
											is by doing this:
											it assembles itself into a tower
and then falls over
											and lands at Point B.
											And technically, this solves the problem.
											Technically, it got to Point B.
											The danger of AI is not that
it's going to rebel against us,
											it's that it's going to do
exactly what we ask it to do.
											So then the trick
of working with AI becomes:
											How do we set up the problem
so that it actually does what we want?
									","
											Diyelim ki bir yapay zekânın
bu robot parçalarını alıp
											A noktasından B noktasına gidecek
											bir robota dönüştürmesini istiyorsunuz.
											Bu problemi geleneksel türden
bir bilgisayar programı yazarak
											çözmeyi deneyecek olsaydınız,
											programa bu parçaları nasıl alacağına,
											bunları bacaklı bir robota
nasıl dönüştüreceğine
											ve o bacakları B noktasına gitmesi
için nasıl kullanacağına dair
											adım adım talimatlar verirdiniz.
											Fakat problemi çözmek için
yapay zekâ kullandığınızda
											işler farklı ilerliyor.
											Ona problemi
nasıl çözeceğini söylemiyorsunuz,
											ona sadece amacı veriyorsunuz
											ve onun, amaca ulaşmak için
deneme yanılma aracılığıyla
											kendisi çözmesi gerekiyor.
											Yapay zekânın bu problemi
çözmek için gittiği yol
											şu şekilde görünüyor:
											kendisini bir kuleye
monte ediyor, sonra düşüyor
											ve B noktasına iniş yapıyor.
											Bu, teknik olarak problemi çözüyor.
											Teknik olarak B noktasına gidiyor.
											Yapay zekânın tehlikesi aslında
bizlere karşı ayaklanacağı değil,
											tam olarak yapmalarını istediğimiz
şeyleri yapacak olmalarıdır.
											O zaman da yapay zekâyla
çalışma hilesi şu hale geliyor:
											Problemi nasıl düzenleyelim ki
gerçekten istediğimizi yapsın?
									","
											Digamos que Uds. intentaran que una IA
tomara esta colección de piezas de robot,
											y las ensamblara en un robot
para ir del punto A al punto B.
											Si intentamos solucionar este problema
con un programa tradicional de ordenador,
											daríamos al programa instrucciones
paso a paso de cómo tomar estas partes,
											cómo ensamblarlas en un robot con piernas,
y cómo caminar con ellas hasta el punto B.
											Pero cuando utilizamos IA para solucionar
el problema, se procede de otra manera.
											No se le enseña cómo resolver el problema,
únicamente se le da el objetivo,
											y tiene que lograrlo por sí misma
a través de ensayo y error
											para alcanzar ese objetivo.
											El modo en que la IA tiende a resolver 
este particular problema es el siguiente:
											Se ensambla en una torre,
y luego se deja caer
											para ir a parar al punto B.
											Y técnicamente, soluciona el problema.
Técnicamente, llegó al punto B.
											El peligro de la IA no es que
vaya a rebelarse contra nosotros,
											sino que hará exactamente
lo que le pidamos que haga.
											Luego el quid de la cuestión
al trabajar con IA pasa a ser
											cómo estructuramos el problema
para que haga lo que queremos.
									","
											Disons que vous essayiez
de faire qu'une IA
											prenne cet ensemble de pièces d'un robot
											et les assemblent en une sorte de robot
pour aller du point A au point B.
											Si vous essayiez de résoudre ce problème
											en écrivant un programme
informatique traditionnel,
											vous lui donneriez
des instructions par étapes
											sur comment prendre ces pièces,
											les assembler en un robot ayant des jambes
											puis comment utiliser ces jambes
pour marcher jusqu'au point B.
											Si vous utilisez une IA
pour résoudre le problème,
											cela est différent.
											Vous ne lui dites pas
comment résoudre le problème,
											vous lui donnez juste l'objectif
											et elle doit trouver par tâtonnements
comment atteindre cet objectif.
											Il s'avère que l'IA a tendance
à résoudre ce problème en particulier
											en faisant ceci :
											elle s'assemble pour former une tour
puis se laisse tomber
											et atterrit au point B.
											Techniquement, cela résout le problème.
											Techniquement,
elle est arrivée au point B.
											Le danger lié à l'IA n'est pas
qu'elle va se rebeller contre nous,
											c'est qu'elle va faire exactement
ce que nous lui demandons.
											L'astuce pour travailler
avec une IA devient :
											comment poser le problème
pour qu'elle fasse ce que l'on veut ?
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So this little robot here
is being controlled by an AI.
											The AI came up with a design
for the robot legs
											and then figured out how to use them
to get past all these obstacles.
											But when David Ha set up this experiment,
											he had to set it up
with very, very strict limits
											on how big the AI
was allowed to make the legs,
											because otherwise ...
									","
											Bu küçük robot bir yapay zekâ
tarafından kontrol ediliyor.
											Yapay zekâ robot bacakları için
bir tasarım buldu
											ve sonra onları, bu engelleri aşmak için
nasıl kullanacağını çözdü.
											Fakat David Ha bu deneyi oluşturduğunda
											yapay zekânın bacakları ne kadar
büyük yapabileceğine dair
											çok, çok katı
kısıtlamalarla oluşturmalıydı,
											çünkü, aksi takdirde...
									","
											Este pequeño robot de aquí
está controlado por una IA.
											La IA ideó un diseño
para las piernas del robot,
											y luego averiguó cómo usarlas
para superar todos estos obstáculos.
											Pero cuando David Ha
preparó este experimento,
											tuvo que diseñarlo con
límites muy estrictos
											en cuanto al tamaño de piernas
permitido, porque de lo contrario...
									","
											Ce petit robot est contrôlé par une IA.
											L'IA a conçu un design
pour les jambes du robot
											puis elle a déterminé comment les utiliser
pour passer tous ces obstacles.
											Mais quand David Ha
a présenté cette expérience,
											il a dû établir des limites
très, très strictes
											sur la taille autorisée
des jambes que l'IA pouvait créer,
											car sinon...
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											And technically, it got
to the end of that obstacle course.
											So you see how hard it is to get AI
to do something as simple as just walk.
									","
											Teknik olarak bu engel rotasının
sonuna varabildi.
											Bir yapay zekânın, yürümek gibi basit
bir eylemi yapmasını sağlamak çok zor.
									","
											Y técnicamente, logró completar
el recorrido de obstáculos.
											Pueden ver lo difícil que es para la IA
hacer algo tan sencillo como caminar.
									","
											Techniquement, elle est arrivée
à la fin de cette course d'obstacles.
											Vous voyez à quel point il est difficile
											de faire faire une chose
aussi simple que marcher à une IA.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So seeing the AI do this,
you may say, OK, no fair,
											you can't just be
a tall tower and fall over,
											you have to actually, like,
use legs to walk.
											And it turns out,
that doesn't always work, either.
											This AI's job was to move fast.
											They didn't tell it that it had
to run facing forward
											or that it couldn't use its arms.
											So this is what you get
when you train AI to move fast,
											you get things like somersaulting
and silly walks.
											It's really common.
											So is twitching along the floor in a heap.
									","
											Yapay zekânın bunu yaptığını görünce,
bu haksızlık diyebilirsiniz,
											yüksek bir kule olup düşemezsiniz,
											yürümek için bacak
kullanmanız gerek diyebilirsiniz.
											Görünen o ki, bu da
her zaman işe yaramıyor.
											Yapay zekânın işi hızlı hareket etmek.
											Ona ileri doğru koşması gerektiğini
											veya kollarını
kullanamayacağını söylemediler.
											Yapay zekâya hızlı hareket etmeyi
öğrettiğiniz zaman olan şey budur,
											takla atmak veya şaşkınca yürüyüşler
gibi şeylerle karşılaşırsınız.
											Bu gerçekten yaygın.
											Yerde sürünmek de yaygın.
									","
											Viendo esto, quizá
pensemos que no es justo,
											no puede hacer una
torre y dejarse caer,
											tiene que usar piernas para caminar.
											Y resulta que eso
tampoco funciona siempre.
											La tarea de esta IA era
moverse con rapidez.
											No se le especificó que
tuviera que hacerlo de frente,
											o que no pudiera usar sus brazos.
											Esto es lo que se obtiene cuando
se entrena a la IA para moverse deprisa.
											Obtienes volteretas y andares cómicos.
											Es muy común.
											También lo es arrastrarse
por el suelo en un montón.
									","
											En voyant l'IA faire ceci, vous pourriez
dire que cela ne fonctionne pas,
											qu'elle ne peut pas juste
être une haute tour et tomber,
											qu'elle doit utiliser
des jambes pour marcher.
											Il s'avère que cela non plus
ne fonctionne pas toujours.
											L'objectif de l'IA
était de se déplacer rapidement.
											On ne lui a pas dit qu'elle devait
courir vers l'avant
											ou qu'elle ne pouvait pas
utiliser ses bras.
											Voilà ce qui arrive quand vous entraînez
une IA à se déplacer rapidement,
											vous obtenez des sauts périlleux
et des démarches ridicules.
											C'est très courant.
											Tout comme tressauter
sous forme d'amas informe.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So in my opinion, you know what
should have been a whole lot weirder
											is the ""Terminator"" robots.
											Hacking ""The Matrix"" is another thing
that AI will do if you give it a chance.
											So if you train an AI in a simulation,
											it will learn how to do things like
hack into the simulation's math errors
											and harvest them for energy.
											Or it will figure out how to move faster
by glitching repeatedly into the floor.
											When you're working with AI,
											it's less like working with another human
											and a lot more like working
with some kind of weird force of nature.
											And it's really easy to accidentally
give AI the wrong problem to solve,
											and often we don't realize that
until something has actually gone wrong.
									","
											Bana göre, bundan çok daha
garip olan şey,
											""Terminatör"" robotları.
											Ona bir şans verirseniz, yapay zekanın
yapacağı diğer şey ""Matrix""e girmektir.
											Bir simülasyonda
yapay zekâyı eğitirseniz,
											simülasyonun matematik hatalarına
girmek ve onları enerji için saklamak
											gibi şeyleri yapmayı öğrenir.
											Sürekli yerde sürünerek
hızlı hareket etmeyi de çözebilir.
											Bir yapay zekâyla çalışırken
											bu diğer bir insanla çalışmaktan ziyade,
											daha çok doğanın garip bir gücüyle
çalışmaya benziyor.
											Yapay zekâya çözmesi için kazara
yanlış problemi vermek de çok kolay
											ve bir şeyler yanlış gidene dek
bunu genelde fark etmeyiz.
									","
											En mi opinión, lo que debería
haber sido mucho más extraño
											son los robots de ""Terminator"".
											Hackear ""The Matrix"" es otra cosa que
una IA hará si le das la oportunidad.
											Si entrenas a la IA en una simulación,

											aprenderá cómo hackear los errores
matemáticos de la simulación
											y utilizarlos para obtener energía.
											O averiguará cómo moverse más rápido
explotando fallos encontrados en el suelo.
											Cuando trabajas con IA no es como
si trabajaras con otro ser humano
											sino como hacerlo con
una fuerza extraña de la naturaleza.
											Es muy fácil dar accidentalmente a
la IA el problema erróneo que resolver,
											y frecuentemente no nos percatamos
hasta que las consecuencias son evidentes.
									","
											A mon avis, ce qui aurait dû être
bien plus étrange,
											ce sont les robots de « Terminator ».
											Pirater la « Matrice » est une autre chose
que l'IA fera si elle en a l'occasion.
											Si vous entraînez votre IA
dans une simulation,
											elle apprendra à faire des choses
											comme exploiter les erreurs
de maths de la simulation
											pour en tirer de l'énergie.
											Ou elle trouvera
comment se déplacer plus vite
											en exploitant à répétition
un bug pour avancer sur le sol.
											Travailler avec une IA,
											c'est moins comme travailler
avec un autre humain
											et plutôt comme travailler
avec une étrange force de la nature.
											Il est très facile de donner
accidentellement à l'IA
											le mauvais problème à résoudre
											et nous ne nous en rendons
souvent pas compte
											avant que quelque chose
n'ait très mal tourné.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So here's an experiment I did,
											where I wanted the AI
to copy paint colors,
											to invent new paint colors,
											given the list like the ones
here on the left.
											And here's what the AI
actually came up with.
									","
											Yaptığım bir deneyde
											yapay zekâdan
boya renklerini kopyalamasını
											ve yeni boya renkleri
yaratmasını istedim,
											bu soldaki listedekiler gibi
bir liste verdim.
											Yapay zekânın önerdikleri ise şunlar.
									","
											He aquí un experimento que hice,
											quería que la IA copiara colores
para inventar otros nuevos,
											dada una lista como la de la izquierda.
											Y esto es lo que la IA propuso:
									","
											Voici une expérience que j'ai réalisée
											où je voulais que l'IA
copie des couleurs de peinture
											pour en inventer de nouvelles
											en ayant la liste de celles
qui sont sur la gauche.
											Et voici ce que l'IA a inventé.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											[Sindis Poop, Turdly, Suffer, Gray Pubic]
									","
											[Sindi Kakası, Gübremsi, Acı, Gri Kasık]
									","
											[Caca de Sindis, Zurullo,
Sufrimiento, Gris púbico]
									","
											[Caca de Sindis, Merdouille,
Souffrance, Pubis gris]
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So technically,
											it did what I asked it to.
											I thought I was asking it for,
like, nice paint color names,
											but what I was actually asking it to do
											was just imitate the kinds
of letter combinations
											that it had seen in the original.
											And I didn't tell it anything
about what words mean,
											or that there are maybe some words
											that it should avoid using
in these paint colors.
											So its entire world
is the data that I gave it.
											Like with the ice cream flavors,
it doesn't know about anything else.
									","
											Teknik olarak
											istediğimi yaptı.
											Ben güzel boya renkleri isimleri
istediğimi düşünmüştüm,
											fakat aslında yapmasını istediğim şey
											orijinalinde gördüğü
harf kombinasyonları türlerini
											taklit etmesiydi.
											Kelimelerin ne anlama geldiğine dair

											veya isimleri bulurken
kullanmaması gereken bazı kelimeler
											olabileceğine dair hiçbir şey söylemedim.
											Yani onun tüm dünyası,
benim ona sağladığım veri.
											Dondurma tatları gibi,
başka hiçbir şey bilmiyor.
									","
											Técnicamente, hizo lo que le pedí.
											Pensé que le estaba pidiendo
nombres apropiados para colores,
											pero lo que verdaderamente le pedí

											es que imitase las combinaciones de letras
que había visto en la lista original.
											No le dije lo que las palabras significan,
o que quizá haya ciertas palabras


											que debería evitar utilizar
en estos colores.
											Todo su mundo se reduce a 
la información que le proporcioné.
											Como con los sabores de helado,
no sabe de ninguna otra cosa.
									","
											Techniquement,
											elle a fait ce que je lui avais demandé.
											Je pensais lui demander
des noms de couleur sympa,
											mais ce que je lui demandais de faire,
											c'était d'imaginer le genre
de combinaisons de lettres
											qu'elle avait vues dans la liste initiale.
											Je ne lui ai rien dit sur le sens des mots
											ni sur le fait qu'il y a
peut-être des mots
											qu'elle devrait éviter d'utiliser
dans ces couleurs de peinture.
											Son monde se limite
aux données que je lui ai données.
											Comme pour les parfums de glace,
elle ne sait rien d'autre.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											So it is through the data
											that we often accidentally tell AI
to do the wrong thing.
											This is a fish called a tench.
											And there was a group of researchers
											who trained an AI to identify
this tench in pictures.
											But then when they asked it
											what part of the picture it was actually
using to identify the fish,
											here's what it highlighted.
											Yes, those are human fingers.
											Why would it be looking for human fingers
											if it's trying to identify a fish?
											Well, it turns out that the tench
is a trophy fish,
											and so in a lot of pictures
that the AI had seen of this fish
											during training,
											the fish looked like this.
									","
											Yani genelde veri aracılığıyla
											yapay zekâya kazara yanlış şeyi
yapmasını söylüyoruz.
											Bu, karabalık adlı bir balık.
											Bir grup araştırmacı da yapay zekâyı
											resimlerde karabalığı
saptaması için eğitmişti.
											fakat ona, balığı saptamak için
											resmin hangi kısmını
kullandığını sorduklarında,
											işte bunu vurguladı.
											Evet, bunlar insan elinin parmakları.
											Bir balığı saptamayı deniyorsa,
											neden insan elinin parmaklarını arıyor?
											Görünen o ki bu karabalık bir ödül balığı
											ve eğitimi sırasında
yapay zekânın gördüğü
											birçok resimde,
											balık böyle görünüyordu.
									","
											Es a través de la información
											que con frecuencia decimos a la IA
accidentalmente que haga algo erróneo.
											Este pez se llama tenca.
											Había un grupo de investigadores
											que entrenó a una IA para
identificar a esta tenca en imágenes.
											Pero cuando le preguntaron qué parte de la
imagen utilizaba para identificar al pez,
											esto es lo que destacó.
											Son dedos humanos.
											¿Por qué estaría buscando dedos humanos
si está intentando identificar un pez?
											Resulta que la tenca es un pez trofeo,
											y en muchas imágenes que la IA había
visto del pez durante su entrenamiento,
											el pez aparecía así.
									","
											C'est à travers les données
											que nous disons souvent accidentellement
à l'IA de faire la mauvaise chose.
											Ceci est un poisson appelé une tanche.
											Un groupe de chercheurs
											a entraîné l'IA à identifier
cette tanche sur les photos.
											Mais quand ils lui ont demandé
											quelle partie de la photo
elle utilisait pour identifier le poisson,
											voici ce qui a été sélectionné.
											Oui, ce sont des doigts humains.
											Pourquoi chercherait-elle
des doigts humains
											si elle essaye d'identifier un poisson ?
											Il s'avère que la tanche
est un poisson trophée
											et donc sur de nombreuses photos
que l'IA avait vues de ce poisson
											durant son entraînement,
											le poisson ressemblait à ceci.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
											And it didn't know that the fingers
aren't part of the fish.
									","
											Parmakların, balığın bir parçası
olmadığını bilmiyordu.
									","
											No sabía que los dedos
no son parte del pez.
									","
											Et elle ne savait pas que les doigts
ne faisaient pas partie du poisson.
									",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
"
","
","
","
",The danger of AI is weirder than you think,Janelle Shane,10:28,"AI,technology,future,computers,algorithm,machine learning"
