en,fr,de,title,speaker,duration,tags
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											""Don't burp,
											and when you're eating,
											make sure you don't scrape
your utensils on the plate.""
											All of these things
I term ""sound etiquette.""
											Maybe I think about sound etiquette
											more than the average hearing person does.
											I'm hyper-vigilant around sound.
											And I'm always waiting
in eager nervous anticipation
											around sound, about what's to come next.
									","
											« Ne rote pas
											et, quand tu manges,
											ne fais pas racler
tes couverts sur l'assiette. »
											Toutes ces choses, je les appelle
« étiquettes sonores ».
											Je pense peut-être aux étiquettes sonores
											plus que la moyenne des entendants.
											Je suis très attentive au son.
											Et j'attends toujours,
avec une anticipation impatiente,
											le son, ce qui se passera ensuite.
									","
											""Rülps nicht,
											und während du isst,
											achte darauf, mit dem Besteck
nicht den Teller zu kratzen.""
											All das nenne ich ""Klang-Etikette"".
											Vielleicht denke ich mehr
über Klang-Etikette nach,
											als der durchschnittliche
Hörende das je tut.
											Ich bin bei Klang hyper-wachsam.
											Ich warte immer in eifriger,
nervöser Erwartung
											bei Geräuschen, was als Nächstes kommt.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											Hence, this drawing.
											TBD, to be decided.
											TBC, to be continued.
											TBA, to be announced.
											And you notice the staff —
											there are no notes contained in the lines.
											That's because the lines
already contain sound
											through the subtle smudges and smears.
									","
											D'où ce schéma.
											TBD : à décider.
											TBC : à suivre.
											TBA : à annoncer.
											Notez la portée —
											il n'y a pas de notes dans les lignes.
											C'est parce que les lignes
contiennent déjà le son,
											à travers les bavures
et les irrégularités.
									","
											Daher diese Zeichnung.
											TBD, to be decided [zu entscheiden].
											TBC, to be continued [fortzusetzen].
											TBA, to be announced [bekanntzumachen].
											Sie bemerken sicher die Notenlinien —
											es gibt keine Noten zwischen den Linien.
											Weil die Linien schon Klänge beinhalten
											durch die subtilen Kleckse und Schmieren.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											In Deaf culture,
movement is equivalent to sound.
											This is a sign for ""staff"" in ASL.
											A typical staff contains five lines.
											Yet for me, signing it
with my thumb sticking up like that
											doesn't feel natural.
											That's why you'll notice in my drawings,
I stick to four lines on paper.
									","
											Dans la culture sourde,
le mouvement est équivalent au son.
											Voici un signe pour « partition » en LSA.
											Une partition classique a cinq lignes.
											Mais pour moi, faire le signe
avec mon pouce placé ainsi
											n'est pas naturel.
											C'est pourquoi dans mes dessins, 
je me limite à 4 lignes sur le papier.
									","
											In der Gehörlosenkultur
entspricht Bewegung Klang.
											Das ist ein Zeichen
für Notenlinien in ASL.
											Eine typische Notenlinie enthält 5 Linien.
											Es fühlt sich nicht natürlich an,
es mit dem Daumen
											nach oben zu gebärden.
											In meinen Zeichnungen sehen Sie,
dass ich bei vier Linien bleibe.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											In the year 2008, I had the opportunity
to travel to Berlin, Germany,
											for an artist residency there.
											Prior to this time,
I had been working as a painter.
											During this summer, I visited
different museums and gallery spaces,
											and as I went from one place to the next,
											I noticed there was no visual art there.
											At that time, sound was trending,
and this struck me ...
											there was no visual art,
											everything was auditory.
									","
											En 2008, j'ai eu la chance
de voyager à Berlin,
											pour une résidence artistique.
											Avant cela,
je travaillais comme peintre.
											Cet été-là, j'ai visité
plusieurs musées et galeries,
											et je suis allée d'un endroit à l'autre,
											j'ai noté qu'il n'y avait pas
d'art visuel.
											A cette époque, le son était à la mode,
cela m'a frappée...
											il n'y avait pas d'art visuel,
											tout était auditif.
									","
											Im Jahr 2008 hatte ich die Gelegenheit,
nach Berlin, Deutschland, zu reisen,
											für ein Kunststipendium.
											Davor hatte ich als Malerin gearbeitet.
											In diesem Sommer besuchte ich
verschiedene Museen und Galerien.
											Als ich von einem Ort zum nächsten ging,
											merkte ich, dass es dort
keine visuelle Kunst gab.
											Damals war Sound im Trend
											und mir fiel auf,
dass es keine visuelle Kunst gab,
											alles war akustisch.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											Now sound has come into my art territory.
											Is it going to further
distance me from art?
											I realized that doesn't
have to be the case at all.
											I actually know sound.
											I know it so well
											that it doesn't have to be something
just experienced through the ears.
											It could be felt tactually,
											or experienced as a visual,
											or even as an idea.
									","
											Le son est entré
dans mon territoire artistique.
											Cela va-t-il m'éloigner de l'art ?
											J'ai réalisé que
ça ne serait pas du tout le cas.
											En fait, je connais le son.
											Je le connais si bien
											qu'il n'a pas à être uniquement
expérimenté par les oreilles.
											Il peut être senti tactilement,
											expérimenté visuellement
											ou même en tant qu'idée.
									","
											Klang war also in mein
Kunst-Revier eingedrungen.
											Wird es mich stärker
von der Kunst entfernen?
											Ich merkte, dass das gar nicht
der Fall sein musste.
											Ich kannte Klang.
											Ich kenne ihn so gut,
											dass ich ihn nicht nur
durch meine Ohren erfahren kann.
											Ich konnte ihn tatsächlich fühlen
											oder als etwas Visuelles erleben,
											oder sogar als eine Vorstellung.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											So I decided to reclaim ownership of sound
											and to put it into my art practice.
											And everything that I had been
taught regarding sound,
											I decided to do away with and unlearn.
											I started creating a new body of work.
											And when I presented this
to the art community,
											I was blown away with the amount
of support and attention I received.
											I realized:
											sound is like money,
											power, control —
											social currency.
											In the back of my mind, I've always felt
that sound was your thing,
											a hearing person's thing.
											And sound is so powerful
											that it could either
disempower me and my artwork,
											or it could empower me.
											I chose to be empowered.
									","
											J'ai donc décidé de reprendre
possession du son
											et de le mettre en pratique
dans mon art.
											Et tout ce qu'on m'avait appris
concernant le son,
											j'ai décidé de l'oublier
et de le désapprendre.
											J'ai commencé à créer
une nouvelle œuvre.
											Et quand je l'ai présentée
à la communauté artistique,
											j'ai été submergée par la quantité
de soutien et d'attention que j'ai reçue.
											J'ai réalisé :
											le son est comme l'argent,
											le pouvoir, le contrôle —
											la monnaie sociale.
											Au fond de mon esprit, j'ai toujours
senti que le son était à vous,
											les personnes entendantes.
											Et le son est si puissant
											qu'il peut soit nous affaiblir,
mon art et moi,
											soit me renforcer, moi.
											J'ai choisi d'être renforcée.
									","
											Ich entschied daher, das Eigentum
über Klang zurückzufordern
											und in meine Kunsttätigkeit aufzunehmen.
											Ich beschloss mit allem, was mir
über Klang beigebracht worden war,
											aufzuräumen und es zu verlernen.
											Ich begann ein neues Œu­v­re.
											Als ich das der Kunstszene vorstellte,
											überwältigte mich die Unterstützung
und Aufmerksamkeit, die ich erhielt.
											Ich erkannte:
											Klang ist wie Geld,
											Macht, Kontrolle —
											soziale Währung.
											In Inneren fühlte ich immer,
dass Klang Ihr Ding war,
											also von hörenden Personen.
											Töne sind so mächtig,
											dass sie entweder mich
und mein Werk entmachten
											oder mich stärken konnten.
											Ich entschied, gestärkt zu werden.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											There's a massive culture
around spoken language.
											And just because I don't use
my literal voice to communicate,
											in society's eyes
it's as if I don't have a voice at all.
											So I need to work with individuals
who can support me as an equal
											and become my voice.
											And that way, I'm able to maintain
relevancy in society today.
									","
											Il y a une grande culture
autour du langage verbal.
											Et puisque je n'utilise pas ma voix
pour communiquer,
											aux yeux de la société, c'est comme si
je n'avais pas de voix du tout.
											J'ai dû travailler avec des personnes
qui m'ont acceptée comme leur égale
											et qui sont devenues ma voix.
											Et de cette façon, je peux maintenir
mon importance dans la société actuelle.
									","
											Es gibt eine starke Kultur
rund um die gesprochene Sprache.
											Und nur weil ich meine eigentliche Stimme
nicht zur Kommunikation nutze,
											scheint es der Gesellschaft so
als hätte ich gar keine Stimme.
											Daher muss ich mit Personen arbeiten,
die mich als Gleichwertige unterstützen
											und zu meiner Stimme werden.
											So bin ich in der Lage, in der heutigen
Gesellschaft relevant zu bleiben.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											So at school, at work and institutions,
											I work with many
different ASL interpreters.
											And their voice becomes
my voice and identity.
											They help me to be heard.
											And their voices hold value and currency.
											Ironically, by borrowing out their voices,
											I'm able to maintain
a temporary form of currency,
											kind of like taking out a loan
with a very high interest rate.
											If I didn't continue this practice,
											I feel that I could just
fade off into oblivion
											and not maintain
any form of social currency.
									","
											À l'école, au travail,
dans les administrations,
											je travaille avec beaucoup
d'interprètes LSA.
											Et leurs voix deviennent
ma voix et mon identité.
											Ils m'aident à être entendue.
											Et leurs voix ont une valeur
et sont une monnaie.
											Ironiquement, en empruntant leurs voix,
											je peux maintenir une forme
temporaire de monnaie,
											comme prendre un emprunt
avec un très fort taux d'intérêt.
											Si je ne continuais pas cette pratique,
											je pense que je tomberais juste
dans l'oubli,
											que je n'aurais aucune
forme de monnaie sociale.
									","
											In der Schule, auf der Arbeit
und in Einrichtungen
											arbeite ich mit verschiedenen
ASL-Dolmetschern.
											Deren Stimmen werden
zu meiner Stimme und Identität.
											Sie helfen mir, gehört zu werden.
											Ihre Stimmen besitzen Wert und Währung.
											Indem ich mir ihre Stimme leihe,
											erhalte ich ironischerweise
eine temporäre Form von Währung.
											Das ist so ähnlich, wie einen Kredit
mit sehr hohen Zinsen aufzunehmen.
											Wenn ich diese Praxis nicht fortsetze,
											fühle ich, ich könnte einfach
in Vergessenheit geraten
											und keine Form von
sozialer Währung bewahren.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											So with sound as my new art medium,
											I delved into the world of music.
											And I was surprised to see
the similarities between music and ASL.
											For example,
											a musical note
											cannot be fully captured
and expressed on paper.
											And the same holds true
for a concept in ASL.
											They're both highly spatial
and highly inflected —
											meaning that subtle changes
											can affect the entire meaning
											of both signs and sounds.
									","
											Avec le son en tant que
nouveau moyen artistique,
											j'ai plongé dans le monde musical.
											Et j'ai été surprise de voir les
similitudes entre la musique et la LSA.
											Par exemple,
											une note de musique
											ne peut pas être totalement captée
et exprimée sur le papier.
											Et la même chose est vraie
pour le concept de la LSA.
											Elles sont toutes les deux
très spatiales et courbées —
											ce qui veut dire que
des changements subtils
											peuvent affecter toute la signification
											des signes et des sons.
									","
											Mit Klängen als mein neues Kunstmedium
											tauchte ich in die Welt der Musik ein.
											Mich überraschte, die Ähnlichkeiten
zwischen Musik und ASL zu sehen.
											Zum Beispiel
											kann eine Musiknote
											nicht vollständig auf Papier
eingefangen und ausgedrückt werden.
											Gleiches gilt für ein Konzept in ASL.
											Sie sind beide
extrem räumlich und flexiv —
											was bedeutet, dass kleine Änderungen
											die gesamte Bedeutung
von Gebärden und Klängen
											beeinflussen können.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											I'd like to share with you
a piano metaphor,
											to have you have a better
understanding of how ASL works.
											So, envision a piano.
											ASL is broken down into
many different grammatical parameters.
											If you assign a different parameter
to each finger as you play the piano —
											such as facial expression, body movement,
											speed, hand shape and so on,
											as you play the piano —
											English is a linear language,
											as if one key is being pressed at a time.
											However, ASL is more like a chord —
											all 10 fingers need
to come down simultaneously
											to express a clear concept or idea in ASL.
											If just one of those keys
were to change the chord,
											it would create a completely
different meaning.
											The same applies to music
in regards to pitch, tone and volume.
											In ASL, by playing around with these
different grammatical parameters,
											you can express different ideas.
									","
											Partageons la métaphore du piano,
											pour que vous compreniez mieux
comment fonctionne la LSA.
											Donc, visualisons un piano.
											La LSA est divisée en beaucoup
de différentes règles grammaticales.
											Si vous attribuez un paramètre différent
à chaque doigt quand vous jouez du piano -
											comme l'expression faciale,
le mouvement du corps,
											la vitesse, la forme de la main, etc...
											quand vous jouez du piano -
											l'anglais est une langue linéaire,
											comme si une seule touche
est pressée à la fois.
											Toutefois, la LSA est plus
comme un accord —
											les 10 doigts doivent
intervenir en même temps
											pour exprimer clairement
un concept ou une idée en LSA.
											Si une seule de ces touches
change l'accord,
											cela créerait un sens
complètement différent.
											La même chose s'applique à la musique
en termes de hauteur, timbre et volume.
											En LSA, en jouant avec ces différents
paramètres grammaticaux,
											vous exprimez différentes idées.
									","
											Hier eine Piano-Metapher,
											damit sie besser verstehen,
wie ASL funktioniert.
											Stellen Sie sich ein Piano vor.
											ASL wird in viele verschiedene
grammatische Parameter aufgegliedert.
											Wenn Sie beim Klavierspielen jedem Finger
einen anderen Parameter zuordnen —
											wie Gesichtsausdruck, Körperbewegung,
											Geschwindigkeit, Handzeichen usw.,
											während sie Piano spielen —
											Englisch ist eine lineare Sprache,
											als würde man immer eine Taste
nach der anderen spielen.
											ASL ist jedenfalls mehr wie ein Akkord —
											alle 10 Finger müssen gleichzeitig
zum Einsatz kommen,
											um ein klares Konzept
oder Gedanken in ASL auszudrücken.
											Wenn nur eine Taste
den Akkord verändern würde,
											bekäme es eine völlig andere Bedeutung.
											Dasselbe gilt für die Musik,
was Tonlage, Ton und Volumen betrifft.
											In ASL kann man durch Spielen mit
den verschiedenen grammatische Parametern
											verschiedene Gedanken ausdrücken,
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											For example, take the sign TO-LOOK-AT.
											This is the sign TO-LOOK-AT.
											I'm looking at you.
											Staring at you.
									","
											Par exemple, prenez le signe
REGARDER.
											Voici le signe REGARDER.
											Je vous regarde.
											Je vous observe.
									","
											z. B. das Zeichen für ETWAS-ANSCHAUEN.
											Das ist das Zeichen ETWAS-ANSCHAUEN.
											Ich schaue Sie an.
											Ich starre Sie an.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											Oh — busted.
									","
											Oh — détecté.
									","
											Oh — erwischt!
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											Uh-oh.
											What are you looking at?
											Aw, stop.
									","
											Oh, oh.
											Qu'est-ce que vous regardez ?
											Eh, arrêtez.
									","
											Oh oh.
											Was schauen Sie an?
											Aufhören.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											I then started thinking,
											""What if I was to look at ASL
through a musical lens?""
											If I was to create a sign
and repeat it over and over,
											it could become
like a piece of visual music.
											For example, this is the sign for ""day,""
											as the sun rises and sets.
											This is ""all day.""
											If I was to repeat it and slow it down,
											visually it looks like a piece of music.
											All ... day.
											I feel the same holds true
for ""all night.""
											""All night.""
											This is ALL-NIGHT,
represented in this drawing.
											And this led me to thinking
about three different kinds of nights:
											""last night,""
											""overnight,""
											(Sings) ""all night long.""
									","
											Et j'ai alors pensé :
											« Et si j'observais la LSA
avec un œil musical ? »
											Si je devais créer un signe et
le répéter encore et encore,
											il pourrait devenir une forme
de musique visuelle.
											Par exemple, voici le signe pour JOUR,
											quand le soleil se lève et se couche.
											Voici TOUTE LA JOURNEE.
											Si je le répétais et
que je le ralentissais
											visuellement, ça ressemble
à de la musique.
											TOUTE... LA JOURNEE.
											Je pense que c'est aussi vrai
pour TOUTE LA NUIT.
											TOUTE LA NUIT.
											Voici TOUTE LA NUIT,
représentée sur ce dessin.
											Et ça m'a conduite à penser à trois
différents types de nuits :
											LA NUIT DERNIERE,
											D'UN JOUR A L'AUTRE,
											(chante) TOUTE LA NUIT
									","
											Dann dachte ich:
											""Was, wenn ich ASL durch
eine Musik-Brille betrachte?""
											Würde ich ein Zeichen kreieren
und es immer wieder wiederholen,
											wäre es eine Art visuelles Musikstück.
											Das ist z. B. das Zeichen für ""Tag"",
											die Sonne geht auf und unter.
											Das ist ""ganztägig"".
											Würde ich es wiederholen und verlangsamen,
											sieht es visuell wie ein Musikstück aus.
											Ganzer... Tag.
											Gleiches gilt für die ""ganze Nacht"".
											""Die ganze Nacht"".
											Das ist GANZ-NACHT,
dargestellt in dieser Zeichnung.
											Das brachte mich dazu,
											über drei verschiedene Arten
von Nacht nachzudenken:
											""letzte Nacht"",
											""über Nacht"",
											(Singt) ""die ganze Nach lang"".
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											I feel like the third one has
a lot more musicality than the other two.
									","
											Je pense que le troisième est beaucoup
plus musical que les 2 autres.
									","
											Gefühlsmäßig hat das dritte viel mehr
Musikalität als die anderen beiden.
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											This represents how time
is expressed in ASL
											and how the distance from your body
can express the changes in time.
											For example,
											1H is one hand, 2H is two hand,
											present tense happens closest
and in front of the body,
											future is in front of the body
and the past is to your back.
											So, the first example
is ""a long time ago.""
											Then ""past,""
											""used to""
											and the last one, which is my favorite,
											with the very romantic
and dramatic notion to it,
											""once upon a time.""
									","
											Ceci représente comment le temps
est exprimé en LSA
											et comment la distance de votre corps
peut exprimer les changements de durée.
											Par exemple,
											1h c'est une main,
2h c'est deux mains,
											le présent se passe au plus près
et devant le corps,
											le futur est devant le corps
et le passé est dans votre dos.
											Donc, le premier exemple est
IL Y A LONGTEMPS.
											Puis PASSE.,
											HABITUE,
											et le dernier, mon préféré,
											avec la notion très romantique
et théâtrale qui va avec,
											IL ÉTAIT UNE FOIS.
									","
											Dieses stellt dar, wie Zeit
in ASL ausgedrückt wird
											und wie der Abstand zum Körper
Änderungen im Zeitverlauf ausdrücken kann.
											Zum Beispiel:
											1H ist eine Hand, 2H sind zwei Hände,
											Präsens passiert am nächsten
zum und vor dem Körper.
											Zukunft ist vor dem Körper
und Vergangenheit Richtung Rücken.
											Das erste Beispiel ist ""vor langer Zeit"".
											Dann ""Vergangenheit"",
											""gewohnt""
											und das letzte, mein Favorit,
											mit einer sehr romantischen
und dramatischen Vorstellung,
											""es war einmal"".
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
"
","
","
",The enchanting music of sign language,Christine Sun Kim,15:17,"art,composing,communication,sound,language,TED Fellows,music"
