en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Well, of course, we're primed
by science fiction and pop culture
											to really want to personify these things,
											but it goes a little bit deeper than that.
											It turns out that we're biologically
hardwired to project intent and life
											onto any movement in our physical space
that seems autonomous to us.
											So people will treat all sorts
of robots like they're alive.
											These bomb-disposal units get names.
											They get medals of honor.
											They've had funerals for them
with gun salutes.
											And research shows that we do this
even with very simple household robots,
											like the Roomba vacuum cleaner.
									","
											Bilim kurgu ve pop kültürü 
tarafından bu tür eşyaları
											kişiselleştirmek istemek
için hazırlanıyoruz
											fakat olay bundan biraz daha derin.
											Biyolojik olarak niyet ve hayatımızı
fiziksel alanımızda bize özerk olarak
											gelen herhangi bir harekete yansıtmanın
içimize işlendiği ortaya çıkıyor.
											Yani insanlar her çeşit robota
sanki canlılarmış gibi davranacaklar.
											Bu bomba imha üniteleri isim alıyorlar.
											Onur madalyası alıyorlar.
											Silah selâmıyla cenazeleri oluyor.
											Araştırma bunu Roomba elektrikli
süpürgesi gibi en basit ev aletiyle dahi
											yaptığımızı gösteriyor.
									","
											Claro que nós somos preparados
pela ficção científica e cultura popular
											para querer personificar estas coisas,
											mas é mais profundo do que isso.
											Na verdade, nós estamos biologicamente
predefinidos para projetar intenção e vida
											em qualquer movimento no nosso espaço
físico que nos pareça autónomo.
											Assim, as pessoas tratam todos os tipos
de robôs como se tivessem vida.
											Estas unidades de desativação
de bombas têm nomes.
											Recebem medalhas de honra.
											Tiveram direito a funerais
com salvas de tiros.
											E os estudos mostram que fazemos isto
até com os mais simples robôs domésticos,
											como o aspirador Roomba.
									","
											Il est vrai que nous sommes poussés
par la science-fiction et la culture pop
											à concevoir de l'anthropomorphisme
pour ces objets.
											Mais c'est un peu plus compliqué que ça.
											En fait, nous sommes biologiquement
conçus pour projeter intention et vie
											dans toutes les choses animées dans notre
espace physique qui paraissent autonomes.
											Dès lors, on traite toutes sortes
de robots comme s'ils étaient vivants.
											On donne des noms aux engins de déminage
											et on leur remettait des médailles.
											Ils ont même eu des funérailles
avec salve d'honneur.
											Les recherches éclairent le fait que nous
agissons ainsi avec nos robots ménagers
											comme l'aspirateur Roomba.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											It's just a disc that roams
around your floor to clean it,
											but just the fact it's moving
around on its own
											will cause people to name the Roomba
											and feel bad for the Roomba
when it gets stuck under the couch.
									","
											Yeri temizlemek için
etrafta dolanan bir disk.
											Kendi kendine etrafta 
dolanmasından dolayı da
											insanların ona Roomba 
demesine yol açıyor,
											bu yüzden Roomba koltuğun altına 
sıkıştığında kötü hissediyorlar.
									","
											É só um disco que vagueia pelo chão
para o limpar,
											mas só o facto de se estar a mover
por si mesmo
											leva as pessoas a chamarem-lhe Roomba
											e a sentirem-se mal se o Roomba
ficar preso debaixo do sofá.
									","
											C'est un simple disque qui déambule
sur le sol pour le nettoyer,
											mais le seul fait de se mouvoir
autours de nous
											incite les gens à lui donner un nom
											et à ressentir de la peine pour le Roomba
quand celui-ci est coincé.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And we can design robots
specifically to evoke this response,
											using eyes and faces or movements
											that people automatically,
subconsciously associate
											with states of mind.
											And there's an entire body of research
called human-robot interaction
											that really shows how well this works.
											So for example, researchers
at Stanford University found out
											that it makes people really uncomfortable
											when you ask them to touch
a robot's private parts.
									","
											İnsanların bilinç altında 
ruh hâli ile otomatik olarak
											bağdaştırdığı gözleri, yüzleri 
ve hareketleri kullanarak
											özellike bu tepkiyi uyandırmak için
											robotlar tasarlayabiliriz.
											İnsan-robot etkileşimi adında 
bunun ne kadar iyi çalıştığını gösteren
											birtakım araştırmalar var.
											Stanford Üniversitesi'ndeki 
araştırmacılar insanlara robotların
											mahrem yerlerine
dokunmalarını istendiğinde
											insanların rahatsız 
olduklarını keşfettiler.
									","
											Podemos conceber robôs
para provocarem esta reação,
											usando olhos e caras ou movimentos
											que as pessoas associam
de forma automática e subconsciente
											a estados de espírito.
											Há uma área de estudo completa,
chamada interação homem-robô,
											que mostra quão bem isto funciona.
											Por exemplo, cientistas
na Universidade de Stanford
											concluíram que as pessoas
ficam muito desconfortáveis
											se lhes pedem que toquem
nas partes íntimas de um robô.
									","
											On peut concevoir des robots précisément
pour susciter cette réaction,
											en utilisant des yeux et un visage
ou des mouvements
											que les gens vont automatiquement
associer inconsciemment
											à des états d'esprit.
											Il y a un champ de recherche entier,
l'interaction humains - robots,
											qui explique ces mécanismes.
											Par exemple, des chercheurs
de l'Université de Stanford ont découvert
											que ça met les gens très mal à l'aise
											quand on leur demande de toucher
les parties intimes d'un robot.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risos)
									","
											(Rires)
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											So from this, but from many other studies,
											we know, we know that people
respond to the cues given to them
											by these lifelike machines,
											even if they know that they're not real.
									","
											Bundan ve birçok çalışmadan,
											gerçek olmadıklarını bildikleri hâlde
insanların canlıymış gibi olan
											makinelerden gelen işaretlere
											tepki verdiklerini biliyoruz.
									","
											Por isso e por muitos outros estudos,
											nós sabemos que as pessoas
reagem a sinais
											que lhes são dados
por estas máquinas realistas,
											mesmo que saibam que elas não são reais.
									","
											De ces réactions, et d'autres recherches,
											nous savons que les gens réagissent
à des indices qui leur sont tendus
											par ces engins mimant la vie,
											même quand ils savent
que ces engins ne sont pas vivants.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Now, we're headed towards a world
where robots are everywhere.
											Robotic technology is moving out
from behind factory walls.
											It's entering workplaces, households.
											And as these machines that can sense
and make autonomous decisions and learn
											enter into these shared spaces,
											I think that maybe the best
analogy we have for this
											is our relationship with animals.
											Thousands of years ago,
we started to domesticate animals,
											and we trained them for work
and weaponry and companionship.
											And throughout history, we've treated
some animals like tools or like products,
											and other animals,
we've treated with kindness
											and we've given a place in society
as our companions.
											I think it's plausible we might start
to integrate robots in similar ways.
									","
											Artık robotların her yerde oldukları
bir dünyaya doğru gidiyoruz.
											Robot teknolojisi fabrika 
duvarlarından dışarı çıkıyor.
											İş yerlerine ve evlere giriyor.
											Özerkçe hisseden, kararlar veren 
ve ortak yaşam alanlarına
											girmeyi öğrenen makineler ile
											en iyi karşılaştırmayı bizim hayvanlarla
											olan ilişkimizle yapabiliriz.
											Binlerce yıl öncesinde, 
hayvanları evcilleştirmeye başladık.
											Onları iş, mühimmat ve yoldaşlık
etmeleri için eğittik.
											Tarih boyunca da, bazı hayvanlara
araç veya mal gibi davranırken
											bazılarınaysa nazikçe davranıp
											toplum içerisinde 
arkadaşlarımız olarak yer verdik.
											Bence robotlarla da benzer şekillerde
entegre olmak gayet akla yatkın.
									","
											Estamos a avançar para um mundo
onde há robôs por todo o lado.
											A tecnologia robótica está a abandonar
o interior das fábricas
											e está a entrar nos locais
de trabalho, nas casas.
											À medida que estas máquinas sensitivas 
que tomam decisões autónomas e aprendem
											entram nestes espaços partilhados,
											acho que a nossa melhor analogia
para esta situação
											é a nossa relação com animais.
											Há milhares de anos, começámos
a domesticar animais,
											e treinámo-los como trabalhadores,
como armas e como companheiros.
											Ao longo da história, tratámos alguns
animais como ferramentas ou objetos,
											mas tratámos outros animais com carinho
											e demos-lhes um lugar na sociedade
como nossos companheiros.
											Acho que é plausível começarmos
a integrar robôs de forma semelhante.
									","
											Notre avenir sera rempli de robots.
											La technologie robotique est en train
de sortir des usines.
											Elle intègre le lieu de travail,
le domicile.
											Alors que ces machines autonomes
qui peuvent sentir,
											prendre des décisions et apprendre,
intègrent notre environnement de vie,
											je pense que la meilleure
analogie à disposition
											est notre relation avec les animaux.
											Il y a des milliers d'années,
on a domestiqué les animaux
											et on les a entraînés au travail,
à la guerre et à devenir nos compagnons.
											Durant l'histoire, on a traité certaines
bêtes comme des outils ou des marchandises
											et on a traité d'autres animaux
avec affection,
											on leur a donné une place dans la société
en tant que compagnons.
											Je pense plausible que nous commencions
à intégrer les robots de la même manière.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											And sure, animals are alive.
											Robots are not.
											And I can tell you,
from working with roboticists,
											that we're pretty far away from developing
robots that can feel anything.
											But we feel for them,
											and that matters,
											because if we're trying to integrate
robots into these shared spaces,
											we need to understand that people will
treat them differently than other devices,
											and that in some cases,
											for example, the case of a soldier
who becomes emotionally attached
											to the robot that they work with,
											that can be anything
from inefficient to dangerous.
											But in other cases,
it can actually be useful
											to foster this emotional
connection to robots.
											We're already seeing some great use cases,
											for example, robots working
with autistic children
											to engage them in ways
that we haven't seen previously,
											or robots working with teachers to engage
kids in learning with new results.
											And it's not just for kids.
											Early studies show that robots
can help doctors and patients
											in health care settings.
									","
											Tabii ki hayvanlar canlı.
											Robotlarsa değil.
											Robotlarla çalıştığımdan
ötürü herhangi bir şeyi
											hissedebileceklerini geliştirmekten 
çok uzak olduğumuzu söyleyebilirim.
											Ama onlar yerine hissediyoruz,
											önemli olan bu.
											Çünkü eğer robotları bu ortak alanlara 
entegre etmeye çalışırsak
											insanların onlara diğer cihazlardan daha
farklı davranacaklarını anlamamız gerek
											ve hatta bazı durumlarda
											mesela, çalıştığı robotlara
duygusal olarak bağlı hisseden
											bir askerin vakasında olduğu gibi.
											Bu verimsizlikten tehlikeye 
kadar her şey olabilir.
											Ama diğer durumlarda robotlara olan
											bu duygusal bağı teşvik etmek
yararlı olabilir.
											Zaten harika kullanılan 
vakaları görüyoruz.
											Mesela, robotların daha önce 
görmediğimiz şekilde
											otistik çocuklarla ilgilendiğini
veya öğretmenlerle çalışan robotların
											çocuklarla uğraşırken 
yeni sonuçlar aldığını görüyoruz.
											Sadece çocuklar da değil.
											Önceki çalışmalar, robotların 
sağlık alanında doktor ve hastalara
											yardımlarını gösteriyor.
									","
											É verdade que os animais estão vivos.
											Os robôs não.
											E sei, por trabalhar com 
investigadores de robótica,
											que estamos muito longe de desenvolver
robôs que sintam o que quer que seja.
											Mas nós sentimos por eles,
											e isso é importante
											porque, se estamos a tentar integrar
robôs nestes espaços partilhados,
											precisamos de perceber que as pessoas
											irão tratá-los de forma diferente
de outras máquinas
											e que, em alguns casos,
											por exemplo, no caso de um soldado
que fica emocionalmente ligado
											ao robô com que trabalha,
											isso pode ser ineficaz
ou mesmo perigoso.
											Mas, noutros casos, até pode ser útil
											cultivar essa relação 
emocional com os robôs.
											Já estamos a ver alguns
exemplos excelentes,
											como robôs a trabalharem
com crianças com autismo
											para os envolverem de forma
nunca vista,
											ou robôs a trabalhar com professores
para envolverem os alunos na aprendizagem
											com novos resultados.
											Mas não são só as crianças.
											Estudos recentes mostram que os robôs
podem ajudar médicos e doentes
											na área dos cuidados de saúde.
									","
											Certes, les animaux sont vivants.
											Les robots ne le sont pas.
											Et mon expérience avec des ingénieurs
en robotique me permet d'affirmer
											qu'on est loin de concevoir des robots
qui ressentent quoi que ce soit.
											Mais nous éprouvons
des sentiments à leur égard
											et c'est crucial.
											Car si nous tentons d'intégrer
des robots dans nos espaces de vie,
											il faut comprendre qu'on ne va pas
les traiter comme d'autres objets
											et que dans certains cas,
											par exemple, celui du soldat
qui s'est attaché affectivement
											au robot avec lequel il travaille,
											ça peut devenir improductif,
voire dangereux.
											Dans d'autres cas toutefois,
ça peut être utile
											de nourrir une connexion
émotionnelle avec un robot.
											Il y a des usages fabuleux,
											comme par exemple les robots
qui travaillent avec des enfants autistes.
											Ils créent un lien avec eux
jamais constaté auparavant.
											Il y a aussi des robots
aux côtés des enseignants
											pour pousser, avec succès,
les enfants à apprendre.
											Il n'y a pas que les enfants.
											Des études montrent que les robots peuvent
assister médecins et infirmières
											dans le milieu des soins de la santé.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											This is the PARO baby seal robot.
											It's used in nursing homes
and with dementia patients.
											It's been around for a while.
											And I remember, years ago,
being at a party
											and telling someone about this robot,
											and her response was,
											""Oh my gosh.
											That's horrible.
											I can't believe we're giving people
robots instead of human care.""
											And this is a really common response,
											and I think it's absolutely correct,
											because that would be terrible.
											But in this case,
it's not what this robot replaces.
											What this robot replaces is animal therapy
											in contexts where
we can't use real animals
											but we can use robots,
											because people will consistently treat
them more like an animal than a device.
									","
											Bu PARO yavru fok robotu.
											Bunama geçiren yaşlı hastaların 
bakımında kullanılıyor.
											Bir süredir kullanılıyor.
											Hatırlarım, yıllar önce
bir partideyken birine
											bu robot hakkında bir şeyler anlatırken
											onun cevabı şu olmuştu:
											""Aman Tanrım.
											Bu korkunç bir şey.
											Hastalara, insan yerine robot 
bakımı sağladığımıza inanamıyorum.
											Bu oldukça yaygın bir cevap
											bence tamamen doğru
											çünkü korkunç bir şey olurdu.
											Ama olay robotun 
neyin yerini aldığı değil.
											Bu robotun yerini alan şey gerçek
hayvanları kullanamayacağımız
											onun yerine robotları kullanabileceğimiz
											hayvan terapileridir.
											Zira, insanlar sürekli onlara bir cihazdan
öte bir hayvan gibi muamele edecekler.
									","
											Esta é a foca bebé robô PARO.
											É usada em lares de idosos
e com doentes com demência.
											Já não é recente.
											Lembro-me de, há uns anos,
estar numa festa
											e falar com alguém sobre este robô.
											A resposta dela foi:
											""Oh meu deus.
											""Isso é horrível.
											""Custa-me acreditar que damos robôs
às pessoas, em vez de cuidados humanos.""
											Esta é uma reação muito comum,
											e eu acho que está completamente certa,
											porque isso seria terrível.
											Mas neste caso,
não é isso o que o robô substitui.
											O que este robô substitui
é a terapia com animais
											nos casos em que não podemos
usar animais verdadeiros
											mas podemos usar robôs,
											porque as pessoas vão tratá-los
mais como animais do que como máquinas.
									","
											PARO est un robot bébé phoque.
											Il est utilisé dans des maisons
pour patients atteints de démence.
											Ça fait déjà un certain temps.
											Je me souviens d'une soirée,
il y a des années,
											où j'avais parlé de ce robot à quelqu'un.
											Et cette personne avait réagi ainsi :
											« Oh mon dieu !
											C'est horrible.
											Je ne peux pas croire qu'on donne aux gens
des robots à la place d'attention. »
											C'était une réaction habituelle
											et qui est correcte, je pense,
											car en effet, ce serait terrible.
											Dans ce cas, le robot
ne remplace pas l'homme.
											C'est de la thérapie animale
											dans un contexte où on ne peut pas
utiliser des animaux.
											Mais on peut utiliser des robots
											car les gens vont les traiter davantage
comme un animal que comme un robot.
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
											Acknowledging this emotional
connection to robots
											can also help us anticipate challenges
											as these devices move into more intimate
areas of people's lives.
											For example, is it OK
if your child's teddy bear robot
											records private conversations?
											Is it OK if your sex robot
has compelling in-app purchases?
									","
											Robotlara olan bu duygusal 
bağı kabul etmek
											zorlukları tahmin 
etmemize de yardım eder
											çünkü bu cihazlar insan hayatının
daha özel alanlarına da giriyorlar.
											Örneğin, çocuğunuzun oyuncak ayısının
											özel konuşmaları kaydetmesine
ne derdiniz?
											Peki ya seks robotunuzun ilgi çekici
uygulama içi satın alma yapması?
									","
											Reconhecer esta ligação emocional
com os robôs
											também nos pode ajudar
a prever desafios
											à medida que estes entram em
áreas mais privadas na vida das pessoas.
											Por exemplo, será correto se o ursinho
de peluche dos vossos filhos
											puder gravar conversas privadas?
											E se o vosso robô sexual vos oferecer boas
oportunidades de compra numa aplicação?
									","
											Reconnaître cette connexion
émotionnelle aux robots
											peut aussi nous aider
à anticiper les défis
											liés au fait que ces engins intègrent
les espaces intimes de nos vies.
											Par exemple, serait-il acceptable
que le robot nounours de votre enfant
											enregistre des conversations privées ?
											Serait-il tolérable que votre robot sexuel
ait une fonction d'achat attractive ?
									",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
"
","
","
","
",Why we have an emotional connection to robots,Kate Darling,11:51,"robots,emotions,society,humanity,future,design,innovation,technology"
