en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											This is a paper-thin shark face
											and a vinyl bib with the poster
of ""Jaws"" on it.
									","
											Esta es una máscara 
de tiburón de papel fino
											y un babero de vinilo con 
el letrero de ""Tiburón"".
									","
											Isto era uma frágil
cara de tubarão de papel
											e uma espécie de babete
com o cartaz do Tubarão.
									","
											Bu kağıt inceliğinde bir köpekbalığı yüzü
											ve üzerinde ""Jaws"" posteri olan
sentetik bir önlük.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											And I loved it.
									","
											Y me encantó.
									","
											E eu adorei!
									","
											Ve ben buna bayılmıştım.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											A couple years later,
											my dad took me to a film
called ""Excalibur.""
											I actually got him to take me to it twice,
											which is no small thing,
because it is a hard, R-rated film.
											But it wasn't the blood
and guts or the boobs
											that made me want to go see it again.
											They helped —
									","
											Un par de años más tarde,
											mi padre me llevó a ver 
una película llamada ""Excalibur"".
											De hecho, me llevó dos veces,
											lo que no es poco, pues es una 
película catalogada como dura.
											Pero no fueron los intestinos 
y la sangre o los senos
											lo que me hacía quererla ver de nuevo.
											Sí que ayudaron...
									","
											Uns anos mais tarde,
											o meu pai levou-me a ver
um filme chamado ""Excalibur"".
											Na verdade, consegui
que me levasse duas vezes,
											o que é de admirar, tendo em conta
que era um filme para adultos.
											Mas não foi o sangue e entranhas,
ou as mamas,
											que me fizeram querer vê-lo novamente.
											Ajudaram...
									","
											Birkaç yıl sonra
											babam beni ""Excalibur"" filmine götürdü.
											Beni aslında iki kere götürdü ki bu,
											küçük bir şey değil
çünkü bu film çok sert ve +18'di.
											Ama tekrar görmek istememin nedeni
											ne kan, ne cesaret, ne de çıplaklıktı.
											Etkisi oldu —
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											It was the armor.
											The armor in ""Excalibur""
was intoxicatingly beautiful to me.
											These were literally knights
in shining, mirror-polished armor.
											And moreover, the knights in ""Excalibur""
wear their armor everywhere.
											All the time — they wear it at dinner,
they wear it to bed.
									","
											Fue la armadura.
											La armadura de ""Excalibur"" era 
embriagadoramente hermosa para mí.
											Eran, literalmente, caballeros 
de brillante armadura y pulido espejo.
											Y los caballeros de ""Excalibur"" 
llevan su armadura a todas partes.
											Todo el tiempo, en la cena, en la cama.
									","
											Foi a armadura.
											A armadura no ""Excalibur""
era extraordinariamente bela, para mim.
											Eram, literalmente, cavaleiros
em armaduras reluzentes e espelhadas.
											E além disso, os cavaleiros em ""Excalibur""
usavam as suas armaduras em todo o lado!
											A toda a hora! Usavam-nas ao jantar!
Usavam-nas na cama!
									","
											Giydikleri zırhtı.
											""Excalibur""daki zırh
benim için inanılmaz güzeldi.
											Ayna gibi parlayan zırhlar giyen
şövalyeler vardı.
											Dahası, ""Excalibur""daki şövalyeler
her yere zırhlarıyla gidiyordu.
											Her zaman —
akşam yemeğinde, uyurken.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											I was like, ""Are they reading my mind?
											I want to wear armor all the time!""
									","
											Yo pensaba ""¿están leyendo mi mente?
											¡Quiero llevar armadura todo el tiempo!""
									","
											E eu tipo: ""Estão a ler a minha mente?
											Eu também quero usar
uma armadura a toda a hora!""
									","
											""Aklımı mı okuyorlar?
											Ben de hep zırh giymek istiyorum!""
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											So I went back to my favorite material,
											the gateway drug for making,
											corrugated cardboard,
											and I made myself a suit of armor,
											replete with the neck shields
and a white horse.
											Now that I've oversold it,
											here's a picture of the armor that I made.
									","
											Así que volví a mi material favorito,
											la pócima para la fabricación,
											cartón corrugado,
											e hice una armadura,
											repleta de escudos para el cuello 
y un caballo blanco.
											Como está totalmente vendido,
											muestro esta foto de 
la armadura que hice.
									","
											E assim, voltei ao meu material preferido,
											a porta de entrada para a criação,
											cartão canelado,
											e criei a minha própria armadura.
											Repleta, com proteção cervical,
e um cavalo branco.
											Agora que criei expetativas,
aqui está a foto dessa armadura.
									","
											Ve en sevdiğim malzemeye geri döndüm,
											en kullanışlı el işi malzemesi,
											katlanmış karton
											ve kendi zırhımı yarattım.
											Bir sürü boyun kalkanı
ve beyaz bir at.
											Yeterince anlattım,
											işte yaptığım zırhın bir fotoğrafı.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											Now, this is only the first
suit of armor I made
											inspired by ""Excalibur.""
											A couple of years later,
											I convinced my dad to embark
on making me a proper suit of armor.
											Over about a month,
											he graduated me from cardboard
to roofing aluminum called flashing
											and still, one of my all-time favorite
attachment materials,
											POP rivets.
											We carefully, over that month,
											constructed an articulated suit
of aluminum armor
											with compound curves.
											We drilled holes in the helmet
so that I could breathe,
											and I finished just in time
for Halloween and wore it to school.
											Now, this is the one thing in this talk
											that I don't have a slide to show you,
											because no photo exists of this armor.
											I did wear it to school,
											there was a yearbook photographer
patrolling the halls,
											but he never found me, for reasons
that are about to become clear.
									","
											Este es solo el primer juego 
de armadura que hice
											inspirado en ""Excalibur"".
											Un par de años más tarde,
											convencí a mi padre para embarcarse en 
hacerme un disfraz adecuado de armadura.
											Durante aproximadamente un mes,
											me graduó desde cartón hasta láminas
de aluminio para techos
											así como de uno de mis materiales de 
fijación favorito de todos los tiempos
											los remaches pop.
											Cuidadosamente, durante ese mes,
											construimos un traje de armadura 
de aluminio articulado
											con curvas compuestas.
											Perforamos agujeros en el casco 
para que pudiera respirar,
											y terminé justo a tiempo para Halloween 
y lo llevé a la escuela.
											Esta es lo único en esta charla
											de lo que no tengo 
una diapositiva para mostrar,
											por no existir la foto 
de esta armadura.
											La llevé puesta a la escuela,
											había un fotógrafo del anuario 
patrullando los pasillos,
											pero nunca me encontró, por razones 
que enseguida quedarán claras.
									","
											Esta foi apenas a primeira armadura
que eu construí inspirada no ""Excalibur"".
											Uns anos mais tarde,
											convenci o meu pai a construir-me
uma armadura em condições.
											Ao longo de um mês,
											fez-me passar do uso de cartão
para chapas de alumínio,
											e um dos meus materiais
de fixação preferidos, rebites.
											Cuidadosamente, ao longo do mês,
											construímos uma armadura articulada
de alumínio, com linhas complexas.
											Fizemos furos no capacete
para eu poder respirar,
											e terminei mesmo a tempo do Halloween,
e fui equipado para a escola.
											Esta é a única coisa de que irei falar
e de que não tenho imagens para mostrar
											porque não há fotos desta armadura.
											Fui mesmo com ela para a escola,
											havia um fotógrafo a deambular
pelos corredores,
											mas não me chegou a ver,
por razões que já irão perceber.
									","
											Ve bu ""Excalibur""dan ilham alıp
											yaptığım ilk zırhtı.
											Birkaç yıl sonra,
											babamı bana gerçek bir zırh
yapma konusunda ikna ettim.
											Bir ay sonra,
											beni kartondan çatı kaplama
malzemesine terfi ettirdi,
											ki hâlâ favori bağlama malzememdir,
											POP perçinleri.
											Dikkatlice, bir ay uğraşarak
											bileşik kıvrımları olan eklemli bir
											alüminyum zırh yaptık.
											Nefes almam için kaska delikler açtık
											ve Cadılar Bayramı'ndan
hemen önce bitirdik ve okula giydim.
											Bu konuşmada görselini
gösteremeyeceğim
											tek şey bu,
											çünkü bu zırhın bir fotoğrafı bulunmuyor.
											Onu gerçekten okulda giydim,
											koridorlarda dolaşan
yıllık fotoğrafçısı da vardı,
											ama beni bazı nedenlerden dolayı
asla bulamadı.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											There were things I didn't anticipate
											about wearing a complete suit
of aluminum armor to school.
											In third period math,
I was standing in the back of class,
											and I'm standing in the back of class
											because the armor did not
allow me to sit down.
									","
											Había cosas que no anticipé
											en relación a llevar un disfraz completo 
de armadura de aluminio a la escuela.
											En la tercera parte de matemáticas, 
estaba de pie en el fondo de la clase,
											y de pie en la parte posterior de la clase
											porque la armadura 
me impedía sentarme.
									","
											Havia coisas que não previra
											quanto a usar uma armadura integral
de alumínio na escola.
											Na terceira aula, a de Matemática,
estava de pé no fundo da sala,
											Estava de pé no fundo da sala porque
a armadura não me permitia sentar.
									","
											Okulda alüminyum zırh giymek hakkında
											öngöremediğim şeyler vardı.
											3. sınıf Matematik dersinde, sınıfın
arkasında dikiliyordum.
											Dikiliyordum
											çünkü zırh oturmama izin vermiyordu.
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
"
","
","
","
",My love letter to cosplay,Adam Savage,13:07,"adventure,art,beauty,communication,collaboration,community,design,humor,entertainment,identity,materials,personality,performance,storytelling,creativity"
