es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Bien, la madre que se ve aquí es Mugsy.
											Tiene 35 años en esta toma,
											pero los delfines pueden vivir
en realidad hasta los 50 años.
											Y como todos los delfines
en nuestra comunidad,
											fotografiamos a Mugsy y
monitoreamos sus manchitas
											y las muescas en su aleta dorsal,
											y también los patrones de puntos únicos
											mientras maduraba con el tiempo.
									","
											Now the mother you see here is Mugsy.
											She's 35 years old in this shot,
											but dolphins can actually live into their early 50s.
											And like all the dolphins in our community,
											we photographed Mugsy and tracked her little spots
											and nicks in her dorsal fin,
											and also the unique spot patterns
											as she matured over time.
									","
											La mère que vous voyez ici 
s'appelle Mugsy.
											Sur cette photo, 
elle a 35 ans,
											mais les dauphins peuvent 
atteindre la cinquantaine.
											Comme on l'a fait 
pour tous les dauphins du groupe,
											on a photographié Mugsy 
et repéré les petites taches
											et les entailles 
sur sa nageoire dorsale,
											ainsi que le dessin unique 
formé par ses taches
											au fil des ans.
									","
											Das Muttertier hier heißt Mugsy.
											Sie ist in diesem Bild 35 Jahre alt,
											aber Delfine können sogar 
bis in ihre frühen 50er Jahre leben.
											Und wie alle Delfine in unserer Gruppe
											fotografierten wir Mugsy und 
zeichneten ihre Flecken auf,
											sowie die Kerben in der Rückenflosse,
											als auch die einzigartigen Muster
											ihrer Flecken im Laufe der Zeit.
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Ahora, los delfines jóvenes aprenden
mucho conforme crecen,
											y usan sus años de adolescencia
para practicar habilidades sociales,
											y a la edad de nueve, las hembras
											llegan a ser sexualmente maduras,
así que pueden quedar preñadas,
											y los machos maduran
un poco más tarde,
											alrededor de los 15 años de edad.
											Y los delfines son muy promiscuos,
											y por lo tanto debemos
determinar quiénes son los padres,
											así que hicimos pruebas de paternidad
recogiendo materia fecal
											del agua y extrayendo ADN.
											Lo que quiero decir es que,
después de 28 años,
											estamos monitoreando tres generaciones,
											incluyendo las abuelas y los abuelos.
											Ahora, los delfines son
especialistas naturales en acústica.
											Producen sonidos 10 veces más altos
											y oyen sonidos 10 veces más altos que nosotros.
											Pero hay otras formas de comunicación
que utilizan.
											Tienen buena visión, así que usan posturas corporales para comunicarse.
											Tienen gusto, no olfato.
											Y tienen tacto.
											Y el sonido realmente 
se puede sentir en el agua,
											porque la obstrucción acústica del agua
y del tejido es casi la misma.
											Así los delfines pueden zumbar y
hacerse cosquillas entre sí a la distancia.
									","
											Now, young dolphins learn a lot as they're growing up,
											and they use their teenage years to practice social skills,
											and at about the age of nine, the females
											become sexually mature, so they can get pregnant,
											and the males mature quite a bit later,
											at around 15 years of age.
											And dolphins are very promiscuous,
											and so we have to determine who the fathers are,
											so we do paternity tests by collecting fecal material
											out of the water and extracting DNA.
											So what that means is, after 28 years,
											we are tracking three generations,
											including grandmothers and grandfathers.
											Now, dolphins are natural acousticians.
											They make sounds 10 times as high
											and hear sounds 10 times as high as we do.
											But they have other communication signals they use.
											They have good vision, so they use body postures to communicate.
											They have taste, not smell.
											And they have touch.
											And sound can actually be felt in the water,
											because the acoustic impedance of tissue and water's about the same.
											So dolphins can buzz and tickle each other at a distance.
									","
											Les jeunes dauphins apprennent 
beaucoup en grandissant,
											ils développent leurs compétences sociales
durant leurs années juvéniles ;
											quand elles ont environ 9 ans, 
les femelles
											atteignent la maturité sexuelle
et peuvent donc tomber enceintes,
											les mâles atteignent la maturité sexuelle 
beaucoup plus tard,
											quand ils ont environ 15 ans.
											Les dauphins font preuve 
de grande promiscuité,
											il faut donc déterminer 
qui sont les pères,
											on fait alors des tests de paternité 
à partir des matières fécales
											récoltées dans l'eau 
et dont on extrait l'ADN.
											Ça signifie 
qu'au bout de 28 ans,
											on suit 3 générations,
											dont des grand-mères 
et des grand-pères.
											Les dauphins sont des acousticiens nés.
											Ils émettent des sons
10 fois plus aigus
											et entendent des sons
10 fois plus aigus que nous.
											Mais ils utilisent d'autres signaux 
pour communiquer.
											Leur bonne vue fait qu'ils utilisent 
leur corps pour communiquer.
											Ils ont le goût,
mais pas l'odorat.
											Et ils ont le toucher.
											De fait, 
les sons se propagent dans l'eau,
											car l'impédance acoustique de la chair 
et celle de l'eau sont presque les mêmes.
											Donc les dauphins peuvent s'appeler 
et se chatouiller les uns les autres à distance.
									","
											Junge Delfine lernen 
sehr viel während ihrer Kindheit
											und sie nutzen ihre Teenagerjahre, 
um soziale Fähigkeiten zu üben.
											Mit ungefähr neun werden die Weibchen
											geschlechtsreif und können trächtig werden,
											bei den Männchen geschieht es etwas später,
											mit ungefähr 15 Jahren.
											Delfine sind sehr promiskuitiv;
											und um die Väter zu bestimmen, 
müssen wir Fäkalien
											aus dem Wasser sammeln 
und aus ihnen DNA extrahieren,
											um damit Vaterschaftstests durchzuführen.
											Nach 28 Jahren also haben wir Aufzeichnungen
											über drei Generationen,
											inklusive Großmütter und Großväter.
											Delfine sind natürliche Akustiker.
											Sie äußern und hören Töne, 
die 10-mal so hoch sind
											wie die, die wir vernehmen und äußern können.
											Doch sie verfügen auch über 
andere Kommunikationssignale.
											Sie haben eine gutes Sehvermögen und 
verwenden Körpersprache zur Kommunikation.
											Sie haben Geschmackssinn, 
aber keinen Geruchssinn.
											Und sie können spüren.
											Und Geräusche können 
im Wasser gespürt werden,
											da die akustische Impedanz 
von Gewebe und Wasser etwa gleich ist.
											Delfine können also schnarren 
und sich aus der Entfernung kitzeln.
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Bien, sabemos algunas cosas
sobre cómo utilizan los sonidos
											con ciertos comportamientos.
											Ahora, la firma del silbido
es un silbido
											que es específico a un delfín individual,
y es como un nombre. (Ruidos de silbidos de delfín)
											Y este es el sonido mejor estudiado,
											porque en realidad, es fácil de medir,
											y este silbido se encuentra
cuando las madres y las crías
											se reúnen, por ejemplo.
									","
											Now, we do know some things about how sounds are used
											with certain behaviors.
											Now, the signature whistle is a whistle
											that's specific to an individual dolphin, and it's like a name. (Dolphin whistling noises)
											And this is the best-studied sound,
											because it's easy to measure, really,
											and you'd find this whistle when mothers and calves
											are reuniting, for example.
									","
											On sait certaines choses sur la manière 
dont les sons sont utilisés
											en corrélation 
avec certains comportements.
											La signature sifflée est un sifflement
											spécifique à chaque individu, comme son nom.
(Bruits de sifflements émis par les dauphins)
											C'est le plus connu de tous les sons
											car il est vraiment 
facile à mesurer,
											et on le trouve 
quand les mères et leurs petits
											se retrouvent, par exemple.
									","
											Wir wissen also ein paar Dinge darüber, 
wie sie Geräusche
											mit bestimmten Verhalten kombinieren.
											Das Erkennungspfeifen ist bei jedem Delfin
											individuell, es ist wie ein Name. 
(Delfinpfeifen)
											Und das ist das meistuntersuchte Geräusch,
											da es recht einfach zu messen ist.
											Man hört es zum Beispiel, 
wenn Mütter und Kälber
											sich wieder zusammenfinden.
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Otro sonido muy estudiado es
el clic de ecolocalización.
											Se trata del sonar de los delfines.
(Ruidos de ecolocalización de delfines)
											Y utilizan estos clics para cazar y alimentarse.
											Pero también, bien pueden juntar estos clics
											en zumbidos y usarlos socialmente.
											Por ejemplo, los machos
estimulan una hembra
											durante el cortejo.
											Saben, me zumbaron en el agua.
											(Risas)
											No le digan a nadie. Es un secreto.
											Y pueden sentir el sonido.
Ese era mi punto con esto.
											(Risas)
									","
											Another well studied sound are echolocation clicks.
											This is the dolphin's sonar. (Dolphin echolocation noises)
											And they use these clicks to hunt and feed.
											But they can also tightly pack these clicks together
											into buzzes and use them socially.
											For example, males will stimulate a female
											during a courtship chase.
											You know, I've been buzzed in the water.
											(Laughter)
											Don't tell anyone. It's a secret.
											And you can really feel the sound. That was my point with that.
											(Laughter)
									","
											Les autres sons bien connus sont les clics 
servant à l'écholocation.
											C'est le sonar du dauphin. 
(Bruits d'écholocation)
											Ils utilisent ces clics 
pour chasser et se nourrir.
											Mais ils peuvent 
les émettre par groupes
											et ces trains de clics rapides sont utilisés 
pour communiquer entre eux.
											Par exemple, 
des mâles vont stimuler une femelle
											durant une parade nuptiale.
											On m'a déjà tourné autour sous l'eau, 
vous savez.
											(Rires)
											Ne le dites à personne. 
C'est un secret.
											Et je vous assure que vous sentez le son.
C'est là que je voulais en venir.
											(Rires)
									","
											Ein weiteres gut untersuchtes Geräusch
ist die Echoortung.
											Das ist das Sonar eines Delfins. 
(Delfin-Echoklicks)
											Und diese Klicks setzen sie 
zur Jagd und zum Fressen ein.
											Sie können diese Klicks auch als Schnarren
dicht aufeinanderfolgen lassen
											und dadurch sozial kommunizieren.
											Zum Beispiel können 
Männchen ein Weibchen
											während einer Balzverfolgung 
stimulieren.
											Ich bin im Wasser schon 
angeschnarrt worden.
											(Lachen)
											Sagen Sie's keinem. 
Es ist ein Geheimnis.
											Und dieses Geräusch kann man wirklich fühlen. 
Das wollte ich damit sagen.
											(Lachen)
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Así que también los delfines
son animales políticos,
											por lo que tienen que
resolver conflictos.
											(Ruidos de delfín)
											Y utilizan estas pulsaciones
de sonidos explosivos así como
											sus comportamientos
cara a cara cuando están luchando.
											Y estos son sonidos muy poco estudiados
											porque son difíciles de medir.
									","
											So dolphins are also political animals,
											so they have to resolve conflicts.
											(Dolphin noises)
											And they use these burst-pulsed sounds as well as
											their head-to-head behaviors when they're fighting.
											And these are very unstudied sounds
											because they're hard to measure.
									","
											Les dauphins sont aussi 
des animaux politiques,
											ils doivent donc gérer 
les conflits.
											(Bruits de dauphins)
											Ils utilisent ces poussées de sons
ainsi que
											des comportements de face-à-face 
quand ils se battent.
											On connaît mal ces sons
											car ils sont difficiles à mesurer.
									","
											Delfine sind auch politische Tiere,
											die Konflikte lösen müssen.
											(Delfingeräusche)
											Und diese stoßartigen 
Pulsgeräusche sowie
											Kopf-an-Kopf-Verhalten 
setzen sie in Kämpfen ein.
											Das sind sehr wenig
untersuchte Geräusche,
											denn sie sind schwer zu messen.
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Bien, este es un video de
una pelea típica de delfines.
											(Ruidos de delfín)
											Van a ver dos grupos,
											y van a ver la postura cara a cara,
											algunas boca abiertas,
											muchos graznido.
											Ahí hay una burbuja.
											Y básicamente, uno de estos grupos cederá
											y todo se resolverá bien,
											y realmente no recurren demasiado a la violencia.
									","
											Now this is some video of a typical dolphin fight.
											(Dolphin noises)
											So you're going to see two groups,
											and you're going to see the head-to-head posturing,
											some open mouths,
											lots of squawking.
											There's a bubble.
											And basically, one of these groups will kind of back off
											and everything will resolve fine,
											and it doesn't really escalate into violence too much.
									","
											Cette vidéo est caractéristique 
d'une lutte entre dauphins.
											(Bruits de dauphins)
											Vous allez voir deux groupes,
											et vous allez voir 
les comportements de face-à-face,
											bouches ouvertes,
											beaucoup de cris rauques.
											Voilà une bulle.
											Un des groupes va faire marche arrière
											et le problème va disparaître,
											il y a rarement 
escalade de la violence.
									","
											Hier ein Video eines typischen Delfinkampfs.
											(Delfingeräusche)
											Sie sehen zwei Gruppen
											und können die Kopf-an-Kopf-Positionen sehen,
											ein paar offene Mäuler,
											viel Geschrei.
											Hier ist eine Blase.
											Letztendlich wird eine dieser Gruppen abrücken,
											alles wird sich auflösen
											und die Situation eskaliert 
nicht allzu sehr in Gewalt.
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
											Bien, en las Bahamas, también
tenemos delfines nariz de botella residentes
											que interactúan socialmente
con los delfines manchados.
											Por ejemplo, cuidan a las crías del otro.
											Los machos hacen despliegue
de dominación cuando
											cuando están persiguiendo
hembras de la otra especie.
											Y las dos especies en realidad
forman alianzas temporales
											cuando están alejando
a los tiburones.
											Y uno de los mecanismos que
utilizan para comunicar
											su coordinación es la sincronía.
											Sincronizan sus sonidos y
las posturas del cuerpo
											para verse más grandes y
sonar más fuertes.
											(Ruidos de delfines)
											Ahora, estos son delfines nariz de botella,
											y verán que empiezan a sincronizar
											su comportamiento y sus sonidos.
											(Ruidos de delfín)
											Ven, está sincronizándose con su pareja
											así como con las otras parejas.
											Desearía ser así de coordinada.
									","
											Now, in the Bahamas, we also have resident bottlenose
											that interact socially with the spotted dolphins.
											For example, they babysit each other's calves.
											The males have dominance displays that they use
											when they're chasing each other's females.
											And the two species actually form temporary alliances
											when they're chasing sharks away.
											And one of the mechanisms they use to communicate
											their coordination is synchrony.
											They synchronize their sounds and their body postures
											to look bigger and sound stronger.
											(Dolphins noises)
											Now, these are bottlenose dolphins,
											and you'll see them starting to synchronize
											their behavior and their sounds.
											(Dolphin noises)
											You see, they're synchronizing with their partner
											as well as the other dyad.
											I wish I was that coordinated.
									","
											Aux Bahamas, on a aussi 
des Grands dauphins en résidence
											qui ont des contacts sociaux 
avec les dauphins tachetés.
											Ils surveillent mutuellement
leurs petits par exemple.
											Les mâles affichent leur domination
											quand ils pourchassent
les femelles des autres.
											Les deux espèces peuvent former 
des alliances temporaires
											quand ils font fuir les requins.
											L'un des mécanismes 
qu'ils utilisent pour communiquer
											leur coordination est la synchronie.
											Ils synchronisent 
leurs sons et leurs postures
											pour paraître plus gros et plus forts.
											(Bruits de dauphins)
											Voici des Grands dauphins,
											là, ils commencent à synchroniser
											leur comportement et leurs sons.
											(Bruits de dauphins)
											Vous voyez qu'ils se synchronisent 
avec leur partenaire
											comme avec l'autre dyade.
											J'aimerais être aussi coordonnée.
									","
											Auf den Bahamas sind auch
ein paar Tümmler ansässig,
											die mit den Fleckendelfinen
sozial interagieren.
											Zum Beispiel springen sie 
füreinander als Babysitter ein.
											Die Männchen zeigen Dominanzgebahren,
											wenn sie den jeweils 
anderen Weibchen hinterherjagen.
											Und die zwei Arten formen
auch kurzfristige Allianzen,
											wenn sie Haie vertreiben.
											Einer ihrer Kommunikationsmechanismen
											zur Koordination ist Synchronität.
											Sie synchronisieren 
ihre Geräusche und Haltungen,
											um größer auszusehen 
und imposanter zu klingen.
											(Delfingeräusche)
											Hier haben wir Tümmler
											und wir sehen, wie sie ihr Verhalten und
											ihre Geräusche synchronisieren.
											(Delfingeräusche)
											Schauen Sie, wie sie mit ihrem Partner
											und der anderen Zweiergruppe synchronisieren.
											Wäre ich doch nur so koordiniert!
									",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
"
","
","
","
",Could we speak the language of dolphins?,Denise Herzing,14:38,"animals,biology,communication,language,oceans,science,brain,neuroscience,speech,cognitive science,intelligence,computers"
