en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											Pause the video if you want to figure
it out for yourself.
									","
											[Suspende o vídeo se quiseres
resolver o enigma sozinho]
									","
											Faites PAUSE si vous voulez
trouver la réponse par vous-même.
									","
											Çözmek için videoyu durdur.
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											Answer in 2
									","
											[Resposta em: 3
											[Resposta em: 2
									","
											Réponse dans 2
									","
											Cevap: 2
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											Answer in 1
									","
											[Resposta em: 1]
									","
											Réponse dans 1
									","
											Cevap: 1
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											You could tackle this problem 
by examining smaller rooms,
											and you’d find a lot 
of interesting patterns.
											But there’s one insight that can unravel 
this riddle in almost no time at all.
									","
											Podes abordar este problema
examinando salas mais pequenas
											e encontrarás muitos
padrões interessantes.
											Mas há uma abordagem que pode
resolver este enigma quase de repente.
									","
											Vous pourriez résoudre ce problème
en examinant des pièces plus petites,
											et vous pourriez trouver
de nombreux motifs intéressants.
											Mais il y a une idée qui peut résoudre
cette énigme en peu de temps.
									","
											Bu problemi daha küçük odaları
inceleyerek çözmeye çalışabilirisin.
											Böylece birçok ilginç örüntü bulabilirsin.
											Ama bu bulmacayı hiç zaman harcamadan
çözdürecek bir anlayış var.
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											Let’s draw the chamber 
on a coordinate grid,
											with the Southwest corner 
at the point (0,0).
											The light passes through grid points
											with coordinates that are either 
both even or both odd.
											This is true even after it bounces off 
one or more walls.
											Another way of thinking about it is this:
											since the light travels at a 
45 degree angle,
											it always crosses the diagonal 
of a unit square.
											Traveling 1 meter horizontally 
changes the x coordinate
											from even to odd or vice versa.
											Traveling 1 meter vertically 
changes the y coordinate
											from even to odd or vice versa.
											Traveling diagonally – as the light 
does here – does both at once,
											so the x and y coordinates of any points 
the light passes through
											must be both even, or both odd.
											This observation is more 
powerful than it seems.
											In particular, it means that we have a 
way to identify the kinds of points
											the light won’t ever go through
											If one of the coordinates is even 
and the other is odd,
											the light will miss them.
											That means it’ll miss the top 
two corners of the room,
											since those points have one even 
and one odd coordinate.
											The Southeast corner is the 
only option for the diffuser.
									","
											Desenhemos a câmara
numa grelha de coordenadas,
											com o canto sudoeste no ponto (0.0).
											A luz passa pelos pontos da grelha
											com coordenadas que são ambas pares
ou que são ambas ímpares.
											Isto é verdade mesmo depois
de se refletir numa ou em mais paredes.
											Outra forma de pensar nisto é esta:
											como a luz viaja num ângulo
de 45 graus,
											atravessa sempre a diagonal
de uma unidade quadrada.
											Se viajar um metro na horizontal
altera a coordenada x.

											de par para ímpar ou vice-versa.
											Se viajar um metro na vertical
altera a coordenada y
											de par para ímpar ou vice-versa.
											Se viajar na diagonal
— como a luz faz aqui —
											faz as duas coisas ao mesmo tempo,
											portanto, as coordenadas x e y
de quaisquer pontos por onde a luz passa
											têm de ser ambas pares,
ou ser ambas ímpares.
											Esta observação tem mais importância
do que parece.
											Em especial, significa que temos
uma forma de identificar os pontos
											por onde a luz nunca passará.
											Se uma das coordenadas for par
e a outra for ímpar,
											a luz não passará por eles.
											Isso significa que não vai refletir-se
nos dois cantos superiores da sala,
											visto que esses pontos têm
uma coordenada par e uma coordenada ímpar.
											O canto sudeste é a única opção
para o difusor.
									","
											Dessinons la chambre
sur une grille de coordonnées,
											avec le coin Sud-Ouest au point (0,0).
											La lumière passe par des points de grille
											dont les coordonnées
sont paires ou impaires.
											Cela est vrai même après avoir rebondi 
sur un ou plusieurs murs.
											Une explication est la suivante :
											puisque la lumière se déplace 
à un angle de 45 degrés,
											elle traverse toujours
la diagonale d’un carré.
											En se déplaçant 1 mètre horizontalement, 
la coordonnée x passe
											de pair à impair ou vice-versa.
											En se déplaçant 1 mètre verticalement, 
la coordonnée y passe
											de pair à impair ou vice-versa.
											Se déplacer en diagonale - comme 
la lumière - change les deux à la fois.
											Les coordonnées x et y de tous les points 
traversés par la lumière
											doivent donc être tous les deux paires,
ou les deux impaires.
											Cette observation est plus
puissante qu'il n'y paraît.
											Notamment, cela signifie que nous avons
le moyen d’identifier les types de points
											que la lumière ne traversera jamais.
											Si l'une des coordonnées est paire
et l'autre impaire,
											la lumière les manquera.
											Cela signifie qu’elle manquera
les deux coins supérieurs de la pièce,
											car ces points ont une coordonnée paire
et autre impaire.
											Le coin Sud-Est est la 
seule option pour le diffuseur.
									","
											Odayı koordinat sistemine çizelim,
											güneybatı köşesi (0,0) noktası olsun.
											Işık, koordinatlarının ikisi de
											tek ya da ikisi de çift sayı
olan noktalardan geçer.
											Bu durum ışık bir ya da daha fazla
duvardan sektiğinde bile devam eder.
											Bunu şöyle de düşünebiliriz:
											Işık 45 derecelik bir açıyla gittiği için
											her zaman bir karenin köşegenini geçer.
											Işığın 1 metre yatay ilerlemesi
x koordinatını
											çiftten teke ya da tekten çift
sayıya dönüştürür.
											Işığın 1 metre dikey ilerlemesi
y koordinatını
											çiftten teke ya da tekten
çift sayıya dönüştürür.
											Işığın çapraz ilerlemesi (buradaki gibi)
iki eksendeki sayıyı da değiştirir.
											Yani ışığın geçtiği herhangi bir noktanın
x ve y koordinatlarının
											ya ikisi de çift, ya ikisi de
tek sayı olmalıdır.
											Bu gözlem göründüğünden daha güçlüdür.
											Işığın hiç geçmeyeceği noktaları
belirlemek için
											bir yolumuz olduğu anlamına gelir.
											Koordinatların biri çift biri tek ise
											ışık oradan geçmeyecektir.
											Yani ışık odanın üst iki
köşesinden geçmez.
											Çünkü bu noktaların bir tek,
bir çift sayılı koordinatı vardır.
											Güneydoğu köşesi ışık dağıtıcıyı
koymak için tek seçenektir.
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
											And indeed, when that precious 
beam of sunlight enters the hall,
											it bounces between the walls
											and strikes the Southeast corner, spot on.
											The vampires, sensing the intrusion,
											burst from their coffins 
and turn to dust in the light.
											It was a “high stakes” test,
											and you passed with flying colors.
									","
											Com efeito, quando esse precioso
raio de luz do sol entrar na sala,
											reflete-se entre as paredes
											e atinge o canto sudeste, em cheio.
											Os vampiros, pressentindo a intrusão,
											saltam dos seus caixões
e transformam-se em pó.
											Foi uma prova de ""altas apostas"",
											e passaste com grande êxito.
									","
											En effet, lorsque ce précieux
rayon de soleil entre dans la salle,
											il rebondit entre les murs
											et frappe le coin Sud-Est,
illumine la grande chambre.
											Les vampires, sentant l'intrusion,
											sortent de leurs cercueils et
se transforment en poussière à la lumière.
											C'était un test à enjeu élevé,
											et vous l'avez réussi haut la main.
									","
											Gerçekten de o değerli ışık
demeti salona girdiğinde
											duvarların arasından sekerek
											tam olarak güneydoğu köşesine düşer.
											Saldırıyı sezen vampirler
											tabutlarından fırlar ve ışıkta
toza dönüşürler.
											Bu bir ölüm kalım testiydi
											ve sen bu testi başarıyla geçtin.
									",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
"
","
","
","
",Can you solve the vampire hunter riddle?,Daniel Finkel,3:32,"math,TED-Ed,animation"
