en,fr,tr,pt,title,speaker,duration,tags
"
											I'd like to tell you the story
of a consulting firm
											that helps their clients
dramatically improve their profitability.
											That company is my company.
											After my first year in business,
I saw the profit increases
											that my clients were realizing
in working with me,
											and I realized that I needed
to reevaluate my pricing.
											I was really underpriced
relative to the value I was delivering.
											It's hard for me to admit to you,
because I'm a pricing consultant.
									","
											J'aimerais vous parler
d'un cabinet de conseil
											qui aide ses clients à fortement
augmenter leur profitabilité.
											C'est mon entreprise.
											Après ma première année,
j'ai vu les augmentations de profit
											que mes clients réalisaient
en travaillant avec moi
											et j'ai réalisé que je devais
réévaluer ma tarification.
											J'étais très sous-évaluée
par rapport à la valeur que je délivrais.
											C'est difficile de l'admettre
car je suis conseillère en tarification.
									","
											Müşterilerine, kazançlarını
geliştirmede oldukça
											yardımcı olan bir danışmanlık
şirketinden bahsedeceğim.
											Bu benim şirketim.
											İşteki ilk yılımdan sonra
müşterilerimin benimle çalışırken
											kârlarını arttırdıklarını gördüm
ve ücretlendirmemi
											gözden geçirmem 
gerektiğini fark ettim.
											Sunduğum değere kıyasla
maaşım gerçekten düşüktü.
											Bunu itiraf etmek zor,
çünkü bir ücretlendirme uzmanıyım.
									","
											Vou contar a história 
de uma firma de consultoria
											que ajuda os clientes a melhorar 
os rendimentos.
											Esta firma é a minha firma.
											Após o meu primeiro ano no negócio, 
vi o aumento do lucro
											que os clientes tiveram 
ao trabalharem comigo,
											e percebi que precisava de 
reavaliar os meus preços.
											Realmente cobrava pouco
em relação ao valor que eu proporcionava.
											É duro para mim admiti-lo,
porque sou uma consultora de preços.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Risos)
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											It's what I do.
											I help companies price for value.
											But nonetheless, it's what I saw,
											and so I sat down to evaluate my pricing,
evaluate my value,
											and I did that
by asking key value questions.
											What are my clients' needs
and how do I meet them?
											What is my unique skill set that makes me
better qualified to serve my clients?
											What do I do that no one else does?
											What problems do I solve for clients?
											What value do I add?
											I answered these questions
											and defined the value that my clients
get from working with me,
											calculated their return on investment,
											and what I saw was
that I needed to double my price,
											double it.
											Now, I confess to you, this terrified me.
											I'm supposed to be the expert in this,
but I'm not cured.
											I knew the value was there.
											I was convinced the value was there,
											and I was still scared out of my wits.
											What if nobody would pay me that?
											What if clients said, ""That's ridiculous.
											You're ridiculous.""
									","
											C'est ce que je fais.
											J'aide les entreprises
à tarifer leur valeur.
											C'est néanmoins ce que j'ai vu
											et je me suis assise pour évaluer
ma tarification, ma valeur
											et je l'ai fait en posant
des questions clés sur la valeur.
											Quels besoins ont mes clients,
comment les satisfais-je ?
											Quelle gamme de compétences unique
me rend plus qualifiée à les servir ?
											Que fais-je que personne ne fait ?
											Quels problèmes est-ce que je résous
pour mes clients ?
											Quelle valeur est-ce que j'apporte ?
											J'ai répondu à ces questions
											et ai défini la valeur que mes clients
obtiennent en travaillant avec moi,
											calculé leur retour sur investissement
											et j'ai vu que je devais
doubler mon tarif,
											le doubler.
											Je vous le confesse, cela m'a terrifiée.
											Je suis censée être une experte
mais je ne suis pas guérie.
											Je savais que la valeur était là.
											J'étais convaincue que la valeur était là
											mais j'étais tout de même terrifiée.
											Et si personne ne me payait ce tarif ?
											Et si les clients disaient :
« C'est ridicule.
											Vous êtes ridicule. »
									","
											Yaptığım şey bu.
											Şirketlere fıyat belirlemede
yardımcı oluyorum.
											Yine de gördüğüm şey buydu,
											ben de değerimi ve ücretlendirmemi
gözden geçirmeye koyuldum
											ve kendime kilit sorular sordum.
											Müşterilerimin ihtiyaçları ne
ve bunları nasıl karşılıyorum?
											Bana özgü olan ve beni müşterilere 
karşı daha kalifiye yapan yetilerim neler?
											Hiç kimsenin yapmadığı ne yapıyorum?
											Müşteriler için hangi sorunları çözüyorum?
											Nasıl bir değer katıyorum?
											Bu soruları yanıtladım
											ve müşterilerin benimle çalışırken
elde ettiği faydayı belirledim,
											onların bu işten kazancını hesapladım,
											bulduğum şey ücretimi 
iki katına çıkarmam gerektiğiydi.
											İki katına.
											İtiraf etmeliyim, bu beni çok korkuttu.
											Bu işin uzmanı olmam gerek,
ama kendime faydam olmuyor.
											Kattığım değerin farkındaydım.
											Değerim hakkında ikna olmuş durumdaydım
											ve yine de korkudan çılgına döndüm.
											Ya kimse bana bu ücreti ödemezse?
											Ya müşteriler bana ''Bu çok saçma.
											Saçmalıyorsun.'' derlerse.
									","
											É o que eu faço.
											Ajudo empresas a definir um valor justo.
											Contudo, foi o que vi, por isso,
											resolvi avaliar os meus honorários,
avaliar o meu valor
											e fiz isso ao fazer perguntas chave.
											Quais são os requisitos dos 
clientes e como os satisfaço?
											Quais são as aptidões que me tornam mais
qualificada para atender os clientes?
											O que faço que ninguém mais faz?
											Quais são os problemas 
que resolvo para os clientes?
											Que valor acrescento?
											Respondi a essas perguntas
											e defini o valor que os clientes recebem 
do trabalho que presto,
											calculei o retorno sobre o investimento
											e vi que precisava de dobrar o meu preço.
											Dobrá-lo!
											Confesso que isso me deixou aterrorizada.
											Achava ser perita nisso, 
mas estava frustrada.
											Eu sabia que o valor estava lá.
											Estava convencida que o valor estava lá
											e mesmo assim estava apavorada.
											E se ninguém me quisesse pagar aquilo?
											E se dissessem: ""Isso é ridículo""
											""Você é ridícula.""
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											Was I really worth that?
											Not my work, mind you, but me.
											Was I worth that?
											I'm the mother of two beautiful
little girls who depend upon me.
											I'm a single mom.
											What if my business fails?
											What if I fail?
									","
											Valais-je vraiment cela ?
											Pas mon travail, mais moi.
											Valais-je cela ?
											Je suis la mère de deux belles
petites filles qui dépendent de moi.
											Je suis mère célibataire.
											Et si mon entreprise fait faillite ?
											Et si j'échoue ?
									","
											Gerçekten buna değer miyim?
											İşimi değil kendimi kastediyorum.
											Buna değer miydi?
											Bana ihtiyacı olan iki harika
küçük kızın annesiyim.
											Bekar bir anneyim.
											Ya işletmem iflas ederse?
											Ya iflas edersem?
									","
											Mereceria isso?
											Não o meu trabalho, mas eu mesma.
											Mereceria isso?
											Sou mãe de duas lindas meninas
que dependem de mim.
											Eu sou mãe solteira.
											E se o meu negócio falhasse?
											E se eu falhasse?
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											But I know how to take my own medicine,
											the medicine that I
prescribe to my clients.
											I had done the homework.
											I knew the value was there.
											So when prospects came,
											I prepared the proposals
with the new higher pricing
											and sent them out
											and communicated the value.
											How's the story end?
											Clients continued to hire me
											and refer me and recommend me,
and I'm still here.
											And I share this story
											because doubts and fears
are natural and normal.
											But they don't define our value,
											and they shouldn't limit
our earning potential.
									","
											Je sais écouter mes propres conseils,
											les conseils que je donne à mes clients.
											J'avais fait mes devoirs.
											Je savais que la valeur était là.
											Quand les prospects sont venus,
											j'ai préparé les offres
avec le nouveau tarif, plus élevé,
											et les ai envoyées
											et j'ai communiqué la valeur.
											Comment cela a-t-il fini ?
											Les clients ont continué à m'embaucher,
											à me référer, à me recommander
et je suis toujours là.
											Je partage cette histoire
											car les doutes et peurs
sont naturels et normaux.
											Mais ils ne définissent pas notre valeur
											et ils ne devraient pas limiter
notre revenu potentiel.
									","
											Ama kendi ilacımı kendim
tatmam gerektiğini
											müşterilerime önerdiğim şeyi 
yapmam gerektiğini biliyordum.
											Ev ödevimi yapmıştım.
											Kattığım değerin farkındaydım.
											Yeni iş geldiğinde,
											yeni yüksek fiyatlı
teklifleri hazırladım
											ve gönderdim,
											kattığım değeri belirtmiş oldum.
											Hikaye nasıl sonlandı?
											Müşteriler beni işe almaya
											ve beni tavsiye etmeye 
devam ettiler ve hâlâ buradayım.
											Bu hikayeyi paylaşıyorum
											çünkü şüphe ve korkular
doğal ve normal.
											Ancak değerimizi onlar belirlemiyor,
											ve kazanç potansiyelimizi de
kısıtlamamalılar.
									","
											Mas eu sabia como tomar 
o meu próprio remédio,
											o remédio que prescrevo para os clientes.
											Fiz o meu trabalho de casa.
											Sabia que o valor estava lá.
											Quando os interessados vieram,
											preparei as propostas com o novo preço
											enviei-as
											e comuniquei o valor.
											Como termina a história?
											Os clientes continuaram a contratar-me,
											indicar-me e recomendar-me
e eu ainda estou nisto.
											Partilho esta história
											porque as dúvidas e os medos 
são naturais e normais.
											Mas eles não definem o nosso valor,
											e não devem limitar o 
nosso potencial de ganho.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											I'd like to share another story,
											about a woman who learned
to communicate her value
											and found her own voice.
											She runs a successful
web development company
											and employs several people.
											When she first started her firm
and for several years thereafter,
											she would say, ""I have
a little web design company.""
											She'd actually use
those words with clients.
											""I have a little web design company.""
											In this and in many other small ways,
											she was diminishing her company
in the eyes of prospects and clients,
											and diminishing herself.
											It was really impacting her ability
to earn what she was worth.
											I believe her language and her style
											communicated that she didn't believe
											she had much value to offer.
											In her own words, she was practically
giving her services away.
											And so she began her journey
											to take responsibility
for communicating value to clients
											and changing her message.
									","
											J'aimerais partager une autre histoire,
											celle d'une femme qui a appris
à communiquer sa valeur
											et a trouvé sa voix.
											Elle dirige une entreprise
de développement web
											et emploie plusieurs personnes.
											Au début du cabinet
et durant plusieurs années,
											elle disait : « J'ai une petite entreprise
de conception web. »
											Elle utilisait ces mots
auprès des clients :
											« J'ai une petite entreprise
de conception web. »
											Par cela et d'autres petites choses,
											elle rabaissait son entreprise
aux yeux des prospects et clients,
											elle se rabaissait.
											Cela influençait sa capacité
à gagner ce qu'elle valait.
											Je crois que son langage et son style
											communiquaient qu'elle ne croyait pas
											qu'elle avait beaucoup de valeur à offrir.
											Selon ses propres mots, elle faisait
presque don de ses services.
											Le voyage a donc commencé
											pour prendre la responsabilité
de communiquer la valeur aux clients
											et changer son message.
									","
											Başka bir hikaye paylaşmak istiyorum.
											Hikaye, değerini belirtmeyi 
öğrenen ve kendi sesini bulan
											bir kadın hakkında.
											Başarılı bir web geliştirme
şirketi işletiyor ve
											birkaç kişi çalıştırıyor.
											İşini ilk kurduğunda ve 
sonraki birkaç yıl
											''Küçük bir web tasarım 
şirketim var.'' derdi.
											Gerçekten de bunu söylerdi müşterilere.
											''Küçük bir web tasarım şirketim var.''
											Bu ve benzeri pek çok şekilde,
											müşteri ve müşteri adaylarının 
gözünde şirketinin değerini
											ve kendi değerini düşürüyordu.
											Hak ettiği maaşı alma yetisini
gerçekten etkiliyordu bu durum.
											Konuşması ve tarzı
											sunacak pek bir faydası olmadığına
											inandığını gösteriyordu.
											Kendi tabiriyle, resmen işini
ücretsiz yapıyordu.
											Sonra o da verdiği mesajı değiştirme
											ve değerini müşterilere aktarma
sorumluluğunu alma
											yolunda adım attı.
									","
											Quero partilhar outra história
											sobre uma mulher que aprendeu 
a comunicar o seu valor
											e a encontrar a sua própria voz.
											Ela gere uma empresa
de desenvolvimento web
											e emprega várias pessoas.
											Quando começou a sua empresa 
e durante muitos anos depois disso,
											continuou a dizer:
""Tenho uma pequena empresa de web design"".
											Ela dizia isto mesmo aos seus clientes.
											""Tenho uma pequena empresa de web design.""
											Desta e de várias outras maneiras,
											desvalorizava a sua empresa
aos olhos de interessados e clientes,
											e desvalorizava-se a ela.
											Isto tinha impacto na sua capacidade 
de ganhar o que ela valia.
											Eu acredito que a sua linguagem
e o seu estilo
											expressavam que ela não acreditava
											que tinha muito valor a dar.
											Nas suas palavras, ela oferecia 
os seus próprios trabalhos.
											Então ela começou a sua jornada
											de assumir a responsabilidade
de comunicar o valor aos clientes
											e mudar a sua mensagem.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
											One thing I shared with her
											is that it's so important
											to find your own voice,
											a voice that's authentic and true to you.
											Don't try to channel your sister-in-law
just because she's a great salesperson
											or your neighbor who tells a great joke
if that's not who you are.
											Give up this notion
that it's tooting your own horn.
											Make it about the other party.
											Focus on serving and adding value,
and it won't feel like bragging.
											What do you love about what you do?
											What excites you
about the work that you do?
											If you connect with that, communicating
your value will come naturally.
									","
											Nous avons partagé une chose :
											il est si important
											de trouver sa propre voix,
											une voix qui est authentique et vraie.
											N'essayez pas d'imiter votre belle-sœur
parce que c'est une bonne vendeuse
											ou votre voisin blagueur
si ce n'est pas qui vous êtes.
											Laissez tomber cette notion de vantardise.
											Pensez à l'autre partie.
											Concentrez-vous sur le service
et l'ajout de valeur,
											vous n'aurez pas
l'impression de vous vanter.
											Qu'aimez-vous dans ce que vous faites ?
											Qu'est-ce qui vous enthousiasme ?
											Si vous trouvez ce lien,
communiquer votre valeur sera naturel.
									","
											Onunla paylaştığım şeylerden biri
											kendi sesini bulmanın
											ne kadar önemli olduğu,
											size özgü ve sizi anlatan bir ses.
											Eğer bu siz değilseniz, sırf harika bir 
satıcı olduğu için akrabanızı veya
											çok güzel espri yaptığı için
komşunuzu işin içine karıştırmayın.
											Kendini övme kavramından kurtulun.
											Konuyu karşı tarafa getirin.
											Verdiğiniz hizmete, kattığınız değere
odaklanın ve böbürlenme olmaktan çıksın.
											Yaptığınız işi ne yönden seviyorsunuz?
											İşinizde sizi ne mutlu eder?
											Bunları düşünürseniz, değerinizi
belirtmek doğal olarak kolaylaşacaktır.
									","
											Uma coisa que partilho com ela
											é que é muito importante
											descobrir a nossa própria voz,
											a voz que é autêntica e verdadeira.
											Não tentem encarnar a vossa cunhada 
só porque ela é uma ótima vendedora
											ou o vosso vizinho que conta ótimas piadas
se não é isso que vocês são.
											Deixem a noção de que isso
seria gabarem-se.
											Vejam por outra perspetiva.
											Foquem-se em oferecer e juntar valor,
e não parecerá que se gabam.
											O que gostam naquilo que fazem?
											O que vos entusiasma naquilo que fazem?
											Se se agarrarem a isso, 
comunicar o vosso valor virá naturalmente.
									","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
"
","
","
","
","Know your worth, and then ask for it",Casey Brown,8:22,"behavioral economics,business,finance,economics,entrepreneur,goal-setting,personal growth,society,inequality,gender equality,TEDx,women,work,women in business"
