en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											The turning point came
											when I fell into an emotionally
abusive relationship
											just a few years ago.
											He isolated me
											and left me feeling more alone than ever.
											It was the lowest point in my life,
											but it was also my wake-up call,
											because it was the first time
											that I really felt loneliness.
									","
											Le tournant décisif est arrivé
											quand je suis tombée dans une relation
émotionnellement abusive
											il y a quelques années.
											Il m'a isolée
											et m'a fait me sentir
plus seule que jamais.
											C'est le point le plus bas de ma vie
											mais ça a aussi été ma prise de conscience
											car c'était la première fois
											que j'ai vraiment éprouvé de la solitude.
									","
											El momento decisivo llegó
											cuando caí en una relación 
emocional abusiva
											solo hace unos años.
											Él me aisló
											y me hizo sentir más sola que nunca.
											Fue el punto más bajo de mi vida
											pero también fue una llamada de alarma,
											porque era la primera vez
											que realmente sentía soledad.
									","
											Birkaç yıl önce,
											bol miktarda duygusal istismar içeren
bir ilişkiye girdiğimde
											kırılma noktasına geldim.
											Beni izole etti ve her zamankinden
											daha yalnız hissetmeme yol açtı.
											Hayatımın en dip noktasıydı
ama aynı zamanda
											benim uyandırma çağrımdı
											çünkü yalnızlığı ilk defa 
gerçekten hissetmiştim.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											Many others put
their feelings into their art.
											There are endless books,
movies, paintings, music,
											all filled with the real
emotion of an artist.
											So, as an artist myself, I did the same.
											I shared my feelings.
											I wanted to help people
cope with loneliness.
											I wanted, yeah, to make them
understand it,
											to really experience it through my art
											in the form of an interactive story,
											a video game.
									","
											Beaucoup d'artistes expriment
leurs sentiments via leur art.
											Il y a d'innombrables livres,
films, peintures, musiques,
											tous emplis des vraies
émotions d'un artiste.
											En tant qu'artiste, j'ai fait de même.
											J'ai partagé mes sentiments.
											Je voulais aider les gens
à gérer leur solitude.
											Je voulais qu'ils la comprennent,
											qu'ils l'éprouvent à travers mon art
											sous la forme d'une histoire interactive,
											d'un jeu vidéo.
									","
											Muchos artistas ponen
sus sentimientos en su arte.
											Hay libros interminables,
películas, pinturas, música...
											Todas obras llenas de 
la emoción real de un artista.
											Entonces, como artista, hice lo mismo.
											Compartí mis sentimientos.
											Quería ayudar a la gente
a hacer frente a la soledad.
											Quería hacer que lo entendieran
											si lo experimentaban
realmente a través de mi arte
											en forma de historia interactiva,
											un videojuego.
									","
											Birçok sanatçı duygularını sanatına koyar.
											Sanatçıların gerçek hisleri ile dolu
sonsuz sayıda kitap,
											film, resim ve müzik vardır.
											Ben de bir sanatçı olarak aynısını yaptım.
											Duygularımı paylaştım.
											İnsanların yalnızlıkla başa çıkmalarına
yardım etmek istedim.
											Evet, yalnızlığı anlamalarını
sağlamak istedim,
											sanatım ile interaktif bir hikâye sunarak
											gerçekten deneyimlemelerini istedim,
											bir video oyunu şeklinde.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											So, in our game —
											we called it ""Sea of Solitude"" —
											you are a person named Kay,
											who is suffering from
such strong loneliness
											that her inner feelings —
											the anger,
											the feeling of hopelessness,
worthlessness —
											turn to the outside,
											and she becomes a monster.
											The game — well, Kay —
											is actually a representation of me
											and the path I went through
to overcome my struggles.
											The game plays, actually, in Kay's mind,
											so you walk through a world
that is flooded by her tears,
											and the weather is changing by her mood,
											how her mood is changing.
											And, well, the only thing Kay wears,
											the only thing,
											is her backpack.
											It's the baggage we all carry
throughout our life.
											And Kay doesn't know how to cope
with her emotions in the right way,
											so her backpack becomes bigger and bigger
											until it bursts,
											and she finally is forced
to overcome her own struggles.
									","
											Dans notre jeu —
											nous l'avons appelé
« Océan de solitude » —
											vous êtes une personne appelée Kay
											qui souffre d'une si grande solitude
											que ses sentiments intérieurs —
											la colère,
											le sentiment d'impuissance,
de n'avoir aucune valeur —
											se tournent vers l'extérieur
											et elle devient un monstre.
											Le jeu — enfin, Kay —
											est une représentation de moi
											et du chemin que j'ai parcouru
pour surmonter mes difficultés.
											Le jeu se déroule dans l'esprit de Kay,
											vous parcourez donc un monde
inondé de ses larmes
											et le temps change selon son humeur,
											selon la façon dont son humeur change.
											La seule chose que Kay porte,
											la seule chose,
											c'est son sac à dos.
											C'est le poids que nous portons tous
tout au long de notre vie.
											Kay ignore comment gérer
correctement ses émotions
											alors son sac à dos grossit et grossit
											jusqu'à ce qu'il explose
											et qu'elle soit finalement forcée
à surmonter ses propres difficultés.
									","
											En este juego,
											que llamamos ""Mar de soledad"",
											el jugador se llama Kay,
											quien sufre de una soledad tan fuerte
											que sus sentimientos internos,
											como la ira,
											el sentimiento de 
desesperanza y de inutilidad
											salen hacia afuera
											y se convierte en un monstruo.
											El juego, o más bien Kay,
											es en realidad una representación mía
											y es el camino por el que pasé
para superar mis luchas.
											El juego transcurre en la mente de Kay,
											y el jugador transita por un mundo
inundado por sus lágrimas
											y el clima cambia 
en función de su estado de ánimo,
											cambia con su estado de ánimo.
											Y lo único que Kay lleva,
											su única pertenencia,
											es su mochila.
											Es el equipaje que todos llevamos
a lo largo de nuestra vida.
											Y Kay no sabe hacer frente
a sus emociones de la manera correcta,
											entonces su mochila 
se hace cada vez más y más grande
											hasta que estalla
											y finalmente se ve obligada
a superar sus propias luchas.
									","
											Bu nedenle, adını
											""Yalnızlık Denizi"" koyduğumuz oyunumuzda
											Kay adında bir karaktersiniz.
Kay çok güçlü bir yalnızlıktan muzdarip
											bu sebeple, bir duygulanım hâlinde
											öfke, umutsuzluk hissi, değersizlik gibi
											içsel duyguları dışarı çıkmış
ve kendisi de canavara dönüşmüş.
											Oyun, daha doğrusu Kay,
											aslında benim ve boğuşmalarımla 
baş etmek için aldığım yolun bir temsili.
											Oyun aslında Kay'in zihninde oynanıyor,
											bu yüzden gözyaşlarıyla dolu
bir dünyada geziniyorsunuz
											ve hava Kay'in ruh hâlinin 
değişmesine göre değişiyor.
											Kay'ın giydiği tek şey,
tek şey onun sırt çantası.
											Hayatımız boyunca hepimizin
sırtında taşıdığı yük.
											Kay duygularıyla doğru şekilde
nasıl başa çıkacağını bilmiyor,
											bu yüzden sırt çantası büyüyor, büyüyor
											patlayana kadar ve sonunda
											kendi boğuşmalarının üstesinden
gelmek zorunda kalıyor.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											In our story, we present many different
manifestations of loneliness.
											Loneliness through
social exclusion is very common.
											In our game, the brother of Kay
got bullied in his school,
											and he just wants to hide and fly away.
											And we portray him as a huge bird monster
surrounded by thick fog.
											The player has to actually
walk through his school
											and experience, really feel the harm,
											that the brother had been through,
											because for a long time,
nobody really listens to him.
											But the very moment
friends and family start to listen,
											the first step towards overcoming
this form of loneliness had been made.
									","
											Dans notre histoire,
											nous présentons de nombreuses
différentes manifestations de la solitude.
											La solitude via l'exclusion sociale
est très courante.
											Dans notre jeu, le frère de Kay
est harcelé à l'école
											et tout ce qu'il veut,
c'est se cacher et s'enfuir.
											Nous le dépeignons comme étant
un énorme oiseau monstrueux
											entouré d'un épais brouillard.
											Le joueur doit traverser l'école
											et éprouver, vraiment ressentir la douleur
											que le frère a endurée
											car pendant longtemps,
personne ne l'écoute vraiment.
											Mais au moment même où les amis
et la famille commencent à écouter,
											le premier pas pour surmonter
cette forme de solitude a été fait.
									","
											En nuestra historia, presentamos muchas 
manifestaciones diferentes de soledad.
											La soledad por exclusión social 
es muy común.
											En nuestro juego, el hermano de Kay
es acosado en su escuela,
											y solo quiere esconderse y volar lejos.
											Y lo representamos como un enorme 
pájaro monstruo rodeado de espesa niebla.
											El jugador tiene que
caminar por su escuela
											y sentir el dolor
											por el que el hermano ha pasado,
											ya que durante mucho tiempo
nadie realmente lo escucha.
											Pero en el momento en el que
amigos y familiares comienzan a escuchar,
											el primer paso para superar
esta forma de soledad ya fue tomado.
									","
											Hikâyemizde, yalnızlığın birçok farklı
dışa vurumunu gösteriyoruz.
											Sosyal dışlanma yoluyla yalnızlık
çok yaygın olarak görülür.
											Oyunumuzda Kay'in kardeşi
okulunda zorbalığa maruz kalıyor
											bu sebeple sadece saklanmak
ve uçup gitmek istiyor.
											Onu yoğun sisle çevrili büyük bir kuşa 
benzeyen canavar olarak canlandırıyoruz.
											Oyuncunun gerçekten okulda 
gezinmesini ve bu deneyimi yaşamasını,
											kardeşinin yaşadığı kötü durumu
gerçekten hissetmesini istedik.
											Çünkü uzun zamandır
onu kimse dinlememişti.
											Ancak arkadaşları ve ailesi 
onu dinlemeye başlar başlamaz
											bu yalnızlık biçiminin üstesinden
gelmesi için ilk adım atılmış oluyor.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											We also show loneliness in relationships,
											like when parents just stay together
for the sake of their kids
											but end up hurting the entire family.
											We put the player literally in between
the two parents while they are fighting,
											and you get hurt in the middle.
											They don't even see that their daughter,
Kay, is right there
											until she breaks down.
									","
											Nous montrons également
la solitude dans les relations,
											comme quand les parents restent ensemble
pour le bien de leurs enfants
											mais finissent par blesser
toute la famille.
											Nous plaçons le joueur
entre les deux parents
											alors qu'ils se disputent
											et en étant au milieu, vous êtes blessé.
											Ils ne voient même pas
que leur fille, Kay, est juste là
											jusqu'à ce qu'elle craque.
									","
											También mostramos la soledad 
en las relaciones,
											como cuando los padres no se separan 
por el bien de sus hijos
											pero terminan lastimando 
a toda la familia.
											Ponemos al jugador literalmente 
en el medio mientras los padres se pelean,
											y el jugador queda magullado en ese sitio.
											Ni siquiera ven que su hija Kay
está exactamente ahí,
											hasta que se derrumba.
									","
											Ayrıca ilişkilerdeki yalnızlığı,
											çocukları uğruna birlikte yaşamaya
devam eden ebeveynlerin
											sonunda tüm aileyi incittikleri gerçeği
üzerinden gösteriyoruz.
											Açıkça kavga eden
iki ebeveyn arasına koyduğumuz oyuncu
											ebeveynlerin arasında kalarak inciniyor.
											Ebeveynler kızları Kay'in
orada olduğunu bile görmüyorlar,
											ta ki kızları ruhen çökene kadar.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											We also show loneliness
through mental health issues,
											with the boyfriend of Kay,
who suffers from depression
											and shows that sometimes
											it is most important to focus
on your own well-being first.
											The boyfriend also tends
to camouflage his feelings,
											so he appears like a lone,
shiny white wolf.
											But the moment he starts
to interact with his girlfriend, Kay,
											the mask falls off,
											and we see the black dog beneath it:
											depression.
									","
											Nous montrons aussi la solitude
à travers des problèmes de santé mentale
											avec le copain de Kay,
qui souffre de dépression
											et montre que, parfois,
											le plus important, c'est de se concentrer
d'abord sur son propre bien-être.
											Le copain a également tendance
à dissimuler ses sentiments,
											il apparaît donc comme étant
un loup solitaire blanc et brillant.
											Mais au moment où il commence
à interagir avec sa copine, Kay,
											le masque tombe
											et nous voyons le chien noir en-dessous :
											la dépression.
									","
											También mostramos la soledad
mediante problemas de salud mental,
											con el novio de Kay,
quien sufre de depresión
											y muestra que, a veces,
											es más importante enfocarse
en el propio bienestar primero.
											El novio también tiende
a camuflar sus sentimientos,
											entonces aparece como un solitario
lobo de intenso color blanco.
											Pero en el momento en que comienza
a interactuar con su novia Kay,
											la máscara se cae
											y vemos al perro negro debajo de ella:
											la depresión.
									","
											Ayrıca akıl sağlığındaki
sorunlar nedeniyle yalnızlığı
											Kay'in erkek arkadaşının depresyondan
muzdarip olması üzerinden göstererek
											bazen önce kendi sağlığımıza odaklanmanın
ne kadar önemli olduğunu anlatıyoruz.
											Erkek arkadaşı da duygularını
kamufle etme eğiliminde olup
											bu nedenle yalnız,
parlak beyaz bir kurt gibi görünür.
											Ama kız arkadaşı Kay ile
etkileşime başladığı anda
											maskesi düşer ve ardındaki
siyah köpeği görürüz: depresyon.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											Sometimes we put on a smile
											instead of dealing
with the issues at hand,
											and that can ultimately make it worse,
											affect the people around us
											and damage our relationships.
									","
											Parfois, nous arborons un sourire
											au lieu de faire face à nos problèmes
											et cela peut finir
par aggraver les choses,
											affecter les gens autour de nous
											et nuire à nos relations.
									","
											A veces ensayamos una sonrisa
											en lugar de tratar los problemas
que nos aquejan,
											y eso finalmente puede empeorarlo todo,
											pues puede afectar 
a las personas que nos rodean
											y dañar nuestras relaciones.
									","
											Bazen sorunlarımızla uğraşmak yerine
											yüzümüze bir gülümseme yerleştiririz,
											bu tavrımız daha da 
kötü sonuçlara neden olabilir,
											çevremizdeki insanları üzebilir
ve ilişkilerimize zarar verebilir.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
											So Kay herself
											we portray as ripped apart
into her basic emotions.
											Some help you,
											some are trying to stop you.
											Self-Doubt is a huge creature,
											always telling Kay how worthless she is
											and that she should just give up.
											Like in real life,
											Self-Doubt is blocking the path,
											and it seems impossible to overcome it.
											Destroying the omnipresence
of Self-Doubt is a slow process.
											But in the game,
you can slowly, like, shrink her,
											so she turns from self-doubt
											to actually healthy doubt,
											and you can finally trust her advice.
											We also show Self-Destruction.
											It's a huge monster
											always lurking nearby
under the water's surface.
											Self-Destruction is actually
the main antagonist of the game,
											and she is always trying to drown you
in the ocean of tears.
											But, when she actually drowns you,
											you wake up just a few moments [before],
											and you have a chance to progress again.
											We wanted to show
											that we all go through hardships
in our life, we all do.
											But if you at least, like, stand up
and try to move forward,
											you are very likely to make it
through your struggle,
											step by step.
									","
											Kay, quant à elle,
											nous la dépeignons comme déchirée,
divisée en ses émotions élémentaires.
											Certaines vous aident,
											certaines essayent de vous arrêter.
											Le manque de confiance en soi
est une énorme créature
											qui dit constamment à Kay
qu'elle est inutile
											et qu'elle devrait abandonner.
											Comme dans la vraie vie,
											le manque de confiance en soi
bloque le chemin
											et semble impossible à surmonter.
											Réduire à néant l'omniprésence
de ce sentiment est un processus lent.
											Mais dans le jeu, vous pouvez
doucement le faire rétrécir
											pour qu'elle passe
du manque de confiance en elle
											à un doute sain
											et que vous puissiez
vous fier à ses conseils.
											Nous montrons également
l'auto-destruction.
											C'est un monstre gigantesque,
											rôdant toujours aux alentours,
sous la surface de l'eau.
											L'auto-destruction est
un des principaux adversaires dans le jeu
											et elle essaye constamment de vous noyer
dans l'océan des larmes.
											Mais quand elle vous noie,
											vous vous réveillez
quelques instants avant
											et vous avez une nouvelle
chance de progresser.
											Nous voulions montrer
											que nous traversons tous des épreuves
durant notre vie, tous.
											Mais si vous vous levez
et essayez d'aller de l'avant,
											vous avez de grandes chances
de réussir à traverser vos difficultés,
											un pas à la fois.
									","
											Entonces a la misma Kay
											la representamos desgarrada 
en sus emociones básicas.
											Algunos ayudan
											y algunos intentan detenerla.
											La duda es una inmensa criatura
											que siempre le dice a Kay lo inútil que es
											y que debería rendirse.
											Como en la vida real,
											la propia duda bloquea el camino,
											y parece imposible superarla.
											Destruir la omnipresencia
de la duda es un proceso lento.
											Pero en el juego
pueden minimizarla lentamente
											y entonces la duda se transforma
en una duda realmente sana
											y finalmente se puede confiar
en su consejo.
											También mostramos la autodestrucción.
											Es un enorme monstruo
											que siempre acecha de cerca,
debajo de la superficie del agua.
											La autodestrucción es en realidad
el principal antagonista del juego,
											y siempre intenta ahogar al jugador
en el océano de lágrimas.
											Pero, cuando realmente lo ahoga,
											el jugador despierta
solo unos momentos antes,
											y tiene la oportunidad
de progresar nuevamente.
											Queríamos mostrar
											que todos pasamos por dificultades
en nuestra vida, sin excepción.
											Pero si al menos nos ponemos de pie
e intentamos avanzar,
											es muy probable que 
consigamos ganar la lucha,
											paso a paso.
									","
											Böylece Kay karakterini,
											temel duygularına
parçalanmış olarak canlandırıyoruz.
											Bazıları size yardım eder,
											bazıları sizi durdurmaya çalışır.
											Kendinden Şüphe Etme, Kay'e
her zaman ne kadar değersiz olduğunu
											ve sadece vazgeçmesi gerektiğini
söyleyen büyük bir yaratık.
											Gerçek hayatta olduğu gibi
											Kendinden Şüphe Etme yolu kapatıyor
ve üstesinden gelmek imkânsız görünüyor.
											Kendinden Şüphe Etme'nin
aynı anda her yerde bulunması durumunu
											ortadan kaldırmak yavaş bir süreçtir.
Fakat oyunda, yavaşça
											onu küçültebilirsiniz,
böylece kendinden şüphe etmekten
											gerçekten sağlıklı şüphe etmeye dönüşür
											bu sayede artık onun tavsiyelerine
güvenebilirsiniz.
											Ayrıca oyunda Kendine
Zarar Verme'yi de gösteriyoruz.
											Kocaman bir canavar olan
Kendine Zarar Verme,
											su yüzeyinin hemen altında
her zaman pusuda bekler.
											Kendine Zarar Verme
aslında oyundaki ana düşman.
											Sizi her zaman gözyaşı okyanusunda
boğmaya çalışır.
											Ancak sizi gerçekten boğduğunda
											boğulmadan birkaç dakika önce uyanırsınız
											ve oyunda tekrar ilerleme şansınız olur.
											Hepimizin hayatlarımızda
zorluklar yaşadığını göstermek istedik.
											Ama en azından ayağa kalkıp
ilerlemeye çalışıyorsanız
											mücadelenizin içinden
çıkma şansınız yüksektir. Adım, adım.
									",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
"
","
","
","
",A video game that helps us understand loneliness,Cornelia Geppert,12:42,"mental health,entertainment,gaming,play,technology,art,personal growth,depression,humanity"
