en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											Keep watching for the explanation
of the first example;
											then pause at the headline to 
answer the question.
											These are simplified scenarios.
											A real study would detail many more 
factors and how it accounted for them,
											but for the purposes of this exercise,
											assume all the information 
you need is included.
									","
											Observa la explicación del primer ejemplo,
											y luego pon pausa cuando aparezca
el titular para responder la pregunta.
											Los escenarios están simplificados.
											Un estudio real daría más detalles
y explicaciones sobre otros factores,

											pero para poder hacer este ejercicio,
											haz de cuenta que tienes
toda la información necesaria.
									","
											Continuez à guetter l'explication
du premier exemple ;
											puis faites une pause sur le titre
pour répondre à la question.
											Ce sont des scénarios simplifiés.
											Une vraie étude détaillerait
bien d'autres facteurs
											et comment elle les a pris en compte,
											mais pour les besoins de cet exercice,
											présumez que toutes les informations
dont vous avez besoin sont incluses.
									","
											İlk örneğin açıklaması için
izlemeye devam edin;
											daha sonra manşette durdurun
ve soruyu cevaplayın.
											Bunlar basitleştirilmiş senaryolardır.
											Gerçek bir çalışma çok daha fazla etmeni
ve onları nasıl dahil ettiğini içerir
											ama bu örnek için
											ihtiyacınız olan tüm bilginin
dahil olduğunu varsayın.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											Let’s start by considering the 
cardiovascular effects
											of a certain vitamin, Healthium.
											The study finds that participants taking
Healthium
											had a higher level of healthy cholesterol 
than those taking a placebo.
											Their levels became similar to those of 
people with naturally high levels
											of this kind of cholesterol.
											Previous research has shown that people 
with naturally high levels
											of healthy cholesterol have lower 
rates of heart disease.
									","
											Comencemos analizando 
los efectos cardiovasculares
											de una vitamina determinada: 'Healthium'.
											Según el estudio, los participantes
que tomaron Healthium
											registraron niveles más altos
de colesterol bueno
											que quienes tomaron un placebo.
											Esos niveles fueron
parecidos a los de personas
											con niveles naturalmente elevados
de este tipo de colesterol.
											Estudios anteriores habían demostrado
											que las personas con niveles 
naturalmente altos de colesterol bueno
											eran menos propensas a padecer
de enfermedades del corazón.
									","
											Commençons par examiner
les effets cardiovasculaires
											d'une certaine vitamine, l'Healthium.
											L’étude montre que les participants 
qui prennent de l'Healthium
											avaient un niveau plus élevé de bon
cholestérol que ceux prenant un placebo.
											Leurs niveaux sont devenus similaires à
ceux ayant des niveaux naturellement élevé
											de ce genre de cholestérol.
											Une précédente étude a montré
que les personnes ayant des niveaux élevés
											de bon cholestérol ont des taux 
plus bas de maladie cardiaque.
									","
											Healthium diye bir vitaminin 
kardiyovasküler etkilerini
											düşünerek başlayalım.
											Araştırma sonucu, Healthium kullananların
sağlıklı kolesterol seviyelerinin
											plasebo alanlara göre
daha yüksek olduğunu gösteriyor.
											Bu türdeki kolesterol seviyeleri
											doğal şekilde yüksek olan 
kişilere yakın hale geliyor.
											Daha önceki araştırmalar sağlıklı
kolesterolleri doğal şekilde yüksek olan
											insanların kalp hastalığı oranlarının 
daha düşük olduğunu göstermiştir.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											So what makes this headline misleading:
											""Healthium reduces risk of heart disease.""
									","
											Veamos entonces qué es 
lo engañoso de este titular:
											""El Healthium reduce el riesgo
de enfermedades cardíacas"".
									","
											Alors, qu'est-ce qui rend
ce titre trompeur :
											« l'Healthium réduit le risque
de maladie cardiaque ».
									","
											Bu manşeti yanıltıcı yapan nedir:
											""Healthium kalp hastalığı 
riskini azaltır.""
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											The problem with this headline is that the
research didn’t actually investigate
											whether Healthium reduces heart disease.
											It only measured Healthium’s impact
											on levels of a particular 
kind of cholesterol.
											The fact that people with naturally high
levels of that cholesterol
											have lower risk of heart attacks
											doesn’t mean that the same 
will be true of people
											who elevate their cholesterol
levels using Healthium.
									","
											El problema con este titular es 
que el estudio no investigó realmente
											si el Healthium reducía el riesgo
de enfermedades del corazón.
											Tan solo medía el impacto del Healthium
											en el nivel de un tipo
particular de colesterol.
											Si bien las personas con niveles
de colesterol naturalmente elevados
											son menos propensas
a sufrir ataques cardíacos,
											no significa que lo mismo 
aplique para personas
											cuyo nivel de colesterol
ha aumentado por tomar Healthium.
									","
											Le problème avec ce titre est que
l'étude n'a pas réellement cherché
											si l'Healthium réduisait
les maladies cardiaques.
											Il a seulement mesuré
l’impact de l'Healthium
											sur les niveaux d'un type
particulier de cholestérol.
											Le fait que les personnes ayant
des taux élevés de ce cholestérol
											ont moins de risque de crises cardiaques
											ne veut pas dire que ce sera aussi vrai
											pour les gens qui augmentent
leur cholestérol en utilisant l'Healthium.
									","
											Bu manşetteki problem araştırmanın
Healthium'un kalp hastalığı riskini
											azaltıp azaltmadığını 
araştırmamış olmasıdır.
											Sadece Healthium'un belirli bir tür
kolesterol seviyesine etkisini ölçmüştür.
											Bu tür kolesterol seviyeleri doğal olarak
yüksek olan insanların
											kalp krizi risklerinin az olması gerçeği,
											Healthium kullanarak kolesterol
seviyelerini arttıranlar için de
											gerçek olacağı anlamına gelmez.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											Now that you’ve cracked the 
case of Healthium,
											try your hand at a particularly alluring 
mystery:
											the relationship between eating chocolate
and stress.
											This hypothetical study 
recruits ten students.
											Half begin consuming a 
daily dose of chocolate,
											while half abstain.
											As classmates, they all follow 
the same schedule.
											By the end of the study, the chocolate 
eaters are less stressed
											than their chocolate-free counterparts.
									","
											Ahora que has resuelto 
el caso del Healthium,
											prueba con un misterio
particularmente atractivo:
											la relación entre la ingesta
de chocolate y el estrés.
											Este estudio hipotético
recluta a diez estudiantes.
											La mitad comienza a consumir
una dosis diaria de chocolate,
											en tanto que la otra mitad, no.
											Siendo todos compañeros, los diez
tienen el mismo cronograma.
											Al final del estudio, los que han comido
chocolate tienen menos estrés
											que quienes no lo han comido.
									","
											Maintenant que vous avez résolu
le cas de l'Healthium,
											essayez-vous à un mystère
particulièrement séduisant :
											la relation entre manger
du chocolat et le stress.
											Cette étude hypothétique
recrute 10 étudiants

											La moitié commence à consommer
une dose quotidienne de chocolat
											tandis que l'autre moitié s'abstient.
											En tant que camarades de classe
ils suivent tous le même emploi du temps.
											A la fin de l'étude, les consommateurs
de chocolat sont moins stressés
											que leurs homologues sans chocolat.
									","
											Healthium vakasını çözdüğünüze göre
											şimdi bir de albenisi olan 
bir gizemi çözmeyi deneyin:
											Çikolata yemek ile stres 
arasındaki ilişki.
											Bu farazi çalışma 
10 öğrenciden oluşuyor.
											Öğrencilerin yarısı günlük 
çikolata dozlarını tüketirken
											diğer yarısı bundan kaçınıyor.
											Sınıf arkadaşları oldukları için
aynı günlük çizelgeyi takip ediyorlar.
											Çalışmanın sonunda çikolata yiyenler
											çikolatadan mahrum arkadaşlarına göre
daha az stresli oluyorlar.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											What’s wrong with this headline:
											""Eating chocolate reduces 
stress in students""
									","
											¿Cuál es el problema con este titular?
											""Comer chocolate reduce
el estrés en los estudiantes""
									","
											Quel est le problème avec ce titre :
											« Manger du chocolat réduit le stress
chez les étudiants ».
									","
											Bu başlıkta ne yanlış var:
											""Çikolata yemek 
öğrencilerde stresi azaltır.""
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											It’s a stretch to draw a conclusion about 
students in general from a sample of ten.
											That’s because the fewer participants are
in a random sample,
											the less likely it is that the sample will
closely represent
											the target population as a whole.
											For example, if the broader population of 
students is half male and half female,
											the chance of drawing a sample of 10
											that’s skewed 70% male and 
30% is about 12%.
											In a sample of 100 that would be less than
a .0025% chance,
											and for a sample of 1000,
											the odds are less than 6 x 10^-36.
									","
											Sería pretencioso sacar una conclusión
general sobre una muestra de 10 alumnos.
											Esto es porque cuanto menos 
participantes hay en una muestra al azar,
											es menos probable que esa muestra 
represente de manera fidedigna
											la población total 
que es objeto del estudio.
											Por ejemplo, si la población estudiantil
											contiene mujeres y varones 
en igual proporción,
											la probabilidad de tomar
una muestra de 10 personas
											con un 70 % de varones
y un 30 % de mujeres rondará el 12 %.
											En una muestra de 100 personas,
la probabilidad sería menor al 0,0025 %,
											y en una muestra de 1000 personas,
											la probabilidad es menor a 6 x 10^-36.
									","
											Il est exagéré de tirer une conclusion
pour les étudiants en général
											d'après un échantillon de 10 individus,
											car moins il y a de participants
dans un échantillon aléatoire,
											moins il est probable
que l'échantillon représente
											la population cible dans son ensemble.
											Par exemple si la population des étudiants
est à moitié d'hommes et de femmes,
											la chance de tirer
un échantillon de 10 individus
											qui soit asymétrique à 70% d'hommes
et 30% de femmes est d'environ 12%
											Dans un échantillon de 100, c'est
moins d'une chance sur 0,0025%
											et pour un échantillon de 1 000,
											les chances sont inférieures
à 6 x 10 ^ -36
									","
											Öğrencilerin geneli hakkında 10 kişiden
bir sonuca varmak pek sağlıklı değildir.
											Bunun nedeni, bir örneklem içerisinde
ne kadar az katılımcı varsa
											hedef kitleyi temsil etme 
ihtimallerinin o kadar az olmasındandır.
											Örneğin; yarısı erkek, yarısı kadın 
olan bir öğrenci nüfusundan
											%70 erkek, %30 kadın olacak şekilde
											10 kişilik dengesiz bir örneklem
seçme ihtimali %12'dir.
											100 kişilik bir örneklemde aynı dengesiz
durum ihtimali ise %0.0025'ten azdır
											ve 1000 kişilik bir örneklemde
ihtimal %6x10^-36'dan azdır.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											Similarly, with fewer participants,
											each individual’s outcome has a larger 
impact on the overall results—
											and can therefore skew big-picture trends.
											Still, there are a lot of good reasons for
scientists to run small studies.
											By starting with a small sample,
											they can evaluate whether the results are 
promising enough
											to run a more comprehensive, 
expensive study.
											And some research requires very specific
participants
											that may be impossible to 
recruit in large numbers.
											The key is reproducibility—
											if an article draws a conclusion 
from one small study,
											that conclusion may be suspect—
											but if it’s based on many studies 
that have found similar results,
											it’s more credible.
									","
											Del mismo modo, cuando
hay pocos participantes,
											el resultado de cada individuo 
tendrá un mayor impacto
											en los resultados generales,
											y por lo tanto podría sesgar 
las tendencias en el panorama general.
											Aun así, los científicos tienen muy buenos
motivos para hacer estudios a baja escala.
											A partir de una muestra pequeña,
											pueden evaluar si los resultados servirían
											para hacer una investigación 
más inclusiva y de mayor costo.
											Y algunos estudios requieren
de participantes muy específicos
											que no se pueden reclutar
en grandes cantidades.
											La clave está en la reproducibilidad.
											Si un artículo saca una conclusión
a partir de un estudio pequeño,
											esa conclusión puede no ser creíble.
											Pero si se basa en varios estudios
que han llegado a resultados similares,
											entonces es más confiable.
									","
											De même, avec moins de participants,
											le résultat de chaque individu a un plus
grand impact sur les résultats globaux
											et peut donc fausser
les grandes tendances.
											Pourtant les scientifiques ont de bonnes
raisons pour mener de petites études.
											En commençant par un petit échantillon,
											ils peuvent évaluer si les résultats
sont assez prometteurs
											pour mener une étude
plus complète et coûteuse.
											Et certaines recherches nécessitent
des participants spécifiques
											qu'il peut être impossible
de recruter en grand nombre.
											La clé est la reproductibilité :
											si un article tire une conclusion
d'une petite étude,
											cette conclusion peut être suspecte ;
											mais si elle est basée sur plusieurs 
études et des résultats similaires,
											elle est plus crédible.
									","
											Benzer şekilde daha az katılımcı ile
											her bir bireyin genel sonuç 
üzerindeki etkisi daha büyüktür—
											bu yüzden büyük resmi saptırabilirler.
											Bilim insanlarının küçük ölçekli çalışma
yapmaları için hala iyi nedenleri vardır.
											Küçük bir örneklem ile başlayarak
											sonuçların daha kapsamlı 
ve maliyetli bir çalışmak yapmaya
											değer olup olmadığını
değerlendirebilirler.
											Bazı araştırmalar da büyük sayılarda
bulunmaları imkansız olan
											çok özel katılımcılara ihtiyaç duyabilir.
											Kilit nokta tekrarlanabilirliktir—
											bir makale küçük bir çalışmadan 
sonuç çıkarıyorsa
											o sonuç şüpheli olabilir—
											ancak benzer sonuçlar bulmuş olan
birçok çalışmaya dayanıyorsa
											daha güvenilirdir.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											We’ve still got one more puzzle.
											In this scenario, a study tests a new drug
for a rare, fatal disease.
											In a sample of 2,000 patients,
											the ones who start taking the drug upon 
diagnosis
											live longer than those who 
take the placebo.
									","
											Todavía falta resolver el último problema.
											En este escenario, un estudio 
prueba una nueva droga
											para curar un enfermedad rara y mortal.
											En una muestra de 2000 pacientes,
											quienes comienzan a tomar la droga
en cuanto reciben el diagnóstico
											viven más tiempo 
que quienes toman el placebo.
									","
											Il nous reste encore un casse-tête.
											Dans ce scénario, une étude teste
un médicament nouveau
											pour une maladie rare et fatale.
											Sur un échantillon de 2 000 patients,
											ceux qui commencent à prendre
le médicament dès le diagnostic
											vivent plus longtemps que ceux
qui prennent le placebo.
									","
											Hala bir bulmacamız daha var.
											Bu senaryoda nadir ve ölümcül bir hastalık
için yeni ilaç test edilmiştir.
											2.000 hastalık örneklemde
											tanı sonrası ilacı kullanmaya başlayanlar
											plasebo alanlara göre
daha uzun yaşıyorlar.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											This time, the question 
is slightly different.
											What’s one more thing you’d like to know 
before deciding if the headline,
											""New drug prolongs lives of patients
with rare disease"", is justified?
									","
											En este caso, la pregunta
es levemente distinta.
											¿Qué dato te falta para saber
cuán justificado es el siguiente titular:
											""Nueva droga prolonga la vida 
de pacientes con rara enfermedad""?
									","
											Cette fois, la question
est légèrement différente.
											Qu'aimeriez-vous savoir
avant de décider si le titre :
											« Un médicament prolonge la vie
des patients atteints d'une maladie rare »
											est justifié ?
									","
											Bu sefer, soru biraz farklı.
											""Yeni ilaç, nadir bir hastalığa yakalanmış
hastaların ömrünü uzatıyor"" başlığının
											doğru olup olmadığına karar verebilmek
için bilmek isteyeceğiniz şey nedir?
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											Before making this call,
											you’d want to know how much the drug 
prolonged the patients’ lives.
											Sometimes, a study can have results that,
											while scientifically valid, don’t have 
much bearing on real world outcomes.
											For example, one real-life clinical trial 
of a pancreatic cancer drug
											found an increase in life expectancy—
of ten days.
									","
											Antes de tomar una decisión,
											sería útil saber cuánto tiempo se prolongó
la vida del paciente con la nueva droga.
											A veces, un estudio puede dar resultados
que, por válidos que sean científicamente,

											no tienen nada que ver
con los resultados en el mundo real.
											Por ejemplo, un ensayo 
clínico de la vida real
											sobre una droga para el cáncer de páncreas
											arrojó un incremento en la expectativa
de vida equivalente a diez días.
									","
											Avant de décider,
vous voulez savoir de combien
											le médicament a prolongé
la vie des patients.
											Parfois, une étude peut avoir
des résultats scientifiquement valables
											qui n’ont pas grand-chose à voir
avec les résultats dans la vraie vie.
											Par exemple, un essai clinique
											d'un médicament
contre le cancer du pancréas
											a trouvé une augmentation
de 10 jours de durée de vie.
									","
											Böyle bir söylemde bulunmadan önce
											ilacın hastaların yaşamını 
ne kadar uzattığını bilmek istersiniz.
											Bazen, bir çalışmanın sonucu
bilimsel olarak geçerli olsa da
											gerçek dünyada pek etkileri yoktur.
											Örneğin, bir pankreas kanser ilacının
gerçek hayat klinik testinde
											tahmini ömrü 10 gün 
arttırdığı tespit ediliyor.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
											The next time you see a surprising medical
headline,
											take a look at the science 
it’s reporting on.
											Even when full papers aren’t 
available without a fee,
											you can often find summaries of 
experimental design
											and results in freely available abstracts,
											or even within the text 
of a news article.
											It’s exciting to see scientific research 
covered in the news,
											and important to understand 
the studies’ findings.
									","
											La próxima vez que un titular
médico te llame la atención,
											consulta la información científica
que se cita en la noticia.
											Aun cuando el acceso a los estudios
completos no sea gratuito,
											suele haber una síntesis del diseño
experimental y de los resultados
											en el resumen que sí es gratuito,
o incluso dentro del texto de la noticia.
											Las noticias que cubren estudios
científicos generan gran interés,
											y es muy importante conocer
el resultado de las investigaciones.
									","
											La prochaine fois que vous lirez
un gros titre surprenant,
											vérifiez ses aspects scientifiques.
											Même quand des publications complètes
ne sont pas accessibles gratuitement,
											on trouve souvent des résumés
des expériences et des résultats
											accessibles gratuitement, ou même
dans le texte d'un article de presse.
											C'est enthousiasmant de voir les
recherches scientifiques dans la presse,
											et il est important de comprendre
les découvertes de ces études.
									","
											Bir daha şaşırtıcı 
bir sağlık manşeti gördüğünüzde
											raporunu verdiği bilime bir göz atın.
											Tam metinlerine ücret 
ödemeden ulaşamasanız bile
											deney tasarımlarının 
özetlerini ve sonuçlarını
											ücretsiz sunulan özetlerde,
											hatta haber metninin 
içinde bulabilirsiniz.
											Bilimsel araştırmaların haberlerde
yer aldığını görmek heyecan verici
											ve çalışmaların bulgularını
anlamak önemlidir.
									",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
"
","
","
","
",This one weird trick will help you spot clickbait,Jeff Leek and Lucy McGowan,5:24,"animation,TED-Ed,media,medicine,medical research,news,health,journalism"
