en,es,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Today, I want to tell you
two short stories from our work.
											One fundamental obstacle we face
											in trying to turn the brain
into a big-data problem
											is that our brains are composed of
and built from billions of cells.
											And our cells are not generalists;
they're specialists.
											Like humans at work,
											they specialize into thousands
of different cellular careers,
											or cell types.
									","
											Quiero contarles dos historias
breves sobre nuestro trabajo.
											Un gran obstáculo que debemos superar
											para transformar el cerebro
en un problema de macrodatos
											es que el cerebro se compone
de miles de millones de células.
											Y nuestras células no son
generalistas, sino especialistas.
											Igual que las personas en su trabajo,
											se especializan en miles
de distintas profesiones celulares,
											o tipos de células.
									","
											Bugün size çalışmalarımızla
ilgili iki kısa öykü anlatacağım.
											Beyni büyük veri problemine dönüştürmede
											karşılaştığımız en temel engellerden biri
											beynimizin milyarlarca hücreden oluşması.
											Ve bunlar genel amaçlı
değil, uzman hücreler.
											Bir iş yerinde çalışan insanlar gibi
											binlerce farklı hücresel 
kariyerde veya hücre tipinde
											uzmanlaşmış hücrelerdir.
									","
											Je vais vous raconter deux brèves
histoires sur notre travail.
											Un obstacle fondamental
											à la conversion du cerveau en 
un problème de mégadonnées
											est que notre cerveau est composé 
de milliards de cellules.
											Et nos cellules ne sont pas des 
généralistes mais des spécialistes.
											Comme les humains au travail,
											elles sont spécialisées dans des
milliers de fonctions différentes,
											ou de types cellulaires.
									","
											Hoje venho aqui contar-vos
duas histórias do nosso trabalho.
											Um obstáculo fundamental que enfrentamos
											ao tentar fazer do cérebro
um ""puzzle"" para megadados
											é o facto de os nossos cérebros possuírem
milhares de milhões de células.
											As nossas células não são generalistas,
são especialistas.
											Tal como os humanos no mundo do trabalho,
											as células especializam-se em milhares
de carreiras celulares diferentes,
											ou tipos de células.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											In fact, each of
the cell types in our body
											could probably give a lively TED Talk
											about what it does at work.
											But as scientists,
we don't even know today
											how many cell types there are,
											and we don't know what the titles
of most of those talks would be.
											Now, we know many
important things about cell types.
											They can differ dramatically
in size and shape.
											One will respond to a molecule
that the other doesn't respond to,
											they'll make different molecules.
											But science has largely
been reaching these insights
											in an ad hoc way, one cell type at a time,
											one molecule at a time.
											We wanted to make it possible to learn
all of this quickly and systematically.
									","
											De hecho, cada tipo de célula del cuerpo
											bien podría dar una entretenida
charla TED sobre su trabajo.
											Pero los científicos aún 
ignoramos al día de hoy
											cuántos tipos de células hay,
											y tampoco sabemos cuál sería
el título de esas charlas.
											Ahora bien, hay muchas 
cosas que sí sabemos
											sobre los tipos de células.
											Pueden diferir notablemente 
en forma y tamaño.
											Una molécula puede reaccionar
ante una y no ante otra,
											formar moléculas distintas.
											Pero la ciencia ha hecho
investigaciones 'ad hoc',
											un tipo de células a la vez,
											una molécula a la vez.
											Quisimos estudiar todo esto
de manera rápida y sistemática.
									","
											Aslında vücudumuzdaki
bu hücre tiplerinin hepsi
											ne iş yaptığıyla ilgili
											canlı bir TED konuşması yapabilir.
											Ama bilim insanları olarak
											bugün kaç hücre tipi
olduğunu bile bilmiyoruz
											ve çoğu konuşma başlığı ne olurdu,
onu da bilmiyoruz.
											Hücre tipleri hakkında 
pek çok önemli şey biliyoruz.
											Boyutları ve biçimleri
çok farklı olabiliyor.
											Biri bir moleküle tepki verirken
diğeri tepki vermiyor,
											farklı moleküller yapıyorlar.
											Bilim bu iç görülere 
her seferinde bir hücre tipini,
											her defasında bir molekülü
											inceleyerek ulaşıyor.
											Bütün bunların hepsini çabucak ve
sistematik olarak öğrenmek istiyorduk.
									","
											En fait, chaque type de cellule 
de notre organisme
											pourrait donner une conférence TED
											sur ce qu'elle fait.
											En tant que scientifiques,
on ne sait pas encore
											combien il y a de types de cellules,
											ni quel serait le titre de la 
plupart de ces conférences.
											On sait beaucoup de choses
sur les types de cellules.
											Ils différent énormément en
termes de taille et de forme.
											Un type de cellule va répondre
à une molécule et l'autre pas,
											elles sécrètent différentes molécules.
											Mais la science a abouti 
à ces connaissances
											d'une façon séquentielle, 
un type cellulaire à la fois,
											une molécule à la fois.
											On voudrait pouvoir acquérir ces 
connaissances rapidement et globalement.
									","
											Na verdade, cada tipo de célula
no nosso corpo
											estaria apto para fazer uma palestra TED
											sobre a profissão que exerce.
											Mas nós, como cientistas,
não sabemos ainda sequer
											quantos tipos de células existem,
											e não sabemos quais os nomes
que a maioria dessas palestras teria.
											Sabemos já várias coisas fulcrais
sobre os tipos de células.
											Podem variar drasticamente
em tamanho e forma.
											Umas respondem a uma molécula, 
ao passo que outras não,
											e produzem moléculas diferentes.
											Porém, a ciência tem obtido 
estas noções sobretudo
											através de uma forma ad hoc,
uma célula de cada vez,
											e uma molécula de cada vez.
											Queríamos possibilitar esta aprendizagem
de uma forma sistemática e mais rápida.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Now, until recently, it was the case
											that if you wanted to inventory
all of the molecules
											in a part of the brain or any organ,
											you had to first grind it up
into a kind of cellular smoothie.
											But that's a problem.
											As soon as you've ground up the cells,
											you can only study the contents
of the average cell —
											not the individual cells.
											Imagine if you were trying to understand
how a big city like New York works,
											but you could only do so
by reviewing some statistics
											about the average resident of New York.
											Of course, you wouldn't learn very much,
											because everything that's interesting
and important and exciting
											is in all the diversity
and the specializations.
											And the same thing is true of our cells.
											And we wanted to make it possible to study
the brain not as a cellular smoothie
											but as a cellular fruit salad,
											in which one could generate
data about and learn from
											each individual piece of fruit.
									","
											Hasta hace poco,
											si se quería hacer un inventario 
de todas las moléculas
											de una parte del cerebro 
o de cualquier otro órgano,
											primero había que licuarlo
											como si fuera una especie
de batido celular.
											Pero había un problema:
											cuando se trituran las células,
											solo se puede estudiar 
el contenido de la célula promedio,
											no de las células individuales.
											Imaginemos que queremos 
saber cómo funciona
											una gran ciudad como Nueva York,
											pero solo es posible 
analizando las estadísticas
											sobre el ciudadano promedio de la ciudad.
											Es obvio que no obtendremos
gran información,
											porque lo interesante,
lo importante, lo apasionante
											está en la diversidad
y en los rasgos especiales.
											Lo mismo ocurre
con las células del cuerpo.
											Nuestra idea era estudiar el cerebro,
no como un batido celular,
											sino como una ensalada
de frutas celular
											y, a partir de allí, generar datos
sobre cada trozo de fruta por separado
											y hacer investigaciones de ese modo.
									","
											Yakın zamanlara kadar durum buydu,
											yani beynin bir bölümü veya bir organdaki
											bütün moleküllerin envanterini
çıkarmak istiyorsanız
											onu önce bir tür hücre püresi
halinde öğütmeniz gerekliydi.
											Ama bu bir sorun.
											Hücreleri öğüttüğünüzde
											sadece ortalama bir hücrenin
içeriğini inceleyebilirsiniz,
											tek tek hücrelerin değil.
											Diyelim ki New York gibi büyük bir şehrin
işleyişini anlamaya çaılışıyorsunuz
											ama bunu sadece
ortalama bir New Yorklunun
											istatistiklerine bakarak yapıyorsunuz.
											Tabii ki çok şey öğrenemezsiniz
											çünkü ilginç, önemli 
ve heyecan verici her şey
											çeşitlilikte ve uzmanlıktadır.
											Hücrelerimiz için de aynı şey geçerli.
											Biz beyni hücresel bir püre değil,
											hücresel bir meyve salatası olarak
incelemeyi mümkün kılmak istedik.
											Böylece her bir meyve parçasından
											veriler üretip öğrenebilecektik.
									","
											Jusqu'à récemment,
											si on voulait recenser
toutes les molécules
											dans une partie du cerveau 
ou d'un autre organe,
											il fallait commencer par le broyer
en une sorte de smoothie de cellules.
											Tout le problème est là.
											Dès que les cellules sont broyées,
											on ne peut étudier que le 
contenu du mélange de cellules
											et non plus de chaque cellule.
											Imaginez que vous tentiez de comprendre 
le fonctionnement de New York,
											mais que vous n'ayez accès
qu'à des statistiques
											issues de la moyenne des habitants.
											Vous n'apprendriez pas grand-chose,
											parce que tout ce qui est intéressant,
important et excitant,
											réside dans la diversité
et les particularités.
											C'est la même chose pour les cellules.
											Et on voudrait rendre possible l'étude
du cerveau non pas comme un smoothie
											mais sous la forme d'une salade de fruits,
											à partir de laquelle on pourrait 
extraire des données
											de chaque morceau de fruit.
									","
											Ora, até há pouco tempo,
											se quiséssemos fazer um levantamento
de todas as moléculas
											de uma parte do cérebro 
ou de qualquer outro órgão,
											era necessário triturar tudo
até formar algo como um batido celular.
											Mas eis o problema.
											Após triturar as células,
											é apenas possível estudar
os componentes da célula comum
											e não as células individuais.
											Imaginem que estão a estudar como
uma cidade vasta como Nova Iorque opera,
											mas só podem fazê-lo 
ao analisar umas estatísticas
											acerca do habitante comum nova-iorquino.
											Efectivamente, não aprenderiam muito,
											visto que tudo o que é interessante,
importante e entusiasmante
											está contido em toda a diversidade
e especializações.
											O mesmo se verifica nas nossas células.
											Assim, queríamos possibilitar o estudo
do cérebro, não como um batido celular,
											mas como uma salada de fruta celular,
											onde somos capazes 
de recolher dados e aprender
											a partir de cada pedacinho de fruta.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											So we developed
a technology for doing that.
											You're about to see a movie of it.
											Here we're packaging
tens of thousands of individual cells,
											each into its own tiny water droplet
											for its own molecular analysis.
											When a cell lands in a droplet,
it's greeted by a tiny bead,
											and that bead delivers millions
of DNA bar code molecules.
											And each bead delivers
a different bar code sequence
											to a different cell.
											We incorporate the DNA bar codes
											into each cell's RNA molecules.
											Those are the molecular
transcripts it's making
											of the specific genes
that it's using to do its job.
											And then we sequence billions
of these combined molecules
											and use the sequences to tell us
											which cell and which gene
											every molecule came from.
									","
											Para eso, desarrollamos una tecnología.
											Les mostraré una animación.
											Aquí vemos cómo encapsulamos 
decenas de miles de células individuales,
											cada una dentro de su propia gota
											para hacer el análisis 
molecular de cada una.
											Cuando una célula cae en una gota,
es recibida por una microesfera,
											que libera millones de moléculas
de ADN con códigos de barras.
											Cada microesfera libera una secuencia
distinta de códigos de barras
											para una célula distinta.
											Incorporamos los códigos de barras de ADN
											a las moléculas de ARN de cada célula.
											Estos son los transcriptores moleculares
											de los genes específicos utilizados 
para hacer su trabajo.
											Y luego secuenciamos miles de millones
de estas moléculas combinadas
											y usamos las secuencias para saber
											de qué célula y de qué gen
procedía cada molécula.
									","
											Bu nedenle bunu yapacak
bir teknoloji geliştirdik.
											Bunun bir videosunu izleyeceksiniz.
											Burada on binlerce hücreyi
moleküler analizi için
											kendi minik su damlasının
											içine paketliyoruz.
											Hücre bir damlacığın içine girdiğinde
minik bir kürecik onu karşılıyor
											ve bu kürecik milyonlarca 
DNA barkod molekülü taşıyor.
											Her bir kürecik, farklı bir hücreye,
											farklı bir barkod dizilimi taşıyor.
											DNA barkodlarını her bir hücrenin içindeki
											RNA molekülü ile birleştiriryoruz.
											Bunlar belirli genlerin
işlerini yapmasını sağlayan


											moleküler transkriptler.
											Bu birleşik moleküllerden
milyarlarca dizilim yapıyor
											ve bu dizilimleri her molekülün
											hangi genden ve hücreden
											geldiğini anlamada kullanıyoruz.
									","
											On a donc développé une 
technologie pour le faire.
											Voici une vidéo pour l'illustrer.
											Ici on conditionne des dizaines de 
milliers de cellules individuelles,
											chacune dans sa petite goutte d'eau
											pour sa propre analyse moléculaire.
											Quand la cellule atterrit dans une goutte,
elle est recueillie par une gouttelette
											qui libère des millions de
code-barres d'ADN moléculaires.
											Chaque gouttelette délivre une
séquence de code-barres différente
											pour chaque cellule.
											On intègre le code-barres d'ADN
											dans les molécules d'ARN 
de chaque cellule.
											Ce sont les transcriptions moléculaires
											que les gènes utilisent pour
assurer leur fonction.
											Ensuite, on séquence des milliards
de ces molécules combinées
											et on utilise la séquence pour savoir
											de quelle cellule et de quel gène
											provient chaque molécule.
									","
											Assim, criámos uma tecnologia
que tornasse isso possível.
											E aqui temos um vídeo sobre ela.
											Aqui podem ver a embalagem de dezenas 
de milhares de células individuais,
											cada uma delas na sua minúscula 
gotícula de água
											para que se proceda 
à sua análise molecular.
											Quando a célula é incorporada na gotícula,
vai de encontro a uma micro-esfera,
											e essa micro-esfera cede milhões 
de moléculas de códigos de barras de ADN.
											Cada micro-esfera fornece uma sequência
de código de barras diferente
											a cada célula diferente.
											Assim, incorporamos
os códigos de barras de ADN
											nas moléculas de ARN de cada célula.
											Estas são as transcrições moleculares
											feitas a partir dos genes 
específicos utilizados.
											Após isso, sequenciamos milhares
de milhões destas moléculas combinadas
											e utilizamos essas sequências
para perceber
											de que célula e de que gene
											veio cada molécula individual.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											We call this approach ""Drop-seq,""
because we use droplets
											to separate the cells for analysis,
											and we use DNA sequences
to tag and inventory
											and keep track of everything.
											And now, whenever we do an experiment,
											we analyze tens of thousands
of individual cells.
											And today in this area of science,
											the challenge is increasingly
how to learn as much as we can
											as quickly as we can
											from these vast data sets.
									","
											A esta técnica la llamamos
""Drop-seq"", porque se usan gotas
											para separar las células
y así poder analizarlas,
											y usamos secuencias de ADN 
para etiquetar, hacer inventario
											y seguimiento del proceso.
											Ahora, cada vez que 
hacemos un experimento,
											analizamos decenas de miles
de células individuales.
											Actualmente, en este campo de la ciencia
											es cada vez mayor el desafío
para aprender más
											en el menor tiempo posible
											a partir de estos conjuntos de macrodatos.
									","
											Bu yaklaşıma ""Drop-seq"" diyoruz
											çünkü hücreleri analiz için ayırmada,
											DNA dizilimlerini etiketleyip
envanter çıkarmada
											ve her şeyi izlemede 
damlacıklar kullanıyoruz.
											Şimdi, ne zaman bir deney yapsak
											on binlerce bireysel hücreyi
analiz ediyoruz.
											Bugün, bilimin bu alanında mesele,
											bu geniş veri kümelerinden
mümkün olduğunca çok şeyi
											mümkün olduğunca kısa sürede öğrenmek.
									","
											On l'appelle le « Drop-seq », 
car on utilise des gouttes
											afin de séparer les cellules à analyser,
											et on utilise les séquences d'ADN
pour identifier, recenser
											et suivre les étapes.
											Maintenant, quand on fait une expérience,
											on analyse des dizaines de milliers
de cellules individuellement.
											Aujourd'hui dans ce domaine de la science,
											le défi est d'en apprendre le maximum
											dans un délai minimum
											sur ces grandes quantités de données.
									","
											Este método denomina-se
""Drop-seq"", pois usamos gotículas (drop)
											para separar as células
para a sua análise,
											e utilizamos sequências de ADN
para marcar, enumerar
											e monitorizar tudo por completo.
											E agora, numa experiência laboratorial,
											conseguimos analisar dezenas
de milhares de células individuais.
											Actualmente, nesta área
da ciência em particular,
											o desafio passa por aprender
o máximo que conseguirmos
											o mais rápido possível
											a partir destas vastas séries de dados.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											When we were developing Drop-seq,
people used to tell us,
											""Oh, this is going to make you guys
the go-to for every major brain project.""
											That's not how we saw it.
											Science is best when everyone
is generating lots of exciting data.
											So we wrote a 25-page instruction book,
											with which any scientist could build
their own Drop-seq system from scratch.
											And that instruction book has been
downloaded from our lab website
											50,000 times in the past two years.
											We wrote software
that any scientist could use
											to analyze the data
from Drop-seq experiments,
											and that software is also free,
											and it's been downloaded from our website
30,000 times in the past two years.
											And hundreds of labs have written us
about discoveries that they've made
											using this approach.
											Today, this technology is being used
to make a human cell atlas.
											It will be an atlas of all
of the cell types in the human body
											and the specific genes
that each cell type uses to do its job.
									","
											Cuando estábamos desarrollando
el Drop-seq, la gente nos decía:
											""Esto los transformará en referentes 
de todo gran proyecto sobre el cerebro"".
											Pero no es así como lo veíamos nosotros.
											La ciencia funciona mejor cuando se genera
una gran cantidad de datos importantes.
											Por eso escribimos un libro
de instrucciones de 25 páginas
											para que cualquier científico 
pueda construir
											su propio sistema Drop-seq desde cero.
											Esas instrucciones fueron descargadas
del sitio web del laboratorio
											50 000 veces en los últimos dos años.
											Desarrollamos un programa
para que cualquier científico
											pueda analizar los datos 
obtenidos con el Drop-seq.
											Ese programa también es gratuito,
											y tuvo 30 000 descargas
en el mismo período.
											A partir de entonces, cientos
de laboratorios nos escribieron
											para contarnos de sus descubrimientos
											mediante esta técnica.
											Hoy, esta tecnología se usa para elaborar 
un atlas de células humanas.
											Sería un atlas de todos los tipos
de células del cuerpo humano
											y de los genes específicos usados
por cada tipo de célula
											para hacer su tarea.
									","
											Biz Drop-seq'i geliştirirken insanlar bize
											""Bu sizi her büyük beyin projesinde
bilirkişi yapacak"" diyordu.
											Biz böyle görmüyorduk.
											Bilim herkes heyecan verici veriler
ürettiğinde güzeldir.
											Bu nedenle herhangi
bir bilim insanının sıfırdan
											kendi Drop-seq sistemini oluşturabileceği
25 sayfalık bir kılavuz yazdık.
											Bu kılavuz
laboratuvarımızın web sitesinden
											son iki yılda 50.000 kez indirildi.
											Ayrıca Drop-seq deneylerindeki
veriyi analiz etmek için
											her bilim insanının
kullanabileceği bir yazılım hazırladık.
											Bu yazılım da bedava
											ve web sitemizden son iki yılda
30.000 kez indirildi.
											Yüzlerce labaratuvar bu yaklaşımı
kullanarak yaptıkları keşifler hakkında
											bize yazdılar.
											Bugün, bu teknoloji insan geni
atlasını çıkarmada kullanılıyor.
											Bu insan vücudundaki bütün hücre
tiplerinin ve her bir hücre tipinin
											işini yapmakta kullandığı
spesifik genlerin atlası olacak.
									","
											Au moment de la mise au point,
on entendait souvent :
											« Vous allez être indispensables pour
les grands projets sur le cerveau. »
											Ce n'était pas notre vocation.
											La science est meilleure quand tout
le monde produit beaucoup de données.
											On a donc écrit un manuel de 25 pages,
											avec lequel chaque scientifique peut 
construire son propre système de A à Z.
											À travers du site du laboratoire,
ce manuel a été téléchargé
											50 000 fois ces deux dernières années.
											On a créé un logiciel que
chaque scientifique peut utiliser
											pour analyser les données 
des expériences Drop-seq
											et c'est aussi un logiciel gratuit,
											qui a été téléchargé 30 000 fois 
depuis deux ans, sur notre site.
											Des centaines de labos nous ont écrit
à propos des découvertes
											issues de cette approche.
											Aujourd'hui, on utilise cette technologie 
pour faire un atlas de cellules.
											Ce sera un atlas de tous les types
cellulaires du corps humain
											et des gènes spécifiques que chaque
type cellulaire utilise pour fonctionner.
									","
											Enquanto desenvolvíamos o método
Drop-Seq, diziam-nos:
											""Vocês vão tornar-se numa referência
para qualquer estudo do cérebro.""
											Mas nós não o víamos dessa forma.
											O ideal para a ciência é quando todos
contribuímos com imensos dados novos.
											Assim, fizemos um livro 
de instruções de 25 páginas,
											a partir do qual qualquer cientista seria
capaz de construir o seu sistema Drop-Seq.
											Esse mesmo livro de instruções
já foi descarregado do nosso ""website""
											cerca de 50 000 vezes
nos últimos dois anos.
											Criámos um ""software"" possível
de ser usado por qualquer cientista
											para analisar os dados recolhidos
através do uso de Drop-Seq,
											Esse ""software"" é igualmente grátis
											e já foi descarregado do nosso website
30 000 vezes nos últimos dois anos.
											Temos recebido relatos de centenas
de laboratórios sobre o que já descobriram
											ao utilizar este método.
											Esta técnica está hoje a ser usada
para criar um atlas das células humanas.
											Teremos um atlas de todos os tipos
de células presentes no corpo humano
											e dos genes específicos usados por
cada tipo de célula para as suas funções.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
											Now I want to tell you about
a second challenge that we face
											in trying to turn the brain
into a big data problem.
											And that challenge is that
we'd like to learn from the brains
											of hundreds of thousands of living people.
											But our brains are not physically
accessible while we're living.
											But how can we discover molecular factors
if we can't hold the molecules?
											An answer comes from the fact that
the most informative molecules, proteins,
											are encoded in our DNA,
											which has the recipes our cells follow
to make all of our proteins.
											And these recipes vary
from person to person to person
											in ways that cause the proteins
to vary from person to person
											in their precise sequence
											and in how much each cell type
makes of each protein.
											It's all encoded in our DNA,
and it's all genetics,
											but it's not the genetics
that we learned about in school.
									","
											Les contaré ahora del segundo
desafío que enfrentamos
											para transformar el cerebro
en un problema de macrodatos.
											El desafío es que queremos
obtener información del cerebro
											de cientos de miles de personas vivas.
											Pero no se puede acceder físicamente
al cerebro de una persona viva.
											¿Cómo podríamos identificar 
factores moleculares
											si no podemos tomar las moléculas?
											Una respuesta es que las moléculas
con más información, las proteínas,
											están codificadas en nuestro ADN,
											que contiene las recetas que las células
siguen para fabricar todas las proteínas.
											Y estas recetas varían
de una persona a otra,
											de tal modo que las proteínas
también varían de una persona a otra
											en cuanto a su secuencia precisa
											y a lo que cada tipo de célula
interpreta de cada proteína.
											Todo está codificado en el ADN,
y tiene que ver con la genética,
											pero no la genética
que se enseña en la escuela.
									","
											Şimdi size beyni bir büyük
veri problemine dönüştürmede
											karşılaştığımız ikinci bir 
zorluktan bahsedeyim.
											Bu zorluk,
yaşayan yüz binlerce insanın
											beyinlerinden bilgi edinmek istememiz.
											Ama yaşarken beyinlerimiz
fiziksel anlamda erişilebilir değil.
											Peki molekülleri tutamazken
moleküler faktörleri nasıl anlarız?
											Cevap, DNA'mızda kodlanmış olan
en çok bilgi sağlayıcı moleküller olan
											proteinlerden geliyor.
											Bunlar hücrelerimizin
protein üretiminin formülüne sahip.
											Proteinlerin dizilimi ve her hücre tipinin
											her bir proteinden ne kadar ürettiği,
											insandan insana değiştikçe
											bu formüller de insandan insana değişiyor.
											Bunların hepsi
DNA'mızda kodlanmış bir genetik
											ama bu okulda öğrendiğimiz genetik değil.
									","
											Je vais vous parler de notre second défi :
											convertir le cerveau en un 
problème de mégadonnées.
											Ce défi est que l'on aimerait pouvoir
apprendre du cerveau
											de centaines de milliers
de personnes vivantes.
											Mais notre cerveau n'est pas physiquement
accessible lorsque l'on est en vie.
											Mais comment découvrir des acteurs
moléculaires sans accès à ces molécules ?
											Une réponse vient du fait que les acteurs
les plus informatifs, les protéines,
											sont encodés dans notre ADN,
											qui contient les recettes suivies par nos
cellules pour fabriquer nos protéines.
											Et ces recettes varient
d'un individu à l'autre
											d'une telle façon que les protéines
varient d'un individu à l'autre
											dans leur séquence précise
											et dans la façon dont chaque type
cellulaire fait chaque protéine.
											Tout est encodé dans notre ADN,
tout est lié à la génétique,
											mais ce n'est pas la génétique 
qu'on étudie à l'école.
									","
											Quero agora falar-vos do segundo
desafio que enfrentamos
											ao tentar fazer do cérebro
um ""puzzle"" para megadados.
											Esse desafio passa por querermos
aprender a partir dos cérebros
											de centenas de milhares de pessoas vivas.
											Mas enquanto vivos, os nossos cérebros
não estão fisicamente disponíveis.
											Como podemos então descobrir os factores
moleculares sem possuirmos as moléculas?
											A resposta está no facto
de que as proteínas,
											as moléculas mais informativas,
											estão codificadas no nosso ADN,
											que possui as receitas usadas pelas células
para criarem as nossas proteínas.
											Acontece que estas receitas
variam de pessoa para pessoa
											o que faz com que as proteínas
variem de pessoa para pessoa
											no que toca à sua sequência precisa
											e na quantidade de proteínas
criadas por cada tipo de célula.
											Tudo isto está codificado no nosso ADN
e depende da nossa genética,
											mas não funciona como a genética
que aprendemos na escola.
									",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
"
","
","
","
","
",How data is helping us unravel the mysteries of the brain,Steve McCarroll,17:22,"brain,science,technology,genetics,neuroscience,molecular biology,mental health,disease,medical research,medical imaging,DNA,TEDMED"
