en,fr,es,title,speaker,duration,tags
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											See, over the years, America
has taught me more about parenting
									","
											Au fil des années, l'Amérique
m'en a appris plus sur la parentalité
									","
											Bueno, durante años, Estados Unidos 
me ha enseñado más sobre crianza
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											than any book on the subject.
									","
											qu'aucun livre sur le sujet.
									","
											que cualquier libro sobre la materia.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											It has taught me how some women
give birth to babies
									","
											Comment certaines femmes
donnent naissance à des bébés
									","
											Me ha enseñado cómo algunas mujeres 
dan a luz a bebés
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											and others to suspects.
									","
											et d'autres à des suspects.
									","
											y otras dan a luz a sospechosos.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											It has taught me
that this body will birth kin
									","
											Que ce corps donnera
naissance à une famille
									","
											Me ha ensañado que este cuerpo 
dará a luz a familiares
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											who are more likely
to be held in prison cells
									","
											qui a plus de chance
d'être détenue dans des cellules
									","
											que serán más propensos 
a ser encarcelados en prisión
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											than to hold college degrees.
									","
											que d'obtenir des diplômes universitaires.
									","
											que obtener un título de licenciado.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											There is something
about being Black in America
									","
											Il y a quelque chose
quand on est noire en Amérique
									","
											Existe algo acerca de ser negro 
en Estados Unidos
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											that has made motherhood seem
									","
											qui fait paraître la maternité
									","
											que ha hecho que el ser madre
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											complicated.
									","
											compliquée.
									","
											parezca complicado.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Seem like,
											I don't know what to do
to raise my kids right
									","
											Il semble
											que j'ignore quoi faire
pour bien élever mes enfants
									","
											Que parezca,
											no sé qué hacer para criar 
a mis hijos correctamente
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											and keep them alive.
									","
											et les garder en vie.
									","
											y mantenerlos con vida.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Do I tell my son not to steal
because it is wrong,
									","
											Dis-je à mon fils
de ne pas voler car c'est mal
									","
											¿Le digo a mi hijo que 
no robe porque eso es malo,
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											or because they will use it
to justify his death?
									","
											ou car ils s'en serviront
pour justifier sa mort ?
									","
											o porque ellos lo usarán 
para justificar su muerte?
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Do I tell him
									","
											Lui dis-je
									","
											¿Le digo
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											that even if he pays
for his Skittles and sweet tea
									","
											que même s'il paie
ses bonbons et son thé,
									","
											que incluso si paga por sus Skittles 
y su té dulce
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											there will still be those
who will watch him
									","
											il y en aura quand même qui l'observeront
									","
											aun así existirán quienes lo mirarán
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											and see a criminal before child;
									","
											et verront un criminel avant un enfant ;
									","
											y verán como criminal antes que como niño
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											who will call the police
and not wait for them to come.
									","
											qui appelleront la police
et n'attendront pas son arrivée.
									","
											y llamarán a la policía 
y no esperarán que llegue?
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Do I even want the police to come?
									","
											Est-ce que je veux que la police vienne ?
									","
											¿Quiero realmente que llegue la policía?
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Too many Sean Bells go off in my head
when I consider calling 911.
									","
											Des coups de feux mortels résonnent
quand j'envisage d'appeler la police.
									","
											Demasiados casos Sean Bell pasan por 
mi mente cuando considero llamar al 911.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											I will not take it for Oscar Grant-ed
that they will not come and kill my son.
									","
											Je ne prendrais pas pour acquis le fait
qu'ils ne viennent pas tuer mon fils.
									","
											No daré por sentado que no llegarán 
a matar a mi hijo.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											So, we may have gotten rid
of the nooses,
									","
											Nous nous sommes débarrassés des potences,
									","
											Así, puede que nos hayamos deshecho 
de los ahorcamientos,
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											but I still consider it lynching
when they murder Black boys
									","
											mais c'est du lynchage
quand ils assassinent des garçons noirs
									","
											pero aún lo considero linchamiento
cuando asesinan niños negros
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											and leave their bodies
for four hours in the sun.
									","
											et laissent leur corps
durant quatre heures au soleil.
									","
											y dejan sus cuerpos durante cuatro
horas al sol.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											As a historical reminder
									","
											Un rappel historique :
									","
											Como un recordatorio histórico
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											that there is something
about being Black in America
									","
											il y a quelque chose
quand on est noire en Amérique
									","
											de que existe algo acerca 
de ser negro en Estados Unidos
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											that has made motherhood sound
									","
											qui fait sonner la maternité
									","
											que hace que la maternidad se parezca
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											like mourning.
									","
											comme un deuil.
									","
											a estar de luto.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Sound like one morning I could wake up
									","
											Je pourrais me réveiller un matin
									","
											Que parezca que despertaré una mañana
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											and see my son as a repeat
of last week's story.
									","
											et voir mon fils en boucle
aux informations.
									","
											y veré a mi hijo como la repetición 
de la noticia de la semana pasada.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											Sound like I could wake up and realize
									","
											Je pourrais me réveiller et réaliser
									","
											Que parezca que despertaré y entenderé
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											the death of my daughter
wouldn't even be newsworthy.
									","
											que la mort de ma fille
n'est pas digne des informations.
									","
											que la muerte de mi hija ni siquiera
será de interés periodístico.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											So you can't tell me that Sandra Bland
is the only Black woman
									","
											Vous ne pouvez pas me dire
que Sandra Bland est la seule femme noire
									","
											No pueden decirme que Sandra Bland 
es la única mujer negra
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											whose violence deserves
more than our silence.
									","
											dont la violence mérite
plus que notre silence.
									","
											cuya violencia merece más 
que nuestro silencio.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											What about our other
dark-skinned daughters in distress
									","
											Qu'en est-il de nos autres sœurs
à peau foncée en détresse
									","
											¿Qué hay de nuestras hijas 
de piel oscura en peligro
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											whose deaths we have yet to remember?
									","
											dont nous devons encore
honorer la mort ?
									","
											cuyas muertes aún nos quedan por recordar?
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											What about our children
									","
											Et de nos enfants
									","
											¿Qué hay de nuestros hijos
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											whose lives don't fit neatly
between the lives of your genders?
									","
											dont les vies ne tiennent pas
entre les limites de vos genres ?
									","
											cuyas vidas no encajan bien en las
vidas de los géneros determinados?
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											See, apparently,
nothing is a great protector
									","
											Apparemment, rien ne vous protège vraiment
									","
											Al parecer, nada te protege realmente
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											if you come out of a body
that looks like this.
									","
											si vous venez dans un corps
qui ressemble à ceci.
									","
											si vienes desde un cuerpo que luce así.
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
											See, there is something
about being Black in America
									","
											Il y a quelque chose
quand on est noire en Amérique
									","
											Verán, existe algo acerca 
de ser negro en Estados Unidos
									",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
"
","
","
",Black life at the intersection of birth and death,"Mwende ""FreeQuency"" Katwiwa",7:49,"activism,art,humanity,personal growth,identity,performance art,poetry,race,performance,society,writing,social change,spoken word,women"
