en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											From mythology to science fiction,
											human versus machine
											has been often portrayed
as a matter of life and death.
											John Henry,
											called the steel-driving man
											in the 19th century
African American folk legend,
											was pitted in a race
											against a steam-powered hammer
											bashing a tunnel through mountain rock.
											John Henry's legend
is a part of a long historical narrative
											pitting humanity versus technology.
											And this competitive rhetoric
is standard now.
											We are in a race against the machines,
											in a fight or even in a war.
											Jobs are being killed off.
											People are being replaced
as if they had vanished from the Earth.
											It's enough to think that the movies
like ""The Terminator"" or ""The Matrix""
											are nonfiction.
									","
											De la mythologie à la science-fiction,
											l'affrontement de l'humain
et de la machine
											a souvent été vu comme
une question de vie ou de mort.
											John Henry,
											qu'on appelle le pousseur d'acier
											dans la légende folklorique
afro-américaine du XIXème siècle,
											s'est mesuré, pour un pari,
											à un marteau à vapeur
											pour creuser
un tunnel dans la roche.
											La légende de John Henry appartient
à un corps plus large de récits
											qui oppose l'humanité à la technologie.
											Cette rhétorique de la compétition
est monnaie courante.
											Nous faisons la course
contre les machines
											ou nous menons un combat
ou même une guerre.
											Des emplois disparaissent.
											Des gens sont remplacés comme
s'ils n'avaient jamais existé.
											Il y a de quoi penser que des films comme
« Terminator » ou « Matrix »
											sont du documentaire.
									","
											De la mitología a la ciencia ficción,
											el humano contra la máquina
											se ha retratado a menudo como
una cuestión de vida o muerte.
											John Henry,
											llamado el ""martillo de acero""
											en la leyenda popular de EE.UU.
del siglo XIX,
											se enfrentó en una carrera
											contra un ""martillo de vapor""
											perforando un túnel a través 
de la roca en la montaña.
											La leyenda de John Henry es parte
de una larga narrativa histórica
											que enfrenta a la humanidad
contra la tecnología.
											Y esa retórica competitiva
ahora es algo común.
											Estamos en una carrera 
contra las máquinas,
											en una lucha o incluso en una guerra.
											Los trabajos se están acabando.
											Se reemplaza a la gente como si 
hubieran desaparecido de la Tierra.
											Basta pensar que las películas
como ""Terminador"" o ""Matrix"",
											ya no son ficción.
									","
											Mitolojiden bilim kurguya pek çok yerde
											insanın makineyle mücadelesi
											ölüm kalım savaşı olarak resmedilir.
											John Henry,
											yani 19. yüzyıldaki Afro-Amerikan
											halk efsanesinde adı geçen bir taş delici
											dağdaki kayaları delerken
											buharlı deliciye karşı girdiği yarışta
											delik deşik edilmişti.
											John Henry'nin efsanesi, insanın
makine karşısındaki yenilgisini konu alan
											uzun bir hikâyenin bir parçası yalnızca.
											Bu rekabetçi söylem bugün artık her yerde.
											Makinelere karşı yarıştayız.
											Kavga hatta savaş bile
diyebilirsiniz buna.
											İşler ortadan kalkıyor.
											İnsanların yerini makineler alıyor,
sanki insan kalmamış gibi.
											""Terminatör"" ve ""Matrix""
gibi filmlerin artık gerçek olması
											yeter de artar bile.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											There are very few instances of an arena
											where the human body and mind
can compete on equal terms
											with a computer or a robot.
											Actually, I wish there were a few more.
											Instead,
											it was my blessing and my curse
											to literally become the proverbial man
											in the man versus machine competition
											that everybody is still talking about.
											In the most famous human-machine
competition since John Henry,
											I played two matches
											against the IBM supercomputer, Deep Blue.
											Nobody remembers
that I won the first match —
									","
											Il y a très peu d'exemples de domaines
											où le corps et l'esprit humain
peuvent être à égalité
											avec un ordinateur ou un robot.
											J'aimerais en fait qu'il y en ait plus.
											Au lieu de ça,
											ça a été une bénédiction
et une malédiction pour moi
											de devenir précisément ce fameux homme
											dans cette compétition entre l'homme
et la machine
											dont tout le monde parle encore.
											Lors de l'affrontement homme-machine
le plus célèbre depuis John Henry,
											j'ai joué deux séries de parties
											contre le superordinateur d'IBM Deep Blue.
											On ne se souvient jamais
que j'ai gagné la première...
									","
											Hay muy pocas áreas
											en las que el cuerpo humano y la mente 
puedan competir de igual a igual
											con una computadora o un robot.
											En realidad, me gustaría 
que hubiera unas cuantas más.
											En cambio,
											fue tanto mi bendición 
como mi maldición
											literalmente convertirme 
en el hombre proverbial,
											en la lucha del hombre contra la máquina,
											de la que todavía hoy se sigue hablando.
											En el combate hombre-máquina 
más famoso desde la época de John Henry,
											jugué dos partidas
											contra Deep Blue, 
la supercomputadora de IBM.
											Nadie recuerda que yo gané 
la primer partida...
									","
											İnsan beyninin veya bedeninin
											bir bilgisayarla veya robotla
eşit şartlarda kapışacağı
											çok az alan kaldı.
											Aslında, keşke bu kadar az olmasaydı.
											Ama aksine,
											bugün hâlâ konuşulan
											makineyle insanın mücadelesinde
											kelimenin tam anlamıyla efsaneleşmek
											benim hem şansım, hem de lanetimdi.
											John Henry'den sonraki en ünlü
insan-makine kapışmasında
											iki maç yaptım.
											İkisi de IBM süper bilgisayarı
Deep Blue'ya karşıydı.
											Hiç kimse ilk maçı kazandığımı hatırlamaz.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											In Philadelphia, before losing the rematch
the following year in New York.
											But I guess that's fair.
											There is no day in history,
special calendar entry
											for all the people
who failed to climb Mt. Everest
											before Sir Edmund Hillary
and Tenzing Norgay
											made it to the top.
											And in 1997, I was still
the world champion
											when chess computers finally came of age.
											I was Mt. Everest,
											and Deep Blue reached the summit.
											I should say of course,
not that Deep Blue did it,
											but its human creators —
											Anantharaman, Campbell, Hoane, Hsu.
											Hats off to them.
											As always, machine's triumph
was a human triumph,
											something we tend to forget when humans
are surpassed by our own creations.
									","
											à Philadelphie, avant de perdre
la revanche en 1997 à New York.
											Mais bon, ce n'est que justice.
											Il n'y a pas de date anniversaire,
de jour spécial au calendrier
											pour tous les gens qui n'ont pas réussi
à escalader l'Everest
											avant que Sir Edmund Hillary
et Tenzing Norgay
											ne parviennent au sommet.
											Et en 1997, j'étais toujours
champion du monde
											quand les ordinateurs d'échecs
sont enfin arrivés à maturité.
											Le mont Everest, c'était moi,
											et Deep Blue a atteint le sommet.
											Bien sûr, je ferais mieux de dire,
non pas que Deep Blue a fait ça,
											mais ses créateurs humains :
											Anantharaman, Campbell, Hoane, Hsu.
											Je leur tire mon chapeau.
											Comme toujours, le triomphe des machines
fut le triomphe des hommes.
											Nous sommes enclins à l'oublier quand les
humains sont surpassés par leur création.
									","
											en Filadelfia, antes de perder la revancha
al año siguiente, en Nueva York.
											Pero supongo que eso es justo.
											No hay día en la historia,
un día especial en el calendario,
											para cada persona que no llegó 
a la cima del Everest
											antes de que llegaran
											Sir Edmund Hillary y Tenzing Norgay.
											Y en 1997, yo todavía 
era el campeón del mundo
											cuando las computadoras de ajedrez 
llegaron finalmente a la mayoría de edad.
											Yo era el Everest,
											y Deep Blue llegó a la cima.
											Debo decir, por supuesto,
que no lo hizo Deep Blue,
											sino sus creadores humanos...
											Anantharaman, Campbell, Hoane, Hsu.
											Me quito el sombrero ante ellos.
											Como siempre, el triunfo de la máquina
fue un triunfo humano,
											algo que solemos olvidar si las máquinas 
superan a los humanos.
									","
											Bu Philadelphia'daydı; sonraki sene
New York'ta ikinci maçı kaybetmeden önce.
											Bu gayet adil, tabii.
											Everest Dağı'na tırmanmayı
deneyip de başaramayanların adı
											tarihe yazılmadı, ta ki Sir Edmund Hillary

											ve Tenzing Norgay tepeye ulaşıp
											tarih yazana dek.
											1977 yılında ben hâlâ dünya şampiyonuydum,
											bilgisayarlarsa rüştünü yeni ispatlamıştı.
											Everest Dağı bendim
											ve Deep Blue zirveye ulaşmıştı.
											Aslına bakarsanız, bunu yapan
Deep Blue değildi tabii ki,
											onun insan yaratıcılarıydı bunu başaran,
											Anantharaman, Campbell, Hoane ve Hsu.
											Onlara şapka çıkarıyorum.
											Her zaman olduğu gibi, makinanın
zaferi aslında insanın zaferiydi.
											İnsanlar kendi yaratımları tarafından
geçildiğinde bunu unutuyoruz genellikle.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											Deep Blue was victorious,
											but was it intelligent?
											No, no it wasn't,
											at least not in the way Alan Turing
and other founders of computer science
											had hoped.
											It turned out that chess
could be crunched by brute force,
											once hardware got fast enough
											and algorithms got smart enough.
											Although by the definition of the output,
											grandmaster-level chess,
											Deep Blue was intelligent.
											But even at the incredible speed,
											200 million positions per second,
											Deep Blue's method
											provided little of the dreamed-of insight
into the mysteries of human intelligence.
									","
											Deep Blue a remporté la victoire,
											mais était-il intelligent ?
											Non, il ne l'était pas,
											du moins pas de la façon dont Alan Turing
et d'autres fondateurs de l'informatique
											l'avaient espéré.
											Il s'est avéré que les échecs pouvaient
être dominés par de la force brute,
											une fois que le matériel informatique
est devenu assez rapide
											et que les algorithmes sont devenus
assez malins.
											Cependant, si l'on s'en tient
à ce qu'il produisait,
											du jeu d'échecs de niveau grand maître,
											Deep Blue était intelligent.
											Mais même à cette vitesse incroyable
											de 200 millions de positions par seconde,
											la méthode de Deep Blue
											ne permettait pas de percer le mystère de
l'intelligence humaine comme on en rêve.
									","
											Deep Blue tuvo la victoria,
											pero ¿era inteligente?
											No, no lo era,
											al menos no como esperaban 
Alan Turing y otros fundadores
											de la informática.
											Resultó que al ajedrez 
se le podía ganar por fuerza bruta,
											con un hardware suficientemente rápido
											y algoritmos suficientemente inteligentes.
											Aunque al ver el resultado que produjo,
											un ajedrez de nivel de gran maestro,
											Deep Blue era inteligente.
											Pero incluso con esa velocidad increíble,
											200 millones de posiciones por segundo,
											el método de Deep Blue
											no permitió penetrar el misterio de
la inteligencia humana como soñamos.
									","
											Deep Blue galip gelmişti.
											Zeki miydi peki?
											Hayır, değildi.
											Alan Turing ve bilgisayar biliminin
diğer kurucularının umduğu şekilde
											değildi en azından.
											Görüldü ki donanım
yeterli hıza ulaştığında
											ve algoritmaların zekâsı keskinleştiğinde
											kaba kuvvet satrancı ezip geçebiliyordu.
											Oysa elde edilen sonuca bakıldığında
											büyük usta seviyesindeki
satranç oyunlarında
											Deep Blue zekiydi.
											Ama dakikada 200 milyon
hamle hesaplayabilen
											inanılmaz hızına rağmen
											Deep Blue'nun yöntemi
											insan zekâsının merak edilen gizemlerini
kavramamıza pek yardımcı olamadı.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											Soon,
											machines will be taxi drivers
											and doctors and professors,
											but will they be ""intelligent?""
											I would rather leave these definitions
											to the philosophers and to the dictionary.
											What really matters is how we humans
											feel about living and working
with these machines.
									","
											Bientôt,
											des machines seront chauffeurs de taxi,
											médecins et professeurs,
											mais seront-elles pour autant
« intelligentes » ?
											Je m'en remettrai pour ces définitions
											aux philosophes et au dictionnaire.
											Ce qui importe vraiment c'est ce que nous,
les humains,
											nous ressentons à vivre et à travailler
avec ces machines.
									","
											Pronto,
											las máquinas serán taxistas,
											médicos y profesores,
											pero ¿serán ""inteligentes""?
											Dejaría estas definiciones
											a los filósofos y al diccionario.
											Lo que realmente importa 
es cómo, como humanos,
											nos sentimos al vivir y trabajar 
con estas máquinas.
									","
											Pek yakında,
											makineler taksi şoförü,
											doktor ve profesör olacaklar.
											""Zeki"" olacaklar mı peki?
											Bu tanımlamaları filozoflara
											veya sözlüklere bırakmayı tercih ederim.
											Asıl önemli olan soru şu,
											biz insanlar bu makinelerle yaşama
ve çalışma konusunda ne hissediyoruz?
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											When I first met Deep Blue
in 1996 in February,
											I had been the world champion
for more than 10 years,
											and I had played 182
world championship games
											and hundreds of games against
other top players in other competitions.
											I knew what to expect from my opponents
											and what to expect from myself.
											I was used to measure their moves
											and to gauge their emotional state
											by watching their body language
and looking into their eyes.
									","
											Quand j'ai rencontré Deep Blue
pour la première fois en février 1996,
											cela faisait plus de dix ans que j'étais
champion du monde
											et j'avais disputé 182 parties
de championnat du monde
											et des centaines contre des joueurs
de haut niveau dans d'autres compétitions.
											Je savais à quoi m'attendre de la part
de mes adversaires
											et de moi-même.
											J'avais l'habitude de mesurer leurs coups
											et d'évaluer leur état emotionnel
											en observant leur gestuelle et
en les regardant dans les yeux.
									","
											Cuando conocí a Deep Blue 
en febrero de 1996,
											ya había sido campeón mundial 
durante más de 10 años,
											y había jugado 182 partidas
de campeonatos del mundo
											y cientos de partidas contra otros 
jugadores de alto nivel en otros torneos.
											Sabía qué esperar de mis oponentes
											y qué esperar de mí mismo.
											Estaba acostumbrado 
a medir sus movimientos
											y su estado emocional,
											a ver su lenguaje corporal
y a mirarlos a los ojos.
									","
											Deep Blue ile 1996 yılının
Şubat ayında tanıştım.
											O sırada 10 yıldan fazladır
dünya şampiyonuydum.
											182 dünya şampiyonluğu maçı oynamıştım.
											Farklı müsabakalarda dünyanın en iyi
oyuncularıyla yüzlerce maç yapmıştım.
											Hem rakiplerimden, hem de kendimden
											ne bekleyeceğimi biliyordum.
											Beden dillerini gözlemleyerek
ve gözlerine bakarak
											hamlelerini kafamda ölçmeye
											ya da ruh hallerini
hesaba katmaya alışkındım.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											And then I sat across
the chessboard from Deep Blue.
											I immediately sensed something new,
											something unsettling.
											You might experience a similar feeling
											the first time you ride
in a driverless car
											or the first time your new computer
manager issues an order at work.
											But when I sat at that first game,
											I couldn't be sure
											what is this thing capable of.
											Technology can advance in leaps,
and IBM had invested heavily.
											I lost that game.
											And I couldn't help wondering,
											might it be invincible?
											Was my beloved game of chess over?
											These were human doubts, human fears,
											and the only thing I knew for sure
											was that my opponent Deep Blue
had no such worries at all.
									","
											Et puis, me voilà assis de l'autre côté de
l'échiquier, face à Deep Blue.
											J'ai tout de suite ressenti
quelque chose de nouveau,
											de déstabilisant.
											Vous pourriez avoir la même sensation
											la première fois que vous prenez
une voiture sans conducteur
											ou la première fois que votre nouveau
chef-ordinateur vous donne un ordre.
											Mais quand je me suis assis pour jouer
cette première partie,
											je ne pouvais pas être sûr
											de ce dont cette chose était capable.
											La technologie avance à pas de géant et
IBM avait beaucoup investi.
											J'ai perdu cette partie.
											Et je ne pouvais m'empêcher de penser
											« peut-il être invincible ? »
											Était-ce la fin de ce jeu d'échecs
que j'aimais tant ?
											C'étaient là des inquiétudes et des peurs
toutes humaines,
											et la seule chose dont j'étais sûr,
											c'était que Deep Blue
n'avait pas de tels émois.
									","
											Y luego me senté frente al tablero
de ajedrez de Deep Blue.
											De inmediato sentí algo nuevo,
											algo inquietante.
											Puede que sientan algo similar
											la primera vez que suban
a un auto sin conductor,
											o la primera vez que un gerente de TI
emita una orden en el trabajo.
											Pero en esa primera partida,
											no podía estar seguro
											de qué era capaz esta cosa.
											La tecnología avanza de a saltos,
e IBM había invertido mucho.
											Perdí esa partida.
											Y no pude evitar preguntarme,
											¿será invencible?
											¿Mi amado ajedrez llegó a su fin?
											Estas eran dudas humanas, temores humanos,
											y lo único que sabía con certeza
											era que mi oponente Deep Blue 
no tenía esas preocupaciones.
									","
											Sonra Deep Blue'nun karşısında
satranç tahtasının başına geçtim.
											Daha o anda yeni bir şey sezdim,
											beni huzursuz eden bir şey.
											Buna benzer bir şeyi
											ilk kez şoförü olmayan
bir arabaya bindiğinizde
											veya yeni bilgisayar müdürünüz
size görev verdiğinde hissedebilirsiniz.
											Ama o ilk oyuna başladığımda
											o şeyin kapasitesinden
											pek emin olamadım.
											Teknoloji çok çabuk gelişebilir,
IBM ise dev bir yatırım yapmıştı.
											O seti kaybettim.
											Sonra elimde olmadan merak ettim,
											bu şey yenilmez olabilir miydi?
											Çok sevdiğim satrancın sonu muydu bu?
											Bunlar insani endişeler, insani korkulardı
											ve emin olduğum bir şey vardı.
											O da rakibim Deep Blue'nun
böyle kaygıları olmadığıydı.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
											I fought back
											after this devastating blow
											to win the first match,
											but the writing was on the wall.
											I eventually lost to the machine
											but I didn't suffer the fate of John Henry
											who won but died
with his hammer in his hand.
											[John Henry Died with a Hammer in His Hand
Palmer C. Hayden]
											[The Museum of African
American Art, Los Angeles]
											It turned out that the world of chess
											still wanted to have
a human chess champion.
											And even today,
											when a free chess app
on the latest mobile phone
											is stronger than Deep Blue,
											people are still playing chess,
											even more than ever before.
											Doomsayers predicted
that nobody would touch the game
											that could be conquered by the machine,
											and they were wrong, proven wrong,
											but doomsaying has always been
a popular pastime
											when it comes to technology.
									","
											Je me suis battu
											après ce coup dur
											pour gagner la première série
											mais les dés étaient jetés.
											J'ai finalement perdu contre la machine
											mais je n'ai pas souffert le même sort
que John Henry
											qui gagna mais mourut
le marteau à la main.
											En fait, le monde des échecs
											voulait toujours avoir un champion humain.
											Et aujourd'hui encore,
											quand une application gratuite
de jeu d'échecs pour portable dernier cri
											est plus performante que Deep Blue,
											les gens jouent toujours aux échecs,
											et même plus qu'avant.
											Les alarmistes avaient prédit que
tout le monde déserterait ce jeu
											qui pouvait être conquis par les machines,
											et ils ont eu tort,
on le voit bien,
											mais jouer les alarmistes est
un passe-temps populaire
											en matière de technologie.
									","
											Batallé
											tras ese golpe devastador
											para ganar la primera partida,
											pero la suerte estaba echada.
											Al final perdí contra la máquina
											pero no corrí la suerte de John Henry
											que ganó, pero murió 
con el martillo en la mano.
											Resultó que el mundo del ajedrez
											todavía quería tener un campeón humano.
											E incluso hoy,
											cuando una aplicación gratuita 
de ajedrez en el último móvil
											es más potente que Deep Blue,
											las personas siguen jugando ajedrez,
											incluso más que antes.
											Los alarmistas predijeron que
todos abandonarían el juego,
											que podría ser conquistado 
por las máquinas,
											y estaban equivocados,
se puede ver claramente,
											pero el alarmismo siempre ha sido
un pasatiempo popular
											en materia de tecnología.
									","
											Bu yıkıcı darbenin ardından
											ilk maçı kazanmak için
											savaştım.
											Ama alnımıza yazılmıştı bir kere.
											Eninde sonunda makineye yenildim.
											Ama kazandıktan sonra 
elinde çekiciyle ölen
											John Henry ile aynı kadere sahip değildim.
											O gün gösterdi ki
											satranç dünyasının gönlü hâlâ
insan şampiyondan yanaydı.
											Bugün bile,
											son model cep telefonunun içindeki
ücretsiz satranç uygulaması dahi
											Deep Blue'dan daha güçlüyken

											insanlar hâlâ satranç oynuyor,
											hem de eskisinden de fazla.
											Felaket tellalları, makinenin
egemenliğine giren bir oyuna
											bir daha kimsenin elini
sürmeyeceğini söyledi.
											Ama yanılıyorlardı, haksız çıktılar.
											Konu teknoloji olduğunda,
felaket tellallığı
											hep çok popüler olmuştur.
									",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
"
","
","
","
",Don't fear intelligent machines. Work with them,Garry Kasparov,15:20,"algorithm,computers,data,future,intelligence,innovation,potential,robots,social change,technology,AI"
