en,tr,title,speaker,duration,tags
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											OK, but, what makes it so mind-blowing?
									","
											Tamam da, onu bu kadar inanılmaz
yapan ne ?
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											You maybe notice this scale bar,
and it's 100 microns for the tower bridge
											and 20 microns for the fat man.
											For comparison, the diameter
of a human hair is around 50 microns.
											So these objects are like
a dust particle or even smaller,
											so you can hardly see them.
											What you can also do
and what we are also working on
											is improving the system,
improving the resins,
											the material we use for catching
a worm or something else.
											Inside the resin, we move the laser
through the resin, it gets polymerized,
											and we catch a living animal,
											here, a special worm.
											What we're trying to do,
or what the next step would be,
											is to make biocompatible polymers
and maybe to write some things
											inside your body
or inside the body of a worm,
											or to attach cells
to our structures, and so on.
									","
											Belki de şu skala barına bir bakmalısınız,
Tower Bridge için bu 100 mikron
											ve bu şişman adam için 20 mikron.
											Bir karşılaştırma yapabilmeniz için,
insan saçı 50 mikron civarı.
											Yani, bu nesneler bir toz parçacığı kadar,
hatta daha da küçük bile,
											bunu görmek oldukça zor.
											Ne yapabileceğimizi görmeniz adına,
üzerinde çalıştığımız şey,
											sistemi geliştiyor,
reçineyi geliştiriyor,
											kullandığımız malzeme üzerinde bir solucan
yakalıyoruz ya da artık neyse işte.
											Reçinenin içinde, reçine boyunca lazeri
haraket ettiriyoruz, polimerize şekilde
											ve canlı bir hayvan yakalıyoruz,
											burada, özel bir solucan.
											Yapmaya çalıştığımız şey ya da
bir sonraki adımımız
											biouyumlu polimerleri yapmak
belki böylece
											insan vücuduna ya da bir solucan
gövdesine bir şeyler yazabiliriz
											ya da biyolojik yapılara hücreler
ekleyebiliriz, daha bir çok şey...
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											But, OK, that's my normal working field.
											Today I want to tell the story
behind the microprinter.
											What was my motivation?
											Well, everything started
on Monday morning, 6:30.
											OK, that's a lie. Maybe it was 10 o'clock.
									","
											Tamamdır, bu benim standart çalışma saham.
											Ancak bugün, size mikroyazıcının arkasında
yatan hikâyeyi anlatacağım.
											Motivasyonum neydi?
											Evet, her şey Pazartesi sabahı, 
6:30'da başladı.
											Tamam, tamam belkide 10 falandı saat.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											I went to my laser lab, which is located
near Karlsplatz, in Freihaus,
											at the Vienna University of Technology.
											I went in, and I saw
that this laser system was broken,
											and I tried to fix it.
											It took me half a day, several hours.
											Then I noticed, OK, there is a major
issue with the pump source.
											I cannot fix that myself; we have to call
the service technician.
											And from that point on,
I noticed I had time to think.
											So I thought, ""What to do now?
Maybe start to write my PhD thesis.""
									","
											Karlsplatz, Freihaus yakınlarındaki
lazer laboratuvarıma gittim,
											burası Vienna Teknoloji 
Üniversitesi'nde bir yer.
											Gittiğimde, bu lazer sisteminin bozuk
olduğunu gördüm
											ve tamir etmeyi denedim.
											Yarım günümü aldıktan sonra,
											asıl sorunun pompa kaynağında 
olduğunu anladım.
											Tek başıma bunu çözemezdim, servis
elemanını aramamız gerekiyordu.
											Bu saatten sonra, düşünmek için
yeteri kadar zamanım vardı.
											Ne yapamam gerektiğini düşündüm.Belki de
doktora tezimi yazmaya başlamalıydım.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											No, no, not a good idea at all.
											So I started thinking, maybe
write a scientific paper.
											Not a good idea at all.
											And then, on Saturday,
after a week of thinking,
											I came up with the idea
											to build the smallest
3-D microprinter in the world.
									","
											Yok, tamamiyle berbat bir fikir.
											Düşünmeye devam ettim, belki bir bilimsel
makale yazabilirdim.
											Bu da kötü bir fikirdi.
											Daha sonrasında, Cumartesi günü,
bir hafta düşündükten sonra,
											yeni bir fikirle çıkageldim;
											dünyanın en küçük 3D mikroyazıcısını
yapma fikri.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											Or, the smallest 3-D printer in the world.
									","
											Ya da, dünyanın en küçük 3D yazıcısını.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Applause)
									","
											(Alkış)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											So I called my professor
and told him about it.
									","
											Profesörümü arayıp, ona durumu
anlattım.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											""Hey, let's build the thing!
I have time. Is it OK?""
									","
											""Bolca vaktim var, hadi bir şeyler
yapalım, olur mu?""
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											""Go ahead, build it.""
									","
											""Hadi yapalım.""
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											And so I went to the university,
and from that point on,
											I just put everything out of my brain
inside the computer
											to make this CAD construction
of the whole thing.
											And after a few months,
we had the first test run with the system.
											It worked brilliantly
from the first test on,
											and it had the same resolution
as systems which cost 60,000 euros,
											and we only spent 1,500 euros
for the system,
											not including my salary,
											but that wouldn't add so much on its own.
									","
											Bu konuşmadan sonra doğrudan,
üniversiteye gittim,
											Kafamdaki her şeyi bilgisayara aktardım,
											-ki böylece her şeyin CAD mimarisini
yapabilirdim.
											Bundan birkaç ay sonra,
sistemin ilk testini yaptık.
											İlk teste göre gayet başarılıydı.
											60,000 euro değerindeki sistemlerle
aynı sonuçları aldık.
											Ve bu sistem için bizim harcadığımız para 
sadece 1,500 euroydu.
											Benim maaşım buna dahil değil,
											-ki dahil olsaydı da pek farketmezdi.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											OK, how does this work?
									","
											Peki, nasıl çalışıyor bu?
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											I brought you a video
											where you can see how you can put
in your three-dimensional file.
											This video was produced
by a friend of mine, Junior Veloso.
											And you can see, you have
a set stage which moves up.
											And under the set stage,
there is a liquid,
											which gets solidified by the light.
											And slice by slice, you create the model,
											so you really pull it out of the liquid.
											And it just depends
on how big your model is.
											Maybe you have 100 slices,
1,000 or 10,000 slices.
											So that's how it works.
											Of course, this is a much bigger machine
than the microprinter,
											but it uses more or less
the same principles,
											so that's what I want to show you.
											At the end, this head, this alien head,
											is attached to the building platform,
											and when the process is done,
you just simply have to break the head
											from the support structure you need,
											and then everything is ready.
											So.
									","
											Sizin için bir video getirdim,
											burada, üç boyutlu dosyanızı nasıl 
programa dahil ettiğimizi göreceksiniz.
											Bu video arkadaşım Junior Veloso,
tarafından hazırlandı.
											Burada zeminden,
yukarı doğru bir hareket görüyorsunuz.
											Zeminin altında bir sıvı var,
											ışık aldığında katılaşabilen bir sıvı.
											Ve modelimizi katman-katman yaratıyoruz,
											ve modeli sıvının dışına doğru
çıkarıyoruz.
											Modelin büyüklüğüne bağlı olarak,
											100, belki 1,000 ya da 10,000 katmandan 
oluşabilir model.
											İşte böyle çalışıyor.
											Pek tabii, bu mikroyazıcıdan 
çok daha büyük bir makine
											fakat, hemen hemen aynı 
prensiplere göre çalışıyorlar,
											bu nedenle, bunu göstermeyi uygun buldum.
											Ve nihayet, bir kafa, bir uzaylı kafası,
											tasarım platformunun 
üzerinde duran şey bu.
											Bu işlem bittiğinde, kolayca, kafayı
koparmanız gerekiyor,
											bu ihtiyaç duyduğumuz yardımcı yapıdan
											her şey hazır olduğunda koparıyoruz.
											Evet.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											OK, but what does
the microprinter look like?
											Well, maybe some of you
have already seen this picture.
											I also brought it to you in person,
so I want to kindly introduce you
											to the 3-D microprinter,
which looks like this.
											So it's very small,
it's really a desktop version.
											It's a really affordable system.
											And we are really proud of it,
actually, and —
									","
											Peki, mikroyazıcı tam olarak 
nasıl bir şey?
											Evet, belki bir kısmınız daha önce
bu fotoğrafı görmüştür.
											Aslında yanımda sizin için getirdim
ve size bu 3D yazıcıyı
											göstermek istiyorum.
İşte böyle bir şey.
											Oldukça küçük,
tam bir masaüstü versiyon.
											Fiyatı da gerçekten uygun.
											Ve biz bununla gerçekten 
gurur duyuyoruz, yani—
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											And you have this tiny little system;
there are bigger ones.
											What can you do
with a cheap, affordable system?
											For example, you all know
these hearing aids?
											They have to be produced
individually for each person,
											so this is a perfect example
											for using this technology
to create the shell for a hearing aid.
											Normally, you go to the store,
they scan your ear,
											they send the data
to Germany via email, and —
									","
											Elimizde bir küçük, bir tane de
büyük bir sistem var.
											Ucuz bir sistemle ne yapabilirsiniz ki?
											Eminim, hepiniz şu işitme cihazlarını
duymuşsunuzdur.
											İnsanların için özel olarak 
üretilmeleri gerekiyor,
											tam da bu yüzden mükemmel bir örnek
											bu teknolojiyi kullanarak, işitme cihazı
için bir koruma kabı yapılabilir.
											Normalde, bir mağazaya gidip
kulağınızı tarattırıyorsunuz.
											Almanya'ya bilgileri e-posta ile
yolluyorlar, ve —
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											and then they print it out with a —
									","
											Ve sonrasında ona göre bir şey —
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Applause)
									","
											(Alkış)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											Thank you.
									","
											Teşekkürler.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Applause)
									","
											(Alkış)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											Then they print it out with a big machine,
											and then, when it's ready
to send back to Vienna
											or wherever you are —
											via post —
											then they put in the electronics.
									","
											Tabii, büyük bir makinede basıyorlar bunu
											ve bu yüzden, hazır olduğunda Viyana'ya
geri yolluyorlar,
											ya da işte neredeyseniz —
											postayla —
											Elektronik sistemi de içinde oluyor.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											When you have a microprinter
in your store,
											you can go to the store,
											they scan your ear,
											they just press ""Print,""
											the 3-D model gets sliced,
											and you can go for a coffee,
											you can go to the university,
whatever you want,
											and instead of five days, you can have
your ear shell or your hearing aid
											in just one day.
											And that is an example
of how these tiny little machines
											or other cheap 3-D printers
could change our everyday lives.
									","
											Eğer, sizin bir mikroyazıcınız olsaydı,
											mağazaya giderdiniz,
											kulağınızı tararlardı
											ve ""Yazdır"" tuşuna basarlardı,
											3D modeliniz oluşturulurken,
											siz de kahve içmeye giderdiniz,
											ya da üniversiteye, gitmek istediğiniz
yer neresiyse,
											beş gün beklemek yerine, işitme cihazınızı
ve kabını, bir gün içinde
											kullanmaya başlamış olurdunuz.
											Mini minnacık makinelerin hayatınızı
nasıl değiştirdiğine ve diğer ucuz 3D —
											yazıcıların gündelik yaşamlarımıza nasıl
etki ettiğine dair bir örnekti bu.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											So thank you very much,
											and start printing whatever
you want, whatever you need.
									","
											Pekâlâ, çok teşekkürler
											ve ne istiyorsanız ve ne ye ihtiyacınız
varsa yazdırmaya başlayın bir an önce.
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
											(Applause)
									","
											(Alkış)
									",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
"
","
",The world's smallest 3D printer,Klaus Stadlmann,8:28,"TEDx,design,engineering,industrial design,technology"
