en,es,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											When a movement includes in its discourse
											language around gender equality,
											it increases dramatically
the chances it will adopt nonviolence,
											and thus, the likelihood it will succeed.
									","
											Cuando un movimiento 
incluye en su discurso
											un lenguaje de igualdad de género,
											aumenta drásticamente la posibilidad 
de que adopte la no violencia,
											y por lo tanto, la probabilidad de éxito.
									","
											Quand un mouvement
inclut dans son discours
											un langage sur l'égalité des sexes,
											cela augmente considérablement
ses chances d'adopter la non-violence
											et donc la probabilité de succès.
									","
											Schließt eine Bewegung Gleichberechtigung 
in ihren öffentlichen Diskurs ein,
											ist es viel wahrscheinlicher,
dass sie auf Gewalt verzichten
											und dementsprechend Erfolg haben wird.
									","
											Bir hareket, cinsiyet eşitliği
											etrafında bir söyleme sahipse

											şiddeti reddetme ihtimali 
ve dolayısıyla başarıya ulaşma şansı,
											önemli ölçüde artar.
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											The research squared up
with my own documentation
											of political organizing
in Israel and Palestine.
											I've noticed that movements which
welcome women into leadership positions,
											such as the one I documented
in a village called Budrus,
											were much more likely
to achieve their goals.
											This village was under a real threat
of being wiped off the map
											when Israel started building
the separation barrier.
											The proposed route would require
											the destruction of this community's
olive groves, their cemeteries
											and would ultimately
enclose the village from all sides.
											Through inspired local leadership,
											they launched a nonviolent resistance
campaign to stop that from happening.
											The odds were massively
stacked against them.
											But they had a secret weapon:
											a 15-year-old girl
											who courageously jumped
in front of a bulldozer
											which was about to uproot
an olive tree, stopping it.
											In that moment, the community
of Budrus realized what was possible
											if they welcomed and encouraged women
to participate in public life.
											And so it was that the women of Budrus
went to the front lines day after day,
											using their creativity and acumen
to overcome multiple obstacles they faced
											in a 10-month unarmed struggle.
											And as you can probably
tell at this point,
											they win at the end.
									","
											La investigación encaja 
con mi propia documentación
											de la organización política 
en Israel y Palestina.
											He visto que los movimientos que acogen 
a las mujeres en posiciones de liderazgo,
											como el que he documentado 
en un pueblo llamado Budrus,
											eran mucho más propensos 
a alcanzar sus objetivos.
											Este pueblo estaba bajo una amenaza real 
de ser borrado del mapa
											cuando Israel inició la construcción
del muro de separación.
											La ruta propuesta requería
											la destrucción de los olivos 
de esta comunidad, sus cementerios
											y, en última instancia, cerrar 
el pueblo desde todos los lados.
											Por un inspirado liderazgo local,
											lanzaron una campaña de resistencia 
no violenta para evitar que eso sucediera.
											Las probabilidades estaban 
masivamente en contra de ellos.
											Pero tenían un arma secreta:
											una niña de 15 años
											que con valor saltó 
delante de una excavadora
											que estaba a punto de arrancar 
un árbol de olivo, deteniéndola.
											En ese momento, la comunidad de Budrus 
se dio cuenta de lo que era posible
											si le daban bienvenida y confianza a las 
mujeres a participar en la vida pública.
											Y así fue que las mujeres de Budrus 
fueron día a día a las líneas del frente,
											usando su creatividad y visión para 
superar los obstáculos que enfrentaron
											en una lucha sin armas de 10 meses.
											Y como seguramente 
se puede decir en este punto,
											ganaron al final.
									","
											Les recherches sont en accord
avec ma propre documentation
											de l'organisation politique
en Israël et en Palestine.
											J'ai remarqué que les mouvements
accueillant des femmes dirigeantes,
											comme celui que j'ai documenté
dans un village appelé Budrus,
											avaient plus de chances
d'atteindre leurs objectifs.
											Ce village était menacé
d'être effacé de la carte
											quand Israël a construit
une barrière de séparation.
											Le chemin proposé nécessitait
											la destruction des oliveraies
et cimetières de la communauté
											et finirait par encercler le village.
											Grâce à un leadership inspiré,
											ils ont lancé une campagne de résistance
non-violente pour empêcher cela.
											C'était très loin d'être gagné d'avance.
											Mais ils avaient une arme secrète :
											une fille de 15 ans
											qui a courageusement sauté
devant un bulldozer
											qui allait déraciner un olivier,
arrêtant le bulldozer.
											A ce moment, la communauté de Budrus
a réalisé ce qui était possible
											s'ils accueillaient et encourageaient
les femmes à participer à la vie publique.
											Et donc les femmes de Budrus ont été
en première ligne, jour après jour,
											utilisant créativité et perspicacité
											pour surmonter les multiples obstacles
leur faisant face
											lors d'une lutte non-armée de 10 mois.
											Comme vous vous en doutez sûrement,
											elles ont fini par gagner.
									","
											Diese Ergebnisse deckten sich
mit meinen eigenen Recherchen
											über politische Zusammenschlüsse
in Israel und Palästina.
											Mir fiel auf, dass Bewegungen,
die Frauen Führungsrollen anvertrauten —
											zum Beispiel die Bewegung,
die ich im Dorf Budrus dokumentierte —
											mit höherer Wahrscheinlichkeit
ihr Ziel erreichten.
											Dieses Dorf wäre um ein Haar
von der Landkarte gefegt worden,
											als Israel mit dem Mauerbau anfing.
											Ihr geplanter Verlauf
											hätte zur Zerstörung der Olivenhaine
und Friedhöfe dieser Gemeinde geführt
											und das Dorf letztendlich
von allen Seiten eingeschlossen.
											Unter inspirierender Führung vor Ort
starteten die Bewohner
											eine friedliche Kampagne,
um das zu verhindern.
											Ihre Erfolgschancen gingen gegen null.
											Doch sie hatten eine Geheimwaffe:
											ein 15-jähriges Mädchen,
											das mutig vor einen Bulldozer sprang
											und ihn davon abhielt,
einen Olivenbaum auszureißen.
											In diesem Moment verstand das Dorf,
was es bewirken konnte,
											wenn es Frauen dazu ermutigte,
am öffentlichen Leben teilzunehmen.
											Und so traten die Frauen von Budrus
Tag für Tag an die Frontlinien
											und überwanden mit Kreativität
und Scharfsinn unzählige Hindernisse
											während ihres 10-monatigen
gewaltfreien Protests.
											Und wie Sie sich bereits ausmalen können,
gewinnen sie letztendlich.
									","
											Araştırma benim
İsrail ve Filistinde yaptığım
											politik oluşum belgelerimle uyuşuyor.
											Gördüm ki; kadınları liderlik konumuna 
getirmeye sıcak bakan hareketlerin,
											Budrus köyünde belgelediğim gibi,
											hedeflerine ulaşma şansları
daha yüksek.
											İsrail, ayırma duvarına başladığında,
											bu köy haritadan silinme tehlikesiyle 
karşı karşıyaydı.
											Önerilen plan, köyün zeytinliklerini

											ve mezarlıkları yok etmeyi gerektiriyordu,
											en sonunda köyün etrafı 
tamamen kapanacaktı.
											Yerel liderlikten ilham alarak,
											şiddet içermeyen bir kampanya ile
bunu durdurmak istediler.
											Başarma ihtimalleri son derece düşüktü.
											Ama gizli bir silahları vardı:
											15 yaşındaki bir kız,
											cesaretle dozerin önüne atladı,
											dozer bir zeytin ağacını sökmek üzereyken
onu durdurdu.
											O anda Budrus köylüleri,
eğer cesur bir kadının toplum hayatında
											rol almasına izin verirlerse,
ne başaracaklarını anladılar.
											Ertesi gün manşetlerde olan şey,
Budruslu kadınlardı.
											10 aylık silahsız bir mücadele ile
sezgi ve yaratıcılıklarını kullanarak,
											karşılarına çıkan engelleri aştılar
											ve tahmin edebileceğiniz gibi,
											sonunda kazandılar.
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											The separation barrier
was changed completely
											to the internationally
recognized green line,
											and the women of Budrus
came to be known across the West Bank
											for their indomitable energy.
									","
											La barrera de separación 
se cambió por completo
											a la línea verde 
reconocida internacionalmente,
											y las mujeres de Budrus llegaron a ser 
conocidas por toda Cisjordania
											por su energía indomable.
									","
											La barrière de séparation
a été entièrement transformée
											en la ligne verte
internationalement reconnue
											et les femmes de Budrus
sont devenues connues
											dans toute la Cisjordanie
											pour leur énergie indomptable.
									","
											Der Verlauf der Mauer
wurde komplett überarbeitet
											und an die international anerkannte
grüne Linie angepasst,
											und die Frauen von Budrus
wurden auf der ganzen Westbank
											für ihren unbeugsamen Willen bekannt.
									","
											Ayırma duvarı tamamen değişti,
											uluslararası kabul gören yeşil hata döndü
											ve Butruslu Kadınlar
bütün Batı Şeriada yılmaz enerjileriyle
											tanındılar.
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Beifall)
									","
											(Alkışlar)
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									","
											Danke.
									","
											Teşekkürler.
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
											I want to pause for a second,
which you helped me do,
											because I do want to tackle
two very serious misunderstandings
											that could happen at this point.
											The first one is that I don't believe
											women are inherently or essentially
more peaceful than men.
											But I do believe that in today's world,
											women experience power differently.
											Having had to navigate
being in the less powerful position
											in multiple aspects of their lives,
											women are often more adept
											at how to surreptitiously
pressure for change
											against large, powerful actors.
											The term ""manipulative,"" often charged
against women in a derogatory way,
											reflects a reality in which women
have often had to find ways
											other than direct confrontation
to achieve their goals.
											And finding alternatives
to direct confrontation
											is at the core of nonviolent resistance.
									","
											Quiero parar un segundo, 
si me permiten,
											porque quiero abordar 
dos malentendidos muy graves
											que podrían darse en este punto.
											El primero de ellos es que 
no creo que las mujeres
											sean intrínseca o esencialmente 
más pacíficas que los hombres.
											Pero sí creo que en el mundo actual,
											las mujeres experimentan 
el poder de manera diferente.
											Después de tener que navegar 
en la posición menos poderosa
											en varios aspectos de su vida,
											las mujeres suelen ser más hábiles
											en la forma de presionar subrepticiamente 
para el cambio
											contra actores grandes y potentes.
											El término ""manipuladora"", muchas veces
usado contra las mujeres despectivamente,
											refleja una realidad en la que las mujeres
a menudo han tenido que encontrar maneras
											distintas a las de confrontación directa 
para lograr sus objetivos.
											Y la búsqueda de alternativas 
a la confrontación directa
											es el núcleo 
de la resistencia no violenta.
									","
											Je voulais marquer une pause,
et vous m'y avez aidée,
											car j'aimerais évoquer
deux confusions très sérieuses
											pouvant arriver à cet instant.
											La première est que je ne crois pas
											que les femmes soient intrinsèquement
plus pacifiques que les hommes.
											Mais je crois que, dans le monde actuel,
											les femmes ont une expérience
différente du pouvoir.
											Ayant eu à naviguer
à une position moins puissante
											dans de multiples aspects de leur vie,
											les femmes sont souvent plus habiles
											à subrepticement faire pression
pour obtenir un changement
											face à des acteurs plus puissants.
											Le terme « manipulatrice », souvent
utilisé désobligeamment contre les femmes,
											reflète une réalité où les femmes
doivent souvent trouver d'autres moyens
											que la confrontation directe
pour accomplir leurs objectifs.
											Trouver des alternatives
à la confrontation directe
											est au cœur de la résistance non-violente.
									","
											Ich unterbreche hier mal kurz,
was dank Ihnen auch geht,
											und zwei äußerst gravierende
Missverständnisse ansprechen,
											die sich jetzt auftun könnten.
											Erstens denke ich nicht,
											dass Frauen von Natur aus oder essenziell
											friedvoller sind als Männer.
											Ich denke aber durchaus,
dass Frauen in der heutigen Welt
											Macht auf eine andere Weise erleben.
											Da sie in vielen Lebensbereichen
stets damit zurechtkommen mussten,
											eine schwächere Position einzunehmen,
											sind Frauen oftmals geschickter dabei,
											im Kampf für Veränderungen
unterschwelligen Druck
											auf größere, stärkere Akteure auszuüben.
											Das Wort ""manipulativ"",
mit dem Frauen oft abgewertet werden,
											spiegelt eine Realität wider,
in der sie ihre Ziele auf anderen Wegen
											als durch direkte Konfrontation
erreichen mussten.
											Und diese Suche nach Alternativen
zu direkter Konfrontation
											ist das Herzstück
des gewaltfreien Protests.
									","
											Bir an durmak istedim ve
bana yardımcı oldunuz.
											Çünkü şu anda olmuş olabilecek
iki çok büyük yanlış anlamayı
											ele almak istiyorum.
											Birincisi, kadınların yaradılış icabı
											veya özünde erkeklerden daha
barışçı olduğuna inanmıyorum.
											Ancak, bugünkü dünyada kadınların
											iktidar olgusuyla farklı bir ilişki 
kurduğuna inanıyorum.
											Daha alt kademelerde yollarını
açmaya zorlandıklarında ki;
											hayatlarının çoğunda durum böyledir,
											kadınlar, daha büyük
ve güçlü aktörlere karşı
											değişim isteklerini 
üstü kapalı biçimde gündeme getirmede
											daha ustadırlar.
											""Manipülatif"" terimi genellikle
kadınlar için aşağılama amaçlı kullanılır.
											Bu durum, kadınların amaçlarına ulaşmak
için doğrudan çatışmaya girmek yerine,
											başka yollar bulmak
zorunda bırakıldıklarına işaret eder.
											Doğrudan çatışmaya alternatif bulmak,
											şiddet içermeyen direnişin özüdür.
									",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
"
","
","
","
","
",How women wage conflict without violence,Julia Bacha,12:27,"war,women,global issues,history,nonviolence,social change,protests,peace"
