fr,en,tr,de,es,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Nous sommes inquiets parce que ce virus, contrairement à toutes les autres grippes
											que nous ayons étudiées, peut être transmis par l'ingestion de viande crue
											provenant d'animaux infectés.
											Nous avons vu la transmission aux chats sauvages et aux chats domestiques,
											et maintenant aussi aux chiens domestiques.
											Lors d'expériences sur l'alimentation de rongeurs et de furets,
											nous avons constaté que les animaux présentaient des symptômes jamais vus avec la grippe,
											convulsions, troubles du système nerveux central, paralysie partielle,
											Ce n'est pas la petite grippe normale.
											Elle imite ce que nous comprenons maintenant
											après reconstruction du virus de la grippe de 1918,
											la dernière grande pandémie,
											qui a également sauté directement des oiseaux aux humains.
											Nous avons eu une évolution dans le temps,
											et cet incroyable taux de mortalité des êtres humains.
											55% des personnes qui ont été infectées
											par le virus H5N1 ont, en fait, succombé.
											Il n'y a pas un grand nombre de personnes
											qui aient été infectées et n'aient jamais développé la maladie.
									","
											We're worried because this virus, unlike any other flu
											we've ever studied, can be transmitted by eating raw meat
											of the infected animals.
											We've seen transmission to wild cats and domestic cats,
											and now also domestic pet dogs.
											And in experimental feedings to rodents and ferrets,
											we found that the animals exhibit symptoms never seen with flu:
											seizures, central nervous system disorders, partial paralysis.
											This is not your normal garden-variety flu.
											It mimics what we now understand
											about reconstructing the 1918 flu virus,
											the last great pandemic,
											in that it also jumped directly from birds to people.
											We had evolution over time,
											and this unbelievable mortality rate in human beings:
											55 percent of people who have become infected
											with H5N1 have, in fact, succumbed.
											And we don't have a huge number of people
											who got infected and never developed disease.
									","
											Endişelerin bir nedeni de bu virüsün, üzerinde çalıştığımız diğer grip
											türlerinden farklı olarak, hasta hayvana ait
											çiğ et tüketimi ile yayılması.
											Hastalığın yabani kedilerden evcil kedilere
											ve evcil köpeklere bulaştığını biliyoruz.
											Ayrıca fare, gelincik gibi kemirgenlere beslenme yoluyla virüs verilen deneylerde
											daha önce grip ile birlikte gözlemlenmemiş
											nöbet, felç ve inme gibi belirtilere rastlanmıştır.
											Bu alışageldiğiniz grip türlerine benzemiyor.
											1918'deki son büyük grip salgınından öğrendiklerimizle
											benzer nitelik taşıyan bu virüs
											aynı zamanda
											kuşlardan direkt olarak insan bulaşabiliyor.
											Zaman içinde evrimleştik
											İnsandaki ölüm oranı inanılalmaz boyutta
											H5N1 virüsü bulaşan insanların %55'i
											maalesef hastalıktan kurtulamadı.
											Virüsün enfekte ettiği insanların
											önemli bir bölümü hastalığa yakalanıyor.
									","
											Wir sind besorgt, weil dieses Virus durch den Verzehr von rohem Fleisch
											von infizierten Tieren übertragen werden kann, anders als alle anderen
											Grippeviren, die wir je untersucht haben.
											Wir haben die Übertragung zu Wild- und Hauskatzen beobachtet
											und nun auch zu Haushunden.
											Bei Versuchen der Fütterung an Nagetiere und Frettchen
											haben wir herausgefunden, dass die Tiere Symptome zeigen, die noch nie bei Grippe aufgetreten sind,
											Anfälle, Erkrankungen des zentralen Nervensystems, einseitige Lähmungen.
											Das ist nicht unsere normale Haus- und Hofgrippe.
											Soweit wir sehen, entwickelt sich das Virus
											zu einem Nachbau des Grippevirus von 1918,
											der letzten grossen Pandemie –
											dort ging es ebenfalls direkt von Vögeln auf Menschen über.
											Es gab eine zeitliche Entwicklung
											und diese unglaublich hohe Sterberate bei Menschen.
											55 Prozent der Menschen, die mit H5N1 infiziert wurden,
											sind der Krankheit tatsächlich erlegen.
											Und es gibt nur eine kleine Anzahl von Menschen,
											die infiziert wurden und keine Kranheit ausgebildet haben.
									","
											Estamos preocupados porque este virus, a diferencia de los otros
											que hayamos estudiado, puede transmitirse comiendo carne cruda
											de los animales infectados.
											Hemos visto transmisión de gatos salvajes a gatos domésticos,
											y ahora también perros domésticos.
											Y en alimentación experimental a roedores y hurones,
											descubrimos que los animales muestran síntomas nunca vistos en la gripe,
											convulsiones, desórdenes de sistema nervioso, parálisis parcial,
											Esta no es la variedad de gripe común.
											Reproduce lo que ahora entendemos
											reconstruyendo el virus de la gripe de 1918,
											la última gran pandemia,
											en que también saltó directamente de aves a personas.
											Tuvimos evolución en el tiempo,
											y este increíble índice de mortalidad en seres humanos.
											El 55 por ciento de personas infectadas
											con H5N1, de hecho, han perecido.
											Y no tenemos un gran número de personas
											que fueron infectadas y nunca desarrollaron la enfermedad.
									","
											Estamos preocupados porque este vírus,
ao contrário de qualquer outra gripe
											que já estudámos, pode ser transmitido
											através da carne crua
dos animais infetados.
											Já vimos ser transmitido a gatos selvagens
e a gatos domésticos
											e agora também
aos nossos cães de estimação.
											Em experiências de alimentação
a roedores e furões,
											descobrimos que os animais apresentam
sintomas que nunca vimos noutras gripes:
											convulsões, perturbações do sistema
nervoso, paralisia parcial.
											Isto não é a gripe normal que conhecemos,
											reproduz o que agora percebemos ser
											uma reconstrução do vírus
da gripe de 1918,
											a última grande pandemia,
											que também passou diretamente
das aves para as pessoas.
											Tivemos uma evolução
ao longo do tempo
											e uma incrível taxa de mortalidade
nos seres humanos:
											morreram 55% das pessoas
infetadas com H5N1.
											E não há um grande número de pessoas
											infetadas que nunca tenham tido a doença.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Dans l'alimentation expérimentale chez le singe
											vous pouvez constater qu'il dérégule en fait
											un modulateur spécifique du système immunitaire.
											Le résultat est que ce qui vous tue,
											n'est pas directement le virus, mais votre propre système immunitaire qui surréagit, en disant,
											""Quoi que ce soit, c'est tellement étranger, je deviens fou furieux.""
											Avec pour résultat : la plupart des décès
											sont survenus chez des personnes de moins de 30 ans,
											de jeunes adultes en parfaite santé.
											Nous avons vu la transmission d'humain à humain
											dans au moins trois groupes —
											heureusement, impliquant des contacts très intimes,
											ne représentant pas encore de risque pour le monde en général.
									","
											In experimental feeding in monkeys
											you can see that it actually downregulates
											a specific immune system modulator.
											The result is that what kills you
											is not the virus directly, but your own immune system overreacting, saying,
											""Whatever this is so foreign I'm going berserk.""
											The result: most of the deaths
											have been in people under 30 years of age,
											robustly healthy young adults.
											We have seen human-to-human transmission
											in at least three clusters —
											fortunately involving very intimate contact,
											still not putting the world at large at any kind of risk.
									","
											Deneysel beslenme yoluyla virüs verilen maymunlarda
											görüdüğünüz gibi belirli bir bağışıklık mekanizmasının
											hastalık tarafından baskılandığı belirlendi
											Ölümle sonuçlanan vakalarda virüsün kendisi değil,
											Bağışıklık sistemi ""bu her ne ise bünyeyi yok edecek"" diyor ve
											böylece başlayan aşırı tepkiyle savunma süreci asıl ölüm sebebi oluyor.
											Sonuçta ölümlü vakaların çoğu
											30 yaşın altında
											gayet sağlıklı genç yetişkinler.
											En azından üç dar grup salgınında
											insandan insana direkt olarak bulaştığını biliyoruz.
											Neyse ki ancak çok yakın temas halinde bulaşıyor olması
											dünya genelinde ciddi bir risk haline gelmesine mani oluyor.
									","
											In den Versuchsfütterungen bei Affen
											kann man sehen, dass es sogar einen
											spezifischen Regler im Immunsystem schwächt.
											Das Ergebnis davon ist es, was einen tötet,
											es ist nicht direkt das Virus, sondern das eigene Immunsystem, das überreagiert und sagt,
											""Was immer das ist, es ist so fremdartig, es macht mich rasend.""
											Die meisten Verstorbenen
											waren Menschen unter 30 Jahren,
											kräftige, gesunde junge Erwachsene.
											Wir haben die Übertragung von Mensch zu Mensch
											in mindestens drei Anhäufungen beobachtet –
											zum Glück schliessen diese Fälle sehr intimen Kontakt ein,
											so ist es noch kein Risiko in grossem Rahmen für die Welt.
									","
											En experimentos con monos
											pueden ver que en realidad desregula
											un modulador específico del sistema inmune.
											El resultado es que lo que mata,
											no es el virus, sino el propio sistema inmune, sobrereaccionando, diciendo:
											""Sea lo que fuere, es tan extraño, que voy a enloquecer.""
											El resultado, la mayoría de las muertes
											ocurrieron en personas menores de 30 años,
											adultos jóvenes saludables.
											Hemos visto transmisión entre humanos
											en al menos tres grupos —
											por suerte, por medio de contacto muy íntimo,
											no poniendo aún al mundo en riesgo.
									","
											Em experiências de alimentação a macacos
											vemos que este vírus desregula
											um modulador específico
do sistema imunitário.
											O resultado é que o que nos mata
											não é o vírus diretamente,
mas o nosso sistema imunitário
											que reage exageradamente e diz:
											""Isto é tão estranho que fico furioso"".
											O resultado: a maior parte das mortes
											foram em pessoas com menos de 30 anos,
											jovens adultos, de boa saúde.
											Vimos a transmissão de pessoa-a-pessoa
											pelo menos em três grupos
											— que, felizmente, envolvem
um contacto muito íntimo,
											o que não representa um risco
a nível mundial.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Bon, je vous ai fait peur.
											Maintenant, vous pensez probablement que les gouvernements vont faire quelque chose.
											Nous avons dépensé beaucoup d'argent.
											La plupart des dépenses de l'administration Bush
											concernaient, en réalité, plus l'anthrax
											et la menace bio-terroriste.
											Beaucoup d'argent a été dépensé à l'échelle locale et fédérale
											pour examiner les maladies infectieuses.
											Résultat final : seuls 15 états
											ont à coup sûr la capacité de distribuer en masse
											des vaccins et des médicaments lors d'une pandémie.
											La moitié des États connaîtraient une pénurie de lits dans les hôpitaux
											dans la première semaine, peut-être les deux premières.
											Et 40 États ont déjà une grave pénurie de personnel infirmier.
											Ajoutez à cela la menace d'une pandémie, vous êtes en grande difficulté.
									","
											Alright, so I've got you nervous.
											Now you probably assume, well the governments are going to do something.
											And we have spent a lot of money.
											Most of the spending in the Bush administration
											has actually been more related to the anthrax results
											and bio-terrorism threat.
											But a lot of money has been thrown out at the local level and at the federal level
											to look at infectious diseases.
											End result: only 15 states
											have been certified to be able to do mass distribution
											of vaccine and drugs in a pandemic.
											Half the states would run out of hospital beds
											in the first week, maybe two weeks.
											And 40 states already have an acute nursing shortage.
											Add on pandemic threat, you're in big trouble.
									","
											Evet, sizleri endişelendirdim.
											Şimdi muhtemelen hükümetlerin bir şeyler yapacağını varsayıyorsunuz.
											Yüklü miktarda para harcandı.
											Harcamanın çoğu Bush dönemindeki
											şarbon ve bio-terörizm
											tehdidine yönelik.
											Yerel ve federal seviyelerde büyük miktarda para sarfedildi.
											Bulaşıcı hastalıklara bir bakın
											Bu harcamalar sonunda sadece 15 eyalet bir salgın durumunda
											büyük miktarda aşı ve
											ilaç dağıtımı yapabilecek altyapıya sahip.
											Eyaletlardeki hastanelerin yarısı iki - üç hafta sürecek
											bir salgın halinde yeterli yatak sayısına sahip değil.
											40 eyalette halihazırda ciddi hemşire açığı var
											buna bir de salgın hastalık tehdidini ekleyin, işte size büyük bela.
									","
											Gut, jetzt sind Sie nervös.
											Sie nehmen wahrscheinlich an, dass die Regierungen jetzt etwas tun werden.
											Und wir haben eine Menge Geld ausgegeben.
											Der grösste Teil der Ausgaben in der Administration von Bush
											steht tatsächlich eher in Verbindung mit Anthrax
											und der Bedrohung durch Biowaffen.
											Und sehr viel Geld wurde auf lokaler und Bundesebene verteilt,
											um Infektionskrankheiten zu untersuchen.
											Das Resultat sind gerade mal 15 Staaten,
											die für die Massenverteilung von Medikamenten und Impfstoffen
											im Falle einer Pandemie zertifiziert worden sind.
											Die Häfte der Staaten hätte schon in der ersten Woche
											keine freien Krankenhausbetten mehr, vielleicht auch zwei Wochen.
											Und 40 Staaten haben schon einen akuten Mangel beim Pflegepersonal.
											Wenn Sie jetzt eine pandemische Bedrohung hinzufügen, haben Sie ein grosses Problem.
									","
											Bien, ahora ya están nerviosos.
											Probablemente asumirán que los gobiernos harán algo.
											Y hemos gastado mucho dinero.
											La mayoría del gasto en la administración Bush
											ha estado más relacionado con el antrax
											y amenazas de bio-terrorismo.
											Y mucho dinero fue invertido a nivel local y a nivel federal
											para buscar enfermedades infecciosas.
											Resultado final, sólo 15 estados
											han sido certificados capaces de distribución masiva
											de vacunas y drogas en una pandemia.
											La mitad de los estados no tendrán más camas de hospital
											en la primera semana, quizás dos semanas.
											Y 40 estados ya tienen escasez de enfermeras.
											Agreguen una amenaza de pandemia, y son grandes problemas
									","
											Já consegui pôr-vos nervosos.
											Provavelmente, vocês pensam
que o governo está a fazer qualquer coisa.
											Temos gasto muito dinheiro.
											A maior parte dos gastos
na administração Bush
											estiveram mais relacionados
com os resultados do antraz
											e com a ameaça do terrorismo biológico.
											Mas tem sido gasto muito dinheiro
a nível local e federal
											para investigar doenças infecciosas.
											Em resultado disso, só 15 estados
											estão certificados para fazerem
uma distribuição maciça
											de vacinas e medicamentos
numa pandemia.
											Metade dos estados terão falta
de camas nos hospitais
											na primeira semana, talvez em duas.
											E 40 estados já têm uma enorme
falta de enfermeiros.
											Numa ameaça de pandemia, 
teremos problemas graves.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Alors qu'est-ce que les gens ont fait de cet argent?
											Des exercices, des simulations, dans le monde entier.
											Faisons comme s'il y avait une pandémie.
											Que tout le monde se mette à courir partout et à jouer son rôle.
											Le principal résultat est une immense pagaille.
											La plupart de ces personnes ne savent pas ce que sera leur travail.
											Le vrai problème, qui est apparu essentiel
											dans chacune de ces simulations, personne ne sait qui est responsable.
											Personne ne connaît la chaîne de commandement.
											Si c'était à Los Angeles, est-ce le maire, le gouverneur,
											le Président des États-Unis, le chef de la Sécurité du Territoire?
											En fait, le gouvernement fédéral dit que c'est un type appelé
											l'Officier Fédéral Principal,
											qui se trouve faire partie de l'Administration de la Sécurité des Transports.
									","
											So what have people been doing with this money?
											Exercises, drills, all over the world.
											Let's pretend there's a pandemic.
											Let's everybody run around and play your role.
											Main result is that there is tremendous confusion.
											Most of these people don't actually know what their job will be.
											And the bottom line, major thing that has come through
											in every single drill: nobody knows who's in charge.
											Nobody knows the chain of command.
											If it were Los Angeles, is it the mayor, the governor,
											the President of the United States, the head of Homeland Security?
											In fact, the federal government says it's a guy called
											the Principle Federal Officer,
											who happens to be with TSA.
									","
											Peki bunca para nereye harcadı?
											Dünya genelinde provalara, tatbikatlara.
											Haydi bir salgın varmış gibi yapalım
											herkes oraya buraya koşuşsun ve rolünü oynasın.
											Temel sonuç: ortada muazzam bir kafa karışıklığı var.
											bu tatbikatlara katılanların çoğu gerçekte ne görev üsteleneceğini bilmiyor
											ve aslına bakılacak olursa
											her bir tatbikatta dahi insanlar rollerinin ne olduğundan habersiz.
											Kimse komuta zincirini bilmiyor
											Los Angeles'te mesela yetki belediye başkanında mı valide mi?
											Başkan'da mı yoksa özel yurt savunması biriminde mi?
											esasında federal sisteme göre yetki
											Baş Federal Memur denen birinde.
											her nasılsa o da Ulaştırma Güvenliği İdaresi'ne bağlı.
									","
											Was haben diese Leute mit diesem ganzen Geld gemacht'
											Zahlreiche Übungen in der ganzen Welt.
											Tun wir mal so, als gäbe es eine Pandemie.
											Lasst uns alle herumrennen und unsere Rolle spielen.
											Das Hauptresultat ist gewaltige Verwirrung.
											Die meisten Leute wissen nicht, was ihre Aufgabe sein wird.
											Und das Endergebnis ist, jede einzelne Übung hat vor allem gezeigt,
											dass niemand weiss, wer verantwortlich ist.
											Niemand kennt die Befehlskette.
											In Los Angeles zum Beispiel, ist es der Bürgermeister, der Gouverneur,
											der Präsident der Vereinigten Staaten, der Chef der Nationalen Sicherheitsbehörde?
											Die Bundesregierung sagt, es ist der Mann
											mit dem Titel 'Prinicpal Federal Officer'
											der wohl zufällig bei TSA sitzt.
									","
											¿Qué hizo la gente son este dinero?
											Ejercicios, simulacros, en todo el mundo.
											Imaginemos que hay una pandemia.
											Que todo el mundo corra y juegue un papel.
											El principal resultado es una tremenda confusión.
											La mayoría de estas personas no saben cuál será su trabajo.
											Y en definitiva, lo principal que se descubrió
											en cada simulacro, es que nadie sabe quién está a cargo.
											Nadie conoce la cadena de mando.
											Si fuera en Los Ángeles. ¿Es el alcalde, el gobernador,
											el Presidente de Estados Unidos, el director de Seguridad Nacional?
											De hecho, el gobierno federal dice que es un tipo llamado
											el Oficial de Principio Federal,
											quien resulta estar con la TSA,
									","
											O que é que se tem feito
com esse dinheiro?
											Exercícios, simulações,
por todo o mundo.
											Digamos que há uma pandemia.
											Toda a gente continua
a fazer o seu trabalho.
											O principal resultado é haver
uma confusão tremenda.
											A maior parte das pessoas não sabe
qual será o seu papel.
											O resultado final, aquilo que aparece
em primeiro lugar,
											em cada simulação, é que ninguém
sabe quem é o responsável.
											Ninguém sabe qual é a cadeia de comando,
											Se for em Los Angeles,
será o ""mayor"", o governador,
											o presidente dos EUA, o chefe
da Segurança Nacional?
											O governo federal diz que é um tipo
chamado Funcionário Federal Principal
											que pertence à Administração
de Segurança nos Transportes.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
											Le gouvernement dit
											que la responsabilité fédérale sera essentiellement
											d'essayer d'empêcher le virus d'arriver chez nous, ce qui, nous le savons tous, est impossible,
											et d'atténuer ensuite son impact
											principalement sur notre économie.
											Le reste dépendra votre communauté locale.
											Il s'agit bien de votre ville, là où vous habitez.
											Eh bien que vaut votre conseil municipal?
											Votre maire est-il bon? C'est lui qui sera responsable.
											La plupart des infrastructures seront toutes en compétition
											pour essayer de mettre la main sur leur part
											de stocks fédéraux d'un médicament appelé Tamiflu,
											qui peut être utile ou pas — je vais y venir —
											de vaccins disponibles, et de tout autre traitement,
											et des masques, et tout ce qui a été stocké.
											Vous aurez une concurrence massive.
											Maintenant, nous avons fait l'achat d'un vaccin, vous en avez probablement tous entendu parler,
											produit par Sanofi-Aventis.
											Malheureusement, il a été créé contre la forme actuelle du virus H5N1.
											Nous savons que le virus mute. Ce sera un virus différent.
											Le vaccin sera probablement inutile.
											Voici le moment où sont prises les décisions.
									","
											The government says
											the federal responsibility will basically be
											about trying to keep the virus out, which we all know is impossible,
											and then to mitigate the impact
											primarily on our economy.
											The rest is up to your local community.
											Everything is about your town, where you live.
											Well how good a city council you have,
											how good a mayor you have — that's who's going to be in charge.
											Most local facilities would all be competing
											to try and get their hands on their piece
											of the federal stockpile of a drug called Tamiflu,
											which may or may not be helpful — I'll get into that —
											of available vaccines, and any other treatments,
											and masks, and anything that's been stockpiled.
											And you'll have massive competition.
											Now we did purchase a vaccine, you've probably all heard about it,
											made by Sanofi-Aventis.
											Unfortunately it's made against the current form of H5N1.
											We know the virus will mutate. It will be a different virus.
											The vaccine will probably be useless.
											So here's where the decisions come in.
									","
											Hükümete göre resmi sorumlukluk
											virüsü ülke dışında tutmaktan ibaret ki,
											neredeyse imkansız olduğu malumunuz
											üstelik ekonomimiz üzerindeki etkisi de
											yadsınamayacak boyutta.
											Gerisi yerel çevrelere kalmış.
											Aslolan yaşadığınız ilçe, bölge.
											Ne kadar iyi bir şehir idare meclsiniz var?
											işin başında bulunacak olan Belediye Başkanınız ne kadar iyi?
											salgın durumunda yerel idareler
											ülkedeki Tamiflu stoklarından mümkün olan en büyük payı
											koparabilmek için yarışacak
											ki aslında bunun da pek faydası olduğu söylenemez, (buna döneceğim)
											ya da diğer aşılar, tedavi malzemesi
											maskeler, stoklanabilecek herşey kapışılacak.
											Müthiş bir rekabet olacak
											duymuşsunuzdur sonunda bir aşımız oldu
											Sanofi-Aventis adlı ilaç firmasının ürettiği
											Ne yazık ki bu aşı mevcut H5N1 türü için üretildi
											ama biliyoruz ki virüs mutasyon geçiriyor ve karşılacağımız
											bambaşka bir virüs olacak ki, bu aşı da işe yaramayacak.
											İşte karar bu noktada devreye giriyor.
									","
											Die Regierung sagt,
											ihre Verantwortung liegt in erster Linie darin,
											das Virus ausserhalb des Landes zu halten, was, wie wir alle wissen, unmöglich ist,
											und anschliessend vor allem anderen
											die Belastung der Wirtschaft zu entschärfen.
											Um alles andere sollen sich die lokalen Gemeinschaften kümmern.
											Alles dreht sich um die Stadt, in der man lebt.
											Wie gut ist Ihr Stadtrat organisiert?
											Haben Sie einen guten Bürgermeister? Er ist der, der verantwortlich sein wird.
											Die meisten lokalen Einrichtungen werden sich darin überbieten,
											an Ihren Anteil an den Bundeslagern
											eines Medikaments namens Tamiflu zu kommen,
											was hilreich sein mag oder auch nicht – dazu komme ich noch –
											und an Impfstoff und andere Behandlungen,
											Masken und alles andere, das gelagert wird.
											Es wird einen massiven Konkurrenzkampf geben.
											Wir haben einen Impfstoff gekauft, wahrscheinlich haben Sie davon gehört,
											er wurde von Sanifo-Aventis entwickelt.
											Leider wurde er gegen die aktuelle Form von H5N1 hergestellt.
											Wir wissen, dass das Virus mutieren wird. Es wird ein anderes Virus sein.
											Der Impfstoff wird wahrscheinlich nutzlos sein.
											Hier kommen die Entscheidungen zum tragen.
									","
											El gobierno dice
											que la responsabilidad federal básicamente será
											tratar de mantener el virus afuera; que todos sabemos es imposible,
											y luego mitigar el impacto
											principalmente en la economía.
											El resto depende de la comunidad local.
											Todo se trata de la ciudad, donde uno vive.
											¿Qué tan bueno es tu ayuntamiento?
											Tan bueno como sea tu alcalde, él es quien estará a cargo.
											La mayoría de las instalaciones locales competirán
											para tratar de obtener su porción
											de la reserva federal de una droga llamada Tamiflu,
											que podría o no ayudar — volveré a eso —
											de las vacunas disponibles, y cualquier otro tratamiento
											y máscaras, y cualquier cosa almacenada.
											Y habrá una competencia masiva.
											Ahora, compramos una vacuna, probablemente oyeron de ella,
											hecha por Sanofi-Aventis.
											Desafortunadamente, se hizo contra la forma actual de H5N1.
											Sabemos que el virus mutará. Será un virus diferente.
											La vacuna probablemente será inútil.
											Aquí es donde entran las decisiones.
									","
											O governo diz
											que a responsabilidade federal
será basicamente
											tentar manter o vírus afastado
— o que sabemos que é impossível —
											e mitigar o seu impacto,
											sobretudo na economia.
											O resto é com a comunidade local.
											Tudo depende da cidade onde vivemos.
											Se o conselho da vossa cidade é bom,
											se o vosso ""mayor"" é bom
— é quem vai ser o responsável.
											Muitas das instalações irão tentar
											deitar a mão à sua parte
											do abastecimento dum medicamento
chamado Tamiflu
											que pode ser útil ou não
— já vou falar disso —
											de vacinas disponíveis
e de outros tratamentos,
											de máscaras e de tudo
o que tem sido armazenado.
											Teremos uma enorme competição.
											Já comprámos uma vacina,
já devem ter ouvido falar disso,
											feita pela Sanofi-Aventis.
											Infelizmente, é feita para
a forma atual do H5N1.
											Sabemos que o vírus sofrerá uma mutação.
Será um vírus diferente.
											A vacina, provavelmente, será ineficaz.
											É aqui que entram as decisões.
									",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
"
","
","
","
","
","
",Lessons from the 1918 flu,Laurie Garrett,21:05,"Vaccines,business,ebola,health,health care,history,technology"
