en,es,pt,fr,tr,title,speaker,duration,tags
"
											""Well, he threatened
everybody with cutlery.
											And then he yanked
the curtains off the wall,
											and then he tried
to throw plants out the window.
											And then, well, he pulled all
the old ladies out of their wheelchairs.""
									","
											""Bueno, él ha amenazado 
a todos con los cuchillos.
											Y ha arrancado las cortinas 
de las paredes,
											y ha intentado lanzar las plantas 
por la ventana.
											Y, bueno, él ha tirado a todas
las ancianas de sus sillas de ruedas"".
									","
											""Bem, ele ameaçou toda a gente
com talheres.
											""Depois, arrancou os cortinados
											""e tentou mandar as plantas
pela janela fora.
											""No fim, bem... Tirou todas as senhoras
das suas cadeiras de rodas"".
									","
											- Il a menacé tout le monde
avec des couverts.
											Puis il a arraché les rideaux du mur
											et tenté de lancer
des plantes par la fenêtre.
											Puis, il a sorti toutes les vieilles dames
de leur fauteuil roulant.
									","
											""Şey, herkesi kesici aletlerle 
tehdit etti.
											Ve birden perdeleri
duvardan hızla çekti
											ve çiçekleri pencereden
dışarı atmaya çalıştı.
											Ve sonra, bütün yaşlı hanımları
tekerlekli sandalyeden düşürdü.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											""All the old ladies?""
									","
											""¿A todas las ancianas?""
									","
											""Todas as senhoras?""
									","
											- Toutes ?
									","
											""Bütün yaşlı hanımları mı?""
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											""What a cowboy.""
									","
											""Menudo vaquero"".
									","
											""Que 'cowboy'!""
									","
											Quel cowboy ! »
									","
											""Ne kovboy ama.""
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											After he got kicked out of there,
											we bounced him between
a bunch of state-run facilities
											before finding a treatment center
specifically for people with dementia.
											At first, he kind of liked it,
											but over time his health declined,
											and one day I walked in
											and found him sitting hunched over
on the ground wearing a onesie —
											those kinds of outfits
that zip in the back.
											I watched him for about an hour
as he yanked at it,
											trying to find a way out of this thing.
											And it's supposed to be practical,
											but to me it looked like a straightjacket.
											And so I ran out.
											I left him there.
											I sat in my truck — his old truck —
											hunched over,
											this really deep guttural cry
coming out of the pit of my belly.
											I just couldn't believe that my father,
											the Adonis of my youth,
											my really dear friend,
											would think that this kind of life
was worth living anymore.
									","
											Después de expulsado de allí,
											fuimos probando entre varios
centros estatales
											hasta encontrar un centro de tratamiento
específico para personas con demencia.
											Al principio, más o menos, le gustaba,
											pero con el tiempo su salud empeoró,
											y un día al entrar
											me lo encontré sentado ovillado 
en el suelo con un mono...
											del tipo que tienen la
cremallera en la espalda.
											Lo observé durante una hora
mientras trataba de liberarse,
											buscando una forma de quitarse esa cosa.
											Y se supone que debe de ser práctico,
											pero para mí era como
una camisa de fuerza.
											Y entonces hui.
											Le abandoné allí.
											Me senté en mi furgoneta
— su antiguo furgoneta —
											me hice una bola,
											con este profundo y gutural llanto
que surgía del fondo de mi estomago.
											Sencillamente no podía creer que mi padre,
											el Adonis de mi juventud,
											mi queridísimo amigo,
											pudiese creer que este tipo de vida
mereciese la pena ser vivida.
									","
											Depois de ter sido expulso desse lar,
											colocámo-lo em vários lares
geridos pelo Estado,
											até encontrarmos um centro de tratamentos
específico para pessoas com demência.
											Ao início, até gostámos do local,
											mas o tempo passou e a sua saúde piorou,
											até ao dia em que o visitei
											e o encontrámos sentado no chão,
curvado para a frente e a usar um ""onesie""
											que é um pijama de peça única
com um fecho atrás.
											Observei-o durante uma hora,
porque ele estava sempre a puxar a roupa,
											à procura de uma maneira de tirar aquilo.
											É suposto ser prático,
											mas, para mim,
parecia um colete de forças.
											Então, corri dali para fora.
											Deixei-o lá.
											Sentei-me na minha carrinha,
na carrinha velha dele,
											debrucei-me sobre o volante
											e senti um choro gutural profundo a sair,
que vinha do fundo da minha barriga.
											Não conseguia acreditar que o meu pai,
											o Adónis da minha juventude,
											o meu grande amigo,
											achasse que uma vida assim
valeria a pena.
									","
											Après son expulsion,
											nous l'avons trimbalé
d'un centre public à l'autre
											avant de trouver un centre de soins
pour les personnes atteintes de démence.
											Au début, ça lui plaisait plutôt
											mais sa santé s'est dégradée.
											Un jour, je suis entrée
											et l'ai trouvé plié en deux à terre
dans sa combinaison,
											ce vêtement
à fermeture éclair dans le dos.
											Pendant une heure, je l'ai regardé
tirer sur la combinaison,
											essayer d'en sortir.
											Et c'est censé être pratique,
											mais ça m'évoquait plutôt
une camisole de force.
											Alors j'ai fui.
											Je l'ai abandonné.
											Je suis restée assise dans mon camion,

											son vieux camion, pliée en deux,
											un cri profondément enfoui, guttural
sortait du creux de mon ventre.
											Je n'arrivais pas à croire que mon père,
											l'Adonis de mon enfance,
											mon cher ami,
											trouverait que cette vie-là
valait encore la peine d'être vécue.
									","
											Oradan atıldıktan sonra,
											özellikle demans hastalarına bakan
bir tedavi merkezi bulmadan önce
											onu devlet tarafından işletilen
birçok tesise götürdük.
											Başta, beğenmiş gibiydi
											ama zamanla sağlığını yitirmeye başladı.
											Ve bir gün içeri
girdiğimde
											onu dayak yemiş yerde yatarken
tulum giymiş bir hâlde buldum —
											şu arkadan fermuarlı
olan kıyafetlerden.
											O şeyin içinden çıkmak için
bir yol arayıp bağırırken
											onu bir saat kadar izledim.
											Kullanışlı olması gerekiyordu,
											ama bana daha çok deli gömleği gibi geldi.
											Ve dışarı kaçtım.
											Onu orada bıraktım.
											Kamyonetimde oturdum
— onun eski kamyoneti—
											eğildim,
											bu gerçekten derin boğuk ağlama
karın boşluğumdan geliyordu.
											Sadece, gençliğimin Züppesi,
											benim sevgili arkadaşım,
											babamın
											bu tarz bir hayatın artık yaşamaya
değmediğini düşünmesine inanamadım.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											We're programmed
to prioritize productivity.
											So when a person —
an Adonis in this case —
											is no longer productive
in the way we expect him to be,
											the way that he expects himself to be,
											what value does that life have left?
											That day in the truck,
											all I could imagine
was that my dad was being tortured
											and his body was
the vessel of that torture.
											I've got to get him out of that body.
											I've got to get him out of that body;
I'm going to kill Dad.
									","
											Estamos programados para 
priorizar la productividad.
											Así que cuando una persona 
— un Adonis en este caso —
											ya no es productivo de la
manera que se espera de él,
											de la forma en la que 
él mismo espera ser,
											¿qué valor tiene esa vida?
											Ese día en la furgoneta,
											todo en lo que podía pensar
era que mi padre estaba siendo torturado
											y que su cuerpo era 
la cárcel para esa tortura.
											Tengo que liberarlo de ese cuerpo.
											Tengo que sacarlo de ese cuerpo;
voy a matar a papá.
									","
											Nós estamos programados
para priorizar a produtividade.
											Portanto, quando uma pessoa
— neste caso, um Adónis —
											já não é produtiva
da maneira que é esperada,
											da maneira que a própria pessoa espera,
											que valor é que essa vida ainda tem?
											Nesse dia, na carrinha,
											tudo o que conseguia imaginar
era que o meu pai estava a ser torturado
											e o seu corpo era um recipiente
dessa tortura.
											Tinha de o retirar daquele corpo.
											Tinha de o retirar daquele corpo.
""Vou matar o pai.""
									","
											Nous sommes programmés
pour valoriser la productivité.
											Donc quand quelqu'un, ici, un Adonis,
											n'est plus productif
selon nos attentes envers lui,
											selon ses attentes envers lui-même,
											que vaut encore cette vie-là ?
											Ce jour-là, dans le camion,
											je ne pensais qu'à une chose :
mon père était sous la torture
											et son corps transportait cette torture.
											Je devais le faire sortir de ce corps.
											Je devais le faire sortir de ce corps. 
Je vais tuer mon père.
									","
											Üretkenliğe öncelik vermek
için programlıyız.
											Bu yüzden bir kişi —
bu vakada bir Züppe—
											olması beklendiği şekilde
											ve kendisinin de beklediği şekilde
artık üretken değilse,
											o hayatın değeri ne?
											Kamyonetteki o gün,
											hayal edebildiğim tek şey, babamın 
dövülmesiydi
											ve bedeni o eziyetin aracıydı.
											Onu o bedenden çıkarmalıydım.
											Onu o bedenden çıkarmalıydım;
babamı öldüreceğim.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											I call my sister.
									","
											Llamé a mi hermana.
									","
											Telefonei à minha irmã.
									","
											J'ai appelé ma sœur.
									","
											Kız kardeşimi aradım.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											""Beth,"" she said.
											""You don't want
to live the rest of your life
											knowing that you killed your father.
											And you'd be arrested I think,
											because he can't condone it.
											And you don't even know
how to buy heroin.""
									","
											""Beth"", dijo,
											""no quieres vivir el resto de tu vida
											sabiendo que has matado a tu padre.
											Y probablemente te arrestarán,
											porque él no puede absolverte.
											Y tú ni siquiera sabes
cómo comprar heroína"".
									","
											Ela disse-me: ""Beth,
											""tu não queres passar o resto da tua vida
											""com o peso de saberes que o mataste.
											""E acho que serias presa,
											""porque ele não te perdoaria.
											""E, para além disso,
nem sequer sabes comprar heroína!""
									","
											Elle m'a dit : « Beth,
											tu ne veux pas vivre le reste de tes jours
											en sachant que tu as tué ton père.
											Et tu serais arrêtée, je crois,
											car il ne peut pas l'accepter.
											Tu ne sais même pas
où acheter de l'héroïne. »
									","
											""Bethe,"" dedi.
											""Babanı öldürdüğünü bilerek;
hayatının geri kalanını
											geçirmek istemezsin.
											Ve bence yakalanırsın da
											çünkü o bunu örtbas edemez.
											Ve eroinin nasıl alındığını 
bile bilmiyorsun.""
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											It's true, I don't.
									","
											Es cierto, no lo sé.
									","
											É verdade, não sei.
									","
											C'est vrai, je l'ignore.
									","
											Bu gerçek, bilmiyorum.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											(Laughter)
											The truth is we talk
about his death a lot.
											When will it happen? What will it be like?
											But I wish that we would have talked
about death when we were all healthy.
											What does my best death look like?
											What does your best death look like?
											But my family didn't know to do that.
											And my sister was right.
											I shouldn't murder Dad with heroin,
											but I've got to get him out of that body.
									","
											(Risas)
											Lo cierto es que hablamos
mucho sobre su muerte.
											¿Cuándo ocurrirá? ¿Cómo será?
											Pero desearía que hubiésemos hablado
sobre la muerte cuando aún estábamos bien.
											¿Cómo sería mi muerte ideal?
											¿Cómo sería tu muerte ideal?
											Pero mi familia no supo hacer eso.
											Y mi hermana tenía razón.
											No debía asesinar a mi padre con heroína,
											pero tenía que sacarlo de ese cuerpo.
									","
											(Risos)
											A verdade é que nós falámos
sobre a sua morte.
											Quando é que acontecerá?
Como é que será?
											Mas, o que eu queria mesmo
											era ter falado sobre este assunto
enquanto havia saúde.
											Qual é, para mim,
a melhor maneira de morrer?
											E para vocês,
qual é a melhor maneira de morrer?
											Mas a minha família não sabia fazer isso.
											E a minha irmã tinha razão.
											Não devia matar o pai com heroína,
											mas tinha de o retirar daquele corpo.
									","
											(Rires)
											En fait, nous parlons beaucoup de sa mort.
											Quand surviendra-t-elle ? Comment ?
											Si seulement nous en avions parlé
quand nous étions tous en bonne santé.
											À quoi ressemble ma meilleure mort ?
											La vôtre ?
											Mais ma famille n'a pas pensé à le faire.
											Et ma sœur avait raison.
											Je ne devrais pas
tuer mon père à l'héroïne
											mais je devais le faire
sortir de ce corps.
									","
											(Gülüşmeler)
											Gerçek şu ki onun ölümü
hakkında çok konuşuyoruz.
											Ne zaman olacak? Nasıl olacak?
											Ama keşke hepimiz sağlıklıyken ölüm
hakkında konuşabilseydik.
											En iyi ölümüm nasıl olur?
											En iyi ölümünüz nasıl olur?
											Ama ailem bunu yapmayı bilmiyordu.
											Ve kız kardeşim haklıydı.
											Babamı eroinle öldürmemeliydim
											ama onu o bedenden çıkarmalıydım.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											So I went to a psychic.
											And then a priest,
and then a support group,
											and they all said the same thing:
											sometimes people hang on
when they're worried about loved ones.
											Just tell them you're safe,
and it's OK to go when you're ready.
									","
											Así que fui a un psíquico.
											Y después a un sacerdote,
y luego a un grupo de apoyo,
											y todos dijeron lo mismo:
											a veces las personas aguantan cuando
están preocupadas por los que aman.
											Solo dile que está a salvo, y que está
bien que se vaya cuando esté listo.
									","
											Então, visitei um espírita.
											Depois, um padre.
Depois, um grupo de apoio.
											Todos disseram a mesma coisa:
											""Às vezes, as pessoas aguentam-se
											""enquanto estão preocupadas
com quem amam.
											""Digam-lhes que está tudo bem
e que não faz mal se quiserem partir.""
									","
											J'ai consulté une voyante,
											puis un prêtre et un groupe d'aide.
											Ils m'ont tous dit la même chose :
											parfois, les gens s'accrochent,
inquiets pour leurs proches.
											Dites-lui que vous allez bien
et qu'il peut s'en aller s'il est prêt.
									","
											Bu yüzden bir medyuma gittim.
											Ve sonra bir papaza
ve sonra bir destek grubuna
											ve hepsi aynı şeyi söyledi:
											bazen insanlar, sevdikleri hakkında
endişelendiklerinde beklerler.
											Onlara sadece güvende olduğunuzu 
söyleyin ve hazır olduğunuzda gidin.
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
											So I went to see Dad.
											I found him hunched over
on the ground in the onesie.
											He was staring past me
and just kind of looking at the ground.
											I gave him a ginger ale
											and just started talking
about nothing in particular,
											but as I was talking,
he sneezed from the ginger ale.
											And the sneeze —
it jerked his body upright,
											sparking him back to life a little bit.
											And he just kept drinking and sneezing
and sparking, over and over and over again
											until it stopped.
											And I heard,
											""Heheheheheh,
											heheheheheh ...
											this is so fabulous.
											This is so fabulous.""
									","
											Así que fui a ver a papá.
											Lo encontré acurrucado 
en el suelo con el mono.
											Estaba mirando más allá de mí
y solo mirando el suelo.
											Le di una cerveza de jengibre
											y simplemente empezamos a hablar
sobre nada en particular,
											pero mientras le hablaba,
estornudó por la cerveza de jengibre.
											Y ese estornudo
le estremeció todo el cuerpo,
											devolviéndole un poco a la vida.
											Y simplemente siguió bebiendo,
estornudando y volviendo,
											una y otra y otra vez
											hasta que paró.
											Y escuché:
											""Je, je, je, je, je, je,
											je, je, je, je, je, je...
											esto es tan fabuloso.
											Esto es tan fabuloso"".
									","
											Então, visitei o meu pai.
											Ele estava sentado no chão,
curvado e com um ""onesie"".
											Ele estava a olhar para trás de mim,
mas parecia fixar o chão.
											Dei-lhe uma ""ginger ale""
											e comecei a falar
sobre nada em particular,
											mas enquanto eu falava,
ele espirrou por causa da ""ginger ale"".
											E o espirro acabou por empurrar
o seu corpo para cima,
											trazendo-o de volta para a vida
durante um bocadinho.
											Ele continuou a beber e a espirrar
e a despertar vezes sem conta,
											até que parou.
											E ouvi:
											""Heheheheheh!
											""Heheheheheh!
											""Isto é fabuloso!
											""Isto é mesmo fabuloso!""
									","
											J'ai été voir mon père,
											l'ai trouvé plié en deux à terre
dans sa combinaison.
											Il me regardait sans me voir
ou fixait le sol.
											Je lui ai donné un soda
											et me suis mise
à lui parler sans but précis
											mais pendant que je parlais,
il a éternué en buvant le soda
											et son éternuement
a légèrement redressé son corps,
											lui insufflant un peu de vie.
											Il a continué à boire,
à éternuer et à reprendre vie
											encore et encore, jusqu'à la fin.
											Et j'ai entendu :
											« Eheheheheh
											eheheheheh ...
											C'est merveilleux.
											C'est merveilleux. »
									","
											Bu yüzden babamı görmeye gittim.
											Onu bir tulumun içinde yere 
eğilmiş buldum.
											Sanki bana bakıyordu 
ama aslında yere bakıyordu.
											Ona zencefilli gazoz verdim
											ve öylesine bir şeyler konuşmaya
başladım
											ama ben konuşurken, zencefilli
gazozdan hapşırdı.
											Ve hapşırık —
bedenini sarstı,
											onu birazcık hayata döndürdü.
											Ve o tekrar tekrar içmeye, hapşırmaya ve 
sarsılmaya devam etti
											duruncaya kadar.
											Ve şunu duydum,
											""Heheheheheh,
											heheheheheh ...
											bu harika.
											Bu çok harika.""
									",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
"
","
","
","
","
",How my dad's dementia changed my idea of death (and life),Beth Malone,7:01,"death,disease,humanity,family,illness,mental health,life,TED Residency,personal growth"
