en,fr,es,title,speaker,duration,tags
"
											But lately, executive function has become
a huge self-improvement buzzword.
											People think you can improve it
through brain-training iPhone apps
											and computer games,
											or by practicing it in a specific way,
like playing chess.
											And researchers are trying
to train it in the lab
											in the hopes of improving it
and other things related to it,
											like intelligence.
											Well, I'm here to tell you
											that this way of thinking
about executive function is all wrong.
											Brain training won't improve
executive function in a broad sense
											because it involves
exercising it in a narrow way,
											outside of the real-world contexts
in which we actually use it.
											So you can master that executive
function app on your phone,
											but that's not going to help you stop
pouring OJ on your Cheeerios twice a week.
									","
											Récemment, les fonctions exécutives
sont devenues un mot à la mode
											du développement personnel.
											On croit possible de les améliorer
avec des applis d'exercices mentaux,
											des jeux vidéo
											ou en les entraînant de manière spécifique
comme en jouant aux échecs.
											Les chercheurs essaient
de les entraîner dans leur labo,
											mus par l'espoir de l'améliorer
avec d'autres éléments liés,
											l'intelligence, par exemple.
											Je suis ici pour vous dire
											que cette idée sur les fonctions
exécutives est erronée.
											L'exercice mental ne va pas améliorer
les fonctions exécutives au sens général,
											car cela implique de s'exercer
de manière pointue,
											en dehors des contextes de la vraie vie
où nous les employons.
											On peut donc maîtriser
une fonction exécutive sur notre appli,
											mais ça ne vous empêchera pas
											de verser du jus d'orange
sur vos céréales.
									","
											Pero últimamente, la función ejecutiva
se ha convertido en una palabra de moda.
											La gente piensa que puede mejorarla
con apps de entrenamiento mental
											y juegos de computadora,
											o practicándola de una forma
específica, como jugando ajedrez.
											E investigadores están tratando
de entrenarla en el laboratorio
											con la esperanza de mejorarla
y otras cosas relacionadas,
											como la inteligencia.
											Bien, estoy aquí para decirles
											que esta forma de pensar sobre la función
ejecutiva es totalmente equivocada.
											El entrenamiento mental no mejorará
la función ejecutiva en general
											porque conlleva ejercitarla
en un sentido limitado,
											fuera de los contextos del mundo
real en los realmente la usamos.
											Así que puede dominar la app
de función ejecutiva en su móvil
											pero no le ayudará a parar de echar
jugo en sus Cheerios 2 veces por semana.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											If you really want to improve
your executive function
											in a way that matters for your life,
											you have to understand
how it's influenced by context.
									","
											Pour améliorer vos fonctions exécutives
											afin que cela influence votre vie,
											vous devez comprendre en quoi
le contexte les influence.
									","
											Si realmente quiere mejorar
su función ejecutiva
											de forma importante en su vida
											debe entender cómo está
influenciada por el contexto.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Let me show you what I mean.
											There's a great test
that we use in the lab
											to measure executive function
in young children
											called the ""dimensional change card sort.""
											In this task, kids have to sort
cards in one way —
											like by shape —
											over and over until they build up a habit.
											And then they're asked to switch
											and sort the same cards in another way,
											like by color.
											Now, really young kids struggle with this.
											Three- and four-year-olds will usually
keep sorting the cards in the old way
											no matter how many times you remind
them of what they should be doing.
									","
											Je vais clarifier cela.
											Au labo, nous avons une expérience
très performante
											pour mesurer les fonctions
exécutives des enfants.
											C'est l'épreuve de tri de cartes selon
leur variation dimensionnelle, DCCS.
											Dans cette épreuve, les enfants doivent
trier les cartes selon une dimension,
											leur forme par exemple,
											de manière répétitive
pour créer une habitude.
											Ensuite, on leur demande
de trier les mêmes cartes
											selon un autre critère,
											la couleur, par exemple.
											Pour les jeunes enfants, c'est difficile.
											Des enfants de 3 ou 4 ans continueront
de trier les cartes selon leur habitude,
											peu importe le nombre de fois
où vous direz ce qu'ils doivent faire.
									","
											Déjeme mostrarle a qué me refiero.
											Hay una gran prueba que
usamos en el laboratorio
											para medir la función ejecutiva en niños
											llamada ""ordenación de tarjetas
de cambio dimensional""
											En esta tarea, los niños tienen
que ordenar tarjeta de una manera,
											como por la forma,
											una y otra vez hasta que
construyen un hábito.
											Y entonces se les pide cambiar
											y ordenar las tarjetas de otra forma,
											como por el color.
											Bien, los niños muy pequeños
tienen problemas con esto.
											Los de 3 y 4 años seguirán ordenando
las tarjetas a la manera antigua
											no importa cuántas veces les
recuerdes qué deberían hacer.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Video) Woman: If it's blue, put it here.
If it's red, put it here.
											Here's a blue one.
									","
											(Vidéo) Femme : les cartes bleues,
tu les mets ici, les rouges, là-bas.
											Voici une bleue.
									","
											(Video) Mujer: Si es azul, ponla aquí.
Si es roja, aquí.
											Aquí hay una azul.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											OK, so now we're going to play
a different game.
											We're not going to play
the color game anymore.
											Now we're going to play the shape game,
											and in the shape game,
											all the stars go here
and all the trucks go here, OK?
											Stars go here, trucks go here.
									","
											Bien. Maintenant,
on va jouer à un autre jeu.
											On ne joue plus avec les couleurs.
											On va jouer avec les formes.
											Dans le jeu des formes,
											toutes les étoiles vont ici,
et les camions vont là, d'accord ?
											Les étoiles ici, les camions là.
									","
											Bien, ahora vamos a jugar
un juego diferente.
											No vamos a jugar el juego
del color más.
											Ahora vamos a jugar 
el juego de la forma
											y en el juego de la forma,
											todas las estrellas van aquí
y nos camiones van aquí, ¿de acuerdo?
											Las estrellas van aquí, 
los camiones aquí.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Where do the stars go?
									","
											Où mets-tu les étoiles ?
									","
											¿Dónde van las estrellas?
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											And where do the trucks go?
									","
											Où mets-tu les camions ?
									","
											¿Y dónde van los camiones?
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Excellent.
									","
											Très bien.
									","
											Excelente.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											OK, stars go here, trucks go here.
											Here's a truck.
									","
											OK, les étoiles ici, les camions, par là.
											Voici un camion.
									","
											Bien, las estrellas aquí,
los caminiones aquí.
											Aquí hay un camión.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Stars go here, trucks go here.
											Here's a star.
									","
											Les étoiles ici, les camions là.
											Voici une étoile.
									","
											Las estrellas van aquí,
los camiones van aquí.
											Aquí hay una estrella.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											SB: So it's really compelling,
											and it's really obvious when she fails
to use her executive function.
											But here's the thing:
											we could train her on this task
and others like it
											and eventually she'd improve,
											but does that mean
											that she would've improved
her executive function outside of the lab?
											No, because in the real world,
she'll need to use executive function
											to do a lot more than switching
between shape and color.
											She'll need to switch
from adding to multiplying
											or from playing to tidying up
											or from thinking about her own feelings
to thinking about her friend.
											And success in real-world situations
depends on things
											like how motivated you are
and what your peers are doing.
											And it also depends
on the strategies that you execute
											when you're using executive function
in a particular situation.
											So what I'm saying is
that context really matters.
									","
											SB : C'est absolument irrésistible.
											C'est évident quand elle n'utilise pas
ses fonctions exécutives.
											Mais il y a un os :
											on pourrait l'entraîner à cette tâche
et à d'autres tâches similaires,
											elle finirait par s'améliorer.
											Mais cela signifie-t-il
											qu'elle aura amélioré ses fonctions
exécutives en dehors du labo ?
											Non, car dans le vrai monde,
elle aura besoin de les employer
											pour faire bien plus de choses
que passer des formes aux couleurs.
											Elle devra passer
de l'addition à la multiplication,
											du jeu au rangement
											ou de penser à ses propres sentiments
en pensant à son amie.
											La réussite dans des situations réelles
dépend de facteurs
											tels que la motivation
ou ce que font vos pairs.
											Ça dépend aussi des stratégies d'exécution
que vous mettez en place
											quand vous utilisez vos fonctions
exécutives dans une situation donnée.
											En fait, le contexte est très important.
									","
											SB: Así que es realmente convincente
											y muy obvio cuando falla 
al usar su función ejecutiva.
											Pero aquí está la cosa:
											podríamos entrenarla en esta
tarea y otras similares,
											y eventualmente ella mejoraría
											pero, ¿eso significa
											que habría mejorado su función 
ejecutiva fuera del laboratorio?
											No, porque en el mundo real
necesitará usar la función ejecutiva
											para hacer algo más que 
cambiar entre forma y color.
											Necesitará cambiar de sumar a multiplicar
											o de jugar a ordenar
											o de pensar en sus propios sentimientos
a pensar en los de su amigo.
											Y el éxito en situaciones reales
depende de cosas
											como lo motivado que estás
y qué hacen sus compañeros.
											Y también depende de
las estrategias que ejecutas
											cuando estás usando la función
ejecutiva en una situación particular.
											Lo que digo es que
el contexto realmente importa.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Now let me give you an example
from my research.
											I recently brought in a bunch of kids
to do the classic marshmallow test,
											which is a measure
of delay of gratification
											that also likely requires
a lot of executive function.
											So you may have heard about this test,
											but basically, kids are given a choice.
											They can have one marshmallow right away,
											or if they can wait for me
to go to the other room
											and get more marshmallows,
											they can have two instead.
											Now, most kids really want
that second marshmallow,
											but the key question is:
How long can they wait?
									","
											Voici un exemple issu de mes recherches.
											J'ai fait passer le test classique
de la guimauve à un groupe d'enfants.
											Ce test mesure la gratification différée
											mais ceci fait aussi appel
à des fonctions exécutives développées.
											Vous connaissez peut-être ce test.
											Il donne un choix aux enfants.
											Ils peuvent manger une guimauve maintenant
											ou attendre pendant
que je vais dans une autre pièce
											chercher d'autres guimauves.
											Dans ce cas, ils peuvent en manger deux.
											La plupart des enfants veulent
manger la deuxième guimauve.
											Mais la question est de savoir combien
de temps ils sont capables d'attendre.
									","
											Ahora déjenme darle un ejemlo
de mi investigación.
											Hace poco traje hice a un grupo de
niños la prueba del malvavisco,
											que es una medida de
retraso de la gratificación
											que también requiere 
un montón de función ejecutiva.
											Muchos pueden haber oído de esta prueba
											básicamente, los niños tienen una opción.
											Pueden tener un malvavisco de inmediato,
											o pueden esperar a que vaya
a otra habitación
											y conseguir más malvaviscos,
											y pueden tener dos en su lugar.
											La mayoría de niños realmente
quieren el segundo malvavisco,
											pero la pregunta clave es:
¿Cuánto pueden esperar?
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Now, I added a twist
to look at the effects of context.
											I told each kid that they were in a group,
											like the green group,
											and I even gave them
a green T-shirt to wear.
											And I said, ""Your group
waited for two marshmallows,
											and this other group, the orange group,
											did not.""
											Or I said the opposite:
											""Your group didn't wait
for two marshmallows
											and this other group did.""
											And then I left the kid alone in the room
											and I watched on a webcam
to see how long they waited.
									","
											J'ai ajouté un petit élément
pour observer l'impact du contexte.
											J'ai expliqué aux enfants
qu'ils font partie d'un groupe,
											le groupe vert par exemple,
											et je leur ai offert un T-shirt vert.
											J'ai dit au groupe vert : « Votre groupe
a patienté pour obtenir deux guimauves
											mais pas l'autre groupe,
											ceux qui sont en orange. »
											Ou bien, j'ai dit l'inverse :
											« Votre groupe n'a pas patienté
pour deux guimauves
											mais l'autre groupe l'a fait. »
											Après ça, je laissais les enfants seuls
											et j'observais avec une caméra
combien de temps ils allaient attendre.
									","
											Añadí un giro para ver
los efectos del contexto.
											Dije a cada niño que estaban en un grupo,
											como el grupo verde,
											e incluso les di una camiseta
verde para llevarla.
											Y dije: ""Vuestro grupo esperó
para los dos malvaviscos,
											y este otro grupo, el grupo naranja,
											no lo hizo"".
											O dije lo contrario:
											""Tu grupo no esperó por
los dos malvaviscos
											y este otro grupo lo hizo"".
											Y luego dejé al niño solo en la habitación
											y vi en una webcam cuánto esperaron.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											So what I found was that kids who believed
											that their group waited
for two marshmallows
											were themselves more likely to wait.
											So they were influenced by a peer group
that they'd never even met.
									","
											J'ai découvert que les enfants convaincus
											que leur groupe avait attendu
pour deux guimauves,
											étaient plus susceptibles d'attendre.
											Ils étaient donc influencés par des pairs
qu'ils n'avaient jamais rencontrés.
									","
											Lo que descubrí era que
los niños que creían
											que su grupo esperó por dos malvaviscos
											eran más propensos a esperar.
											Fueron influenciados por un grupo
de pares que nunca habían conocido.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											Pretty cool, isn't it?
											Well, so with this result
I still didn't know
											if they were just copying their group
or if it was something deeper than that.
											So I brought in some more kids,
											and after the marshmallow test,
I showed them pictures of pairs of kids,
											and I told them, ""One of these kids
likes to have things right away,
											like cookies and stickers.
											And the other kid likes to wait
											so that they can have
more of these things.""
											And then I asked them,
											""Which one of these two kids
do you like more
											and who would you want to play with?""
											And what I found was that kids
who believed that their group waited
											tended to prefer other kids
who liked to wait for things.
											So learning what their group did
made them value waiting more.
											And not only that,
											these kids likely used executive function
											to generate strategies
to help themselves wait,
											like sitting on their hands
or turning away from the marshmallow
											or singing a song to distract themselves.
									","
											C'est plutôt cool, non ?
											Sur la base de ces résultats,
je ne savais toujours pas
											s'ils imitaient leur groupe simplement
ou s'il se passait quelque chose d'autre.
											J'ai donc réuni davantage d'enfants.
											Après le test de la guimauve, je leur ai
montré des photos de deux enfants
											en leur disant : « Un des deux enfants
aime bien obtenir les choses directement,
											des biscuits ou des autocollants.
											Mais l'autre enfant préfère attendre
											pour obtenir un plus grand
nombre de ces choses. »
											Ensuite, je leur demande :
											« Quel enfant préférez-vous
											et avec lequel voudriez-vous jouer ? »
											J'ai découvert que les enfants convaincus
que leur groupe attendait
											avaient tendance à préférer les enfants
qui préféraient attendre.
											En apprenant le comportement
de leur groupe,
											ils accordaient plus
de valeur à l'attente.
											Ce n'est pas tout.
											Ces enfants utilisaient
leurs fonctions exécutives
											pour générer des stratégies
qui les encourageraient à attendre,
											comme s'asseoir sur leurs mains,
détourner le regard de la guimauve
											ou encore chanter pour se distraire.
									","
											Bastante genial, ¿verdad?
											Bien, con ese resultado aún no sabía
											si estaban solo copiando a su grupo
o había algo más profundo en eso.
											Así que traje algunos niños más,
											y después del test del malvaviscos,
les mostré fotos de parejas de niños
											y les dije: ""A uno de estos niños
le gusta tener cosas de inmediato,
											como galletas y pegatinas.
											Y al otro niño le gusta esperar
											para que puedan tener más de estas cosas"".
											Y les pregunté:
											""¿Cuál de estos dos niños te gusta más
											y con cuál te gustaría jugar?""
											Y lo que descubrí era que los niños
que creían que su grupo esperaba
											tendían a preferir a otros niños
que querían esperar por cosas.
											Aprender lo que hizo su grupo
les hizo valorar esperar más.
											Y no solo eso,
											estos niños probablemente 
usaron esta función
											para generar estrategias para
ayudarlos a esperar,
											como sentarse sobre sus manos
o alejarse del malvavisco
											o cantar una canción para distraerse.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
											So what this all shows
is just how much context matters.
											It's not that these kids
had good executive function or bad,
											it's that the context
helped them use it better.
									","
											Ceci met en évidence
l'influence du contexte.
											Ces enfants n'avaient pas des fonctions
exécutives meilleures ou moins bonnes.
											C'est le contexte qui leur a permis
de mieux les exploiter.
									","
											Lo que esto muestra es 
cuánto importa el contexto.
											No es que esos niños tuvieran
una buena o mala función ejecutiva,
											es que el contexto los ayudó
a usarla mejor.
									",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
"
","
","
",How your brain's executive function works — and how to improve it,Sabine Doebel,9:15,"brain,cognitive science,children,neuroscience,TEDx,motivation,science"
