en,fr,es,title,speaker,duration,tags
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											All of that applause
did not lead to action.
											Nothing changed.
											Not because they didn't like
me or the message.
											The problem was that no one knew
what they were expected to do.
											And most importantly,
											they didn't know that I needed them.
									","
											Tous ces applaudissements
n'ont pas mené à des actions.
											Rien n'a changé.
											Pas que les gens ne croyaient pas
en moi ou au message.
											Le problème était que les gens
ne savaient pas ce qu'on attendait d'eux.
											Et surtout,
											ils ignoraient que j'avais besoin d'eux.
									","
											Nadie dio el paso a la acción.
											Nada cambió.
											No porque yo no les gustara
o no creyeran en mi mensaje.
											El problema era que nadie sabía
qué tenía que hacer.
											Y más importante aún,
											no sabían que yo los necesitaba.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Now, you may think
that this is a classic hero speech,
											where I'm going to tell you that
I overcame that obstacle and triumphed.
											Actually, I'm going to tell you
											that in a world as complex
and interconnected
											as the one we live in,
											the idea that one person
has the answer is ludicrous.
											It's not only ineffective, it's dangerous,
											because it leads us to believe
that it's been solved by that hero,
											and we have no role.
									","
											Vous pouvez penser
que c'est un discours de héros classique,
											que je vais vous dire que
j'ai surmonté les obstacles et triomphé.
											En fait, je vais vous dire
											que dans un monde
aussi complexe et interconnecté
											que celui dans lequel nous vivons,
											l'idée selon laquelle une seule personne
a la réponse est ridicule.
											Ce n'est pas seulement inefficace,
mais c'est dangereux
											car cela nous mène à croire
que c'est résolu par ce héros
											et que nous n'avons aucun rôle à jouer.
									","
											Pensarán que este es 
el clásico discurso heroico,
											y que ahora les diré
que superé los obstáculos y triunfé.
											Lo que realmente les diré
											que en un mundo tan complejo
e interconectado
											como en el que vivimos,
											la idea de que una sola persona
tiene la respuesta es absurda.
											Es inútil y peligroso,
											porque nos lleva a pensar
que el héroe lo ha solucionado
											y que nosotros no actuamos.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											We don't need heroes.
											We need radical interdependence,
											which is just another way
of saying we need each other.
											Even though other people
can be really difficult, sometimes.
									","
											Nous n'avons pas besoin de héros.
											Nous avons besoin
d'une interdépendance radicale,
											ce qui veut dire que nous avons besoin
les uns des autres.
											Même si les autres
peuvent parfois être très compliqués.
									","
											No necesitamos héroes.
											Necesitamos interdependencia radical.
											O dicho de otra manera,
nos necesitamos los unos a los otros.
											Incluso si algunas personas
puedan resultar difíciles algunas veces.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											I spent decades trying to work out
how to be a good leader.
											I've lived in seven countries
and five continents.
											And in recent years,
											I've spent a lot of time
with the B Corp community,
											originally as a corporate participant
											and more recently as an ambassador.
									","
											J'ai passé des décennies
à essayer de comprendre
											comment être une bonne dirigeante.
											J'ai vécu dans sept pays
et sur cinq continents.
											Ces dernières années,
											j'ai passé beaucoup de temps
avec la communauté B Corp,
											initialement en tant qu'entreprise
											et plus récemment en tant qu'ambassadrice.
									","
											He pasado años intentando descubrir
cómo ser una buena líder.
											He vivido en siete países
y cinco continentes.
											Y en los últimos años,
											he pasado mucho tiempo
en la comunidad B Corp.
											Al principio como participante corporativa
											y, recientemente, como embajadora.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Now, B Corps are a group of companies
											who believe in business
as a force for good.
											There's a tough certification
with about 250 questions
											about your social
and environmental performance.
											You must legally declare your intention
											to serve the community
as well as your shareholders
											and you must sign
the declaration of interdependence.
									","
											Les B Corps sont un groupe d'entreprises
											qui croient aux affaires
comme force pour le bien.
											Il y a une certification ardue
avec environ 250 questions
											sur vos performances sociales
et environnementales.
											Vous devez légalement
déclarer votre intention
											de servir la communauté
ainsi que vos actionnaires
											et vous devez signer
une déclaration d'interdépendance.
									","
											Las empresas B Corp creen en los negocios
como una fuerza para hacer el bien.
											Deben pasar una dura certificación
con 250 preguntas
											sobre su actuación social 
y medioambiental.
											Deben realizar una declaración legal
											con sus intenciones 
para la comunidad y sus accionistas
											y deben firmar
una declaración de interdependencia.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Now one of the things
that inspires me the most
											about the companies in this movement
											is that they see themselves
as part of a whole system.
											It's sort of as if they imagine themselves
on a big, flowing river of activity,
											where, if they are, for example,
soft drinks manufacturers,
											they understand that upstream from them,
											there's water and sugar,
											and farmers that grow that sugar,
											and plastic and metal and glass,
											all of which flows into this thing
											that we call a company
which has financial results.
											And the flowing continues
with consequences.
											Some of them intended,
											like refreshment and hydration,
											and some unintended,
											like garbage and obesity.
									","
											Une des choses qui m'inspirent le plus
											quant aux entreprises de ce mouvement,
											c'est qu'elles se voient
comme faisant partie d'un système.
											C'est comme si elles s'imaginaient
sur un grand fleuve d'activités
											où, si elles sont par exemple,
productrices de boissons rafraîchissantes,
											elles comprennent qu'en amont,
											il y a l'eau et le sucre,
											les fermiers faisant pousser ce sucre,
											le plastique, le métal et le verre,
											tout cela s'écoulant vers cette chose
											que nous appelons entreprise
et qui a des résultats financiers.
											L'écoulement continue
avec des conséquences.
											Certaines escomptées,
											comme du rafraîchissement
et de l’hydratation,
											et d'autres non désirées,
											comme des déchets et de l'obésité.
									","
											Una de las cosas que más me inspiran
											sobre estas empresas
											es que se consideran parte de un sistema.
											Es como si se imaginaran 
en un caudaloso río de actividad
											donde si, por ejemplo, son
fabricantes de refrescos,
											entienden que por encima de ellos
											hay agua y azúcar,
											granjeros que cultivan el azúcar
											y plástico, metal y vidrio.
											Todo esto desemboca
											en lo que llamamos una empresa
con resultados financieros.
											Y el flujo sigue, con sus consecuencias.
											Algunas intencionadas,
											como refresco e hidratación
											y otras involuntarias,
											como basura y obesidad.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Spending time with leaders in this space
											has led me to see
that true collaboration is possible,
											but it's subtle and it's complex.
											And the leaders in this space
are doing a few things very differently
											from traditional heroic leaders.
											They set goals differently,
											they announce those goals differently
											and they have a very different
relationship with other people.
									","
											Passer du temps avec de tels dirigeants
											m'a menée à voir qu'une vraie
collaboration est possible,
											mais elle est subtile et complexe.
											Et les dirigeants dans cet espace
font quelques choses très différemment
											des dirigeants héroïques traditionnels.
											Ils fixent des objectifs différemment,
											ils annoncent ces objectifs différemment
											et ils ont une relation
avec les autres très différente.
									","
											Pasar tiempo con estos líderes
											me ha hecho ver que es posible 
una verdadera colaboración,
											pero es algo sutil y complejo.
											Estos líderes hacen cosas que difieren
											de los líderes tradicionales.
											Marcan objetivos de manera diferente,
											anuncian esos objetivos de forma diferente
											y tienen una relación muy diferente
con otras personas.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Let's begin with the first difference.
											A hero sets a goal
that can be individually delivered
											and neatly measured.
											You can recognize a heroic goal —
											they use terms like
""revenue"" and ""market share""
											and are often competitive.
											I mean, remember pink-suit day?
											Interdependent leaders, on the other hand,
											start with a goal that's really important,
											but is actually impossible to achieve
by one company or one person alone.
									","
											Commençons par la première différence.
											Un héros fixe un objectif
qui peut être atteint individuellement
											et soigneusement mesuré.
											Un objectif héroïque se reconnaît —
											il emploie des termes tels que
« revenu » et « part de marché »
											et est souvent concurrentiel.
											Vous vous souvenez
du jour du tailleur rose ?
											Les dirigeants
interdépendants, au contraire,
											commencent avec un objectif très important
											mais impossible à atteindre
par une entreprise ou une personne seule.
									","
											Empecemos con la primera diferencia.
											Un héroe marca un objetivo
que puede conseguirse de forma individual
											y medirse de manera eficaz.
											Reconocerán estos objetivos
											por términos como
""ingresos"" y ""participaciones"".
											Suelen ser, además, competitivos.
											¿Recuerdan el día del traje rosa?
											Los líderes interdependientes
											comienzan con un objetivo muy importante,
											aunque imposible de conseguir
por una sola empresa o persona.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											I want to give you an example
from the clothing industry,
											which produces 92 million tons
of waste a year.
											Patagonia and Eileen Fisher
are clothing manufacturers,
											both of them B Corps,
											both of them deeply committed
to reducing waste.
											They don't see
that their responsibility ends
											when a customer buys their clothes.
											Patagonia encourages you
not to buy new clothes from them,
											and will repair your old clothes for free.
											Eileen Fisher will pay you
when you bring back your clothes,
											and either sell them on
or turn them into other clothes.
											While these two companies
are competitive in some ways,
											they work together
and with others in the industry
											to solve shared problems.
											They take responsibility for things
that happen upstream as well.
									","
											Je veux vous donner un exemple
de l'industrie textile,
											qui produit 92 millions de tonnes
de déchets par an.
											Patagonia et Eileen Fisher
sont des fabricants de vêtements,
											tous deux des B Corps,
											tous deux très engagés
à réduire les déchets.
											Ils ne considèrent pas
que leur responsabilité prend fin
											quand un client achète leurs vêtements.
											Patagonia vous encourage à ne pas acheter
de nouveaux vêtements chez eux
											et réparera gratuitement
vos anciens vêtements.
											Eileen Fisher vous paiera
quand vous rapporterez vos vêtements
											et les revendra ou les transformera
en d'autres vêtements.
											Si ces deux entreprises
en concurrence à certains égards,
											elles travaillent ensemble
et avec d'autres dans l'industrie
											pour résoudre des problèmes communs.
											Elles assument aussi la responsabilité
de choses qui arrivent en amont.
									","
											Les daré un ejemplo del sector textil,
											que produce al año
92 millones de toneladas de basura.
											Patagonia y Eileen Fisher son
fabricantes de ropa,
											ambos de B Corps
											y comprometidos
con la reducción de residuos.
											No consideran que 
su responsabilidad termina
											cuando un cliente compra su ropa.
											Patagonia nos motiva
para no comprar su ropa nueva
											y arreglan de forma gratuita
nuestra ropa antigua.
											Eileen Fisher nos paga
cuando entregamos la ropa
											y ellos la venden
o la convierten en otra diferente.
											Estas dos empresas son competitivas,
											pero trabajan juntas
y con otras del mismo sector
											para solucionar problemas comunes.
											Se responsabilizan de aquello
que ocurre más allá.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Around the world,
											there are around 300 million people
who work from home in this industry,
											most of them women,
											many of them in very
difficult circumstances
											with poor lighting,
											sewing on buttons
and doing detailed stitching.
											Until 2014, there was no protection
for these workers.
											A group of companies got together
with a not-for-profit called Nest
											to create a set of standards
											that's now been adopted
by the whole industry.
									","
											Dans le monde,
											il y a environ 300 millions de gens
											travaillant de chez eux
dans cette industrie,
											la plupart des femmes,
											nombres d'entre eux
dans des conditions très difficiles
											et avec un mauvais éclairage,
											cousant des boutons
et des points très précis.
											Jusqu'en 2014, ces travailleurs
n'avaient pas de protection.
											Un groupe d'entreprises se sont unies
											avec une organisation
à but non lucratif, Nest,
											pour créer un ensemble de normes
											qui ont maintenant été adoptées
par l'industrie tout entière.
									","
											En todo el mundo,
											300 millones de personas trabajan
desde casa en este sector,
											mujeres en su mayoría,
											con circunstancias difíciles,
											con iluminación pobre,
											cosiendo botones 
y dando puntadas con detalle.
											Hasta 2014, no estaban protegidas.
											Varias empresas formaron Nest,
un grupo sin ánimo de lucro,
											para crear unas normas,
adoptadas ya por todo el sector.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Once you've seen problems like this,
you can't unsee them,
											so you have to ask others
to help you to solve them.
											These folks take
interdependence as a given,
											and said to me,
											""We don't compete on human rights.""
									","
											Une fois que vous avez vu
de tels problèmes,
											vous ne pouvez pas les oublier,
											vous devez demander aux autres
de vous aider à les résoudre.
											Ces gens considèrent
l'interdépendance comme un acquis
											et m'ont dit :
											« Les droits humains
sont non négociables. »
									","
											Una vez que uno conoce estos problemas,
ya no puede obviarlos,
											por eso uno pide ayuda a otros
para resolverlos.
											Esta gente cree en la interdependencia
											y me dicen
											""No competimos en derechos humanos"".
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											The second big difference
for collaborators
											is their willingness to declare
their goals before they have a plan.
											Now the hero only reveals
their carefully crafted goal
											when the path to achieve it is clear.
											In fact, the role of the hero announcement
is to set the stage for the big win.
											Hero announcements are full of triumph.
											Interdependent leaders, on the other hand,
											want other people to help them,
											so their announcements are often
an invitation for co-creation,
											and sometimes, they're a call for help.
									","
											La deuxième grande différence
pour les collaborateurs,
											c'est leur empressement
											à déclarer leurs objectifs
avant d'avoir une stratégie.
											Le héros ne révèle son objectif
élaboré soigneusement
											qu'une fois que le chemin
pour l'atteindre est clair.
											Le rôle de l'annonce du héros
est d'ouvrir la voie à la victoire.
											Les annonces de héros
sont emplies de triomphe.
											Les dirigeants interdépendants,
d'un autre côté,
											veulent que les autres les aident,
											leurs annonces sont souvent
une invitation à la cocréation
											et parfois, un appel à l'aide.
									","
											La segunda gran diferencia
											es su deseo de declarar sus objetivos
antes de tener el plan.
											El héroe solo revela
unos objetivos pensados al detalle
											cuando es seguro que se van a conseguir.
											De hecho, el papel del héroe es
preparar el escenario para la victoria.
											Las declaraciones del héroe están
llenas de triunfos.
											Los líderes interdependientes, 
por otro lado,
											quieren que otros les ayuden,
											y sus anuncios normalmente son
invitaciones a la creación conjunta
											y otras veces, son una llamada de auxilio.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											At the North American division
of the French food company Danone,
											I announced that we wanted
to become a B Corp.
											And unlike pink-suit day,
											I had no plan to get there.
											I remember the day really clearly.
											Everybody in the room gasped,
											because they knew we didn't have a plan.
											But they also knew
that we had seen our role
											in the river that is the food system,
											and we wanted to make a change.
									","
											Dans la division nord-américaine
											de l'entreprise alimentaire
française Danone,
											j'ai annoncé que nous voulions
devenir une B Corp.
											Contrairement au jour du tailleur rose,
											je n'avais pas de stratégie
pour y arriver.
											Je me souviens très clairement
de ce jour-là.
											Tout le monde dans la pièce
a eu le souffle coupé
											car ils savaient que
nous n'avions pas de stratégie.
											Mais ils savaient également
que nous avions vu notre rôle
											dans le fleuve qu'est
le système alimentaire
											et que nous voulions changer les choses.
									","
											En la división norteamericana
de Danone, la compañía francesa,
											anuncié que queríamos ser una B Corp.
											Al contrario que el día de rosa,
											esta vez no tenía ningún plan.
											Recuerdo perfectamente ese día.
											La gente se quedó sin palabras
											porque sabían que no teníamos un plan.
											Pero también sabían
que habíamos establecido nuestro rol
											en el río que es el sector alimenticio
											y que queríamos hacer un cambio.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Making that declaration without a plan
											meant that so many
young people in our company
											stepped up to help us,
											and B Corps around us all rallied around.
											And the day we became a B Corp
											wasn't just a self-congratulatory
moment of a hero company —
											it was more like a community celebration.
									","
											Faire cette déclaration sans stratégie
											signifiait que de nombreux jeunes
dans notre entreprise
											se sont avancés pour nous aider
											et des B Corps autour de nous
se sont ralliées à nous.
											Le jour où nous sommes devenus une B Corp
											n'était pas seulement
											un moment d'autocongratulation
d'une entreprise de héros —
											c'était plus une célébration
communautaire.
									","
											Hacer esa declaración sin un plan
											llevó a mucha gente joven de la empresa
											a dar un paso y ayudarnos,
											y a recibir apoyo
de otras B Corps de nuestro alrededor.
											El día que nos convertimos en B Corp
											no fue un momento de autocomplacencia
como si fuéramos héroes de empresa,
											sino una celebración conjunta.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Now when you gave goals
that you can't achieve alone,
											and you've told everyone about them,
											inevitably, you'll end up
at the third big difference,
											which is how you see other people,
											inside your company and outside.
									","
											Quand vous avez des objectifs
que vous ne pouvez pas atteindre seul
											et que vous en avez parlé à tout le monde,
											inévitablement, vous en arriverez
à la troisième grande différence,
											qui est votre perception des autres,
											au sein de votre entreprise et en dehors.
									","
											Si se tienen objetivos 
que uno no puede conseguir solo
											y han sido transmitidos a todo el mundo
											uno llegará, inevitablemente,
a la tercera diferencia,
											que es cómo uno ve a otras personas,
											tanto dentro como fuera de la empresa.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Heroes see everyone
as a competitor or a follower.
											Heroes don't want input,
											because they want to control everything
because they want the credit.
											And you can see this
in a typical hero meeting.
											Heroes like making speeches.
											People lean back in their chairs,
											maybe impressed but not engaged.
											Interdependent leaders, on the other hand,
											understand that they need other people.
											They know that meetings
are not just mindless calendar fillers.
											These are the most precious
things you have.
											It's where people collaborate
and communicate
											and share ideas.
											People lean forward in meetings like this,
											wondering where they might fit in.
									","
											Les héros perçoivent tout le monde
comme des concurrents ou des partisans.
											Les héros ne veulent pas de contribution
											car ils veulent tout contrôler
car ils veulent le mérite.
											Vous pouvez le voir
dans une réunion typique de héros.
											Les héros aiment faire des discours.
											Les gens s'installent
au fond de leur chaise,
											ils sont peut-être impressionnés
mais ils ne sont pas impliqués.
											Les dirigeants
interdépendants, au contraire,
											comprennent qu'ils ont besoin des autres.
											Ils savent que les réunions ne sont pas
de stupides remplisseurs d'agenda.
											Ce sont les choses
les plus précieuses que vous avez.
											C'est là que les gens
collaborent, communiquent
											et partagent des idées.
											Les gens sont proactifs
dans de telles réunions,
											se demandant où est leur place.
									","
											Los héroes ven a todos
como competidores o seguidores.
											No admiten aportaciones
											porque quieren controlarlo todo
y quedarse con el mérito.
											Esto lo pueden ver 
en cualquier reunión que tengan.
											A los héroes les gusta dar discursos.
											La gente se reclina en sus sillas,
											impresionados, pero no comprometidos.
											Los líderes interdependientes entienden
											que necesitan de los demás.
											Saben que las reuniones no son solo
para rellenar horas.
											Son lo más valioso que se puede tener.
											Donde las personas colaboran, se comunican
											y comparten sus ideas.
											La gente no se reclina en estas reuniones,
											sino que busca dónde pueden encajar.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											When I was in Shanghai in China,
											where I lived for six years,
running the Kraft Foods business,
											selling, amongst
other things, Oreo cookies,
											we had a problem with hero culture.
											We kept on launching
new products that failed.
											And we would find out afterwards
											that everyone in the company
knew they were going to fail,
											they just didn't feel free to tell us.
											So we changed the way we ran
our innovation and planning meetings
											in two important ways.
											First of all, language
went back to Chinese.
											Because even though
everyone spoke great English,
											when I was in the room
and the meeting was in English,
											they focused on me.
											And I was the foreigner,
and I was the boss
											and I apparently had
that intimidating hero look.
											The second thing
											is we asked every single person
in the meeting their opinion.
											And our understanding
of the subtleties of the differences
											between American taste
and Chinese taste, in this case,
											really improved,
											and our new product success rate
radically turned around
											and we launched a lot of winners,
											including the now famous
green-tea-flavored Oreos.
									","
											Quand j'étais à Shanghai,
											où j'ai vécu pendant six ans,
dirigeant l'entreprise Kraft Foods,
											vendant, entre autres, des biscuits Oreo,
											nous avions un problème
avec la culture du héros.
											Nous ne faisions que lancer
des produits qui échouaient.
											Nous découvrions après
											que toute l'entreprise
savait que cela allait échouer,
											mais ne se sentait pas libre de le dire.
											Nous avons changé la façon de diriger
											les réunions d'innovation
et de planification
											à deux égards importants.
											Tout d'abord, la langue
est redevenue le chinois.
											Même si tout le monde
parlait un très bon anglais,
											quand j'étais là et que la réunion
était en anglais,
											ils se concentraient sur moi.
											J'étais l'étrangère et j'étais la patronne
											et j'avais apparemment
un style d'héroïne intimidant.
											La seconde chose
											est que nous avons demandé
l'opinion de chacun durant la réunion.
											Notre compréhension
des subtilités des différences
											entre le goût américain
et le goût chinois, dans ce cas-là,
											s'est fortement améliorée
											et notre taux de réussite
avec les nouveaux produits s'est inversé
											et nous avons lancé de nombreux gagnants,
											y compris le désormais célèbre
Oreo au thé vert.
									","
											Cuando estuve en Shanghái, en China,
											donde viví durante seis años,
dirigiendo Kraft Foods,
											vendiendo, entre otras cosas,
galletas Oreo,
											teníamos un problema con
la cultura de los héroes.
											Lanzábamos continuamente productos 
que fracasaban
											y al tiempo descubrimos
											que la gente de la empresa sabía 
que fracasaríamos,
											pero no eran capaces de decírnoslo.
											Cambiamos la gestión de las reuniones
de planificación e innovación
											en dos aspectos importantes.
											Primero, volvimos a hablar en chino.
											Aunque todo el mundo hablaba
un inglés casi perfecto,
											si yo estaba en la sala
y la reunión era en inglés,
											el foco estaba en mí.
											Yo era la extranjera, la jefa
											y, parece ser, que intimidaba
con mi mirada de héroe.
											Lo segundo que hicimos
											fue pedir opinión 
a todos los que estaban en la reunión.
											Llegamos a comprender
las sutiles diferencias
											entre el gusto estadounidense y el chino
											de una mejor manera.
											La tasa de éxito de los nuevos productos
dio un giro de 180 grados
											y conseguimos productos exitosos,
											como el famoso té verde con sabor a Oreo.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
											Hero culture sneaks in everywhere.
											At Danone, we had a lot
of great stuff happening
											in one part of the world,
											and we wanted it to spread
to another part of the world.
											But when you put a person in business gear
											up in front of a group of people
with PowerPoint,
											they have the urge
to become sort of heroic.
											And they make everything look super shiny
											and they don't tell the truth.
											And it's not compelling
and it's not even interesting.
									","
											La culture du héros s'infiltre partout.
											Chez Danone, beaucoup
de bonnes choses avaient lieu
											dans une région du monde
											et nous voulions que cela s'étende
à une autre région du monde.
											Mais quand vous mettez
quelqu'un en tenue d'affaires
											devant un groupe de gens
et avec un PowerPoint,
											il ressent le désir ardent
de devenir héroïque.
											Il donne à tout un aspect éclatant
											et ne dit pas la vérité.
											Ce n'est pas convaincant
et ce n'est même pas intéressant.
									","
											La cultura del héroe está 
por todas partes.
											En Danone, estaban pasando
muchas cosas buenas
											en una parte del mundo
											y queríamos que también
pasaran en la otra.
											Pero cuando uno coloca a alguien
delante de mucha gente
											con un PowerPoint,
											esa persona siente la urgente necesidad
de convertirse en héroe.
											Hace ver que todo es perfecto,
											pero no cuenta la verdad.
											No es convincente,
ni tampoco, interesante.
									",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
"
","
","
",A guide to collaborative leadership,Lorna Davis,14:12,"leadership,society,women in business,business,work,collaboration"
