en,es,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											What's suddenly possible was demonstrated by
											three big Stanford classes,
											each of which had an enrollment of 100,000 people or more.
											So to understand this, let's look at one of those classes,
											the Machine Learning class offered by my colleague
											and cofounder Andrew Ng.
											Andrew teaches one of the bigger Stanford classes.
											It's a Machine Learning class,
											and it has 400 people enrolled every time it's offered.
											When Andrew taught the Machine Learning class to the general public,
											it had 100,000 people registered.
											So to put that number in perspective,
											for Andrew to reach that same size audience
											by teaching a Stanford class,
											he would have to do that for 250 years.
											Of course, he'd get really bored.
									","
											Esto fue demostrado en tres grandes
											clases ofrecidas por Stanford,
											cada una con 100 000 o más personas inscritas.
											Para entenderlo, veamos una de ellas,
											Aprendizaje automático, ofrecido por mi colega
											y cofundador Andrew Ng.
											Andrew dicta una de las mayores clases en Stanford.
											Es sobre Aprendizaje automático
											con 400 estudiantes inscritos cada periodo.
											Cuando Andrew ofreció la clase al público,
											se registraron 100 000 personas.
											Pongamos la cantidad en perspectiva:
											para que Andrew alcanzara la misma audiencia
											en Stanford
											tendría que dictar la clase durante 250 años.
											Claro, se aburriría mucho.
									","
											Ce qui est soudain possible a été démontré par
											trois grands cours de Stanford,
											chacun ayant 100 000 inscrits ou plus.
											Pour comprendre ça, examinons un de ces cours,
											le cours d'apprentissage automatique 
que propose mon collègue
											et cofondateur Andrew Ng.
											Andrew donne un des cours les plus importants de Stanford.
											C'est un cours d'apprentissage automatique,
											et 400 personnes s'y inscrivent à chaque ouverture.
											Quand Andrew a enseigné le cours d'apprentissage
automatique pour le grand public,
											100 000 personnes s'y sont inscrites.
											Pour mettre ce chiffre en perspective,
											pour qu'Andrew atteigne ce nombre d'auditeurs
											en donnant un cours à Stanford,
											il lui faudrait le faire pendant 250 ans.
											Évidemment, il finirait par s'ennuyer.
									","
											Das plötzlich Mögliche wurde durch
											drei große Stanford-Kurse gezeigt,
											die alle jeweils mehr als 
100.000 Teilnehmende hatten.
											Zur Verdeutlichung sehen Sie hier den Kurs
											""Maschinelles Lernen"" meines Kollegen
											und Mitbegründers Andrew Ng.
											Andrew unterrichtet einen 
der größeren Stanford-Kurse.
											Er handelt von maschinellem Lernen
											und jedes Mal nehmen 400 Studierende teil.
											Als Andrew den Kurs Maschinelles Lernen 
öffentlich unterrichtete,
											registrierten sich 100.000 Menschen.
											Um Ihnen die Dimension zu verdeutlichen:
											Wenn Andrew die gleiche Zahl an Zuhörern
											mit seinem Stanford-Kurs erreichen wollte,
											würde dies 250 Jahre in Anspruch nehmen.
											Das wäre für ihn natürlich ziemlich langweilig.
									","
											Aniden mümkün olan şey,

											her birine 100.000 veya daha fazla kişinin
											kaydolduğu üç büyük 
Stanford dersiyle ispatlandı.
											Daha iyi anlamak için 
bu derslerden biri olan,
											meslektaşım ve ortak kurucumuz
Andrew Ng tarafından verilen
											Makine Öğrenmesi dersine göz atalım.
											Andrew, en büyük Stanford 
derslerinden birini veriyor.
											Bu Makine Öğrenmesi dersine
											her açıldığında 400 kişi kaydoluyordu.
											Andrew, Makine Öğrenme dersini
halka açık vermeyi düşündüğünde
											100.000 kişi kayıt yaptırdı.
											Bu sayıyı şöyle düşünelim,
											Andrew'ın, Stanford'da ders vererek

											aynı sayıda öğrenciye ulaşması
											250 yılını alacaktı
											ve tabii ki bundan çok sıkılacaktı.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											So, having seen the impact of this,
											Andrew and I decided that we needed to really try and scale this up,
											to bring the best quality education to as many people as we could.
											So we formed Coursera,
											whose goal is to take the best courses
											from the best instructors at the best universities
											and provide it to everyone around the world for free.
											We currently have 43 courses on the platform
											from four universities across a range of disciplines,
											and let me show you a little bit of an overview
											of what that looks like.
									","
											Al haber visto este impacto,
											decidimos intentar llevarlo a una mayor escala,
											para llevar la mejor educación a tantas personas como pudiéramos.
											Así que creamos Coursera,
											cuyo objetivo es tomar las mejores clases
											de los mejores profesores de las mejores universidades,
											y ofrecerlas gratis a todo el mundo.
											Actualmente tenemos 43 cursos en la plataforma,
											de cuatro universidades y varias disciplinas.
											Les mostraré cómo se ve
											a grandes rasgos.
									","
											Après avoir vu l'impact de tout ça,
											Andrew et moi avons décidé qu'il fallait 
vraiment essayer d'aller plus loin
											pour apporter l'éducation de la meilleure qualité 
au plus de gens possible.
											Alors nous avons formé Coursera,
											dont le but est de choisir les meilleurs cours
											donnés par les meilleurs professeurs 
dans les meilleures universités
											et les fournir gratuitement, à tout le monde, 
dans le monde entier.
											Nous avons actuellement 43 cours sur la plate-forme
											venant de quatre universités dans des disciplines variées,
											et permettez-moi de vous montrer 
une petite vue d'ensemble
											de ce à quoi ça ressemble.
									","
											Als wir die Wirkung des Angebots sahen,
											entschieden Andrew und ich, 
dass wir es vergrößern mussten
											um so vielen Menschen wie möglich 
die bestmögliche Bildung anzubieten.
											Wir gründeten Coursera
											mit dem Ziel, die besten Kurse
											der besten Dozenten 
an den besten Universitäten
											Menschen rund um die Welt 
kostenlos anzubieten.
											Derzeit bieten wir auf der Plattform 43 Kurse
											von vier Universitäten aus den 
unterschiedlichsten Fachrichtungen an.
											Ich möchte Ihnen einen kurzen
											Überblick geben, wie das aussieht.
									","
											Bunun etkisini görünce, 
Andrew ve ben
											en üst kalitede bir eğitimi mümkün
olduğunca fazla kişiye ulaştırmak için
											çaba sarf etmemiz ve çıtayı yükseltmemiz
gerektiğine karar verdik.
											Bu nedenle, 

											hedefi en iyi üniversitelerdeki 
en iyi eğitmenlerden
											en iyi dersi sağlamak
ve bunu dünyadaki herkese
											ücretsiz sunmak olan Coursera'yı kurduk.
											Şu anda bu platformda,
											dört üniversiteden çeşitli dallarda
											43 ders var ve kısaca 
nasıl bir şey olduğunu
											açıklamama izin verin.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											(Video) Robert Ghrist: Welcome to Calculus.
									","
											(Video) Robert Ghrist: Bienvenidos a Cálculo.
									","
											(Vidéo) Robert Ghrist : Bienvenue dans le Calcul.
									","
											(Video) Robert Ghrist: 
Willkommen bei ""Analysis"".
									","
											(Video) Robert Ghrist:
Kalkülüs'e hoş geldiniz.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Ezekiel Emanuel: Fifty million people are uninsured.
									","
											Ezekiel Emanuel: 50 millones carecen de seguro.
									","
											Ezekiel Emanuel : 50 millions de personnes 
ne sont pas assurées.
									","
											Ezekiel Emanuel: Fünfzig Millionen 
Menschen sind nicht versichert.
									","
											Ezekiel Emanuel: 
50 milyon kişi sigortasız.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Scott Page: Models help us design more effective institutions and policies.
											We get unbelievable segregation.
									","
											Scott Page: Los modelos permiten diseñar políticas más efectivas.
											Tenemos una segregación increíble.
									","
											Scott Page : Les modèles nous aident à concevoir 
des politiques et des institutions plus efficaces.
											Nous obtenons une ségrégation incroyable.
									","
											Scott Page: Anhand von Modellen können wir 
effizientere Institutionen und Richtlinien entwerfen.
											Wir erreichen unglaubliche Segregation.
									","
											Scott Page: Modeller daha etkili kurumlar 
ve politikalar tasarlamamıza yardım eder.
											İnanılmaz bir ayrımcılığa uğruyoruz.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Scott Klemmer: So Bush imagined that in the future,
											you'd wear a camera right in the center of your head.
									","
											Scott Klemmer: Bush imaginó que en el futuro,
											llevaríamos una cámara en la frente.
									","
											Scott Klemmer : Bush imaginait que dans l'avenir,
											on porterait une caméra au beau milieu de la tête.
									","
											Scott Klemmer: Bush nahm 
also an, dass man zukünftig
											eine Kamera mitten auf der Stirn tragen würde.
									","
											Scott Klemmer: Yani, Bush gelecekte
											kafanızın tam ortasına 
bir kamera takacağınızı hayal etti.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Mitchell Duneier: Mills wants the student of sociology to develop the quality of mind ...
									","
											Mitchell Duneier: Mills desea que el estudiante de sociología desarrolle las cualidades mentales…
									","
											Mitchell Duneier : Mills veut que l'étudiant de 
sociologie développe sa qualité d'esprit...
									","
											Mitchell Duneier: Mills möchte, dass Soziologie-
studenten eine Qualität der Denkweise entwickeln.
									","
											M.Duneier: Mills sosyoloji öğrencilerinden
zihin kalitesini geliştirmesini ister...
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											RG: Hanging cable takes on the form of a hyperbolic cosine.
									","
											RG: Los cables colgantes adoptan la forma de un coseno hiperbólico.
									","
											RG : Le câble suspendu prend la forme 
d'un cosinus hyperbolique.
									","
											RG: Das hängende Kabel nimmt die Form 
eines hyperbolischen Kosinus an.
									","
											RG: Sarkan kablo 
hiperbolik bir kosinüs şeklini alır.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Nick Parlante: For each pixel in the image, set the red to zero.
									","
											Nick Parlante: Fijen el rojo de cada píxel a cero.
									","
											Nick Parlante : Pour chaque pixel de l'image, 
mettez le rouge à zéro.
									","
											Nick Parlante: Setzen Sie bei allen Pixeln 
des Bildes 'rot' auf Null.
									","
											Nick Parlante: Görüntüdeki her piksel 
için kırmızıyı sıfıra ayarlayın.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Paul Offit: ... Vaccine allowed us to eliminate polio virus.
									","
											Paul Offit: …las vacunas permitieron erradicar el polio.
									","
											Paul Offit : ... Le vaccin nous a permis d'éliminer 
le virus de la polio.
									","
											Paul Offit: ... Durch Impfungen 
konnte Polio ausgerottet werden.
									","
											Paul Offit: Aşı, çocuk felci virüsünü 
ortadan kaldırmamızı sağladı.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Dan Jurafsky: Does Lufthansa serve breakfast and San Jose? Well, that sounds funny.
									","
											Dan Jurafsky: ¿Lufthansa sirve desayunos y San José? Suena raro.
									","
											Dan Jurafsky : Lufthansa sert-il le petit-déjeuner 
et de la San Jose ? Eh bien, ça semble drôle.
									","
											Dan Jurafsky: Bedient Lufthansa Frühstück 
und San Jose? Das klingt sehr komisch.
									","
											Dan Jurafsky: Lufthansa kahvaltı ve 
San Jose' mi servis ediyor? Bu komik geliyor.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Daphne Koller: So this is which coin you pick, and this is the two tosses.
									","
											Daphne Koller: Ésta es la moneda elegida y éstos los posibles resultados.
									","
											Daphne Koller : Voici la pièce que vous avez choisie,
et ça, ce sont les deux lancers.
									","
											Daphne Koller: Welche Münze wählen Sie also 
und wie werden Sie sie werfen?
									","
											Daphne Koller: Bu, seçtiğiniz para
ve bu da iki yazı tura.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											Andrew Ng: So in large-scale machine learning, we'd like to come up with computational ...
									","
											Andrew Ng: El objetivo del aprendizaje automático, a gran escala, es…
									","
											Andrew Ng : Dans l'apprentissage automatique 
à grande échelle, nous aimerions obtenir par calcul ...
									","
											Andrew Ng: Beim maschinellen Lernen 
erstellen wir rechnerische ...
									","
											Andrew Ng: Büyük ölçekli makine
öğrenmesinde bilgisayımsal bir şeyle..
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkışlar)
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
											DK: It turns out, maybe not surprisingly,
											that students like getting the best content
											from the best universities for free.
											Since we opened the website in February,
											we now have 640,000 students from 190 countries.
											We have 1.5 million enrollments,
											6 million quizzes in the 15 classes that have launched
											so far have been submitted, and 14 million videos have been viewed.
									","
											DK: Resulta, quizá no es una sorpresa,
											que a los estudiantes les gusta tener acceso gratuito
											a los mejores materiales de las mejores universidades.
											Desde que abrimos el sitio Web en febrero,
											hemos tenido 640 000 estudiantes de 190 países.
											Tenemos 1,5 millones de matrículas,
											6 millones de exámenes en los 15 cursos impartidos
											y se han visto 14 millones de videos.
									","
											DK : Il s'avère, et ce n'est peut-être pas surprenant,
											que les étudiants aiment recevoir le meilleur contenu
											des meilleures universités gratuitement.
											Depuis que nous avons ouvert le site en février,
											nous avons maintenant 640 000 étudiants de 190 pays.
											Nous avons 1,5 million d'inscriptions,
											jusqu'à présent, dans les 15 cours qui ont été lancés, 
6 millions de quiz
											ont été soumis, et 14 millions de vidéos ont été visionnées.
									","
											DK: Es ist nicht überraschend,
											dass es Studierenden gefällt, die besten Inhalte
											von den besten Universitäten 
kostenlos zu erhalten.
											Seit dem Launch der Website im Februar
											hatten wir 640.000 Studierende 
aus 190 Ländern.
											Es gab 1.5 Millionen Anmeldungen,
											und in den 15 angebotenen Kursen 
wurden bisher 6 Millionen Quizze
											eingereicht und 14 Millionen Videos angeschaut.
									","
											Pek şaşırtıcı gelmese de
bu bize gösteriyor ki
											öğrenciler en iyi üniversitelerdeki 
en iyi içeriğe
											ücret ödemeden ulaşmayı seviyor.
											Şubatta web sitesini açtığımızdan beri
											190 ülkeden 640.000 öğrenciye ulaştık.
											1,5 milyon kayıtlı kullanıcımız var, 

											bugüne kadar
başlatmış olduğumuz 15 derste
											6 milyon sınav tamamlandı 
ve 14 milyon kez video izlendi.
									",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
"
","
","
","
","
",What we're learning from online education,Daphne Koller,20:40,"Internet,computers,education,global issues,code"
