en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											Children are amazingly adaptable.
											What would be grotesquely abnormal
											became my normality
											in the prisoner of war camps.
											It became routine for me to line up three times a day
											to eat lousy food in a noisy mess hall.
											It became normal for me to go with my father
											to bathe in a mass shower.
											Being in a prison, a barbed-wire prison camp,
											became my normality.
									","
											Los niños son increíblemente adaptables.
											Lo que sería grotescamente anormal
se convirtió en mi normalidad,
											en las prisiones de los campos de guerra.
											Se convirtió en mi rutina hacer una fila
tres veces al día,
											para comer una comida mala en un salón ruidoso
y sucio.
											Se me hizo algo normal, ir con mi padre
a bañarnos en duchas comunales.
											Estar en una prisión, en un campo 
con alambre de púas,
											se convirtió en mi normalidad.
									","
											As crianças são incrivelmente adaptáveis.
											O que seria grotescamente anormal
											tornou-se a minha normalidade
											no campo de prisioneiros de guerra.
											Para mim, tornou-se uma rotina 
fazer uma fila, três vezes por dia,
											para comer uma comida nojenta 
num refeitório barulhento e sujo.
											Tornou-se normal ir com o meu pai
											tomar banho num chuveiro coletivo.
											Estar numa prisão, num campo de 
prisioneiros, rodeado de arame farpado,
											passou a ser a minha normalidade.
									","
											Kinder sind erstaunlich anpassungsfähig.
											Was sonst völlig grotesk wäre,
											wurde zu meiner Normalität
											in den Kriegsgefangenenlagern.
											Es wurde für mich zur Routine,
mich drei Mal täglich
											für lausiges Essen in der 
lauten, chaotischen Kantine anzustellen.
											Ich gewöhnte mich daran, 
mich mit meinem Vater
											in der Gemeinschaftsdusche
zu waschen.
											Das Leben in einem Gefangenenlager,
umzäunt von Stacheldraht,
											wurde meine Normalität.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											When the war ended,
											we were released,
											and given a one-way ticket
											to anywhere in the United States.
											My parents decided to go back home
											to Los Angeles,
											but Los Angeles was not a welcoming place.
											We were penniless.
											Everything had been taken from us,
											and the hostility was intense.
											Our first home was on Skid Row
											in the lowest part of our city,
											living with derelicts, drunkards
											and crazy people,
											the stench of urine all over,
											on the street, in the alley,
											in the hallway.
											It was a horrible experience,
											and for us kids, it was terrorizing.
											I remember once
											a drunkard came staggering down,
											fell down right in front of us,
											and threw up.
											My baby sister said, ""Mama, let's go back home,""
											because behind barbed wires
											was for us
											home.
									","
											Cuando la guerra terminó,
nos liberaron,
											y nos dieron un pasaje de ida
a cualquier lugar de los EEUU.
											Mis padres decidieron regresar a casa,
a Los Ángeles,
											pero allí no fuimos bien recibidos.
											No teníamos un centavo.
											Nos habían quitado todo,
y la hostilidad era intensa.
											Nuestra primera casa fue en Skid Row
en la parte más baja de la ciudad,
											viviendo con vagabundos, borrachos
y locos,
											con hedor a orina por todos lados,
en la calle, en el callejón,
											en el pasillo.
											Fue una experiencia horrible,

											y para nosotros los niños
fue aterrorizador.
											Recuerdo una ocasión, cuando
un borracho se acercó tambaleándose,
											se cayó justo frente a nosotros,
y vomitó.
											Mi hermana pequeña dijo,
""Mamá, ya, vámonos a casa.""
											Porque para nosotros, la casa estaba 
detrás del alambre de púas.
									","
											Quando a guerra terminou,
											fomos libertados
											e deram-nos passagens só de ida
											para qualquer lugar 
nos Estados Unidos da América.
											Os meus pais decidiram voltar 
para casa, para Los Angeles.
											Mas Los Angeles não era um lugar acolhedor.
											Estávamos sem um tostão.
											Tinham-nos tirado tudo
											e a hostilidade era intensa.
											A nossa primeira casa foi em Skid Row
											na parte mais baixa da nossa cidade,
											a viver com os sem-abrigo, 
os bêbados e os loucos,
											com o fedor de urina por todo lado,
											na rua, no beco, no corredor.
											Foi uma experiência horrível.
											Para nós, crianças, foi aterrorizante.
											Lembro-me de que, uma vez,
											um bêbado veio a cambalear,
											caiu bem à nossa frente
											e vomitou.
											A minha irmãzinha disse:
											""Mamã, vamos voltar para casa"",
											pois estar atrás de vedações 
de arame farpado
											para nós, era estar em casa.
									","
											Als der Krieg zu Ende war,
											wurden wir freigelassen.
											Wir erhielten eine einfache Fahrkarte
											an ein Ziel irgendwo in den USA.
											Meine Eltern kehrten nach Hause zurück,
											nach Los Angeles.
											Aber Los Angeles war abweisend zu uns.
											Wir besaßen keinen Pfennig.
											Man hatte uns alles genommen
											und die Feindseligkeit war groß.
											Unser erstes Zuhause war auf der Skid Row
											im heruntergekommensten 
Teil unserer Stadt,
											wo wir unter Obdachlosen, Trinkern
											und Verrückten lebten.
											Es stank überall nach Urin,
											auf den Straßen, in den Gassen,
											im Hausflur.
											Es war eine grässliche Erfahrung
											und für uns Kinder war sie furchterregend.
											Ich erinnere mich,
											als einmal ein Betrunkener
heruntergetorkelt kam.
											Er fiel direkt vor uns zu Boden
											und erbrach sich.
											Mein kleine Schwester sagte: 
""Mama, gehen wir zurück nach Hause"".
											Denn hinter Stacheldraht
											war für uns
											""zu Hause"".
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											My parents worked hard
											to get back on their feet.
											We had lost everything.
											They were at the middle of their lives
											and starting all over.
											They worked their fingers to the bone,
											and ultimately they were able
											to get the capital together to buy
											a three-bedroom home in a nice neighborhood.
											And I was a teenager,
											and I became very curious
											about my childhood imprisonment.
											I had read civics books that told me about
											the ideals of American democracy.
											All men are created equal,
											we have an inalienable right
											to life, liberty and the pursuit of happiness,
											and I couldn't quite make that fit
											with what I knew to be my childhood imprisonment.
											I read history books,
											and I couldn't find anything about it.
											And so I engaged my father after dinner
											in long, sometimes heated conversations.
											We had many, many conversations like that,
											and what I got from them
											was my father's wisdom.
											He was the one that suffered the most
											under those conditions of imprisonment,
											and yet he understood American democracy.
											He told me that our democracy
											is a people's democracy,
											and it can be as great as the people can be,
											but it is also as fallible as people are.
											He told me that American democracy
											is vitally dependent on good people
											who cherish the ideals of our system
											and actively engage in the process
											of making our democracy work.
											And he took me to a campaign headquarters —
											the governor of Illinois was
running for the presidency —
											and introduced me to American electoral politics.
											And he also told me about
											young Japanese-Americans
											during the Second World War.
									","
											Mis padres trabajaron duro
para levantarse otra vez.
											Habíamos perdido todo.
											Estaban a la mitad de sus vidas
y comenzando de nuevo.
											Trabajaron hasta los huesos

											y finalmente lograron 
reunir el capital
											para comprar una casa de tres habitaciones
en un buen vecindario.
											Cuando era adolescente,
											tenía mucha curiosidad 
sobre mi niñez en prisión.
											Había leído libros de civismo

											que me hablaban de los ideales 
de la democracia americana.
											Todos los hombres son creados iguales,
tenemos derecho inalienable a la vida,
											a la libertad, y a la búsqueda 
de la felicidad,
											y no podía encajar esto con lo que conocí
con mi encarcelamiento de la infancia.
											Leí libros de historia, y no encontré 
nada sobre esto.
											Así que entablaba con mi padre,
después de la cena,
											largas, y en ocasiones acaloradas,
conversaciones.
											Tuvimos muchas, muchas 
discusiones.
											Lo que saqué de ellas
fue la sabiduría de mi padre.
											Fue él quien sufrió más

											bajo estas condiciones de encarcelamiento
											y aún así entendía 
la democracia estadounidense.
											Me dijo que nuestra democracia,
es de la gente,
											y puede ser tan grandiosa 
como puede ser la gente,
											pero es también tan falible
como lo son las personas.
											Me dijo que la democracia 
estadounidense es vitalmente dependiente
											de las buenas gentes 
que valoran los ideales del sistema
											y se involucran activamente en el proceso
de hacerla funcionar.
											Me llevó a una sede de una campaña poítica
											— el gobernador de Illinois 
se postulaba para la presidencia —
											y me mostró la política electoral.
											También me habló sobre los jóvenes
japoneses-estadounidenses,
											durante la Segunda Guerra Mundial.
									","
											Os meus pais trabalharam muito
											para se reerguerem.
											Tínhamos perdido tudo.
											Eles estavam a meio das suas vidas
											e estavam a começar tudo de novo.
											Trabalharam até os dedos 
ficarem esfolados.
											Por fim, conseguiram juntar 
dinheiro para comprar uma casa

											com três quartos, num bairro simpático.
											Eu era um adolescente,
											e sentia-me muito curioso
											acerca da minha infância na prisão.
											Tinha lido livros cívicos que me falavam
											dos ideais da democracia americana.
											Todos os homens nascem iguais.
											Temos o direito inalienável
											à vida, à liberdade 
e à procura da felicidade.
											Eu não conseguia conciliar isso
											com o que eu sabia ter sido 
a minha infância como prisioneiro.
											Li livros de história
											e não consegui achar nada sobre isso.
											Encetava conversas longas 
e por vezes acaloradas
											com o meu pai, depois do jantar.
											Tivemos muitas, muitas conversas dessas.
											O que aprendi com elas
											foi a sabedoria do meu pai.
											Foi ele quem mais sofreu
											as condições do encarceramento.
											Apesar disso, ele compreendia 
a democracia norte-americana.
											Disse-me que a nossa democracia
											é uma democracia de pessoas.
											Pode ser tão boa 
quanto as pessoas podem ser,
											mas também é tão sujeita 
a falhas quanto elas.
											Disse-me que a democracia norte-americana
											depende vitalmente das pessoas boas
											que cultivam os ideais do nosso sistema
											e se empenham ativamente no processo
											de fazer funcionar a nossa democracia.
											Levou-me a um centro de campanha política
											— o governador de Illinois estava 
a candidatar-se à presidência —
											e apresentou-me políticos 
eleitorais norte-americanos.
											Também me falou sobre 
jovens nipo-americanos
											durante a Segunda Guerra Mundial.
									","
											Meine Eltern arbeiteten schwer,
											um wieder auf die Beine zu kommen.
											Wir hatten alles verloren.
											Sie standen in der Mitte ihres Lebens
											und fingen von vorne an.
											Sie arbeiteten sich die Finger wund,
											und schließlich
											bekamen sie das Geld zusammen,
											um in einer netten Nachbarschaft 
ein Haus mit 4 Zimmern zu kaufen.
											Ich war ein Teenager,
											und ich wurde sehr neugierig,
											was meine Gefangenschaft 
in der Kindheit anging.
											In Büchern zur Staatsbürgerkunde
											las ich von den Idealen der 
amerikanischen Demokratie.
											Alle Menschen sind als gleich geschaffen;
											wir haben ein unveräußerliches Recht
											auf Leben, Freiheit und
das Streben nach Glück,
											und ich konnte das nicht
											mit meiner Kindheit im Gefangenenlager
in Einklang bringen.
											Ich las Geschichtsbücher
											und konnte nichts darüber finden.
											So verwickelte ich meinen Vater 
nach dem Abendessen
											in lange, manchmal hitzige Gespräche.
											Wir hatten sehr viele solcher Gespräche.
											Was ich aus ihnen mitnahm,
											war die Weisheit meines Vaters.
											Er hatte unter den Haftbedingungen
											am meisten gelitten,
											aber er verstand 
die amerikanische Demokratie.
											Er sagte mir,
dass unsere Demokratie
											die Demokratie eines Volkes ist.
											Sie kann so großartig sein, 
wie es ein Volk sein kann,
											aber sie ist auch so fehlbar,
wie Menschen es sind.
											Er sagte mir, dass 
die amerikanische Demokratie
											ganz darauf angewiesen ist,
											dass gute Menschen die Ideale 
unseres Systems hochhalten
											und sich aktiv in den Prozess einbringen,
											unsere Demokratie zum 
Funktionieren zu bringen.
											Und er ging mit mir 
zu einem Wahlkampfbüro —
											der Gouverneur von Illinois 
kandidierte für die Präsidentschaft —
											und machte mich mit der 
amerikanischen Wahlpolitik bekannt.
											Und er erzählte mir auch
											von jungen Japano-Amerikanern
											im Zweiten Weltkrieg.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											When Pearl Harbor was bombed,
											young Japanese-Americans,
like all young Americans,
											rushed to their draft board
											to volunteer to fight for our country.
											That act of patriotism
											was answered with a slap in the face.
											We were denied service,
											and categorized as enemy non-alien.
											It was outrageous to be called an enemy
											when you're volunteering to fight for your country,
											but that was compounded with the word ""non-alien,""
											which is a word that means
											""citizen"" in the negative.
											They even took the word ""citizen"" away from us,
											and imprisoned them for a whole year.
									","
											Cuando Pearl Harbor fue bombardeada,

											jóvenes japoneses-estadounidenses,
como todos los jóvenes,
											corrieron a enlistarse como voluntarios
para pelear por su país.
											Ese acto de patriotismo fue contestado
con una bofetada en la cara.
											Se les rechazó y los rotularon
como ""enemigos no-extranjeros"".
											Era idignante que te llamaran enemigo,
cuando estas ofreciéndote
											a pelear por tu país.
											La intención
de la palabra ""no-extranjero"",
											significaba ""ciudadano"" 
pero en forma negativa.
											Incluso les quitaron 
el término ""ciudadano"",
											y los encarcelaron
por todo un año.
									","
											Quando Pearl Harbor foi bombardeado,
											jovens nipo-americanos, 
— como todos os jovens norte-americanos —
											ofereceram-se para voluntários 
nas forças armadas
											para combater pelo nosso país.
											Aquele ato de patriotismo
											foi respondido com uma bofetada na cara.
											Negaram-nos o serviço
											e fomos classificados 
como inimigos não-estrangeiros.
											Era ultrajante ser chamado de inimigo
											quando nos oferecemos 
para lutar pela nossa nação,
											mas isso ainda foi ligado 
à palavra ""não-estrangeiro"",
											uma palavra que significa ""cidadão"",
											só que de modo negativo.
											Até nos recusaram a palavra ""cidadão""
											e prenderam os jovens 
durante um ano inteiro.
									","
											Als Pearl Harbour bombardiert wurde,
											eilten junge Japano-Amerikaner
wie alle jungen Amerikaner,
											zu ihrer Einberufungsbehörde,
											um als Freiwillige 
für unser Land zu kämpfen.
											Dieser Akt des Patriotismus
											wurde mit einem Schlag 
ins Gesicht beantwortet.
											Man verweigerte uns den Wehrdienst
											und stufte uns als 
""nicht ausländischer"" Feind ein.
											Es war empörend, 
als Feind bezeichnet zu werden,
											wenn man sich freiwillig meldete,
um für sein Land zu kämpfen.
											Noch schlimmer aber war 
der Zusatz ""nicht ausländisch"".
											Es ist eine Aussage,
											die das Gegenteil 
von ""Bürger"" bedeutet.
											Sie nahmen uns
sogar das Wort ""Bürger""
											und inhaftierten sie
ein ganzes Jahr lang.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											And then the government realized
											that there's a wartime manpower shortage,
											and as suddenly as they'd rounded us up,
											they opened up the military for service
											by young Japanese-Americans.
											It was totally irrational,
											but the amazing thing,
											the astounding thing,
											is that thousands of young
											Japanese-American men and women
											again went from behind those barbed-wire fences,
											put on the same uniform as that of our guards,
											leaving their families in imprisonment,
											to fight for this country.
									","
											Entonces el gobierno se dio cuenta
											que había una escasez de hombres
por tiempos de guerra,
											y tan pronto como nos juntaron,

											habilitaron el servicio militar, 
para jóvenes japoneses-estadounidenses.
											Era totalmente absurdo. Pero lo increíble, 
lo sorprendente, fue que miles de jóvenes
											japoneses-estadounidenses, 
hombres y mujeres,
											salieron del cercado de alambre de púas,
											se pusieron el mismo 
uniforme que los guardias,
											dejando a sus familias encarceladas,
para pelear por este país.
									","
											Depois, o governo apercebeu-se
											de que havia falta de gente 
no contingente de guerra,
											e, tão depressa 
quanto nos tinham prendido,
											abriram o serviço militar
											aos jovens nipo-americanos.
											Foi totalmente irracional.
											Mas o mais incrível,
											o mais impressionante,
											foi que milhares de jovens, 
homens e mulheres nipo-americanos,
											sairam daquelas cercas de arame farpado,
											vestidos com o mesmo uniforme 
que o dos nossos guardas,
											deixando as suas famílias na prisão,
											para irem combater por este país.
									","
											Dann begriff die Regierung,
											dass ihr im Krieg 
die Soldaten ausgingen.
											Und genauso plötzlich, wie sie uns 
zusammengetrieben hatten,
											öffneten sie auch den Wehrdienst
											für junge Japano-Amerikaner.
											Es war völlig irrational,
											aber das Verblüffende,
											das Erstaunliche ist:
											Tausende junge
											japano-amerikanische 
Männer und Frauen,
											die hinter den Stacheldrahtzäunen
wieder hervorkamen,
											zogen dieselbe Uniform 
wie die ihrer Wachen an
											und ließen ihre Familien 
in Gefangenschaft zurück,
											um für dieses Land zu kämpfen.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											They said that they were going to fight
											not only to get their families out
											from behind those barbed-wire fences,
											but because they cherished the very ideal
											of what our government stands for,
											should stand for,
											and that was being abrogated
											by what was being done.
									","
											Dijeron que iban a pelear,
no solo para sacar a sus familias
											de su encierro,
sino también porque valoraban
											que los ideales que nuestro gobierno
defendía, debía ser defendido,
											y que había que abolir
lo que se estaba persiguiendo.
									","
											Disseram que iam lutar
											não só para libertar as suas famílias
											daquelas vedações de arame farpado,
											mas porque acarinhavam o ideal
											que o nosso governo defende,
											que devia defender.
											Isso estava a ser anulado
											pelo que estava a ser feito.
									","
											Sie sagten, sie kämpften nicht nur dafür,
											ihre Familien hinter den
Stacheldrahtzäunen hervorzuholen,
											sondern weil sie 
die Ideale hochhielten,
											für die unsere Regierung steht,
											stehen sollte,
											und die außer Kraft gesetzt wurden,
											durch das, was geschehen war:
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											All men are created equal.
											And they went to fight for this country.
											They were put into a segregated
											all Japanese-American unit
											and sent to the battlefields of Europe,
											and they threw themselves into it.
											They fought with amazing,
											incredible courage and valor.
											They were sent out on the most dangerous missions
											and they sustained the highest combat casualty rate
											of any unit proportionally.
									","
											Todos los hombres son creados iguales.
											Y se fueron a pelear por este país.
											Los pusieron en unidades separadas
para japoneses-estadounidenses,
											y los enviaron a los campos de batalla
de Europa.
											Ellos se entregaron gustosos.
											Pelearon con increíble valentía y coraje.
											Los enviaron a las misiones 
más peligrosas
											y tuvieron la tasa más elevada 
de bajas en combate,
											de todas las unidades de esa guerra.
									","
											Todos os homens nascem iguais.
											Eles foram combater por este país.
											Foram postos numa unidade segregada,
											uma unidade só de nipo-americanos
											e mandados para 
os campos de batalha europeus,
											e eles empenharam-se nisso.
											Lutaram com uma coragem e um valor
											extraordinários e incríveis.
											Foram mandados 
para as missões mais perigosas
											e sofreram a maior 
taxa de mortalidade em combate
											de qualquer unidade, em proporção.
									","
											Alle Menschen sind gleich geschaffen.
											Und sie kämpften für dieses Land.
											Sie kamen in eine gesonderte
											rein japano-amerikanische Einheit.
											Man sandte sie auf 
die Schlachtfelder Europas,
											und sie stürzten sich hinein.
											Sie kämpften mit außergewöhnlichem,
											unglaublichem Mut und voll Tapferkeit.
											Man schickte sie auf die
gefährlichsten Missionen.
											Sie erlitten anteilig
die höchste Gefallenenrate
											unter allen Einheiten.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											There is one battle that illustrates that.
											It was a battle for the Gothic Line.
											The Germans were embedded
											in this mountain hillside,
											rocky hillside,
											in impregnable caves,
											and three allied battalions
											had been pounding away at it
											for six months,
											and they were stalemated.
											The 442nd was called in
											to add to the fight,
											but the men of the 442nd
											came up with a unique
											but dangerous idea:
											The backside of the mountain
											was a sheer rock cliff.
											The Germans thought an attack from the backside
											would be impossible.
											The men of the 442nd decided to do the impossible.
											On a dark, moonless night,
											they began scaling that rock wall,
											a drop of more than 1,000 feet,
											in full combat gear.
											They climbed all night long
											on that sheer cliff.
											In the darkness,
											some lost their handhold
											or their footing
											and they fell to their deaths
											in the ravine below.
											They all fell silently.
											Not a single one cried out,
											so as not to give their position away.
											The men climbed for eight hours straight,
											and those who made it to the top
											stayed there until the first break of light,
											and as soon as light broke,
											they attacked.
											The Germans were surprised,
											and they took the hill
											and broke the Gothic Line.
											A six-month stalemate
											was broken by the 442nd
											in 32 minutes.
									","
											Hay una batalla que ilustra esto.
											Fue la batalla de la Línea Gótica.
											Los alemanes estaban apertrechados
en la ladera de una montaña,
											una ladera rocosa,
con trincheras inexpugnables.
											Tres batallones aliados
habían estado intentando por 6 meses,
											y estaban estancados.
											Llamaron al 442 a sumarse a la lucha,
											pero a esos soldados se les ocurrió 
una idea especial pero peligrosa.
											La parte trasera de la montaña 
era un risco de roca vertical.
											Los alemanes creían que un ataque
por atrás sería imposible.
											Los hombres del 442 decidieron hacer
lo imposible.
											En una noche oscura sin luna,

											comenzaron a escalar esa pared de roca.
											La caída sería de más de 300 metros,
											con todo el equipo de combate.
											Escalaron toda la noche
por esa piedra vertical.
											En total oscuridad, algunos perdieron 
el apoyo de las manos o los pies,
											y cayeron al abismo hacia la muerte.
											Caían en silencio.
											Ni uno solo gritó,
para no delatar su posición.
											Esos hombres escalaron 
por 8 horas seguidas,
											y los que llegaron a la cima, allá 
se quedaron hasta la primera luz del día,
											y tan pronto como hubo luz,
atacaron.
											Sorprendieron a los alemanes,
											se tomaron la montaña
y rompieron la Línea Gótica.
											Un estancamiento de 6 meses,
roto por el 442 en 32 minutos.
									","
											Há uma batalha que ilustra isso.
											Foi uma batalha pela Linha Gótica.
											Os alemães estavam entricheirados
											na encosta duma montanha,
											uma encosta rochosa,
											em grutas inexpugnáveis.
											Três batalhões aliados
											tinham estado a atacá-los
											durante seis meses.
											Estavam num impasse.
											Chamaram o 442.º regimento
											para apoiar a batalha,
											mas os homens do 442.º
											apareceram com uma ideia 
singular mas perigosa:
											A parte de trás da montanha
											era uma escarpa de rocha.
											Os alemães achavam que 
um ataque por trás seria impossível.
											Os homens do 442.º decidiram 
fazer o impossível.
											Numa noite escura, sem lua,
											começaram a escalar aquela parede rochosa,
											uma queda de mais de 300 metros,
											em equipamento de combate completo.
											Escalaram durante toda a noite
											aquela escarpa rochosa.
											Na escuridão,
											alguns falharam as mãos, ou os pés
											e caíram para a morte pela ravina abaixo.
											Caíram todos silenciosamente.
											Nenhum deles gritou
											para não denunciar a sua posição.
											Os homens subiram 
durante oito horas seguidas.
											Os que conseguiram chegar ao topo
											esperaram lá até ao primeiro raio de luz,
											e, logo que a luz apareceu,
											atacaram.
											Os alemães foram surpreendidos
											e eles conquistaram a colina 
e destruíram a Linha Gótica.
											Um impasse de seis meses
											foi vencido pelo 442.º, em 32 minutos.
									","
											Es gibt eine Schlacht,
die das verdeutlicht.
											Es war die Schlacht um die Gotenstellung.
											Die Deutschen hatten
											in einer Bergwand Stellung bezogen.
											Es war eine felsige Bergwand
											mit unzugänglichen Höhlen.
											Drei Bataillone der Allierten
											hatten sie über sechs Monate hinweg 
immer wieder angegriffen.
											Es war eine Pattsituation.
											Das 442. [ Infanterieregiment ] 
erhielt den Befehl,
											die Angriffe zu unterstützen.
											Aber die Männer 
des 442. Regiments
											kamen auf eine außergewöhnliche,
											aber gefährliche Idee:
											Die Rückseite des Berges
											war eine kahle Felswand.
											Die Deutschen hielten 
einen Angriff von der Rückseite
											für unmöglich.
											Die Männer des 442. beschlossen, 
das Unmögliche zu wagen.
											In einer dunklen, mondlosen Nacht
											begannen sie die Felswand zu erklimmen,
											die über 300 Meter hoch war,
											in voller Kampfausrüstung.
											Die ganze Nacht kletterten sie
											über die nackte Felswand.
											In der Dunkelheit
											verloren manche den Halt
											oder traten daneben.
											Sie stürzten in den Tod
											in die Schlucht,
die unter ihnen lag.
											Sie fielen lautlos.
											Nicht ein einziger schrie auf
											und verriet ihre Position.
											Die Männer kletterten 
acht Stunden lang ohne Pause.
											Diejenigen, die es auf 
den Kamm geschafft hatten,
											blieben dort bis zur Morgendämmerung.
											Mit dem ersten Licht
											griffen sie an.
											Sie überraschten die Deutschen,
											sie nahmen den Berg ein
											und durchbrachen die Gotenstellung.
											Eine sechsmonatige Blockade
											wurde vom 442.
											in 32 Minuten durchbrochen.
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
											It was an amazing act,
											and when the war ended,
											the 442nd returned to the United States
											as the most decorated unit
											of the entire Second World War.
											They were greeted back on the White House Lawn
											by President Truman, who said to them,
											""You fought not only the enemy
											but prejudice, and you won.""
									","
											Fue un acto impresionante.
Cuando la guerra terminó,
											el 442 regresó a los EEUU
como la unidad más condecorada
											de toda la Segunda Guerra Mundial.
											Fueron recibidos en el jardín
de la Casa Blanca
											por el Presidente Truman, 
quien les dijo,
											""Uds. pelearon no sólo contra el enemigo,
sino contra los prejuicios, y ganaron.
									","
											Foi um feito impressionante.
											Quando a guerra acabou,
											o 442.º regressou 
aos Estados Unidos da América
											como a unidade mais condecorada
											de toda a Segunda Guerra Mundial.
											Foram saudados no relvado da Casa Branca
											pelo presidente Truman, que lhes disse:
											""Vocês não lutaram só contra o inimigo,
											""mas contra o preconceito, e venceram"".
									","
											Es war eine erstaunliche Leistung.
											Als der Krieg endete,
											kehrte das 442. Infanterieregiment
in die USA zurück
											als die am häufigsten 
ausgezeichnete Einheit
											des gesamten Zweiten Weltkriegs.
											Sie wurden auf dem 
Rasen des Weißen Hauses
											von Präsident Truman begrüßt, 
der sagte:
											""Sie haben nicht nur 
gegen den Feind gekämpft,
											sondern gegen das Vorurteil, 
und Sie haben gesiegt.""
									",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
"
","
","
","
",Why I love a country that once betrayed me,George Takei,15:58,"TEDx,children,democracy,history,politics,storytelling,war,personal growth"
