en,es,pt,title,speaker,duration,tags
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											Making solid nuclear fuel
is a complicated and expensive process.
											And we extract less than one percent
of the energy for the nuclear fuel
											before it can no longer
remain in the reactor.
											Water-cooled reactors have
another additional challenge:
											they need to be near
large bodies of water,
											where the steam they generate
can be cooled and condensed.
											Otherwise, they can't generate
electrical power.
											Now, there's no lakes
or rivers on the Moon,
											so if all of this makes it sound
like water-cooled reactors
											aren't such a good fit
for a lunar community,
											I would tend to agree with you.
									","
											Fabricar un combustible nuclear sólido 
es un proceso complejo y costoso.
											No podemos extraer más que el 1 %
de la energía del combustible,
											luego de lo cual se agota
y hay que sacarlo del reactor.
											Los reactores refrigerados por agua
tienen otro inconveniente:
											deben estar cerca de grandes
espejos de agua,
											donde el vapor que generan
pueda enfriarse y condensarse.
											Si no, no pueden generar
energía eléctrica.
											En la luna no hay lagos ni ríos,
											de modo que si les parece 
que este tipo de reactores
											no serían ideales para
instalar en la luna,
											les daría la razón.
									","
											Fabricar um combustível nuclear sólido
é um processo complexo e dispendioso.
											Só extraímos menos de 1%
da energia do combustível nuclear
											antes de ele se esgotar.
											Os reatores a água
têm outro inconveniente:
											precisam de estar perto
de grandes espelhos de água,
											onde o vapor que eles geram
possa arrefecer e condensar-se.
											Senão, não podem gerar energia elétrica.
											Ora, não há lagos nem rios na Lua,
											portanto, se vos parece
que este tipo de reatores a água,
											não são os ideais para instalar na Lua,
											acho que concordo com vocês.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											I had the good fortune to learn about
a different form of nuclear power
											that doesn't have all these problems,
											for a very simple reason:
											it's not based on water-cooling,
and it doesn't use solid fuel.
											Surprisingly, it's based on salt.
									","
											He tenido la suerte de conocer
otro tipo de energía nuclear
											que no presenta estos inconvenientes
por una razón muy sencilla:
											no usa agua como refrigerante
ni usa combustibles sólidos.
											Sorprendentemente,
funciona a base de sales.
									","
											Tive a sorte de conhecer
outro tipo de energia nuclear
											que não apresenta estes problemas,
por uma simples razão:
											não usa água para refrigeração
e não usa combustível sólido.
											Surpreendentemente,
funciona à base de sais.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											One day, I was at a friend's
office at work,
											and I noticed this book on the shelf,
""Fluid Fuel Reactors.""
											I was interested
and asked him if I could borrow it.
											Inside that book, I learned
about research in the United States
											back in the 1950s,
											into a kind of reactor
that wasn't based on solid fuel
											or on water-cooling.
											It didn't have the problems
of the water-cooled reactor,
											and the reason why was pretty neat.
											It used a mixture of fluoride salts
as a nuclear fuel,
											specifically, the fluorides of lithium,
beryllium, uranium and thorium.
											Fluoride salts are remarkably
chemically stable.
											They do not react with air and water.
											You have to heat them up
to about 400 degrees Celsius
											to get them to melt.
											But that's actually perfect
for trying to generate power
											in a nuclear reactor.
									","
											Una vez, en la oficina de un amigo,
											vi entre sus libros uno sobre
reactores de combustible líquido.
											Me interesó tanto que se lo pedí prestado.
											Allí leí sobre una investigación
que se hizo en EE. UU. por los años 50
											sobre un tipo de reactor
que no usaba combustible sólido
											ni agua como refrigerante.
											No tenía los problemas
del reactor refrigerado por agua,
											por una sencilla razón.
											Como combustible nuclear, usaba
una mezcla de sales de flúor,
											específicamente los fluoruros
de litio, berilio, uranio y torio.
											Los fluoruros son sustancias
químicamente muy estables.
											No reaccionan con el aire ni el agua.
											Para fundirlas, es necesario
llevarlas hasta los 400 °C.
											Pero eso es ideal para generar
electricidad en un reactor nuclear.
									","
											Um dia, no gabinete de um amigo meu,
											reparei num livro na estante
sobre reatores de combustível fluido.
											Fiquei interessado e pedi
que mo emprestasse.
											Li nele uma investigação nos EUA,
feita nos anos 50,
											sobre um tipo de reator nuclear
que não usava combustível sólido
											nem água como refrigerante.
											Não tinha os problemas do reator a água
											por uma razão muito clara.
											Como combustível nuclear
usava uma mistura de fluoretos,
											especificamente, fluoretos de lítio,
de berílio, de urânio e de tório.
											Os fluoretos são substâncias
quimicamente muito estáveis
											Não reagem com o ar nem com a água.
											Para os fundir, é necessário
aquecê-los a cerca de 400º C.
											Mas isso é o ideal para gerar energia
num reator nuclear.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											Here's the real magic:
											they don't have to operate
at high pressure.
											And that makes the biggest
difference of all.
											This means they don't have to be
in heavy, thick steel pressure vessels,
											they don't have to use water for coolant
											and there's nothing in the reactor
											that's going to make
a big change in density, like water.
											So the containment building
around the reactor
											can be much smaller and close-fitting.
											Unlike the solid fuels that can melt down
if you stop cooling them,
											these liquid fluoride fuels
are already melted,
											at a much, much lower temperature.
											In normal operation,
you have a little plug here
											at the bottom of the reactor vessel.
											This plug is made
out of a piece of frozen salt
											that you've kept frozen
by blowing cool gas
											over the outside of the pipe.
											If there's an emergency
and you lose all the power
											to your nuclear power plant,
											the little blower stops blowing,
											the frozen plug of salt melts,
											and the liquid fluoride fuel
inside the reactor
											drains out of the vessel, through the line
											and into another vessel
called a drain tank.
											Inside the drain tank, it's all configured
to maximize the transfer of heat,
											so as to keep the salt passively cooled
											as its heat load drops over time.
											In water-cooled reactors,
											you generally have to provide
power to the plant
											to keep the water circulating
and to prevent a meltdown,
											as we saw in Japan.
											But in this reactor,
if you lose the power to the reactor,
											it shuts itself down all by itself,
without human intervention,
											and puts itself in a safe
and controlled configuration.
									","
											Y lo más maravilloso de todo es
que no necesitan estar a alta presión.
											Y esa es la mayor diferencia.
											No se necesitan esos recipientes
a presión, de acero grueso y pesado,
											no se necesita agua para refrigerar,
											y nada en el reactor cambiará su densidad
tan drásticamente como lo hace el agua.
											Así, el edificio de contención
que encierra al reactor
											puede ser mucho más pequeño.
											Los combustibles sólidos
se funden si no se refrigeran,
											pero estos combustibles líquidos 
de fluoruro ya están fundidos,
											a una temperatura muchísimo menor.
											En condiciones normales,
											hay un pequeño tapón
aquí en la base del reactor.
											Este tapón es un trozo de sal congelada
que se mantiene en ese estado
											con un gas refrigerado
que circula alrededor del tubo.
											Si hay una emergencia y se corta
el suministro de energía a toda la planta,
											el gas refrigerado deja de circular,
											el tapón de sal congelada se funde,
											y el combustible de fluoruro 
líquido dentro del reactor
											empieza a desagotar por la tubería
hasta un tanque de drenaje.
											El interior de este tanque está diseñado
para maximizar la transferencia de calor,
											y así mantener la sal
pasivamente refrigerada
											mientras va perdiendo su carga calórica.
											En los reactores refrigerados por agua
es necesario suministrar energía
											para que el agua circule
y así evitar que se fundan,
											como ocurrió en Japón.
											Pero este reactor, si se le corta
el suministro de energía,
											se detiene solo, sin intervención humana,
											y adopta una configuración
segura y controlada.
									","
											O mais maravilhoso é que
não têm de funcionar a alta pressão.
											E é essa a principal diferença.
											Não precisam de contentores de aço
à pressão, grossos e pesados,
											não precisam de água como refrigerante
											e nada no reator alterará de densidade
tão drasticamente como a água.
											Assim, o edifício de contenção
em volta do reator
											pode ser muito mais pequeno
e menos pressurizado,
											Os combustíveis sólidos fundem-se
se não forem refrigerados,
											mas estes combustíveis
de fluoretos já estão fundidos
											a uma temperatura muito menor.
											Em condições normais,
											há um pequeno tampão
no fundo do recipiente do reator.
											Este tampão é uma peça de sal congelado
que se mantém nesse estado
											com um gás refrigerado
que circula em volta do tubo.
											Se houver uma emergência que corta
a energia a toda a central,
											o pequeno ventilador deixa de funcionar,
											o tampão de sal congelado funde-se
											e o combustível de fluoreto líquido
dentro do reator
											escoa-se pela tubagem
para um tanque de drenagem.
											O interior deste tanque está concebido
para maximizar a transferência de calor,
											mantendo o sal passivamente refrigerado
											enquanto vai perdendo
a sua carga calórica.
											Nos reatores a água, é necessário
fornecer energia à central
											para manter a água a circular
e impedir uma fusão,
											como aconteceu no Japão.
											Mas este reator, se perdermos
a energia para o reator,
											ele fecha-se por si só
sem qualquer intervenção humana
											e adota uma configuração
segura e controlada.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											Now, this was sounding pretty good to me,
											and I was excited about the potential
of using a liquid fluoride reactor
											to power a lunar community.
											But then I learned about thorium,
and the story got even better.
											Thorium is a naturally
occurring nuclear fuel
											that is four times more common
in the Earth's crust than uranium.
											It can be used in liquid fluoride
thorium reactors
											to produce electrical energy, heat
and other valuable products.
											It's so energy-dense that you could hold
a lifetime supply of thorium energy
											in the palm of your hand.
											Thorium is also common on the Moon
and easy to find.
											Here's an actual map of where
the lunar thorium is located.
											Thorium has an electromagnetic signature
that makes it easy to find,
											even from a spacecraft.
									","
											Todo esto me parecía perfecto,
											y me entusiasmaba el potencial
de los reactores de fluoruro líquido
											para dar energía a una comunidad lunar.
											Luego me enteré del torio, 
y el panorama fue aún mejor.
											El torio es un combustible
nuclear natural,
											cuatro veces más común 
en la corteza terrestre que el uranio.
											Se lo puede usar en reactores 
a base de fluoruro de torio
											para producir energía eléctrica,
calor y otros productos de valor.
											Su densidad energética es tal,
que el suministro para toda una vida
											cabe en la palma de la mano.
											Además, el torio es común 
en la luna, y fácil de encontrar.
											Este mapa lunar muestra
los sitios que contienen torio.
											Tiene una señal electromagnética
que facilita su localización,
											aun desde una nave espacial.
									","
											Tudo isto me parecia perfeito
											e fiquei entusiasmado com o potencial
dos reatores de fluoreto líquido
											para fornecer energia na Lua.
											Depois investiguei o tório
e o panorama ainda melhorou.
											O tório é um combustível nuclear natural,
											quatro vezes mais comum
na crosta terrestre do que o urânio.
											Pode ser usado em reatores
de fluoreto de tório
											para produzir energia elétrica,
calor e outros produtos valiosos.
											A sua densidade energética é tal
que o fornecimento para toda uma vida
											cabe na palma da nossa mão.
											O tório também é abundante na Lua
e fácil de encontrar.
											Este é um mapa dos locais
onde o tório existe na Lua.
											O seu sinal eletromagnético
torna-o fácil de encontrar,
											mesmo para uma sonda espacial.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											With the energy generated
from a liquid fluoride thorium reactor,
											we could recycle all of the air,
water and waste products
											within the lunar community.
											In fact, doing so would be
an absolute requirement for success.
											We could grow the crops needed
to feed the members of the community
											even during the two-week lunar night,
											using light and power from the reactor.
											It seemed like the liquid fluoride
thorium reactor, or LFTR,
											could be the power source that could make
a self-sustainable lunar colony
											a reality.
									","
											Con la energía de un reactor
de fluoruro de torio líquido,
											se podría reciclar todo el aire,
											el agua y los desechos
de la comunidad lunar.
											De hecho, esto sería crucial
para el éxito del proyecto.
											Se podrían cultivar alimentos
											aun en las dos semanas de noche lunar,
											solo con la luz y la energía del reactor.
											El reactor de fluoruro de torio líquido,
parecía ser la fuente de energía
											que posibilitaría una colonia
lunar autosostenible.
									","
											Com a energia de um reator
de fluoreto de tório líquido,
											podemos reciclar todo o ar,
a água e os desperdícios
											na comunidade lunar.
											Com efeito, fazer isso seria crucial
para o êxito do projeto
											Podíamos cultivar os alimentos
para os membros da comunidade
											mesmo durante a noite lunar
de duas semanas,
											usando a luz e a energia do reator.
											O reator de fluoreto de tório líquido, 
ou LFTR, parecia ser a fonte de energia
											que possibilitaria uma colónia
lunar autossustentável.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											But I had a simple question:
											If it was such a great thing
for a community on the Moon,
											why not a community on the Earth,
a community of the future,
											self-sustaining and energy-independent?
											The same energy generation
and recycling techniques
											that could have a powerful impact
on surviving on the Moon
											could also have a powerful impact
on surviving on the Earth.
											Right now, we're burning fossil fuels
											because they're easy to find
and because we can.
											Unfortunately, they're making some parts
of our planet look like the Moon.
											Using fossil fuels
entangles us in conflict
											in unstable regions of the world
											and costs money and lives.
									","
											Me pregunté: ""Si esto puede permitirnos
instalar una comunidad en la luna,
											¿por qué no en la Tierra?"".
											Una comunidad del futuro, autosostenible
y energéticamente independiente.
											Las mismas técnicas de generación 
y reciclaje de energía
											que pueden permitirnos
sobrevivir en la luna,
											también pueden posibilitar
esa realidad en la Tierra.
											Hoy quemamos combustibles fósiles
											porque son fáciles de encontrar
y porque tenemos los medios.
											Pero, lamentablemente, ya hay partes
del planeta que se parecen a la luna.
											El uso de combustibles 
fósiles genera conflictos
											en zonas inestables del mundo,
											demanda grandes gastos 
y se cobra muchas vidas.
									","
											Mas pensei: ""Se isto é tão bom
para uma comunidade na Lua,
											""porque não na Terra?""
											Uma comunidade do futuro autossustentável
e independente em energia.
											As mesmas técnicas de geração
e de reciclagem de energia
											que podiam ter um poderoso impacto
na sobrevivência na Lua
											podiam também ter um poderoso impacto
na sobrevivência na Terra.
											Hoje, queimamos combustíveis fósseis
											porque são fáceis de encontrar
e porque podemos.
											Infelizmente, há partes do nosso planeta
que se parecem com a Lua.
											O uso de combustíveis fósseis
gera conflitos
											em regiões instáveis do mundo
											e custa dinheiro e vidas.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
											Things could be very different
if we were using thorium.
											You see, in a LFTR, we could use thorium
about 200 times more efficiently
											than we're using uranium now.
											And because the LFTR is capable
of almost completely releasing
											the energy in thorium,
											this reduces the waste generated
over uranium by factors of hundreds,
											and by factors of millions
over fossil fuels.
											We're still going to need liquid fuels
for vehicles and machinery,
											but we could generate these liquid fuels
from the carbon dioxide in the atmosphere
											and from water, much like nature does.
											We could generate hydrogen
by splitting water
											and combining it with carbon
harvested from CO2 in the atmosphere,
											making fuels like methanol,
ammonia, and dimethyl ether,
											which could be a direct replacement
for diesel fuels.
											Imagine carbon-neutral
gasoline and diesel,
											sustainable and self-produced.
									","
											Sería muy distinto si usáramos torio.
											En un reactor de sales fundidas
											el torio sería 200 veces más eficiente
que el uranio actualmente en uso.
											Como este reactor es capaz de liberar
la energía casi total del torio,
											los desechos se reducen en factores
de centenas con respecto al uranio,
											y en factores de millones
respecto a los combustibles fósiles.
											Aún necesitaremos combustibles
líquidos para vehículos y maquinarias,
											pero estos podrían obtenerse a partir
del dióxido de carbono atmosférico
											y del agua, como lo hace la naturaleza.
											Se podría generar hidrógeno
descomponiendo agua,
											y luego, al combinarlo con carbono
extraído del CO2 atmosférico,
											generar combustibles como el metanol,
el amoníaco y el éter dimetílico,
											que bien podrían reemplazar
los combustibles diesel.
											Imagínense gasolina y diesel
neutrales en carbono,
											sostenibles y autoproducidos.
									","
											Seria muito diferente
se usássemos o tório.
											Num LFTR, o tório seria
200 vezes mais eficazmente
											do que o urânio atualmente em uso.
											Como este reator é capaz de libertar
quase toda a energia do tório,
											o desperdício reduz-se num fator
de centenas em relação ao urânio
											e num fator de milhões
em relação aos combustíveis fósseis.
											Ainda precisaremos de combustíveis
líquidos para veículos e maquinaria
											mas estes podiam obter-se a partir
do dióxido de carbono na atmosfera
											e da água, como a Natureza faz.
											Podíamos gerar hidrogénio
dividindo a água
											e combinando-a com carbono
extraído do CO2 na atmosfera,
											fazendo combustíveis como o metanol,
a amónia, e o éter dimetílico,
											que podiam substituir
os combustíveis diesel.
											Imaginem a gasolina e o diesel
neutros em carbono,
											sustentáveis e autoproduzidos.
									","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
"
","
","
","Thorium, an alternative nuclear fuel",Kirk Sorensen,9:59,"TEDx,alternative energy,nuclear energy,technology"
