en,fr,pt,tr,title,speaker,duration,tags
"
											What about this example?
											Toyota got hundreds of thousands of people
to buy a more fuel-efficient car
											by making the Prius so unique ...
									","
											Qu'en est-il de cet exemple ?
											Toyota a incité des centaines
de milliers de gens
											à acheter une voiture éconergétique
											en rendant la Prius si unique...
									","
											Então e este exemplo?
											A Toyota fez com que milhares de pessoas 
comprassem um carro mais eficiente
											fazendo o Prius tão único...
									","
											Ya şu örneğe ne demeli?
											Toyota, Prius'u benzersiz kılarak
											yüz binlerce insana yakıt tasarruflu
bir araç satın aldırdı.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											that their good deed
was observable from a mile away.
									","
											que leur bonne action
était observable de loin.
									","
											que a boa ação deles foi visível
à distância de um quilómetro.
									","
											Yaptıkları iyilik 
bir mil öteden bile görülebiliyor.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											Alright, so observability is great,
											but we all know, we've all seen
											people walk by an opportunity to do good.
											They'll see somebody
asking for money on the sidewalk
											and they'll pull out their phones
and look really busy,
											or they'll go to the museum and they'll
waltz right on by the donation box.
											Imagine it's the holiday season
											and you're going to the supermarket,
and there's a Salvation Army volunteer,
											and he's ringing his bell.
											A few years ago, researchers in San Diego
											teamed up with a local chapter
from the Salvation Army
											to try to find ways to increase donations.
											What they found was kind of funny.
											When the volunteer
stood in front of just one door,
											people would avoid giving
by going out the other door.
											Why?
											Well, because they can always claim,
""Oh, I didn't see the volunteer,""
											or, ""I wanted to get
something from over there,""
											or, ""That's where my car is.""
											In other words, there's lots of excuses.
											And that brings us
to the second item on our checklist:
											to eliminate excuses.
											In the case of the Salvation Army,
											eliminating excuses just means
standing in front of both doors,
											and sure enough, when they did this,
											donations rose.
											But that's when things got kind of funny,
											even funnier.
											The researchers
were out in the parking lot,
											and they were counting people
as they came in and out of the store,
											and they noticed that when the volunteers
stood in front of both doors,
											people stopped coming
out of the store at all.
									","
											L'observabilité, c'est génial,
											mais nous avons tous déjà vu
											des gens passer à côté
d'une opportunité de faire du bien.
											Ils voient quelqu'un demander
de l'argent sur le trottoir,
											ils sortent leur téléphone
et paraissent très occupés
											ou ils vont au musée
et ignorent la boîte de dons.
											Imaginez que c'est la période des fêtes,
											vous allez au supermarché
et il y a un bénévole de l'Armée du Salut
											qui sonne sa cloche.
											Des chercheurs de San Diego
											ont fait équipe avec une section locale
de l'Armée du Salut
											pour trouver comment stimuler les dons.
											Ce qu'ils ont découvert est amusant.
											Quand le bénévole se tient
devant une seule porte,
											les gens l'évitaient
en utilisant l'autre porte.
											Pourquoi ?
											Ils pouvaient toujours prétendre :
« Oh, je n'ai pas vu le bénévole »
											ou « Je voulais prendre
quelque chose là-bas »
											ou « Ma voiture est là-bas ».
											En d'autres mots, beaucoup d'excuses.
											Cela nous amène au second élément
sur notre liste :
											éliminer les excuses.
											Dans le cas de l'Armée du Salut,
											éliminer les excuses, c'est se tenir
devant les deux portes
											et effectivement, quand ils l'ont fait,
											les dons ont augmenté.
											Mais c'est là que les choses
sont devenues étranges, plus étranges.
											Les chercheurs étaient sur le parking
											et comptaient les gens
entrant et sortant du magasin.
											Ils ont remarqué que quand les bénévoles
étaient devant les deux portes,
											les gens ne sortaient plus du magasin.
									","
											Tudo bem, a visibilidade
é uma coisa ótima,
											mas todos nós sabemos, todos nós vimos
											alguém deixar passar uma oportunidade
de fazer uma boa ação.
											Eles veem alguém a pedir dinheiro na rua
											tiram os telemóveis dos bolsos
e fingem estar ocupados,
											ou vão ao museu e passam
mesmo ao lado da caixa de donativos.
											Imaginem que é altura das festas,
											vocês vão ao supermercado e encontram 
um voluntário do Exército de Salvação
											e ele toca o sino.
											Há uns anos, investigadores em San Diego
											juntaram-se a uma secção local
do Exército de Salvação
											para arranjar forma
de aumentar os donativos.
											Descobriram uma coisa engraçada.
											Quando o voluntário se colocava 
em frente a uma porta,
											as pessoas evitavam dar 
e iam pela outra porta.
											Porquê?
											Bem, porque assim podem afirmar:
""Oh, eu não vi o voluntário""
											ou ""Eu queria algo que estava 
do outro lado""
											ou ""É onde está o meu carro"".
											Por outras palavras, há muitas desculpas.
											Isso traz-nos ao segundo artigo da lista:
											eliminar desculpas.
											No caso do Exército de Salvação,
											eliminar as desculpas significa 
colocar-se em frente das duas portas.
											Claro que, quando eles fizeram isso,
											os donativos aumentaram.
											Mas é aí que as coisas 
se tornaram engraçadas,
											ainda mais engraçadas.
											Os investigadores estavam 
no parque de estacionamento
											e contavam as pessoas que entravam 
e as que saíam da loja,
											e repararam que, quando os voluntários
se colocavam em frente das duas portas,
											as pessoas deixavam de sair da loja.
									","
											Pekâlâ, gözlenebilirlik harika
											fakat hepimiz iyilik yapma fırsatını
											es geçen insanlar görmüşüzdür.
											Kaldırımda para isteyen birini
gördüklerinde
											telefonlarını çıkarıp
çok meşgul görünürler
											veya müzeye gidenler bağış kutusunun
etrafından dolaşırlar.
											Noel zamanını düşünün,
											bir süpermarkete gidiyorsunuz
ve orada çanını çalan
											bir Kurtuluş Ordusu gönüllüsü var.
											Birkaç yıl önce 
San Diego'dan araştırmacılar
											Kurtuluş Ordusu'nun 
yerel şubesiyle birlikte
											bağışları artırmanın yollarını
bulmaya çalıştılar.
											Komik bir sonuca ulaştılar.
											Gönüllü bir kapının
önünde durduğunda
											insanlar bağış yapmamak için 
başka kapıdan çıkıyorlardı.
											Neden?
											Çünkü her zaman 
""ben gönüllüyü görmedim ki""
											veya ""oradan bir şey alacaktım""
											veya ""arabam orada"" diyebilecekler.
											Yani bir sürü mazeret.
											Bu bizi kontrol listemizdeki 
ikinci maddeye getiriyor:
											Mazeretleri ortadan kaldır.
											Kurtuluş Ordusu durumunda,
											mazeretleri ortadan kaldırmak
gönüllülerin iki kapı önünde de durmaları.
											Bunu yaparlarsa
											bağışlar kesin artacaktı.
											Fakat işler komikken

											daha da komikleşti.
											Araştırmacılar park yerinde durup
											mağazaya giren çıkanları sayarken
bir şey dikkatlerini çekti.
											Gönüllüler iki kapı önünde de durunca
											insanlar mağazadan hiç çıkmaz oldu.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											Obviously, they were surprised by this,
so they decided to look into it further,
											and that's when they found that there
was actually a third, smaller utility door
											usually used to take out the recycling —
									","
											Évidemment, cela les a surpris
alors ils ont décidé d'étudier la question
											et c'est là qu'ils ont découvert
une troisième porte, une porte de service
											généralement utilisée
pour sortir les déchets —
									","
											Obviamente, ficaram surpreendidos
e decidiram investigar mais a fundo.
											Foi assim que descobriram 
que havia uma terceira porta de serviço
											normalmente usada para 
levar a reciclagem para a rua.
									","
											Tabii ki şaşırdılar ve daha fazla
araştırmaya karar verdiler.
											Gördüler ki üçüncü bir kapı, 
geri dönüşümün alınmasında kullanılan
											daha küçük bir servis kapısı var.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											and now people were going out that door
in order to avoid the volunteers.
									","
											et les gens sortaient par cette porte
pour éviter les bénévoles.
									","
											As pessoas saíam por essa porta
para evitar os voluntários.
									","
											İnsanlar gönüllülerden kaçmak için
bu kapıyı kullanmaktaydılar.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											This teaches us
an important lesson though.
											When we're trying to eliminate excuses,
we need to be very thorough,
											because people are
really creative in making them.
									","
											Cela nous apprend une leçon importante.
											Il faut être très dur quand nous essayons
d'éliminer les excuses
											car les gens sont créatifs
pour en trouver.
									","
											Isto ensina-nos uma lição importante.
											Quando tentamos eliminar desculpas,
temos de ser muito minuciosos,
											porque as pessoas são muito
criativas a arranjá-las.
									","
											Yine de bu bize önemli bir ders verdi.
											Biz mazeretleri ortadan kaldırmaya 
çalışırken daha azimli olmalıyız.
											Çünkü insanlar bu konuda çok yaratıcı.
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
"
","
","
","
",How to motivate people to do good for others,Erez Yoeli,12:22,"society,social change,morality,community,motivation,humanity,science,TEDx"
