en,pt,tr,title,speaker,duration,tags
"
											(Laughter)
									","
											É a palestra que eu teria dado
se me tivesse tornado famosa primeiro.
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											You know, and you know,
like, she's African and I'm African,
											and she's a feminist and I'm a feminist,
											and she's a storyteller
and I'm a storyteller,
											so I really felt like it's my talk.
									","
											(Risos)
											Sabem, ela é africana e eu sou africana,

											ela é feminista e eu sou feminista,
											ela é narradora e eu sou narradora,
									","
											Biliyorsunuz, o Afrikalı,
ben de Afrikalıyım ve
											o bir feminist,
ben de bir feministim,
											o bir hikâye anlatıcı
ve ben de öyleyim,
											yani gerçekten benim
konuşmammış gibi geldi.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Laughter)
									","
											por isso é como se a palestra fosse minha.
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											So I decided that I was going
to learn how to code,
											and then I was going to hack the internet
											and I would take down all the copies
of that talk that existed,
											and then I would memorize it,
											and then I would come here
and deliver it as if it was my own speech.
											So that plan was going really well,
except the coding part,
											and then one morning a few months ago,
											I woke up
											to the news that the wife
of a certain presidential candidate
											had given a speech that —
									","
											(Risos)
											Então decidi que ia aprender a programar,
											e depois iria invadir a Internet
											e apagar todas as cópias
que existissem dessa palestra,
											e depois iria memorizá-la,
											e então chegaria aqui
e faria a palestra como se fosse minha.
											Este plano estava a correr muito bem,
exceto a parte da programação,
											até que acordei numa manhã, há uns meses,
											e ouvi as notícias de que a esposa
de um certo candidato à Presidência
											tinha feito um discurso que...
									","
											Ve karar verdim, kodlamayı öğrenecektim,
											sonra internet
korsanlığını öğrenecektim ve
											bu konuşmanın tüm kopyalarını bulup onları
											ezberleyecek ve buraya gelip
											kendi konuşmammış gibi sunacaktım.
											Kodlama kısmı hariç,
plan gayet iyi gidiyordu ve sonra
											birkaç ay önce, bir sabah
											haberlerde
											bir başkan adayının eşinin şöyle bir
											konuşma yaptığını duydum —
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											that sounded eerily like a speech
given by one of my other faves,
											Michelle Obama.
									","
											que soava misteriosamente como o discurso
feito por uma das minhas favoritas,
											Michelle Obama.
									","
											— bu ürkütücüydü, diğer favorim olan
Michelle Obama'nın yaptığı konuşmalardan
											birisine benziyordu.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Cheers)
									","
											(Aplausos)
									","
											(Tezahüratlar)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											And so I decided that I should
probably write my own TED Talk,
											and so that is what I am here to do.
											I'm here to talk about
my own observations about storytelling.
											I want to talk to you
about the power of stories, of course,
											but I also want to talk
about their limitations,
											particularly for those of us
who are interested in social justice.
									","
											Então decidi que provavelmente devia
escrever a minha própria palestra TED,
											e é isso que venho aqui fazer hoje.
											Venho falar das minhas ideias
sobre narração de histórias.
											Quero falar-vos
do poder das histórias, claro,
											mas também vos quero falar
sobre as suas limitações,
											em particular para quem entre nós
se interessa por justiça social.
									","
											Böylece kendi TED konuşmamı
yazmam gerektiğine karar verdim
											ve bunun için de buradayım.
											Hikâye anlatımı üzerine
gözlemlerimden bahsetmek için buradayım.
											Elbette hikâyelerin gücünden
bahsetmek istiyorum, fakat aynı zamanda
											özellikle toplumsal
adaletle ilgilenenler için, hikâyelerin
											kısıtlamalarından da bahsetmek istiyorum.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											So since Adichie gave that talk
seven years ago,
											there has been a boom in storytelling.
											Stories are everywhere,
											and if there was a danger
in the telling of one tired old tale,
											then I think there has got to be
lots to celebrate about the flourishing
											of so many stories and so many voices.
											Stories are the antidote to bias.
											In fact, today, if you are middle class
and connected via the internet,
											you can download stories
at the touch of a button
											or the swipe of a screen.
											You can listen to a podcast
											about what it's like
to grow up Dalit in Kolkata.
											You can hear an indigenous
man in Australia
											talk about the trials and triumphs
of raising his children in dignity
											and in pride.
											Stories make us fall in love.
											They heal rifts and they bridge divides.
											Stories can even make it easier for us
											to talk about the deaths
of people in our societies
											who don't matter,
because they make us care.
											Right?
									","
											Então, desde que a Adichie
fez aquela palestra há sete anos,
											houve uma explosão
na narração de histórias.
											As histórias estão em todo o lado,
											e se havia algum perigo
em contar a mesma velha história,
											então penso que devemos
todos celebrar o florescimento
											de tantas histórias e tantas vozes.
											As histórias são o antídoto
para o preconceito.
											De facto, se forem da classe média
e tiverem ligação à Internet,
											podem descarregar histórias
com o simples clicar de um botão,
											ou o arrastar do ecrã.
											Podem ouvir um ""podcast""
											acerca de como é crescer
como um dalit em Calcutá.
											Podem ouvir um homem indígena da Austrália
											falar sobre desafios e conquistas
de criar os seus filhos com dignidade
											e com orgulho.
											As histórias fazem-nos apaixonar.
											Superam as diferenças
e quebram barreiras.
											As histórias até podem tornar mais fácil
											falar sobre as mortes de pessoas
das nossas comunidades que não importam,
											porque fazem com que
lhes demos importância, certo?
									","
											Adichie yedi yıl önce
bu konuşmayı yaptığından beri,
											hikâye anlatımında bir patlama yaşanıyor.
											Her yerde hikâyeler var ve
											eğer eski bir masalı
anlatmak tehlikeli bir şeyse, o zaman
											birçok hikâyenin ve sesin ortaya
çıkması konusunda da kutlanacak
											çok şey olduğunu düşünüyorum.
											Hikâyeler, önyargının panzehiridir.
											Aslında günümüzde orta sınıf bir
bireyseniz ve internet bağlantınız varsa,
											bir tıkla ya da bir dokunuşla
											hikâyeler indirebilirsiniz.
											Kalküta'da Dalit olarak büyümenin nasıl
											bir şey olduğu hakkında
bir yayın dinleyebilirsiniz.
											Avustralya'da yerli
bir adamın itibar ve gururla
											çocuk yetiştirme denemeleri
ve zaferlerinden bahsedişini
											dinleyebilirsiniz.
											Hikâyeler bizi âşık ederler.
											Çatlakları iyileştirir
ve parçaları birleştirirler.
											Hatta hikâyeler, toplumumuzda
											önemli olmayan insanların
ölümleri hakkında konuşmamızı
											bile kolaylaştırabilir,
çünkü önemsememizi sağlar.
											Değil mi?
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											I'm not so sure,
											and I actually work for a place
called the Centre for Stories.
											And my job is to help to tell stories
											that challenge mainstream narratives
about what it means to be black
											or a Muslim or a refugee
or any of those other categories
											that we talk about all the time.
											But I come to this work
											after a long history
as a social justice activist,
											and so I'm really interested in the ways
											that people talk
about nonfiction storytelling
											as though it's about
more than entertainment,
											as though it's about being
a catalyst for social action.
											It's not uncommon to hear people say
											that stories make
the world a better place.
											Increasingly, though, I worry
that even the most poignant stories,
											particularly the stories about people
who no one seems to care about,
											can often get in the way
of action towards social justice.
											Now, this is not because
storytellers mean any harm.
											Quite the contrary.
											Storytellers are often do-gooders
like me and, I suspect, yourselves.
											And the audiences of storytellers
											are often deeply compassionate
and empathetic people.
											Still, good intentions
can have unintended consequences,
											and so I want to propose that stories
are not as magical as they seem.
											So three — because
it's always got to be three —
											three reasons why I think
											that stories don't necessarily
make the world a better place.
									","
											Eu não tenho tanta certeza,
											e eu trabalho para um sítio
chamado o Centro para as Histórias.
											E o meu trabalho
é ajudar a contar histórias
											que desafiam as narrativas convencionais
sobre o que significa ser-se preto
											ou muçulmano ou um refugiado,
ou qualquer uma dessas categorias
											das quais falamos a toda a hora.
											Mas cheguei a este trabalho
											após um longo percurso
como ativista pela justiça social,
											por isso interessa-me
											como se podem contar histórias verídicas
											de um modo que vai além do entretenimento,
											de um modo que as torne
num catalisador para a ação social.
											É comum ouvir pessoas dizer
											que as histórias tornam o mundo
num lugar melhor.
											Mas cada vez mais me preocupa
que até as histórias mais comoventes,
											em particular as que são sobre pessoas
com as quais ninguém se parece importar,
											possam muitas vezes impedir
o caminho da justiça social.
											Tal não acontece porque os narradores
tenham más intenções,
											bem pelo contrário.
											Contadores de histórias são em geral bons
samaritanos como eu e vocês, desconfio eu.
											E o público dos contadores de histórias
											é em geral solidário e empático.
											Ainda assim, as boas intenções
podem ter consequências indesejadas,
											por isso quero sugerir que as histórias
não são tão mágicas quanto parecem.
											Então tenho três razões
— são sempre três coisas —
											três razões pelas quais eu acho
											que as histórias não fazem necessariamente
do mundo um sítio melhor.
									","
											Çok emin değilim ve
											aslında Hikâye Merkezi
adlı bir yer için çalışıyorum.
											İşimse bir siyah olmanın veya
bir Müslüman olmanın, bir göçmen
											olmanın ya da daima konuşulan
bu kategorilere ait birisi olmanın
											ne anlama geldiği hakkında,
yaygın anlatımlara meydan okuyan
											hikâyelerin anlatılmasına yardım etmek.
											Fakat bu işe uzun süren
											bir toplumsal adalet
aktivistliği döneminden sonra ulaştım
											ve insanların kurgusal olmayan
											hikâyelerden, eğlenceden
fazlasıymış gibi, toplumsal
											eylem için hızlandırıcı olmakla
ilgiliymiş gibi
											bahsetme biçimleriyle ilgileniyorum.
											İnsanların, hikâyelerin
dünyayı daha iyi bir yer hâline
											getirdiğini söylemeleri
alışılmamış bir şey değildir.
											Fakat gittikçe, en üzücü
hikâyelerin bile, özellikle de kimsenin
											ilgilenmediği insanlar hakkındaki
hikâyelerin, toplumsal adalete doğru
											eylem yoluna girebilme
ihtimali beni endişelendiriyor.
											Bunun nedeni hikâye
anlatıcıların zarar vermesi değil.
											Tam tersi.
											Hikâye anlatıcılar genelde,
benim gibi ve sizin gibi, iyi niyetlidir.
											Ve bu anlatıcıların dinleyicileri de
											genelde derinden
şefkatli ve anlayışlı insanlardır.
											Yine de, iyi niyet istenmeyen
sonuçlar doğurabilir ve bu hikâyelerin
											göründükleri kadar büyülü
olmadıklarını söylemek istiyorum.
											Hikâyelerin muhakkak
dünyayı iyi bir yer hâline
											getirmediklerini düşünmemin
											üç - çünkü hep üç olur -
nedeni var.

									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											Firstly, stories can create
an illusion of solidarity.
											There is nothing
like that feel-good factor you get
											from listening to a fantastic story
											where you feel like you
climbed that mountain, right,
											or that you befriended
that death row inmate.
											But you didn't.
											You haven't done anything.
											Listening is an important
											but insufficient step
towards social action.
									","
											Primeira, as histórias podem criar
uma ilusão de solidariedade.
											Não há nada como sentir o bem-estar
de ouvir uma história fantástica,
											em que se sentem como se tivessem
subido aquela montanha, certo?
											Ou que se tornaram amigos
daquele recluso no corredor da morte.
											Mas não o fizeram.
											Vocês não fizeram nada.
											Ouvir é um passo importante,
mas insuficiente, para a ação social.
									","
											Birincisi, hikâyeler bir
dayanışma illüzyonu yaratabilir.
											Dağa tırmandığınızı hissettiren veya
											ölüm hücresindeki bir mahkûma
											arkadaşlık ettiğinizi hissettiren
fantastik bir hikâyeden aldığınız
											iyi hissetme faktöründen 
öte bir şey yoktur.
											Aslında yapmadınız.
											Hiçbir şey yapmadınız.
											Sosyal eylem açısından dinlemek,
											önemli fakat yetersiz bir adımdır.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											Secondly, I think often we are drawn
											towards characters and protagonists
											who are likable and human.
											And this makes sense, of course, right?
											Because if you like someone,
then you care about them.
											But the inverse is also true.
											If you don't like someone,
											then you don't care about them.
											And if you don't care about them,
											you don't have to see yourself
as having a moral obligation
											to think about the circumstances
that shaped their lives.
									","
											A segunda razão, é que eu acho
que muitas vezes nos fixamos
											em personagens e protagonistas
											que são humanos e fáceis de gostar.
											E isto faz sentido, certo?
											Porque se gostam de alguém,
então importam-se com ele.
											Mas o inverso também acontece.
											Se não gostam de alguém,
											então não se importam com ele.
											E se não se importam com ele,
											não acham que têm a obrigação moral
											de pensar nas circunstâncias
que modelaram a sua vida.
									","
											İkincisi, sempatik ve insan olan
											karakterlere ve kahramanlara
											sıklıkla kapıldığımızı düşünüyorum.
											Bu mantıklı geliyor, değil mi?
											Çünkü birisini severseniz,
onunla ilgilenirsiniz.
											Fakat tam tersi de doğru.
											Birisini sevmezseniz,
											onunla ilgilenmezsiniz.
											Onunla ilgilenmezseniz, kendinizi,
											onun hayatını şekillendiren
durumları düşünmek için gereken
											manevi yükümlülüğe sahipmiş
gibi görmek zorunda olmazsınız.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											I learned this lesson
when I was 14 years old.
											I learned that actually,
you don't have to like someone
											to recognize their wisdom,
											and you certainly
don't have to like someone
											to take a stand by their side.
											So my bike was stolen
											while I was riding it —
									","
											Eu aprendi esta lição
quando tinha apenas catorze anos.
											Aprendi que, na verdade,
não é preciso gostar de alguém
											para reconhecer a sua sabedoria,
											e com certeza não precisam de gostar
de alguém para ficar do seu lado.
											Então, a minha bicicleta foi roubada
											enquanto eu estava a andar nela...
									","
											Ben bunu 14 yaşımdayken öğrendim.
											Aslında öğrendiğim şey şuydu;
insanların bilgeliğini görmek
											ve onların yanında olmak için,
											insanları sevmenize
											gerek yoktur.
											Bisikletim çalınmıştı,
											hem de ben üzerindeyken —
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											which is possible if you're
riding slowly enough, which I was.
									","
											... o que é possível se forem
lentos o suficiente, como eu era.
									","
											eğer yavaş sürüyorsanız
bu mümkündür, ben öyle yapıyordum.
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											So one minute
I'm cutting across this field
											in the Nairobi neighborhood
where I grew up,
											and it's like a very bumpy path,
											and so when you're riding a bike,
											you don't want to be like, you know —
									","
											Então, num minuto estava
a atravessar um campo
											na vizinhança de Nairobi,
onde eu cresci
											— é um caminho bastante acidentado
											por isso, quando vão de bicicleta,
											não querem andar assim, sabem...
									","
											Bir an, büyüdüğüm
yer olan Nairobi civarında
											kestirmeden gidiyordum,
											çok tümsekli bir yoldu ve
											bisiklete binerken, aslında
											şöyle olmasını istemezsiniz, bilirsiniz —
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
"
","
","
","If a story moves you, act on it",Sisonke Msimang,12:46,"activism,Africa,communication,collaboration,community,empathy,humanity,journalism,global issues,inequality,motivation,news,Internet,society,personal growth,storytelling,social change,writing"
