es,pt,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
											Muchos ya habrán notado que soy chino.
											Crecí en el Medio Oeste de EE. UU.
											Y algo de lo que me di cuenta muy pronto
											fue de que el idioma chino
me obligaba a hablar sobre...
											y, de hecho, más importante que eso,
											levemente me obligaba a pensar sobre 
la familia de manera muy diferente.
									","
											Provavelmente já repararam que sou chinês.
											Cresci na região centro-oeste dos EUA.
											E apercebi-me muito cedo de sobre o que
											a língua chinesa me forçava a falar e,
											de facto, mais do que isso,
											forçava-me a pensar
sobre a família de formas muito diferentes.
									","
											Many of you have probably already noticed that I'm Chinese.
											I grew up in the Midwest of the United States.
											And something I realized quite early on
											was that the Chinese language forced me to speak about and —
											in fact, more fundamentally than that —
											ever so slightly forced me to think about family in very different ways.
									","
											La plupart d'entre vous a probablement
remarqué que je suis chinois.
											J'ai grandi dans le Midwest, aux États-Unis.
											Et j'ai réalisé assez rapidement
											que la langue chinoise m'obligeait à parler de
											— et en fait, de manière plus fondamentale —
											m'obligeait à penser à
ma famille de différentes façons.
									","
											Viele von Ihnen haben wahrscheinlich schon bemerkt, 
dass ich Chinese bin.
											Ich bin im mittleren Westen 
der Vereinigten Staaten aufgewachsen.
											Und etwas, dass ich schon früh erkannt habe, ist,
											dass die chinesische Sprache meine Gespräche und –
											noch grundlegender als das –
											meine Gedanken über Familien sehr beeinflusst hat.
									",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
											¿Cómo puede ser posible? 
Déjenme ponerles un ejemplo.
											Supongamos que estuviéramos hablando
y les presentara a mi tío.
											Entendieron exactamente lo que dije en inglés.
											Sin embargo, si estuviéramos hablando 
en chino mandarín,
											no tendría esa suerte.
											No podría haber sido capaz 
de transmitir tan poca información.
											Lo que mi idioma me hubiera obligado a hacer,
											en vez de solo decirles ""este es mi tío"",
											es a darles una tremenda 
cantidad de información adicional.
											Mi idioma me obligaría a decirles
											si se trata de un tío por 
parte de madre o de padre,
											si se trata de un tío 
por matrimonio o por nacimiento
											y, si fuera el hermano de mi padre,
											si es mayor o menor que mi padre.
											Toda esta información es obligatoria. 
El chino no me deja ignorarla.
											Y de hecho, si quiero hablar correctamente,
											el chino me obliga a pensar en ello constantemente.
									","
											Como é que isso pode ser?
Deixem-me dar-vos um exemplo.
											Imaginem que estávamos a falar
e vos apresentava ao meu tio.
											Iriam perceber exactamente
o que disse em inglês.
											Mas se estivéssemos a falar em mandarim
											não teria esse privilégio.
											Não conseguiria transmitir
tão pouca informação.
											O que a minha língua me forçaria a fazer,
											em vez de apenas dizer “Este é o meu tio”,
											seria dar-vos uma quantidade tremenda
de informação adicional.
											A minha língua ia obrigar-me a dizer-vos
											se é meu tio do lado da família
da minha mãe ou do meu pai
											se é meu tio por casamento ou sangue,
											se esse homem é o irmão do meu pai,
											se é mais velho
ou mais novo do que o meu pai.
											Todas estas informações são obrigatórias.
A língua chinesa não me deixa ignorá-las.
											E, de facto, se quiser falar corretamente,
											a língua chinesa
força-me a pensar constantemente nisto.
									","
											Now, how might that be? Let me give you an example.
											Suppose I were talking with you and I was introducing you to my uncle.
											You understood exactly what I just said in English.
											If we were speaking Mandarin Chinese with each other, though,
											I wouldn't have that luxury.
											I wouldn't have been able to convey so little information.
											What my language would have forced me to do,
											instead of just telling you, ""This is my uncle,""
											is to tell you a tremendous amount of additional information.
											My language would force me to tell you
											whether or not this was an uncle on my mother's side or my father's side,
											whether this was an uncle by marriage or by birth,
											and if this man was my father's brother,
											whether he was older than or younger than my father.
											All of this information is obligatory. Chinese doesn't let me ignore it.
											And in fact, if I want to speak correctly,
											Chinese forces me to constantly think about it.
									","
											Mais alors, comment ça ?
Laissez-moi vous donner un exemple.
											Supposons que je parle avec vous et
que je vous présente mon oncle.
											Vous avez compris précisément ce que
je viens de dire en anglais.
											En revanche, si nous communiquions en Mandarin,
											je n'aurais pas ce luxe.
											Je n'aurais pas été en mesure de
faire passer si peu d'information.
											Ce que ma langue m'aurait forcé à faire,
											au lieu de vous dire simplement « Voici mon oncle »,
											est de vous donner une quantité incroyable d'informations complémentaires.
											Ma langue m'obligerait à vous dire
											si cet oncle est du côté
de ma mère ou de mon père,
											si cet oncle est un oncle
par alliance ou par le sang,
											et si cet homme est le frère de mon père,
											s'il est plus âgé ou plus jeune que mon père.
											Toutes ces informations sont obligatoires.
Le Chinois ne me permet pas de les omettre.
											Et en fait, si je veux parler correctement,
											le chinois me force constamment à penser à tout ça.
									","
											Wie kann das sein? 
Lassen Sie mich Ihnen ein Beispiel geben.
											Nehmen Sie an, ich spreche mit Ihnen 
und ich stelle Ihnen meinen Onkel vor.
											Sie haben genau verstanden, 
was ich gerade auf Englisch gesagt habe.
											Wenn wir aber Mandarinchinesisch 
gesprochen hätten,
											hätte ich diesen Luxus nicht gehabt.
											Ich hätte nicht so wenig 
Informationen vermitteln konnen.
											Meine Sprache hätte mich dazu gezwungen,
											anstatt nur ""das ist mein Onkel"" zu sagen,
											Ihnen eine enorme Menge 
an Zusatzinformationen zu geben.
											Meine Sprache hätte mich 
gezwungen, Ihnen zu sagen,
											ob dies ein Onkel mütterlicher- oder väterlicherseits ist,
											ob er angeheiratet oder blutsverwandt ist,
											und wenn dieser Mann der Bruder meines Vaters ist,
											ob er älter oder jünger ist als mein Vater.
											All diese Informationen ist obligatorisch. 
Chinesisch lässt mich sie nicht ignorieren.
											Und wenn ich richtig sprechen will,
											zwingt Chinesich mich, 
ständig darüber nachzudenken.
									",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
											Eso me fascinó infinitamente cuando era niño,
											pero lo que me fascina aún más
hoy como economista es que algunas
											de estas mismas diferencias se mantienen en
la manera en que los idiomas se refieren al tiempo.
											Por ejemplo, si estoy hablando en inglés, 
tengo que hablar gramaticalmente diferente.
											Si estoy hablando sobre la lluvia pasada:
""It rained yesterday"" (Llovió ayer);
											la lluvia actual, ""It is raining now""
(Está lloviendo ahora),
											o la lluvia futura, ""It will rain tomorrow""
(Lloverá mañana).
											El inglés requiere mucha más información
sobre el momento de los acontecimientos.
											¿Por qué? Porque tengo que considerarlo
											y tengo que modificar lo que digo para decir
""It will rain"" (Lloverá) o ""It's going to rain"" (Va a llover).
											Simplemente, no está permitido en inglés decir: 
""It rain tomorrow"" (Llueve mañana).
									","
											Isto fascinava-me quando era criança,
											mas o que me fascina mais hoje,
como economista,
											é que algumas destas diferenças
mostram como nas línguas se fala sobre o tempo.
											Por exemplo, se estiver a falar em inglês,
tenho de falar de forma diferente gramaticalmente.
											se estiver a falar sobre chuva
no passado “Ontem choveu”,
											no presente “Está a chover agora”
											ou no futuro “Amanhã vai chover”.
											Reparem que é necessária
mais informação sobre a duração do evento.
											Porquê? Porque tenho de ter isso em conta
											e tenho de modificar o que digo
para dizer “Irá chover” ou “Vai chover”.
											Não é correto dizer “Chover amanhã”.
									","
											Now, that fascinated me endlessly as a child,
											but what fascinates me even more today as an economist
											is that some of these same differences carry through to how languages speak about time.
											So for example, if I'm speaking in English, I have to speak grammatically differently
											if I'm talking about past rain, ""It rained yesterday,""
											current rain, ""It is raining now,""
											or future rain, ""It will rain tomorrow.""
											Notice that English requires a lot more information with respect to the timing of events.
											Why? Because I have to consider that
											and I have to modify what I'm saying to say, ""It will rain,"" or ""It's going to rain.""
											It's simply not permissible in English to say, ""It rain tomorrow.""
									","
											Ça m'a fasciné sans relâche quand j'étais enfant
											mais ce qui me fascine encore davantage aujourd'hui en tant qu'économiste
											c'est que certaines de ces différences expliquent comment les langues considèrent le temps.
											Par exemple, quand je parle anglais, je dois
utiliser une forme grammaticale différente
											si je parle de la pluie au passé, « Hier, il a plu »,
											au présent, « Il pleut maintenant. »
											ou au futur, « Il pleuvra demain. »
											Remarquez que l'anglais exige beaucoup plus d'informations sur la temporalité des évènements.
											Pourquoi ? Parce-que je dois prendre en compte
											et je dois modifier ce que je dis pour dire,
« Il pleuvra », ou « Il va pleuvoir ».
											Ça n'est tout simplement pas permis en anglais
de dire « Il pleuvoir demain ».
									","
											Das hat mich als Kind endlos fasziniert,
											aber was mich heute als Ökonom 
noch mehr fasziniert ist,
											dass einige dieser Unterschiede auch beeinflussen, 
wie Sprachen Zeit beschreiben.
											Wenn ich zum Beispiel Englisch spreche, 
muss ich grammatisch unterscheiden,
											ob ich über den letzten Regen spreche:
""Es regnete gestern"",
											über den aktuellen Regen: ""Es regnet grade"",
											oder über den zukünftigen Regen:
""Es wird morgen regnen.""
											Beachten Sie, dass Englisch viele Informationen 
in Bezug auf die Zeit der Ereignisse erfordert.
											Warum? Weil ich darüber nachdenken muss,
											wie ich ""es wird regnen"" oder 
""es regnet bald"" ausdrücken möchte.
											Man kann auf Englisch nicht einfach sagen: 
""Es regnen morgen.""
									",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
											A diferencia de eso, así es casi 
exactamente como lo dirían en chino.
											Un orador chino puede básicamente decir algo
											que suena muy extraño a los 
oídos de un hablante de inglés.
											Pueden decir: ""Ayer llueve"", ""Ahora llueve"", ""Mañana llueve"".
											En un sentido profundo, el chino 
no divide el espectro del tiempo
											de la misma manera que el inglés nos obliga
para hablar de manera correcta.
									","
											Em contrapartida,
é mais ou menos assim que se diz em chinês.
											Um falante de chinês pode dizer algo
											que soa muito estranho
a alguém que fale inglês.
											Podem dizer “Ontem chover”,
“Agora chover”, “Amanhã chover”.
											Em certo sentido,
o chinês não divide o espectro do tempo
											da mesma forma que o inglês
nos força a fazer para ser correto.
									","
											In contrast to that, that's almost exactly what you would say in Chinese.
											A Chinese speaker can basically say something
											that sounds very strange to an English speaker's ears.
											They can say, ""Yesterday it rain,"" ""Now it rain,"" ""Tomorrow it rain.""
											In some deep sense, Chinese doesn't divide up the time spectrum
											in the same way that English forces us to constantly do in order to speak correctly.
									","
											En comparaison, c'est presque exactement
ce que vous diriez en chinois.
											En gros, quelqu'un qui parle chinois
peut dire quelque chose
											qui sonne très étrange
aux oreilles d'un anglophone.
											On peut dire, « Hier, il pleuvoir »,
« Maintenant, il pleuvoir », « Demain il pleuvoir ».
											Si on généralise, le chinois ne divise
pas l'espace-temps
											de la manière dont l'anglais nous y oblige constamment pour parler correctement.
									","
											Im Gegensatz dazu würden Sie 
auf Chinesich fast genau das sagen.
											Auf Chinesisch kann man im Grunde etwas sagen,
											was sich auf Englisch sehr merkwürdig anhört.
											Man kann sagen: ""Gestern es regnen,"" 
""jetzt es regnen,"" ""morgen es regnen.""
											Chinesisch teilt das Zeitspektrum nicht so auf,
											wie Englisch uns zwingt es ständig zu tun, 
um richtig zu sprechen.
									",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
											¿Se da esta diferencia
											solo entre lenguas muy, 
muy alejadas, como el inglés y el chino?
											En realidad, no.
											En esta sala, muchos de ustedes saben 
que el inglés es una lengua germánica.
											Lo que no se han dado cuenta es que
en realidad el inglés es atípico.
											Es la única lengua germánica que requiere esto.
											Por ejemplo, los hablantes de 
otros lenguas germánicas
											se sienten completamente cómodos hablando
sobre la lluvia de mañana.
											Al decir ""Morgen regnet es"",
											literalmente para un oído inglés 
""Llueve mañana"".
									","
											Esta diferença só existe
											entre línguas muito distantes,
como o inglês e o chinês?
											Na verdade, não.
											Devem saber que o inglês
é uma língua germânica.
											Podem é não saber que o inglês é atípico.
											É a única língua germânica
que obriga a isto.
											Por exemplo, a maior parte
de outros falantes de línguas germânicas
											podem perfeitamente
falar sobre a chuva amanhã
											ao dizer ""Morgen regnet es"",
											literalmente, para um ouvido inglês
""It rain tomorrow.""
									","
											Is this difference in languages
											only between very, very distantly related languages, like English and Chinese?
											Actually, no.
											So many of you know, in this room, that English is a Germanic language.
											What you may not have realized is that English is actually an outlier.
											It is the only Germanic language that requires this.
											For example, most other Germanic language speakers
											feel completely comfortable talking about rain tomorrow
											by saying, ""Morgen regnet es,""
											quite literally to an English ear, ""It rain tomorrow.""
									","
											Est-ce que cette différence
entre les langues existe
											uniquement entre des langues dont le lien est
très distant comme l'anglais et le chinois ?
											En fait, non.
											Beaucoup d'entre vous, dans cette pièce,
savent que l'anglais est une langue germanique.
											Vous n'avez peut-être pas réalisé que
l'anglais est en fait une exception.
											C'est la seule langue germanique
qui exige cette distinction.
											Par exemple, la plupart des
autres langues germaniques
											sont tout à fait à l'aise
pour parler de la pluie de demain
											en disant, « Morgen regnet es »,
											ce qui est littéralement pour l'oreille
d'un anglais, « Il pleuvoir demain ».
									","
											Besteht dieser Unterschied der Sprachen
											nur zwischen sehr weitläufig verwandten 
Sprachen, wie Englisch und Chinesisch?
											Eigentlich nicht.
											Viele von Ihnen hier wissen, 
dass Englisch eine germanische Sprache ist.
											Was Sie vielleicht nicht wissen ist, 
dass Englisch eigentlich ein Ausreißer ist.
											Es ist die einzige germanische 
Sprache, die dies erfordert.
											Zum Beispiel haben die meisten 
anderen germanischen Sprachen
											gar kein Problem damit, 
über morgigen Regen zu sprechen,
											indem man sagt: ""Morgen regnet es"",
											was sich für ein Englisches Ohr 
anhört wie ""Es regnen morgen.""
									",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
"
","
","
","
","
",Could your language affect your ability to save money?,Keith Chen,12:13,"behavioral economics,business,data,economics,language"
