en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
											One of her most beloved novels,
											the ""Parable of the Sower,""
											follows this pattern.
											It tells the story of Lauren Oya Olamina
											as she makes her way through a near-future
California, ruined by corporate greed,
											inequality, and environmental destruction.
											As she struggles with hyperempathy,
											or a condition in the novel that 
causes her to feel others’ pain,
											and less often, their pleasure.
											Lauren embarks on a quest with a group 
of refugees to find a place to thrive.
											There, they seek to live in accordance 
with Lauren’s found religion, Earthseed,
											which is based on the principle
											that humans must adapt to an 
ever-changing world.
									","
											Um dos seus romances mais apreciados,
											a ""Parable of the Sower"",
											segue este padrão.
											Conta a história de Lauren Oya Olamina
											que percorre o seu caminho
ao longo de uma Califórnia,
											arruinada pela ganância empresarial,
											pela desigualdade
e pela destruição ambiental.
											Enquanto ela se debate
com um excesso de empatia,
											uma condição no romance
que a faz sentir a dor dos outros,
											e, menos frequentemente,
o prazer deles.
											Lauren e um grupo de refugiados,
procuram um local para prosperar.
											Aí, procuram viver
de acordo com Earthseed,
											a religião que Lauren encontrou,
											e que se baseia no princípio
											de que as pessoas têm de se adaptar
a um mundo sempre em mudança.
									","
											Una de sus novelas más queridas:
											""Parable of the Sower""
											sigue este patrón.
											Cuenta la historia de Lauren Oya Olamina
											que se abre camino 
en una futura California,
											arruinada por la codicia corporativa,
la desigualdad y la destrucción ambiental
											mientras lucha contra la hiperempatía,
											o una condición en la novela que
provoca que sienta el dolor ajeno,
											y menos a menudo, su placer.
											Lauren busca junto a un grupo de
refugiados un lugar donde prosperar.
											Allí tratan de vivir de acuerdo con la
religión fundada por Lauren, Earthseed,
											que se basa en el principio
											de que los humanos deben adaptarse
a un mundo siempre cambiante.
									","
											En sevilen romanlarından biri olan 
""Parable of the Sower"" bu yolu takip eder.
											Lauren Oya Olamina'nın hikâyesini anlatır.
											Kurumsal hırs, eşitsizlik ve çevresel 
tahrip yüzünden mahvolmuş
											bir yakın gelecek 
California'sında yol alır.
											Aşırı-empatiyle veya romanda başkalarının 
acısını ve daha nadir olarak mutluluğunu
											hissetmesine neden olan
bir durumla mücadele eder.
											Lauren, gelişmek için bir yer bulmak için
											bir grup mülteciyle 
bir arayış içerisine girer.
											Orada, insanların sürekli değişen dünyaya
uyması gerektiği ilkesine dayanan
											Lauren'ın bulduğu din olan Earthseed 
doğrultusunda yaşamaya çalışırlar.
									",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
											Lauren’s quest had roots 
in a real life event–
											California Prop 187,
											which attempted to deny undocumented
immigrants fundamental human rights,
											before it was deemed unconstitutional.
											Butler frequently incorporated 
contemporary news into her writing.
											In her 1998 sequel to ""The Parable of the 
Sower,"" ""Parable of the Talents,""
											she wrote of a presidential candidate
											who controls Americans with virtual 
reality and “shock collars.”
											His slogan? “Make America great again.”
									","
											A procura de Lauren tinha raízes
num acontecimento da vida real
											— a Proposta 187 da Califórnia,
											que queria negar os direitos
humanos fundamentais
											aos imigrantes sem documentos,
											antes de ser considerada inconstitucional.
											Butler incorporava frequentemente
notícias contemporâneas nos seus escritos.
											Em 1998, na ""Parable of the Talents"",
uma sequela de ""The Parable of the Sower"",
											escreveu sobre um candidato presidencial
											que controla os norte-americanos
											com realidade virtual
e ""coleiras de choque"".
											O ""slogan"" dele? 
""Tornar a América grande de novo"".
									","
											La búsqueda de Lauren tiene origen
en un evento de la vida real:
											la Propuesta 187 de California,
											que intentó negar los derechos humanos
fundamentales a inmigrantes indocumentados
											antes de ser considerada inconstitucional.
											Butler incorporó noticias
contemporáneas a su escritura.
											En 1998, su secuela de ""The Parable of the
Sower"", ""Parable of the Talents"",
											escribió sobre un candidato presidencial
											que controla a los estadounidenses con 
realidad virtual y collares de descargas.
											¿Su eslogan? ""Make America great again""
									","
											Lauren'ın arayışı gerçek 
bir olaya dayanmaktadır —
											anayasaya aykırı addedilmeden önce
belgesiz göçmen temel insan haklarını
											reddetmeye girişen Kalifornia
187 nolu Yasa Tasarısı.
											Butler sık sık eserlerine 
çağdaş haberleri de dahil eder.
											1998 basımı ""The Parable of the Sower""ın 
devamı olan ""Parable of the Talents""da
											Amerikalıları sanal gerçeklikle 
ve ""şok tasmaları"" ile kontrol eden
											bir başkan adayını yazdı.
											Sloganı? ""Amerika'yı yeniden harika yap""
									",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
											While people have noted her prescience,
											Butler was also interested in 
re-examining history.
											For instance,
""Kindred"" tells the story of
											a woman who is repeatedly
pulled back in time
											to the Maryland plantation 
of her ancestors.
											Early on, she learns that her mission 
is to save the life of the white man
											who will rape her great grandmother.
											If she doesn’t save him, 
she herself will cease to exist.
											This grim dilemma forces Dana to 
confront the ongoing trauma
											of slavery and sexual violence 
against Black women.
									","
											Embora as pessoas notassem
a sua visão do futuro,
											Butler estava interessada
num novo exame da História.
											Por exemplo, ""Kindred""
conta a história duma mulher
											que é repetidas vezes
atraída para o passado
											para a plantação em Maryland
dos seus antepassados.
											Logo de início, fica a saber
											que a sua missão
é salvar a vida do homem branco
											que vai violar a sua bisavó.
											Se ela não o salvar,
ela própria deixará de existir.
											Este sombrio dilema força Dana
a confrontar o trauma permanente
											da escravatura e da violência sexual
contra as mulheres negras.
									","
											Mientras la gente notó su clarividencia
											Butler también se interesó 
en reexaminar la historia.
											Por ejemplo, 
""Kindred"" cuenta la historia de
											una mujer que retrocede
repetidamente en el tiempo
											a la plantación de Maryland 
de sus antepasados.
											Al principio, descubre que su misión
es salvar la vida a un hombre blanco
											que violará a su bisabuela.
											Si no lo salva, 
ella misma dejará de existir.
											Este macabro dilema obliga a Dana
a confrontar en el camino
											la esclavitud y la violencia sexual
contra las mujeres negras.
									","
											İnsanlar ileri görüşlülüğünü fark ederken
											Butler aynı zamanda tarihi 
yeniden incelemekle ilgiliydi.
											Örneğin, ""Kindred"" defalarca
atalarının Maryland çiftliğine
											zamanda geri giden 
bir kadının hikâyesini anlatır.
											Başlangıçta görevinin büyük 
büyükannesine tecavüz edecek
											beyaz bir adamın hayatını 
kurtarmak olduğunu öğrenir.
											Eğer onu kurtarmazsa
kendi varlığı sona erecek.
											Bu dehşet verici ikilem, Dana'yı 
süregelen siyahi kadınlara karşı olan
											kölelik ve cinsel şiddet travmasıyla 
karşı karşı kalmasına zorlar.
									",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
											With her stories of women 
founding new societies,
											time travelers overcoming 
historical strife,
											and interspecies bonding,
											Butler had a profound influence on 
the growing popularity of Afrofuturism.
											That’s a cultural movement
											where Black writers and artists who are 
inspired by the past, present and future,
											produce works that incorporate magic, 
history, technology and much more.
									","
											Com as suas histórias de mulheres
que fundam novas sociedades,
											de viajantes no tempo que ultrapassam
um conflito histórico,
											e de uma ligação entre as espécies,
											Butler teve profunda influência
											na crescente popularidade
do Afrofuturismo.
											Foi um movimento cultural
											em que os escritores e artistas negros
											inspirados pelo passado,
pelo presente e pelo futuro,
											produzem obras que incorporam a magia,
a história, a tecnologia e muito mais.
									","
											Con sus historias de mujeres
que fundan nuevas sociedades,
											viajeros del tiempo que superan
conflictos históricos,
											y la vinculación entre especies,
											Butler tuvo profunda influencia en la
creciente popularidad del 'Afrofuturism'.
											Es un movimiento cultural 
en el que escritores y artistas negros
											inspirados por el pasado, 
presente y futuro
											producen obras que incorporan
magia, historia, tecnología y mucho más.
									","
											Yeni toplumlar kuran kadınların, 
zaman yolcularının tarihsel sorunların
											üstesinden gelmelerinin, türler arası 
yakınlaşmanın hikâyeleri ile birlikte
											Butler Afro-gelecekçiliğin büyüyen 
popülaritesi üstünde büyük etkisi oldu.
											İşte bu; geçmiş, günümüz ve gelecekten 
ilham alan siyahi yazar ve sanatçıların
											sihir, tarih, teknoloji ve daha fazlasını 
dahil ettiği eserleri ürettiği
											kültürel bir hareket.
									",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
											As Lauren comes to learn in 
""Parable of the Sower,""
											""All that you touch you Change.
											All that you Change Changes you.
											The only lasting truth is Change.”
									","
											Como Lauren vem a aprender em
""Parable of the Sower"",
											""Tudo aquilo em que tocas, altera-se.
											""Tudo aquilo em que tocas, altera-te.
											""A única verdade duradoura é a mudança"".
									","
											Como Lauren llega a aprender 
en ""Parable of the Sower""
											""Todo lo que tocas, cambia.
											Todo lo que cambias, te cambia.
											la única verdad duradera es el Cambio"".
									","
											Lauren'ın ""Parable of the Sower""da 
öğrendiği gibi:
											""Dokunduğun her şey değişir.
											Değiştirdiğin her şey seni değiştirir.
											Kalıcı tek gerçek değişimdir.""
									",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
"
","
","
","
",Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,4:01,"TED-Ed,animation,history,literature,science fiction,novel,books,race,social change,culture,society,book,diversity,inclusion,feminism"
