en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											While I was writing my first cookbook,
											I often traveled to different regions
of Senegal for research.
											During one of those trips,
											in the remote, southeast
region of Kédougou
											I rediscovered
an ancient grain called fonio
											that had all but disappeared
from the urban Senegalese diet.
											It turns out that fonio
had been cultivated
											for more than five thousand years
											and is probably the oldest
cultivated cereal in Africa.
											Once a popular grain
on much of the continent,
											fonio was grown
all the way to ancient Egypt,
											where archaeologists found grains
inside pyramids' burial grounds.
											Today it is mostly cultivated
in the western part of the Sahel region,
											from Senegal to Mali,
											Burkina Faso,
											Togo, Nigeria.
											The Sahel region is that semiarid area
south of the Sahara desert
											that extends from the Atlantic
in the west to the Red Sea in the east.
											I became more interested in this grain
											that was deemed worth taking
to the afterlife by early Egyptians.
									","
											Mientras escribía 
mi primer libro de cocina,
											a menudo viajaba a diferentes 
regiones de Senegal para investigar.
											Durante uno de esos viajes,
											en la remota región 
sureste de Kédougou
											descubrí un antiguo grano llamado fonio
											que prácticamente había desaparecido 
de la dieta urbana senegalesa.
											Resulta que el fonio había sido cultivado
											durante más de 5000 años
											y es probablemente el cereal 
más antiguo de África.
											Un grano popular 
en gran parte del continente,
											pues el fonio se cultivó 
hasta en el antiguo Egipto,
											donde los arqueólogos lo encontraron 
en los cementerios de las pirámides.
											Hoy en día se cultiva principalmente 
en el oeste de la región del Sahel,
											desde Senegal hasta Malí,
											Burkina Faso,
											Togo y Nigeria.
											La región del Sahel es esa zona semiárida 
al sur del desierto del Sahara
											que se extiende desde el Atlántico 
en el oeste hasta el Mar Rojo en el este.
											Me interesé más por este grano
											que los antiguos egipcios consideraban 
digno de ingerir en la otra vida.
									","
											İlk yemek kitabımı yazarken,
											araştırma için Senegal'in
farklı bölgelerine seyahat ettim.
											Bu seyahatlerden birinde,
											ücra bir güneydoğu bölgesi olan
Kédougou'da,
											Fonio adında tarihi bir tahılı
yeniden keşfettim.
											Etkin bir tahıldı ama Senegal
beslenme düzeninden kaybolmuştu.
											Fonio'nun beş bin yıldan uzun
süredir yetiştirildiği
											ve muhtemelen yetiştirilen
en eski hububat olduğu
											ortaya çıktı.
											Bir zamanlar kıta genelinde
popüler bir tohum olan Fonio,
											Antik Mısır'a kadar ulaşmış,
orada da yetiştirilmişti.
											Arkeologlar, piramitlerin içlerindeki
mezarlarda tohumlarına rastlamışlardı.
											Fonio, günümüzde en sık
Sahel bölgesinin batısında yetiştiriliyor.
											Bu alan Senegal'den Mali'ye,
											Burkina Faso, Togo
											ve Nijerya'ya uzanıyor.
											Sahel bölgesi Sahra Çölü'nün
güneyinde kalan yarı kurak alan.
											Batıda Atlantik'ten,
doğuda Kızıldeniz'e uzanıyor.
											Bu tahıla ilgim giderek artıyordu,
											zira antik Mısırlılar tarafından
ölüm sonrasına taşınmaya layık bulunmuştu.
									","
											Als ich mein erstes Kochbuch schrieb,
											reiste ich viel durch die verschiedenen
Regionen des Senegal für Nachforschungen.
											Während eines Ausflugs
											in die abgelegene Region
Kédougou im Südosten
											entdeckte ich die alte Foniohirse wieder,
											die aus der senegalesischen Küche
vollständig verschwunden war.
											Foniohirse wurde seit über
5000 Jahren kultiviert
											und ist wahrscheinlich 
das älteste Getreide in Afrika.
											Das ehemals auf dem ganzen 
Kontinent beliebte Getreide,
											wurde bis ins alte Ägypten angebaut.
											Dort fanden Archäologen Körner in
Grabkammern von Pyramiden.
											Heute ist sie vor allem in 
der westlichen Sahelzone zu finden,
											im Senegal, in Mali,
											Burkina Faso,
											in Togo und Nigeria.
											Die Sahelzone ist der semiaride 
Süden der Saharawüste
											und erstreckt sich vom Atlantik
bis zum Roten Meer.
											Ich begann mich für dieses
Getreide zu interessieren,
											welches es offensichtlich wert war

											von den alten Ägyptern ins Leben
nach dem Tod mitgenommen zu werden.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											As I continued my research,
											I found out that fonio was actually —
											wherever it was cultivated —
											there was always some myth,
or some superstition connected to it.
											The Dogon,
											another great culture in Mali,
											called it ""po,""
											or, ""the seed of the universe.""
											In that ancient culture's mythology,
											the entire universe
sprouted from a seed of fonio.
									","
											Mientras seguía con mi investigación,
											descubrí que el fonio, en realidad,
											donde fuere que se cultivara,
											estaba siempre ligado 
a algún mito o superstición.
											Los dogones,
											otra gran cultura en Malí,
											lo llamaron ""po"",
											o ""la semilla del universo"".
											En la mitología de esa cultura antigua,
											el universo entero brotó 
de una semilla de fonio.
									","
											Araştırmama devam ederken,
											Fonio'nun temelde
											yetiştirildiği her yerde
											bir mitle ya da batıl inançla
ilişkilendirildiğini gördüm.
											Dogonlar,
											Mali'deki ulu kültürlerden biridir,
											Fonio'ya ""po"" diyorlardı,
											ya da ""evrenin tohumu"".
											Bu kadim kültürün mitolojisinde
											tüm evren bir Fonio tohumundan
filizlenmişti.
									","
											Später fand ich heraus,
											dass es überall, wo Fonio angebaut wurde,
											eine Art Mythos oder Naturglaube dazu gab.
											Die Dogon,
											eine große Kultur in Mali,
											nannten es ""Po"" oder
											""Den Samen des Universums"".
											In deren altertümlichen Mythologie
											erwuchs das gesamte Universum
aus einen Korn Fonio.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											Aside from its purported
mystical properties,
											fonio is a miracle grain in many aspects.
											It is nutritious,
											particularly rich
in methionine and cysteine,
											two amino acids that are deficient
in most other major grains:
											barley, rice or wheat to name a few.
											In addition,
											fonio cultivation
is great for the environment.
											It tolerates poor soil
											and needs very little water,
											surviving where nothing else will grow.
									","
											Aparte de sus pretendidas 
propiedades místicas,
											el fonio es un grano milagroso 
en muchos aspectos.
											Es nutritivo,
											particularmente rico 
en metionina y cisteína,
											dos aminoácidos deficientes en la mayoría 
de otros granos importantes
											como la cebada, el arroz o el trigo 
por nombrar algunos.
											Además,
											el cultivo de fonio es ideal 
para el medioambiente.
											Tolera el suelo pobre
											y necesita muy poca agua,
											sobrevive allí donde nada crece.
									","
											Sözde mistik özellikleri
bir yana bırakırsak,
											Fonio birçok açıdan mucize bir tahıl.
											Besleyici,
											özellikle metionin ve sistein
açısından zengin,
											ki bu aminoasitlere arpa,
pirinç veya buğday gibi
											diğer ana tahıllarda rastlamak zor.
											Ek olarak,
											Fonio tarımı çevre için
çok faydalı.
											Zayıf toprakta yetişebiliyor
											ve çok az su istiyor;
											başka ürünlerin yetişmediği
yerde büyüyebiliyor.
									","
											Neben den angeblichen
mystischen Eigenschaften
											ist die Foniohirse eine
Wunderpflanze in vielerlei Hinsicht.
											Sie ist nährstoffreich,
											enthält besonders viel
Methionin und Cystein,
											zwei essentielle Aminosäuren,
die in anderen Getreiden meist fehlen,
											wie zum Beispiel Gerste, Reis oder Weizen.
											Außerdem ist der Fonioanbau
gut für die Umwelt.
											Fonio wächst auf nährstoffarmem Boden
und braucht extrem wenig Wasser.
											Es gedeiht, wo sonst nichts wächst.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											As a chef,
											what first struck me was
its delicate taste and its versatility.
											Similar to couscous,
											fonio has a delicious,
nutty and earthy flavor.
											It can be turned into salad,
											served as noodles,
											used in baking
											or simply as a substitute for any
other grains in your favorite recipes.
											I am happy to share some of my
fonio sushi and sweet potato sushi
											with some of you right now.
									","
											Como cocinero,
											me llamó la atención 
su delicado sabor y su versatilidad.
											Similar al cuscús,
											el fonio tiene un sabor delicioso, 
a nuez y a tierra.
											Se puede hacer en ensalada,
											servir como fideos,
											usarlo para hornear pan
											o como sustituto de cualquier otro grano 
en sus recetas favoritas.
											Estoy feliz de compartir algunos 
de mis sushi de fonio y patata dulce
											con algunos de Uds. ahora.
									","
											Bir şef olarak,
											beni ilk etkileyen hafif tadı
ve çok yönlülüğüydü.
											Tıpkı kuskus gibi,
											Fonio'nun leziz, yemişsi
ve dolgun bir tadı var.
											Salatada kullanılabiliyor,
											Noodle olarak servis edilebiliyor,
											fırına giriyor,
											ya da favori tarifinizdeki
herhangi bir tahılın yerini alabiliyor.
											Fonio'dan ve tatlı patatesten
yaptığım suşileri şu anda
											sizinle paylaşmak isterim.
									","
											Als Koch beeindruckte mich zuerst
der köstliche Geschmack
											und die Vielseitigkeit.
											Wie bei Couscous
											schmeckt Fonio wunderbar
nussig und kernig.
											Es kann als Salat,
											in Form von Nudeln
											oder Gebäck verspeist
											oder einfach als Ersatz für jedes
andere Korn verwendet werden.
											Ich freue mich einigen von Ihnen
etwas von meinem Fonio-Sushi
											und Süßkartoffel-Sushi anbieten zu können.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											(Audience) Oh!
									","
											Público: ¡Oh!
									","
											(Seyirci) Oh!
									","
											Publikum: Oh!
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											And okra.
									","
											Y okra.
									","
											Bamya da var.
									","
											Pierre Thiam: Und Okra.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											(Audience murmurs)
									","
											(Murmullos del público)
									","
											(Seyirciden mırıltılar)
									","
											(Publikum murmelt)
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											In Kédougou
											it is also nicknamed ""ñamu buur,""
											which means ""food for royalty,""
											and it's served for guests of honor.
									","
											En Kédougou
											también apodado ""nyamibour"",
											significa ""comida para la realeza""
											y se sirve para los invitados de honor.
									","
											Fonio'ya, Kédougou'da,
											""ñamu buur"" da deniyor.
											anlamı ""kraliyet gıdası"".
											Onur konuklarına ikram ediliyor.
											Kédougou, Gine ve Mali ile
sınır bölgesinde,
									","
											In Kédougou
											hat es den Spitznamen ""ñamu buur"",
											was ""Königliches Essen"" bedeutet
											und wird Ehrengästen serviert.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											Located at the border
with Guinea and Mali,
											Kédougou first strikes visitors
with its stunning vistas
											and views of the Fouta Djallon Mountains.
											Sadly, it is also one of the poorest
regions of Senegal.
											Because of desertification
and lack of job prospects,
											much of Kédougou's
young population has left.
											They chose the deadly path of migration
											in search of ""better"" opportunities.
											Often,
											they risk their lives
trying to reach Europe.
											Some leave by crossing the Sahara desert.
											Others end up on inadequate wooden canoes
											in desperate attempts to reach Spain.
											According to a recent ""Guardian"" article,
											by 2020 more that 60 million people
from sub-Saharan Africa
											are expected to migrate
											due to desertification.
											This is the biggest global wave
of migration since the Second World War,
											and it's only set to grow.
											So far this year,
											more that 2,100 migrants
have lost their lives
											on their way to Europe.
											This is the reality of Kédougou
											and of much of the Sahel today.
											Scary future,
											scarce food
											and no opportunities
to change their situation.
									","
											Situado en la frontera con Guinea y Malí,
											Kédougou primero impresiona a 
sus visitantes con sus vistas imponentes
											y vistas de las montañas Futa Yallon.
											Lamentablemente, es también 
una de las regiones más pobres de Senegal.
											Debido a la desertificación y 
a la falta de perspectivas de empleo,
											gran parte de la población joven 
de Kédougou se ha ido.
											Eligieron el camino mortal de la migración
											en busca de ""mejores"" oportunidades.
											A menudo,
											arriesgan sus vidas 
tratando de llegar a Europa.
											Algunos parten cruzando 
el desierto del Sahara.
											Otros terminan en pateras
de madera inadecuadas
											en un intento desesperado 
por llegar a España.
											De acuerdo con un reciente artículo 
de ""The Guardian""
											en 2020 más de 60 millones 
de personas de África subsahariana
											migrarán
											debido a la desertificación.
											Esta es la mayor ola mundial de migración 
desde la Segunda Guerra Mundial,
											y está lista para seguir creciendo.
											Lo que va de año,
											más de 2100 migrantes han perdido la vida
											en su camino a Europa.
											Esta es la realidad de Kédougou
											y de gran parte del Sahel actual.
											Un futuro aterrador,
											con comida escasa
											y sin perspectiva de 
que cambie su situación.
									","
											ziyaretçilerini ilk olarak
çarpıcı manzarası
											ve Fouta Djallon Dağları'nın
görünümü ile etkiliyor.
											Ancak maalesef
Senegal'inen fakir yerlerinden.
											Çölleşme ve iş olanaklarının
azlığı nedeniyle,
											Kédougou'nun genç nüfusunun
çoğu orayı terk ediyor.
											Daha ""iyi"" olanaklar adına,
											ölümcül göç yolunu seçiyorlar.
											Sıklıkla,
											Avrupa'ya ulaşmak için
hayatlarını tehlikeye atıyorlar.
											Bazıları Sahra Çölü'nü
											diğerleri yetersiz ahşap kanoları seçiyor.
											Umutsuzca İspanya'ya ulaşmayı deniyorlar.
											""Guardian""daki yeni bir makale,
											2020'ye dek, Sahra Altı Afrika'dan
60 milyon kişinin
											çölleşme nedeniyle
											göç edeceğini öngörüyor.
											Bu 2. Dünya Savaşı'ndan beri
en büyük küresel göç
											ve devamı bekleniyor.
											Bugüne dek, bu yıl içinde,
											2100'den fazla göçmen
Avrupa yolunda
											hayatlarını kaybetti.
											Kédougou'da ve Sahra genelinde
											bu gerçeklik yaşanıyor.
											Korkutucu bir gelecek,
											kısıtlı gıda,
											ve durumu değiştirmek için
fırsat olmaması...
											Köyünüzdeki yaşam
istikrarsız olmasaydı,
									","
											In direkter Nachbarschaft
zu Guinea und Mali
											beeindruckt Kédougou
zuallererst durch seine Ausblicke
											auf das Fouta Djallon-Bergland.
											Leider ist es auch eine der ärmsten 
Regionen des Senegal.
											Aufgrund der Desertifikation und
fehlender Arbeitsperspektiven
											haben viele junge Einwohner
Kédougou verlassen.
											Sie wählten den tödlichen
Weg der Migration
											auf der Suche nach
""besseren"" Lebensbedingungen.
											Häufig riskieren sie ihr Leben, 
beim Versuch Europa zu erreichen.
											Einige versuchen 
die Sahara zu durchqueren.
											Andere landen schließlich
in unzureichenden Holzkanus,
											im verzweifelten Versuch
Spaniens Küste zu erreichen.
											Nach einem Artikel des 'Guardian'
											werden 2020 voraussichtlich mehr als
60 Millionen Menschen aus Subsahara-Afrika
											wegen Desertifikation migrieren.
											Das ist die größte globale Migrationswelle
seit dem 2. Weltkrieg.
											Und sie wird noch wachsen.
											Allein in diesem Jahr
											haben 2100 Migranten ihr Leben
auf dem Weg nach Europa verloren.
											Das ist die Wirklichkeit von Kédougou,
											und die eines Großteils der Sahelzone.
											Eine beängstigende Zukunft,
											knappe Lebensmittel
											und keine Möglichkeit ihre
Situation zu verändern.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											If life in your village
weren't so precarious,
											if there was a way
to having enough food to get by,
											or having a paying job —
											if you and your sisters
											didn't have to spend
30 percent of their waking hours
											fetching water,
											if conditions were just
a little more hospitable ...
											could the solution
be right here in our soil?
											Could bringing fonio
to the rest of the world
											be the answer?
									","
											Si la vida en su aldea 
no fuera tan precaria,
											si hubiera una manera 
de tener suficiente comida
											o de tener un empleo remunerado,
											si sus hermanas
											no tuvieran que pasar 
el 30 % de su tiempo
											yendo a buscar agua,
											si las condiciones fueran 
un poco más hospitalarias,
											¿podría ser la solución radicar 
aquí en nuestra propia tierra?
											¿Podría ser la exportación 
del fonio al resto del mundo
											la respuesta?
									","
											idare edecek kadar
gıda bulmanın bir yolu olsaydı,
											ya da yeterli gelir...
											siz ve kız kardeşleriniz,
											uyanık olduğunuz saatlerin
yüzde 30'unu
											suya ulaşmaya harcamasaydınız,
											şartlar az daha yaşanabilir olsaydı...
											Peki ya çözüm burada, 
toprağımızdaysa?
											Fonio'yu dünyanın kalanıyla paylaşmak
											çözüm sağlayabilir mi?
									","
											Wenn das Leben in Ihrem
Dorf nur nicht so prekär wäre,
											wenn es eine Chance auf genügend
Essen zum Überleben gäbe,
											oder einen bezahlten Job,
											wenn Sie und Ihre Schwestern
nicht 30% Ihrer Zeit
											mit Wasserholen beschäftigt wären.
											Wenn die Umstände einfach 
ein wenig lebensfreundlicher wären.
											Könnte die Lösung direkt hier
in unserem Boden liegen?
											Könnte der Export von Fonio
in die ganze Welt die Antwort sein?
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											Ancient grains are getting more popular,
											and sales of gluten-free items
are growing in the US —
											16.4 percent since 2013,
											making it a 23.3-billion-dollar industry.
											How could fonio
partake in this market share?
									","
											Los granos antiguos son 
cada vez más populares,
											y las ventas de artículos sin gluten 
están creciendo en EE.UU.
											un 16,4 % desde 2013,
											convirtiéndolo en una industria 
de USD 23 300 millones.
											¿Cómo podría el fonio participar 
en esta cuota de mercado?
									","
											Kadim tohumlar giderek
popülerleşiyor,
											ABD'de glutensiz ürünlerin satışı
											2013'ten bu yana %16.4 arttı.
											Bu, 23,3 milyar dolarlık bir sektör.
											Fonio bu pazar payına
nasıl dahil olabilir?
									","
											Alte Getreidesorten
werden immer beliebter.
											Die Verkäufe von glutenfreien Produkten
											stiegen in den USA, seit 2013, 
um 16,4 Prozent,
											eine Branche mit 20 Mrd. Euro Umsatz.
											Wie kann Fonio an diesem Markt teilhaben?
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
","
","
","
",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
"
											There are many challenges
in turning fonio into food.
											Traditional processing
is laborious and time-consuming,
											especially when compared to other grains.
											Well, thankfully, technology has evolved.
											And there are now machines
											that can process fonio
in a more efficient way.
											And as a matter of fact,
											a few years ago,
											Sanoussi Diakité,
											a Senegalese engineer,
											won a Rolex prize
											for his invention of the first
mechanized fonio processor.
											Today, such machines are making life
much easier for producers
											around the whole Sahel region.
									","
											Hay muchos desafíos al convertir 
el fonio en alimento.
											El procesamiento tradicional 
es laborioso y requiere mucho tiempo,
											especialmente cuando 
se compara con otros granos.
											Bueno, afortunadamente, 
la tecnología ha evolucionado
											y ahora hay máquinas
											que pueden procesar el fonio 
de manera más eficiente.
											Y es un hecho que, hace unos pocos años,
											Sanoussi Diakité, 
un ingeniero senegalés,
											ganó un premio Rolex
											por su invención del primer 
procesador de fonio mecanizado.
											Hoy estas máquinas hacen la vida 
mucho más fácil para los productores
											en toda la región del Sahel.
									","
											Fonio'yu yemeğe çevirmenin
pek çok zorluğu bulunuyor.
											Geleneksel yöntemler 
işgücü ve zaman alıyor.
											Özellikle de diğer tahıllarla
karşılaştırıldığında...
											Neyse ki teknoloji ilerledi.
											Ayrıca artık Fonio'yu daha etkili
şekilde işleyecek
											makineler bulunuyor.
											Hatta
											birkaç sene önce,
											Sanoussi Diakité adlı
											Senegalli bir mühendis,
											İlk mekanik Fonio işleyiciyi icat ederek
											Rolex ödülünü kazandı.
											Günümüzde bu tür makineler
Sahel bölgesi genelinde
											üreticilerin hayatını kolaylaştırıyor.
									","
											Fonio zu Essen zu verarbeiten
birgt viele Herausforderungen.
											Traditionelle Verfahren sind
zeit- und arbeitsaufwändig.
											Besonders im Vergleich
zu anderen Getreiden.
											Glücklicherweise hat sich 
die Technologie weiterentwickelt.
											Und es gibt nun Maschinen,
											die Fonio effizienter verarbeiten.
											Vor wenigen Jahren
											gewann Sanoussi Diakité, ein Ingenieur
aus Senegal, einen Rolex-Preis
											für seine Erfindung einer
solchen Fonio-Maschine.
											Heute erleichtern solche Maschinen
das Leben der Produzenten
											in der ganzen Sahelzone.
									",A forgotten ancient grain that could help Africa prosper,Pierre Thiam,15:34,"Africa,agriculture,farming,food,innovation"
