en,tr,es,de,title,speaker,duration,tags
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											I've got to make a note
to the gentrifiers,
											because the point
of this image is not to say
											you get to roll into eastside communities
and just move people out of the way,
											because you don't.
									","
											Renovasyon yapanlara söyleyelim,
											çünkü bu görselin amacı
											doğu kısmına dalıp
insanları yerinden etmek değil,
											bunu yapamazsınız.
									","
											Atención a los ""aburguesadores"",
											esta imagen no quiere decir
											que pueden entrar en estas comunidades
y desplazar a la gente,
											porque no pueden.
									","
											Eine Anmerkung für die Gentrifizier:
											Der Sinn dieses Bildes ist nicht zu sagen,
											marschiert in die Ostgemeinschaften
und schafft die Leute nur Beiseite,
											denn das funktioniert nicht.
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaus)
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											But the point is,
											if you start with this first principle
of benefiting everyone,
											then elegant solutions may become
more obvious than you assume.
									","
											Burada amaç şu,
											eğer işe herkesin menfaatini
gözetme ilkesiyle başlarsanız
											faydalı çözümler sandığınızdan çok daha
açık bir şekilde ortaya çıkacaktır.
									","
											Pero el punto es que
											si empezamos con este primer principio
de beneficiar a todos,
											otras soluciones elegantes surgirán
mas fácilmente de lo que pensaban.
									","
											Der Punkt ist,
											wenn man mit dem Grundsatz beginnt,
jeden profitieren zu lassen,
											können die eleganten Lösungen
offensichtlicher als gedacht werden.
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											What are the elegant solutions
to close this gap
											between Palo Alto and East Palo Alto
in Silicon Valley?
											I've got to like the odds
of starting with EPA [East Palo Alto].
											It's in the middle of Silicon Valley,
the epicenter of innovation
											and wealth creation.
											If we can solve this problem anywhere,
it ought to be here.
											And if we can solve the problems for EPA,
											we could apply those solutions
to other eastside communities.
											If you think about it, it's actually
a massive investment opportunity
											and an opportunity to drive
policy change and philanthropy.
											But at the core, it's this
fundamental design principle,
											this choice of whether we're going
to decide to take care of everyone.
									","
											Silikon Vadisi'ndeki Palo Alto
ve Doğu Palo Alto arasındaki fark için
											faydalı çözümler neler olabilir?
											Doğu Palo Alto'yla başlayayım.
											Silikon Vadisi'nin ortasında,
											inovasyon ve zenginliğin merkez üssü.
											Bu sorunu herhangi bir yerde 
çözebiliyorsak ilk burada çözmeliyiz.
											Doğu Palo Alto'da
bu sorunları çözebiliyorsak
											tüm diğer doğu kısımlarda
bu çözüm yollarını uygulayabiliriz.
											Düşündüğünüz zaman,
aslında devasa bir yatırım fırsatı
											ve politik değişim ve filantropiyi
teşvik edecek bir fırsat.
											Ancak işin özünde bahsettiğim
temel tasarım ilkesi yatıyor,
											herkesin menfaatinin düşünülmesi tercihi.
									","
											¿Cuáles son esta soluciones elegantes
para cerrar la brecha
											entre Palo Alto y Palo Alto Este
en Silicon Valley?
											Me gustan las posibilidades
de empezar con EPA [Palo Alto Este].
											Está en el medio de Silicon Valley,
en el epicentro de la innovación
											y la creación de la riqueza.
											Si podemos resolver este problema,
debemos hacerlo aquí.
											Si podemos resolver los problemas en EPA,
											podemos aplicar estas soluciones
a otras comunidades del este.
											Si lo piensan, realmente es
una gran oportunidad de inversión
											y una oportunidad para promover
el cambio político y la filantropía.
											Pero la base está en este
principio fundamental del diseño,
											la opción de decidir o no
por el beneficio de todos.
									","
											Welche sind die eleganten Lösungen,
											um die Kluft zwischen Palo Alto und East
Palo Alto im Silicon Valley zu schließen?
											Ich muss die Chance ergreifen
und mit EPA [East Palo Alto] beginnen.
											Es befindet sich mitten im Silicon Valley,

											dem Epizentrum von Innovation
und Vermögensbildung.
											Wenn wir dieses Problem irgendwo
lösen können, dann vermutlich hier.
											Wenn wir die Probleme
für EPA lösen können,
											könnten wir diese Lösungen auf 
andere Ostgemeinschaften übertragen.
											Wenn man darüber nachdenkt,
											ist es eigentlich eine
Rieseninvestitionsmöglichkeit
											und eine Chance, einen Kurswechsel
und Philanthropie voranzutreiben.
											Doch im Kern bleibt
das grundlegende Gestaltungsprinzip;
											die Entscheidung darüber,
ob wir uns um jeden kümmern wollen.
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											And it's a choice we can make, loved ones.
											We've got the capital.
											We've got technology on our side,
											and it keeps getting better.
											We've got some of the best entrepreneurs
in the world in this building
											and in these communities right now.
											But the fundamental question is:
What are we designing for?
											More haves and have-nots? More disparity?
											Or parity,
											the choice to come together.
									","
											Bu, verebileceğimiz bir karar,
sevgili arkadaşlar.
											Anaparamız var.
											Teknoloji de bizim yanımızda
											ve gitgide ilerliyor.
											Dünyanın en iyi girişimcilerinden
bazıları şu an bu binada
											ve bu topluluklarda.
											Ama sormamız gereken temel soru:
Ne için tasarım yapıyoruz?
											Daha fazlası için mi daha azı mı?
Daha fazla eşitsizlik mi?
											Yoksa eşitlik mi?
											Bir araya gelme tercihi için mi?
									","
											Y es una decisión que
podemos tomar, gente querida.
											Tenemos el capital.
											Tenemos la tecnología de nuestro lado,
											y esta sigue mejorando.
											Tenemos unos de los mejores emprendedores
en el mundo en este edificio
											y en estas comunidades ahora mismo.
											La pregunta fundamental es esta:
¿Para qué diseñamos?
											¿Más privilegiados y desposeídos? 
¿Más desigualdad?
											O igualdad,
											la decisión de unirnos.
									","
											Es ist eine Entscheidung, die wir
treffen können, meine Lieben.
											Wir haben das Kapital.
											Wir haben die Technologie
auf unserer Seite,
											die sich stetig verbessert.
											Wir haben im Augenblick einige der
weltbesten Unternehmer in diesem Gebäude
											und in diesen Gemeinschaften.
											Doch die entscheidende Frage ist:
Was wollen wir erreichen?
											Mehr Habende und Nicht-Habende?
Mehr Ungleichheit?
											Oder Gleichheit,
											die Chance zusammenzufinden.
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
","
","
","
","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
"
											Because the reality is,
this is not the industrial era.
											We don't live in the era
of legal segregation.
											So the punchline is,
there is no wrong side of the tracks.
											And all I'm saying is,
											we should design our economy
and our communities with that in mind.
									","
											Çünkü gerçek şu ki
artık sanayi devriminde değiliz.
											Yasal ayrım döneminde yaşamıyoruz.
											Buradan çıkarılacak sonuç
tekin olmayan bir yer yok.
											Tüm söylemek istediğim,
											ekonomi ve topluluklarımızı bunu
aklımızda tutarak tasarlamalıyız.
									","
											Porque la realidad es que
esta no es la era industrial.
											No vivimos en la era 
de la segregación legal.
											Así que el remate es, no hay
un lado equivocado de las vías.
											Lo que digo es que
											debemos diseñar nuestra economía
y nuestras comunidades con esto en mente.
									","
											Denn die Wahrheit ist, das ist
nicht das Industriezeitalter.
											Wir leben nicht im Zeitalter
der legalen Segregation.
											Die Pointe ist, es gibt 
keine falsche Seite der Gleise.
											Alles was ich sage ist,
											wir sollten unsere Wirtschaft
und unsere Gemeinschaften
											mit diesem Aspekt
im Hinterkopf gestalten.
									","Why the ""wrong side of the tracks"" is usually the east side of cities",Stephen DeBerry,6:50,"cities,community,culture,economics,anthropology,history,humanity,inequality,infrastructure,pollution,social change,society,urban planning"
