en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											Do you know that feeling you get
when you know it's going to storm
											before it storms?
											Do you also feel that now,
											fellow citizen?
											That malaise and worry
											that some who know
											feel reminds them of the 1930s?
									","
											Sabe aquele sentimento que temos
quando sabemos que vai haver tempestade
											mesmo antes de haver?
											Também sentirá o mesmo agora,
											caro conterrâneo?
											Aquele mal-estar e preocupação
											que aqueles que o viveram
											os faz lembrar dos anos 30?
									","
											¿Conoces la sensación que se tiene 
al saber que va a estallar la tormenta
											antes de la propia tormenta?
											¿También lo sientes ahora,
											conciudadano?
											Ese malestar y preocupación
											que algunos conocen
											recuerda a la década de 1930.
									","
											Fırtına öncesinde,
fırtınanın geleceğini hissetmenin nasıl
											bir şey olduğunu biliyor musun?
											Peki bunu şu anda da hissediyor musun
											sevgili yurttaşım?
											Bu rahatsızlık ve endişeyi
											tanıyanlara,
											1930'ları hatırlatmıyor mu?
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											Perhaps you don't,
											because our fears of each other
											are not in sync.
											In this round, I sense
that your fears of me,
											of the world that I have insisted
is right for us both,
											has gathered over a generation.
											It took time for your fears
to trigger my fears,
											not least because at first,
											I never thought I needed to fear you.
									","
											Talvez não sinta,
											porque os nossos medos um do outro
											não estão em sincronia.
											Neste momento, sinto
que os seus medos de mim,
											do mundo que eu insisti
ser o certo para ambos,
											acumularam-se durante gerações.
											Levou algum tempo para os seus medos
desencadearem os meus,
											não foi menos porque de início
											nunca pensei ser necessário temê-lo.
									","
											O tal vez no,
											porque nuestros miedos
											no están sincronizados.
											En esta ronda, tengo la sensación 
de que tu temor a mí,
											y al mundo que he insistido 
que es el adecuado para ambos,
											nos ha reunido a más de una generación.
											Llevó tiempo a tus miedos 
desencadenar los míos,
											entre otras cosas 
porque en un primer momento,
											nunca pensé que tenía que temerte.
									","
											Belki de bilmiyorsun,
											çünkü birbirimize dair korkularımız
											eşzamanlı değil.
											Bu noktada, direndiğim
dünyaya ve bana dair korkularının
											ikimiz için de doğru
olduğunu ve bütün bir nesil üzerinden
											oluştuğunu hissediyorum.
											Senin korkularının, benim
korkularımı harekete geçirmesi zaman aldı,
											bunun nedeni ilk başta senden
											korkmam gerektiğini
asla düşünmemiş olmamdı.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I heard you
											but did not listen,
											all these years when you said
that this amazing new world
											wasn't amazing for you,
											for many of you,
											across the industrialized world;
											that the open, liquid world I relished,
											of people and goods
and technologies flowing freely,
											going where they pleased, globally,
											was not, for you, an emancipation.
									","
											Ouvi-o
											mas não lhe dei atenção,
											todos estes anos em que disse
que este fantástico novo mundo
											não era fantástico para si,
											para muitos de vocês,
											através do mundo industrializado;
											que este mundo aberto
e líquido que eu aprecio,
											de pessoas e bens e tecnologia
a fluírem livremente,
											a irem onde bem entenderem,
globalmente,
											não foi, para si, uma emancipação.
									","
											Te oí
											pero no escuché,
											todos estos años cuando dijiste 
que este increíble nuevo mundo
											no era alucinante para ti,
											para muchos de Uds.
											en el mundo industrializado;
											el mundo abierto y líquido 
que yo disfrutaba,
											de personas y bienes y tecnologías 
que fluían libremente,
											yendo a donde quisieran, en todo el mundo,
											no era, para ti una emancipación.
									","
											Seni duydum,
											ama sen yıllarca, bu harika
											yeni dünyanın senin için,
çoğunuz için harika olmadığını
											söylediğinde seni dinlemedim;
											endüstrileşmiş dünyada
											keyif aldığım bu açık, saydam,
											insanlarla, eşyalarla ve
özgür bir teknolojiyle dolu,
											insanların küresel olarak
istedikleri yere gittikleri
											bu dünya,
											senin için bir kurtuluş değildi.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I have walked through your towns
											and, while looking, failed to see.
											I did notice in Stephenville, Texas,
											that the town square was dominated
											by one lawyer's office after another,
											because of all the people
rotating in and out of the prison.
											I did notice the barren shops
in Wagner, South Dakota,
											and the VFW gathering hall
											that stood in mockery
											of a community's dream to endure.
											I did notice
											at the Lancaster, Pennsylvania Wal-Mart,
											that far too many people
in their 20s and 30s
											looked a decade or two from death,
											with patchy, flared-up skin
											and thinning, stringy hair
											and browning, ground-down teeth
											and a lostness in their eyes.
									","
											Eu caminhei pelas suas vilas
											e, embora olhasse, não consegui ver.
											Mas reparei em Stephenville, no Texas,
											que a praça da vila estava dominada
											por escritórios de advogados
uns atrás do outro,
											por causa de todas as pessoas
a entrarem e a saírem da prisão.
											Reparei nas lojas de armas
em Wagner, no Dakota do Sul,
											e no salão de encontro de veteranos
											que se ergueu em escárnio
											do sonho de uma comunidade em perdurar.
											Reparei
											no Wal-Mart de Lancaster, na Pensilvânia,
											que demasiadas pessoas
nos seus 20 e 30 anos
											pareciam estar a uma década ou duas
da sua morte,
											com pele fragmentada e queimada
											e cabelo desbastado e fibroso
											e dentes acastanhados e destruídos
											e um vazio nos olhos.
									","
											He caminado a través de tus ciudades
											y, mientras miraba, dejé de ver.
											Me di cuenta en Stephenville, Texas,
											de que la plaza de la ciudad 
estaba dominada
											por la oficina de un abogado tras otro,
											debido a las personas 
dentro y fuera de la prisión.
											Me di cuenta de las tiendas 
estériles en Wagner, Dakota del Sur,
											y de que el salón del VFW
											era el escarnio
											del sueño de una comunidad que padecía.
											Me di cuenta
											en Wal-Mart Lancaster, Pennsylvania,
											que demasiadas personas en sus 20s y 30s
											miraban una o dos décadas de la muerte,
											con manchas en la piel,
											y con pelo fibroso y delgado
											y los dientes de coloración marrón,
											y un estado de pérdida en los ojos.
									","
											Şehirlerinizde yürüdüm ve
											baktım, fakat görmeyi başaramadım.
											Stephenville, Texas'ta, hapishanenin
											içinde ve dışında dönüp duran
insanlardan dolayı,
											avukat ofislerinin
											kent meydanına
hükmettiklerini fark ettim.
											Wagner, Güney Dakota'daki
boş dükkanları ve bir topluluk
											hayaliyle alay eden VFW
											toplantı salonunu
											fark ettim.
											Lancester, Pensilvanya
											Wal-Mart'ta, 20 ve 30'lu yaşlarda
											çoğu insanın yamalı, yıpranmış ciltleri ve
											seyrek, tel gibi saçları
											ve kahverengi, aşınmış dişleri
											ve gözlerinde bir kaybolmuşlukla birlikte
											ölümlerinin üzerinden 10 ya da 20 yıl
											geçmiş gibi göründüklerini fark ettim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I did notice that the young people
I encountered in Paris,
											in Florence, in Barcelona,
											had degrees but no place to take them,
											living on internships well into their 30s,
											their lives prevented from launching,
											because of an economy
that creates wealth —
											just not jobs.
											I did notice the news about those parts
of London becoming ghost quarters,
											where the global super-rich
turn fishy money into empty apartments
											and price lifelong residents of a city,
young couples starting out,
											out of their own home.
									","
											Reparei que os jovens
que encontrei em Paris,
											em Florença, em Barcelona,
											tinham licenciaturas
mas nada onde as usar,
											vivendo de estágios bem para lá dos 30,
											as suas vidas abortadas
antes de serem lançadas,
											por causa de uma economia
que cria riqueza,
											mas não empregos.
											Reparei nas notícias sobre as partes
de Londres que se tornaram zonas fantasma,
											onde os super ricos transformam
dinheiro sujo em apartamentos vazios
											e residentes de uma vida inteira
e jovens casais em início de vida
											são expulsos das próprias casas
por dinheiro.
									","
											Me di cuenta de que los jóvenes 
con los que me encontré en París,
											en Florencia, en Barcelona,
											tenían títulos, pero no 
un lugar adonde llevarlos,
											viviendo en prácticas 
hasta bien entrados los 30,
											sus vidas impidieron el lanzamiento,
											debido a una economía que crea riqueza,
											pero no puestos de trabajo.
											Me di cuenta de noticias sobre partes 
de Londres convertidas en fantasmas,
											donde los súper ricos convirtieron 
el dinero corrupto en apartamentos vacíos
											y los precios de los residentes de toda 
la vida, las parejas jóvenes que empiezan,
											estaban fuera de su propia casa.
									","
											Paris'te, Floransa'da,
Barselona'da karşılaştığım
											genç insanların,
											diplomalarının olduğunu fakat
onları alacak bir yerin olmadığını,
											30'lu yaşlarında
stajyerlikle geçindiklerini,
											zenginlik üreten ama iş üretmeyen
											bir ekonomi yüzünden,
bir işe başlayamadıklarını
											fark ettim.
											Londra'nın bazı kısımlarında, küresel
süper-zenginlerin, parayı boş apartmanlara
											ve yaşam boyu bedelli rezidanslara
çevirdiğini ve bu kısımların hayalet
											yerlere dönüştüğü; gençlerin de
evlerinden alıkonuldukları konusunda
											çıkan haberleri fark ettim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											And I heard that the fabric of your life
											was tearing.
											You used to be able to count on work,
											and now you couldn't.
											You used to be able
to nourish your children,
											and guarantee that they would climb
											a little bit further in life than you had,
											and now you couldn't.
											You used to be made to feel dignity
in your work, and now you didn't.
											It used to be normal
for people like you to own a home,
											and now it wasn't.
									","
											Então ouvi que o tecido da sua vida
											se estava a romper
											Você estava habituado
a contar com trabalho,
											e agora já não pode.
											podia tomar conta
das suas crianças,
											e garantir que elas
poderiam chegar
											um pouco mais longe na vida
do que você,
											e agora já não pode.
											Você podia sentir dignidade 
no seu trabalho e agora já não pode.
											Costumava ser normal
alguém como você ter uma casa
											e agora já não é.
									","
											Y oí que el tejido de su vida
											fue rasgado.
											Tú solías contar con trabajo,
											y ahora ya no.
											Tú podías alimentar a tus hijos,
											y garantizar que mejorarían
											un poco más la vida que tenían,
											y ahora ya no.
											Tú podías sentir la dignidad 
en tu trabajo, y ahora ya no.
											Lo que solía ser normal para la gente 
como tú, ser propietario de una casa,
											ahora ya no lo era.
									","
											Yaşam temellerimizin
											yıkıldığını duydum.
											İşe güvenebiliyordun, ama artık
											güvenemiyorsun.
											Çocuklarını büyütebiliyordun ve onların
											senden daha iyi bir yaşam süreceğinden
											emin olabiliyordun,
											artık olamıyorsun.
											İşinde itibarı hissedebiliyordun,
artık hissedemiyorsun.
											Senin gibi insanların ev
sahibi olmaları normal bir şeydi,
											artık değil.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I cannot say
											I didn't know these things,
											but I was distracted
											creating a future in which
we could live on Mars,
											even as you struggled down here on Earth.
											I was distracted
											innovating immortality,
											even as many of you began to live
shorter lives than your parents had.
									","
											Não posso dizer
											que não sabia destas coisas,
											mas estava distraído
											a criar um futuro no qual
poderia viver em Marte,
											apesar de você passar dificuldades
aqui em baixo na Terra.
											Estava distraído
											imortalidade inovadora,
											apesar de muitos de vocês terem vidas
mais curtas do que as dos vossos pais.
									","
											No puedo decir
											que no supiera estas cosas,
											pero yo estaba distraído
											creando un futuro 
donde poder vivir en Marte,
											incluso mientras tú luchabas
aquí en la Tierra.
											Estaba distraído
											innovando la inmortalidad,
											incluso cuando muchos comenzaron a vivir 
vidas más cortas que las de sus padres.
									","
											Bu tür şeyleri
											bilmediğimi söyleyemem,
											ancak burada, dünyada bile
											yaşam mücadelesi veriyorken,
Mars'ta yaşayabileceğimiz bir geleceğin
											yaratılması fikri beni endişelendirdi.
											Çoğunuz, ailelerinizden daha
											kısa bir yaşam süresine sahip olmaya
											başlamanıza rağmen, ölümsüzlüğün
yenilenmesi beni endişendirdi.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I heard all of these things,
but I didn't listen.
											I looked
											but didn't see.
											I read, didn't understand.
									","
											Ouvi todas estas coisas
mas não prestei atenção.
											Olhei
											mas não vi.
											Li mas não entendi.
									","
											Oí todo esto, pero no hice caso.
											Miré,
											pero no vi.
											Leí, pero no entendí.
									","
											Tüm bunları duydum, ama dinlemedim.
											Baktım,
											ama görmedim.
											Okudum, ama anlamadım.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I paid attention
											only when you began to vote and shout,
											and when your voting and shouting,
when the substance of it,
											began to threaten me.
									","
											Prestei atenção
											apenas quando começaram 
a votar e a gritar
											e quando os vossos votos e gritos,
quando a substância disso,
											começou a ameaçar-me.
									","
											Presté atención
											solo cuando empezaste 
a votar y gritar,
											y cuando tu voto y tus gritos, 
la sustancia de eso,
											comenzaron a amenazarme.
									","
											Yalnızca oy vermeye ve
											bağırmaya başladığında,
oylarının ve bağrışlarının,
											bunların ana fikri beni
tehdit etmeye başladığı zaman
											dikkatimi verdim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I listened only when you moved
toward shattering continental unions
											and electing vulgar demagogues.
									","
											Ouvi apenas quando se deslocaram
para uniões continentais em escombros
											e a eleger demagogos vulgares.
									","
											Escuché solo cuando empezaron a 
romperse las uniones continentales
											y votaron a demagogos vulgares.
									","
											Yalnızca kıta birliklerini yıkmaya ve
kaba halk avcılarını seçmeye doğru
											ilerlediğin zaman seni dinledim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											Only then did your pain become of interest
											to me.
									","
											Apenas então a vossa dor
se tornou interessante
											para mim.
									","
											Solo entonces tu dolor 
empezó a interesarme.
									","
											Ancak o zaman senin acın benim
											ilgimi çekti.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I know that feeling hurt
											is often prologue to dealing hurt.
											I wonder now
											if you would be less eager to deal it
											if I had stood with you
											when you merely felt it.
									","
											Eu sei que sentir dor
											é muitas vezes um prólogo
para infligir dor.
											Questiono-me agora
											se estariam menos dispostos
a infligir dor
											se eu tivesse ficado do vosso lado
											quando apenas a sentiam.
									","
											Yo sé que el sentimiento herido
											a menudo es el prólogo 
para tratar el dolor.
											Me pregunto ahora
											si estarías menos dispuesto 
a bregar por esto
											si yo hubiera estado contigo
											cuando simplemente lo sentías.
									","
											Kalbin kırılması, yalnızca
											bu kırıkla başa çıkmanın bir önsözüdür.
											Merak ediyorum,
											eğer başa çıkma isteğin daha az olsaydı,
											eğer onu hissettiğinde yanında dursaydım
											ne olurdu.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I ask myself
											why I didn't stand with you then.
									","
											Pergunto-me
											porque não fiquei do vosso lado
nessa altura.
									","
											Me pregunto
											por qué no estuve contigo entonces.
									","
											Kendime soruyorum,
											öyleyse neden yanında durmadım.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											One reason is that I became entranced
											by the gurus of change,
											became a worshiper of the religion
of the new for novelty's sake,
											and of globalization and open borders
											and kaleidoscopic diversity.
									","
											Uma razão é porque fiquei encantado
											com os gurus da mudança,
											tornei-me um devoto da religião
do novo apenas pela novidade,
											e da globalização e fronteiras abertas
											e uma diversidade qual caleidoscópio.
									","
											Una de las razones es 
que estaba en trance
											por los gurús del cambio,
											me convertí en un devoto de la 
religión de lo intrascendente,
											de las fronteras abiertas, 
de la globalización
											y de la diversidad caleidoscópica.
									","
											Birinci sebep; değişim mürşitleri beni
											mest etti, değişiklik adına
											yenilik dinine ve küreselleşme,
açık sınır ve sürekli değişen
											ayrımcılık dinine tapınan
											birisi oldum.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											Once change became my totalizing faith,
											I could be blind.
											I could fail to see change's consequences.
											I could overlook the importance
											of roots, traditions,
rituals, stability —
											and belonging.
									","
											Uma vez que a mudança
se tornou a minha única fé,
											eu podia ser cego.
											Podia desviar o olhar
das consequências da mudança.
											Podia não reparar na importância
											das raízes, tradições,
rituais, estabilidade
											e pertença.
									","
											Una vez que el cambio se convirtió 
en mi fe totalizadora,
											me cegué.
											Dejé de ver las consecuencias del cambio.
											Pasé por alto la importancia
											de las raíces, las tradiciones, 
los rituales, la estabilidad,
											y la pertenencia.
									","
											Değişim bir kez benim
tümleyici inancım haline gelseydi,
											kör olabilirdim.
											Değişimin sonuçlarını göremeyebilirdim.
											Kökenlerin, geleneklerin, ritüellerin,
											sabitliğin — ve ait olmanın — önemini
											gözden kaçırabilirdim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											And the more fundamentalist I became
											in my worship of change and openness,
											the more I drove you
towards the other polarity,
											to cling,
											to freeze,
											to close,
											to belong.
									","
											E quanto mais fundamentalista
me tornava
											na minha adoração da mudança e abertura,
											quanto mais o empurrava
para a outra polaridade,
											para o agarrar,
											para congelar,
											para fechar,
											para pertencer.
									","
											Y cuanto más fundamentalista me hice
											en mi culto al cambio y la apertura,
											más me conduje hacia la polaridad,
											para adherirme,
											para detenerme,
											para cerrar,
											para pertenecer.
									","
											Değişim ve açıklığa olan inancımda
											ne kadar çok tutucu olursam,
											seni de aynı derecede diğer kutuplaşmaya,
											tutunmaya,
											orada kalmaya,
											yaklaşmaya,
											ait olmaya çekerdim.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
											I now see as I didn't before
											that not having
the right skin or right organ
											is not the only varietal of disadvantage.
											There is a subtler, quieter disadvantage
											in having those privileged traits
											and yet feeling history to be
moving away from you;
											that while the past was hospitable
to people like you,
											the future will be more hospitable
											to others;
											that the world is growing less familiar,
											less yours day by day.
									","
											Agora vejo
como não via antes
											que não ter a pele certa 
ou o órgão certo
											não é a única variável
de desvantagem.
											Existe uma desvantagem
mais subtil, mais silenciosa
											em ter aqueles traços privilegiados
											e no entanto sentir que a história
se afasta de nós;
											que enquanto o passado era hospitaleiro
para pessoas como você,
											o futuro será mais hospitaleiro
para outros;
											que o mundo se está a tornar
cada vez menos familiar,
											cada vez menos seu a cada dia.
									","
											Ahora veo, como nunca antes,
											que el no tener la piel u órgano adecuado
											no es la única variable 
para la desventaja.
											Hay una, la desventaja más callada y sutil
											de tener esos rasgos privilegiados
											y, sin embargo, sentir que la historia 
se está alejando de ti,
											que, si bien el pasado era hospitalario 
para personas como tú,
											el futuro será más hospitalario
											para otros;
											que el mundo se vuelve menos familiar,
											menos tuyo cada día.
									","
											Eskiden göremediğimi artık görüyorum;
											doğru tene ya da
doğru organa sahip olmamak,
											tek dezavantaj türü değildir.
											Bu ayrıcalıklı özelliklere sahip olmanın
											içerisinde derin, daha sessiz bir
											dezavantaj var ve geçmiş,
senin gibi insanlara misafirperverken,
											gelecek de diğer insanlara
karşı daha misafirperver olacakken,
											gün geçtikçe dünya daha az
											tanıdık ve
											daha az senin oluyorken, bu, tarihin
											uzaklaştığını hissetmektir.
									",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
"
","
","
","
",A letter to all who have lost in this era,Anand Giridharadas,16:37,"collaboration,communication,community,democracy,compassion,fear,government,humanity,history,identity,politics,society,social change"
