en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											How does this work?
											Quite simple.
											Google uses a lot of smartness
to achieve this, but quite simply,
											they look at two things
more than anything.
											First, what does it say in the caption
under the picture on each website?
											Does it say ""Michelle Obama""
under the picture?
											Pretty good indication
it's actually her on there.
											Second, Google looks at the picture file,
											the name of the file as such
uploaded to the website.
											Again, is it called ""MichelleObama.jpeg""?
											Pretty good indication it's not
Clint Eastwood in the picture.
											So, you've got those two and you get
a search result like this — almost.
									","
											Como é que isto funciona?
											Muito simples.
											O Google usa muita esperteza 
para conseguir isto, mas é muito simples,
											olha sobretudo para duas coisas.
											Primeiro, o que é que diz na legenda
por baixo da imagem em cada website?
											Diz: ""Michelle Obama"" por baixo da imagem?
											É uma boa indicação de que 
é realmente ela que ali está.
											Segundo, o Google olha
para o ficheiro da imagem,
											para o nome do ficheiro,
tal como carregado no ""website"".
											Chama-se ""MichelleObama.jpeg""?
											Uma boa indicação de que 
não é o Clint Eastwood na imagem.
											Portanto, temos estes dois e obtemos
um resultado de pesquisa como este... quase.
									","
											Nasıl çalışıyor?
											Oldukça basit.
											Bir çok akıllıca yöntem kullanılıyor, 
ama basitleştirirsek,
											iki şeye diğerlerinden daha çok bakıyor.
											İlki, her bir internet sitesinde
resmin altında ne yazdığı.
											Resmin altında 
""Michelle Obama"" mı yazıyor?
											Gerçekten onun olduğuna dair
iyi bir gösterge.
											İkinci olarak Google internet sitesine
											yüklenen resim dosyasının
adına bakıyor.
											""Michelle Obama.jpeg” mi denmiş?
											Resimde Clint Eastwood olmadığına dair
iyi bir gösterge.
											Böylece bu iki yöntemle böyle bir
arama sonucuna ulaştınız — neredeyse.
									","
											Erstaunlich einfach:
											Google ist dabei sehr clever, 
aber um es einfach zu erklären:
											Sie schauen sich zwei Dinge an.
											Erstens: Was sagt die Bildunterschrift?
											Steht ""Michelle Obama"" unter dem Bild?
											Ein gutes Zeichen,
dass wirklich sie im Bild ist.
											Zweitens schaut sich Google
den Dateinamen an,
											also den Namen, unter
dem das Foto hochgeladen wurde.
											Heißt es ""MichelleObama.jpeg""?
											Ein gutes Indiz dafür,
dass es nicht Clint Eastwood ist.
											Man hat also diese beiden Kriterien
und bekommt dieses Ergebnis — fast.
											2009 wurde Michelle Obama 
Opfer einer rassistischen Kampagne,
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											Now, in 2009, Michelle Obama
was the victim of a racist campaign,
											where people set out to insult her
through her search results.
											There was a picture distributed
widely over the Internet
											where her face was distorted
to look like a monkey.
											And that picture was published all over.
											And people published it
very, very purposefully,
											to get it up there in the search results.
											They made sure to write
""Michelle Obama"" in the caption
											and they made sure to upload the picture
as ""MichelleObama.jpeg,"" or the like.
											You get why — to manipulate
the search result.
											And it worked, too.
											So when you picture-Googled
for ""Michelle Obama"" in 2009,
											that distorted monkey picture
showed up among the first results.
									","
											Ora bem, em 2009, Michelle Obama
foi vítima duma campanha racista,
											em que as pessoas se puseram a insultá-la,
através dos resultados de pesquisa.
											Houve uma imagem distribuída
amplamente na Internet
											com a cara dela distorcida
para parecer um macaco.
											Essa imagem foi publicada
por toda a parte.
											As pessoas publicaram-na de propósito
											para que ela aparecesse
no resultado da pesquisa.
											Tiveram o cuidado de escrever 
""Michelle Obama"" na legenda
											e tiveram o cuidado de carregar a imagem
como ""MichelleObama.jpeg"", ou equivalente.
											Porquê? Para manipularem
o resultado da pesquisa.
											E também funcionou.
											Quando, em 2009, procurávamos
no Google imagens de Michelle Obama,
											essa imagem distorcida
aparecia entre os primeiros resultados.
									","
											Michelle Obama 2009 yılında 
arama sonuçları üzerinden
											ona hakaret etmek üzere ayarlanmış 
ırkçı bir kampanyanın mağduruydu.
											İnternette yaygın olarak paylaşılan,
											yüzünün maymuna benzetildiği,
oynanmış bir resim vardı.
											Bu resim her yerde yayınlandı.
											İnsanlar bilinçli bir şekilde,
											o resmin arama sonuçlarında 
çıkması için uğraştılar.
											Resmin başlığına
“Michelle Obama” yazdılar
											ve resmi ""MichelleObama.jpeg” veya benzer 
bir dosya adıyla yüklediler.
											Neden olduğunu anladınız,
arama sonuçlarını manipüle etmek için.
											İşe de yaradı.
											2009'da Google görsellerinde
“Michelle Obama” aratıldığında,
											üzerinde oynanmış o maymun resmi
ilk sonuçlar arasında çıkıyordu.
									","
											in der sie durch ihre Suchergebnisse
beleidigt werden sollte.
											Es gab ein weit verbreitetes Bild,
											in dem ihr Gesicht so entstellt war,
dass sie aussah wie ein Affe.
											Das Bild wurde überall hochgeladen.
											Man hat das sehr strategisch getan,
											um es in die Suchergebnisse zu bekommen.
											Es wurde ""Michelle Obama"" betitelt,
											und man lud es als ""MichelleObama.jpeg"" 
oder etwas ähnliches hoch.
											Sie verstehen, warum —
um die Suchergebnisse zu manipulieren.
											Und das hat tatsächlich funktioniert.
											Wenn man also 2009 
""Michelle Obama"" gegoogelt hat,
											fand man unter den ersten Bildern
auch dieses Affen-Bild.
											Die Ergebnisse bereinigen sich selbst,
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											Now, the results are self-cleansing,
											and that's sort of the beauty of it,
											because Google measures relevance
every hour, every day.
											However, Google didn't settle
for that this time,
											they just thought, ""That's racist
and it's a bad search result
											and we're going to go back
and clean that up manually.
											We are going to write
some code and fix it,""
											which they did.
											And I don't think anyone in this room
thinks that was a bad idea.
											Me neither.
									","
											Ora bem, os resultados
fazem uma auto-limpeza,
											— é o que faz a beleza do sistema —
											porque o Google está sempre
a medir a relevância.
											Mas, dessa vez, o Google 
não se contentou com isso e pensou:
											""Isto é racista, e é um 
mau resultado da pesquisa,
											""vamos limpar isto manualmente.
											""Vamos escrever um código
qualquer e consertar isto"".
											E assim fizeram.
											Penso que ninguém nesta sala acha
que foi uma má ideia.
											Eu também não.
									","
											Sonuçlar kendini yeniliyor
											ve bu işin güzel tarafı,
											çünkü Google her saat, her gün
sonuçların uygunluğunu ölçmektedir.
											Ancak bu sefer Google bununla yetinmedi,
											şöyle düşündüler; 
“bu ırkçı ve kötü bir arama sonucu,
											geriye dönüp bunu elle düzelteceğiz.
											Bazı kodlar yazıp bunu düzelteceğiz.”,
											ki yaptılar da.
											Salonda hiç kimsenin bunun kötü bir fikir 
olduğunu düşündüğünü sanmıyorum.
											Ben de dahil.
									","
											und das ist das Schöne dabei,
											weil Google jede Stunde, jeden Tag,
die Relevanz der Ergebnisse misst.
											Dieses Mal ging Google aber weiter,
											da sie fanden: ""Das ist rassistisch
und ein schlechtes Suchergebnis.
											Wir entfernen das manuell.
											Wir müssen einen Code schreiben,
und das Ganze reparieren.""
											Und das taten sie.
											Ich glaube, niemand hier denkt,
dass das eine schlechte Idee war.
											Ich auch nicht.
											Aber dann, ein paar Jahre später,
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											But then, a couple of years go by,
											and the world's most-Googled Anders,
											Anders Behring Breivik,
											did what he did.
											This is July 22 in 2011,
											and a terrible day in Norwegian history.
											This man, a terrorist, blew up
a couple of government buildings
											walking distance from where we are
right now in Oslo, Norway
											and then he traveled
to the island of Utøya
											and shot and killed a group of kids.
											Almost 80 people died that day.
									","
											Mas depois, passaram uns anos
											e Anders Behring Breivik,
											o Anders mais procurado no Google,
											fez o que fez.
											Foi a 22 de julho de 2011,
											um dia terrível na história da Noruega.
											Este homem, um terrorista, fez explodir
alguns edifícios governamentais
											perto do sítio onde nos encontramos
em Oslo, na Noruega.
											Depois, foi para a ilha de Utøya
											e matou a tiro um grupo de jovens.
									","
											Ancak birkaç yıl sonra,
											dünyanın en çok Google-lanan Anders’i,
											Anders Behring Breivik,
											yapacağını yaptı.
											22 Temmuz 2011’de
											Norveç tarihinin korkunç günlerinden biri.
											Terörist olan bu adam Oslo, Norveç'te
şu an bulunduğumuz yere
											yürüme mesafesinde olan bazı
devlet binalarını havaya uçurdu;
											ve sonra Utøya Adasına gitti,
											bir grup çocuğa ateş etti 
ve onları öldürdü.
											80'e yakın kişi o gün öldü.
									","
											tat der meist gegoogelte Anders,
											Anders Behring Breivik,
											was er tat.
											Das war am 22. Juli 2011,
											einem schrecklichen Tag für Norwegen.
											Dieser Mann, ein Terrorist,
jagte einige Regierungsgebäude hoch,
											in Gehweite von hier, wo wir grade sind,
in Oslo, Norwegen,
											und fuhr dann auf die Insel Utøya,
											schoss auf und tötete eine Gruppe Kinder.
											Fast 80 Menschen starben an diesem Tag.
											Viele würden diesen Terrorakt
in zwei Schritten beschreiben:
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											And a lot of people would describe
this act of terror as two steps,
											that he did two things: he blew up
the buildings and he shot those kids.
											It's not true.
											It was three steps.
											He blew up those buildings,
he shot those kids,
											and he sat down and waited
for the world to Google him.
											And he prepared
all three steps equally well.
									","
											Morreram quase 80 pessoas nesse dia.
											Muita gente pensou que este ato
de terrorismo teve duas fases:
											fazer explodir os edifícios
e matar aqueles jovens.
											Não é verdade.
											Foram três fases.
											Fez explodir os edifícios,
matou aqueles jovens,
											sentou-se e esperou que o mundo
o procurasse no Google.
									","
											Birçok insan bu terör hadisesini 
iki aşamalı tasvir ediyor,
											binaları patlattı ve o çocukları öldürdü.
											Bu doğru değil.
											Üç aşamalı idi.
											O binaları patlattı, o çocukları öldürdü
											ve oturup dünyanın 
onu Google-lamasını bekledi.
											Üç aşamayı da oldukça iyi hazırladı.
									","
											Er jagte die Gebäude in die Luft
und erschoss die Kinder.
											Aber das stimmt nicht.
											Es gab drei Schritte.
											Er jagte die Gebäude in die Luft, 
erschoss die Kinder,
											und wartete, dass die Welt ihn googelt.
											Jeden dieser Schritte 
bereitete er sorgfältig vor.
											Und wenn das einer sofort verstanden hat,
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
											And if there was somebody
who immediately understood this,
											it was a Swedish web developer,
											a search engine optimization expert
in Stockholm, named Nikke Lindqvist.
											He's also a very political guy
											and he was right out there
in social media, on his blog and Facebook.
											And he told everybody,
											""If there's something that
this guy wants right now,
											it's to control the image of himself.
											Let's see if we can distort that.
											Let's see if we, in the civilized world,
can protest against what he did
											through insulting him
in his search results.""
									","
											E preparou igualmente bem
todas essas três fases.
											Houve alguém que percebeu
isto imediatamente,
											um programador sueco, Nikke Lindqvist.
											um especialista de otimização
de motores de busca, em Estocolmo.
											É também um tipo muito político.
											Saltou logo para as redes sociais,
no seu blogue e no Facebook.
											Disse a toda a gente:
											""O que este tipo quer, neste momento,
é controlar a própria imagem.
											""Vejamos se podemos contrariar isso.
											""Vejamos se nós, no mundo civilizado,
podemos protestar contra o que ele fez
									","
											Eğer bunu hemen anlayan biri varsa,
											o da İsveçli
internet tasarımcısı,
											Stockholm’de arama motoru optimizasyonu
uzmanı olan Nikke Lindqvist'tir.
											Aynı zamanda oldukça
siyasi birisiydi.
											sosyal medyada bloğunu ve 
Facebook'u aktif kullanan biriydi.
											Herkese şunu dedi:
											“Şu anda bu adamın
yapmak istediği bir şey varsa,
											o da kendi imajını kontrol etmektir.
											Bunu değiştirebilecek miyiz görelim.
											Bakalım yaptığı eylemi medeni dünya olarak
kendi arama sonuçlarında
											ona hakaret ederek 
protesto edebilecek miyiz?”
									","
											dann war das ein
schwedischer Webentwickler
											und Suchmaschinen-Optimierungs-Experte
aus Stockholm, Nikke Linqvist.
											Er ist auch politisch engagiert
											und war an jenem Tag in seinem Blog
und auf Facebook sehr aktiv.
											Er sagte allen:
											""Wenn es eines gibt, was dieser Kerl will,
											dann ist es, sein Bild zu kontrollieren.
											Mal sehen, ob wir es verzerren können.
											Mal sehen, ob wir, die Zivilisierten,
gegen das, was er getan hat,
											protestieren können, indem wir ihn
durch seine Suchergebnisse beleidigen.""
											Wie ging das?
									",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
"
","
","
","
",The moral bias behind your search results,Andreas Ekström,9:18,"TEDx,algorithm,communication,decision-making,society,Google,Internet,software,technology,web,computers"
