en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											Let me tell you why it was so wrong.
											The word should have been ""silicon.""
											And the reason it should have been silicon
											is because the basic patents
for semiconductors had already been made,
											had already been filed,
											and they were already building them.
											So Silicon Valley was just
being built in 1967,
											when this movie was released.
											And the year after the movie was released,
											Intel was founded.
											So had the graduate heard
the right one word,
											maybe he would have ended up
onstage — oh, I don't know —
											maybe with these two.
									","
											Les diré por qué era tan malo.
											La palabra debería haber sido ""silicio"".
											Y debería haber sido silicio
											porque ya existían las patentes básicas
para los semiconductores,
											ya se habían presentado
											y ya los estaban construyendo.
											Silicon Valley acababa
de construirse en 1967,
											cuando salió esta película.
											Y un año más tarde
											se fundó Intel.
											Por eso si el graduado
hubiese escuchado la palabra correcta,
											quizá habría terminado
en el escenario — no lo sé —
											quizá con estos dos.
									","
											Vou dizer-vos porquê.
A palavra devia ter sido ""silicone"".
											(Risos)
											E o motivo para isso
é que já tinham sido feitas
											as patentes mais básicas
para os semicondutores,
											já tinham sido pedidas
e já estavam a construí-los.
											Em 1967, Sillicon Valley
ainda estava a ser construído,
											quando este filme estreou.
											Um ano depois da estreia do filme,
descobriram a Intel.
											Se o recém-licenciado
tivesse ouvido a palavra certa,
											talvez tivesse acabado
num palco — não sei —
											com estes dois.
									","
											Size neyin yanlış olduğunu söyleyeyim.
											Söylediği kelime ""silikon"" olmalıydı.
											Silikon dememin nedeni,
											yarı iletkenler için temel patentlerin
zaten alınmış
											ve dosyalanmış olmasıydı
											ve de zaten üretiliyorlardı.
											1967'de film piyasaya sürüldüğünde,
Silikon Vadisi
											daha yeni kuruluyordu.
											Film piyasaya sürüldükten bir yıl sonra da
											Intel kuruldu.
											Eğer bu genç
doğru kelimeyi duymuş olsaydı
											sahnelerde yerini alabilirdi.
— bilemiyorum —
											Belki de bunlarla birlikte.
									","
											Laissez-moi vous dire pourquoi.
											Il aurait dû dire « silicium ».
											Cela aurait dû être silicium
											car les brevets fondamentaux
pour les semi-conducteurs
											avaient déjà été faits,
											avaient déjà été remplis
											et on commençait à les fabriquer.
											La Silicon Valley était
en construction en 1967,
											quand le film est sorti.
											L'année après la sortie du film,
Intel a été fondée.
											Si le lauréat avait entendu le bon mot,
											il aurait peut-être fini sur scène —
je ne sais pas —
											peut-être avec eux.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											So as you're thinking of that,
											let's see what bit of advice
we might want to give
											so that your next graduate doesn't become
a Tupperware salesman.
									","
											Y mientras lo piensan,
											veamos qué consejo podríamos querer dar
											para que su próximo graduado
no termine vendiendo Tupperware.
									","
											Com essa imagem em mente,
											vejamos que conselhos
devemos dar,
											para que o próximo recém-licenciado
não se torne um vendedor de Tupperware.
									","
											Şimdi diyorsunuzdur,
											gençlerimize ne tür
bir tavsiye vermeliyiz ki
											bir sonraki mezununuz
Tupperware satıcısı olmasın.
									","
											Pendant que vous y réfléchissez,
											voyons quel conseil nous aimerions donner
											pour que notre futur diplômé
ne devienne pas vendeur de tupperwares.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											So in 2015, what word of advice
would you give people,
											when you took a college
graduate out by the pool
											and you said one word, just one word?
											I think the answer would be ""lifecode.""
											So what is ""lifecode?""
											Lifecode is the various ways
we have of programming life.
											So instead of programming computers,
											we're using things to program viruses
											or retroviruses or proteins
											or DNA or RNA
											or plants or animals,
or a whole series of creatures.
											And as you're thinking
about this incredible ability
											to make life do what you want it to do,
											what it's programmed to do,
											what you end up doing
											is taking what we've been doing
for thousands of years,
											which is breeding, changing,
											mixing, matching
											all kinds of life-forms,
											and we accelerate it.
									","
											En 2015, ¿qué consejo le daríamos
											a un graduado al llevarlo a la piscina,
											en una frase, una sola expresión?
											Creo que la respuesta
sería ""código de vida"".
											¿Qué es un ""código de vida""?
											Son las distintas formas
que tenemos para programar la vida.
											En vez de programar computadoras,
											usamos cosas para programar virus,
											o retrovirus, o proteínas, o ADN, o ARN,
											o plantas, o animales,
o todo tipo de criaturas.
											Mientras piensan
en esta capacidad increíble
											de hacer que la vida
haga lo que quieran,
											lo que la programan que haga,
											uno termina por hacer
											lo que hemos estado haciendo
durante miles de años,
											que es criar, modificar,
											mezclar, aparear
											todo tipo de formas de vida,
											a un ritmo acelerado.
											Y esto no es algo nuevo.
									","
											Em 2015, que conselho
dariam às pessoas,
											quando levassem
um recém-licenciado até à piscina
											e dissessem uma palavra,
apenas uma palavra?
											Creio que a resposta
seria ""código de vida"".
											O que é o código de vida?
											São as diferentes formas
de programar a vida.
											Em vez de programarmos computadores,
usamos coisas para programar vírus,
											retrovírus ou proteínas,
ADN ou ARN,
											plantas ou animais
ou uma série de criaturas.
											Ao pensarem nesta capacidade incrível
											de fazerem com que a vida
faça o que vos apetecer,
											o que está programada para fazer,
o que acabam por fazer
											é pegar naquilo que andamos a fazer
há milhares de anos
											— reproduzir, mudar,
											misturar, acasalar,
todo o tipo de formas de vida —
											e acelerá-lo.
									","
											2015'te, insanlara ne tür
bir tavsiye verirdiniz,
											üniversite mezunu bir genci
havuza götürüp
											hangi kelimeyi söylerdiniz, tek kelime?
											Bence cevap ""yaşam kodu"" olurdu.
											""Yaşam kodu"" nedir peki?
											Yaşam kodu, hayatı 
programladığımız çeşitli yollardır.
											Bilgisayarları programlamak yerine,
											virüs programlarını,
											retrovirüsler veya proteinleri,
											DNA veya RNA'yı,
											bitki veya hayvanları
ya da bir varlık serisini kullanıyoruz.
											Yapmak istediğiniz şeyleri yaptırdığını
											düşündüğünüz bu inanılmaz yetenek,
											bunu yapmak için programlanmış,
											aslında yaptığınız şey
											binlerce yıldır yaptığımız şeyleri
tekrar etmeniz,
											üreme, değişim,
											karışım ve bütün yaşam formlarında
											denklik gibi şeyler
											ve biz bunu hızlandırıyoruz.
									","
											En 2015, quel conseil donneriez-vous
											si vous ameniez un diplômé universitaire
au bord d'une piscine
											et ne disiez qu'un seul mot ?
											Je crois que ce serait « code de vie ».
											Qu'est-ce donc ?
											Le code de vie est une alternative
pour programmer la vie.
											Au lieu de programmer des ordinateurs,
											nous utilisons des choses
pour programmer des virus,
											des rétrovirus, des protéines,
											de l'ADN, de l'ARN
											des plantes, des animaux
ou plein de créatures.
											Quand vous pensez
à cette capacité incroyable
											pour faire faire à la vie
ce que vous voulez,
											ce qu'elle est programmée à faire,
											vous finissez par prendre
											ce que nous faisons
depuis des milliers d'années :
											éduquer, changer,
											mélanger, apparier
											toutes sortes de formes de vie
											et accélérer cela.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											And this is not something new.
											This humble mustard weed has been modified
											so that if you change it in one way,
you get broccoli.
											And if you change it
in a second way, you get kale.
											And if you change it in a third way,
											you get cauliflower.
											So when you go to these
all-natural, organic markets,
											you're really going to a place
											where people have been changing
the lifecode of plants for a long time.
											The difference today,
											to pick a completely
politically neutral term —
									","
											Esta humilde planta de mostaza
se ha modificado
											de manera que si la cambiamos
en cierta forma, se obtiene brócoli.
											Y si la cambiamos de una segunda manera,
se obtiene col rizada.
											Y si la cambiamos de una tercera manera
											se obtiene coliflor.
											Así que cuando uno va a estos
mercados orgánicos totalmente naturales,
											está yendo a un lugar donde la gente
											se ha dedicado a cambiar el código de vida
de las plantas desde hace mucho tiempo.
											La diferencia hoy,
											para usar un término
políticamente neutral...
									","
											Isto não é nada de novo.
											Esta humilde rúcula foi modificada,
											sendo que, de uma forma,
obtemos brócolos
											e de outra forma,
obtemos couves.
											E, se o fizermos de uma terceira forma,
obtemos couve-flor.
											Quando vamos a estes mercados
naturais e orgânicos,
											estamos a ir a um sítio
											onde as pessoas alteram o código
de vida das plantas há muito tempo.
											A diferença hoje é que vou usar
um termo politicamente neutro:
									","
											Bu yeni bir şey değil.
											Bu sıradan hardal otunu
											bir şekilde değiştirirseniz,
brokoli elde ediyorsunuz.
											İkinci bir şekil değişimde
lahana ortaya çıkıyor.
											Eğer üçüncü bir yolla değiştirirseniz,
											karnabahar elde ediyorsunuz.
											Tamamen doğal ve organik olan
bu marketlere gidiyorsanız,
											insanların, uzun zamandır
											bitkilerin yaşam kodunu
değiştirdiği bir yere gidiyorsunuz.
											Bugünkü fark,
											siyasi olarak tarafsız bir
terim seçersek —
									","
											Ce n'est pas nouveau.
											L'humble plant de moutarde a été modifié
											pour qu'en le changeant d'une façon,
vous obteniez du brocoli,
											d'une autre façon,
vous obtenez du chou frisé,
											et d'une troisième façon,
											vous obtenez du chou-fleur.
											Quand vous allez dans ces marchés bios,
											vous allez à un endroit
											où les gens changent le code de vie
des plantes depuis très longtemps.
											La différence aujourd'hui,
											pour prendre un terme
politiquement neutre.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											[Intelligent design]
									","
											[Diseño inteligente]
									","
											[DESIGN INTELIGENTE]
									","
											[Akıllı tasarım]
									","
											[Conception intelligente]
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											We're beginning to practice
intelligent design.
											That means that instead
of doing this at random
											and seeing what happens over generations,
											we're inserting specific genes,
we're inserting specific proteins,
											and we're changing lifecode
for very deliberate purposes.
											And that allows us to accelerate
how this stuff happens.
									","
											Es que hemos empezado a practicar
un diseño inteligente.
											Es decir que en vez de hacerlo al azar
											y ver qué pasa
a lo largo de generaciones,
											estamos insertando genes específicos,
proteínas específicas
											y estamos cambiando el código de vida
para propósitos muy deliberados.
											Y eso nos permite acelerar
cómo ocurren estas cosas.
									","
											Estamos a começar a treinar
o ""design"" inteligente.
											Em vez de fazermos isto ao acaso
											e vermos o que acontece
ao longo de gerações,
											vamos introduzir determinados genes
determinadas proteínas
											e vamos alterar o código de vida
com um objetivo definido.
											Isso permite-nos acelerar
a forma como isto acontece.
									","
											Akıllı tasarım üzerinde
çalışmaya başlıyoruz.
											Bu demek oluyor ki bu işi
rastgele yapıp
											nesillerce ne olacağını 
gözlemlemek yerine,
											özel genler ekliyoruz,
özel proteinler ekliyoruz
											ve yaşam kodunu oldukça
planlanmış amaçlar için değiştiriyoruz.
											Bu da bize süreci
hızlandırma imkânı sunuyor.
									","
											Nous pratiquons
la conception intelligente.
											Cela signifie qu'au lieu
d'agir aléatoirement
											et d'observer les effets
sur des générations,
											nous insérons des gènes particuliers
dans des protéines en particulier
											et nous changeons le code de vie
dans un but précis.
											Cela nous permet d'accélérer
le déroulement de ce processus.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											Let me just give you one example.
											Some of you occasionally
might think about sex.
											And we kind of take it for granted
how we've changed sex.
											So we think it's perfectly normal
and natural to change it.
											What's happened with sex over time is —
											normally, sex equals baby, eventually.
											But in today's world,
											sex plus pill equals no baby.
									","
											Les daré un ejemplo.
											Algunos de vez en cuando
podrían pensar en el sexo.
											Y damos por sentado
cómo hemos cambiado el sexo.
											Y pensamos que es
perfectamente normal cambiarlo.
											A lo largo del tiempo el sexo
											normalmente, sexo es igual a bebé,
con el tiempo.
											Pero en el mundo de hoy,
											sexo más píldora es ausencia de bebé.
									","
											Dou-vos um exemplo.
											(Risos)
											É possível que alguns de vós
pensem em sexo, de vez em quando.
											Tomamos como garantida
a forma como mudámos o sexo.
											Achamos que é perfeitamente
normal e natural alterá-lo.
											O que aconteceu
com o sexo ao longo do tempo?
											Normalmente, o sexo acaba em bebé.
											Mas, hoje em dia,
											sexo mais pílula
é igual a bebé nenhum.
									","
											Size bir örnek vereyim.
											Bazılarınız arada seksi düşünebilir.
											Seksi nasıl değiştirdiğimizi kabul edelim.
											Biz değişimin oldukça
normal ve doğal olduğunu düşünüyoruz.
											Sekse yıllar içinde olan şey —
											genelde, seks eşittir bebektir, nihayetinde.
											Ama bugünkü dünyada,
											seks artı hap eşittir bebek yok demek.
									","
											Je vais vous donner un exemple.
											Certains d'entre vous
pensent parfois au sexe.
											Nous considérons comme acquis
les changements faits à ce sujet.
											Nous pensons qu'il est parfaitement normal
et naturel de changer.
											Avec le temps,
ce qui arrive avec le sexe —
											normalement, sexe égale bébé, tôt ou tard.
											Mais aujourd'hui,
											sexe plus pilule égalent pas de bébé.
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
"
","
","
","
","
",We can reprogram life. How to do it wisely,Juan Enriquez,14:49,"biology,brain,conservation,biodiversity,DNA,evolution,environment,future,genetics,history,global issues,humanity,life,nature,potential,sustainability,science"
