en,es,pt,title,speaker,duration,tags
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Record digging, as the name suggests,
											means getting your hands dirty.
											It means spending hours
rummaging through warehouses,
											church basements,
											yard sales, record stores —
											all to find records that have been
forgotten for decades.
											Records that have become cultural waste.
											The earliest record collectors
from about the '30s to the 1960s
											found and preserved
so many important records
											that would have been lost forever.
											In those days, most
cultural and public institutions
											didn't really care
to preserve these treasures.
											In many cases, they were just
throwing them into the garbage.
											Record digging is a lifestyle.
											We're absolutely obsessed
with obscure records,
											expensive records, dollar-bin records,
											crazy artwork,
											sub-subgenres.
											And all of the tiniest details
that go with each release.
									","
											Desenterrar discos,
como lo sugiere el nombre,
											significa ensuciarse la manos.
											Significa pasar muchas 
horas escarbando las bodegas,
											los sótanos de iglesias,
											las ventas de garaje, 
las tiendas de discos,
											todo para poder encontrar discos
que han sido olvidados por décadas .
											Discos que se habían 
convertido en desechos culturales.
											Los primeros coleccionistas de 
discos desde los años 30 hasta los 60
											encontraron y conservaron
tantos discos importantes
											que se podrían haber perdido para siempre.
											Entonces la mayoría de 
instituciones culturales y públicas
											no estaban interesadas
en conservar estos tesoros.
											En muchos casos,
hasta los tiraban a la basura.
											Desenterrar discos es un estilo de vida.
											Estamos completamente 
obsesionados con los discos desconocidos,
											discos caros, discos baratos,
											obras de arte locas,
											subsubgéneros.
											Y todos los pequeños 
detalles de cada publicación.
									","
											""Escavar"" discos,
como o próprio nome diz,
											significa sujar as mãos.
											Significa perder horas
a remexer em armazéns,
											caves de igrejas,
											vendas de garagem, lojas de discos...
											Tudo para encontrar discos
que ficaram esquecidos no tempo.
											Discos que se tornaram lixo cultural.
											Desde a década de 1930 até 1960,
os colecionadores de discos mais antigos
											encontraram e preservaram
muitos discos importantes
											que ficariam perdidos no tempo.
											Nessa altura, a maioria das instituições
públicas e culturais
											não se preocupava
em preservar estes tesouros.
											Em muitos casos, atiravam
os discos para o lixo.
											""Escavar"" discos é um estilo de vida.
											Somos totalmente obcecados
por discos obscuros,
											discos caríssimos,
discos baratíssimos,
											trabalho artístico alucinante,
											sub-subgéneros.
											E todos os pequenos detalhes
que acompanham cada lançamento.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											When the media talks
about the vinyl revival
											that's been happening
these last few years,
											they often forget
to mention this community
											that's been keeping the vinyl
and the tradition and the culture alive
											for these last 30 years.
											It's a very close-knit
but competitive society, a little bit,
											because when you're hunting
for extremely rare records,
											if you miss your opportunity,
											you might not see that record
ever in your life.
											But I guess the only person in here
truly impressed by record collectors
											is another record collector.
											To the outside world,
											we seem like a very weird,
oddball group of individuals.
											And —
									","
											Cuando los medios de comunicación
hablan sobre el renacimiento del vinilo
											de los últimos años,
											suelen olvidarse de 
mencionar a esta comunidad
											que ha mantenido vivo 
el vinilo, la tradición y la cultura
											durante estos últimos 30 años.
											Es una sociedad muy unida.
pero bastante competitiva,
											porque cuando estás buscando 
discos extremadamente raros,
											y pierdes tu oportunidad,
											quizás no vuelvas a ver 
ese disco en tu vida.
											Pero supongo que el único impresionado
por los coleccionistas de discos aquí
											es otro coleccionista de discos.
											Para aquellos del mundo exterior
											debemos parecerles 
un grupo muy raro y excéntrico.
											Y
									","
											Quando os ""media"" falam
em ""renascimento do vinil""
											o que tem acontecido nos últimos anos,
											esquecem-se, muitas vezes,
de mencionar esta comunidade
											que tem mantido viva
a cultura e a tradição do vinil
											nos últimos 30 anos.
											Trata-se de uma sociedade muito coesa,
mas competitiva,
											pois, quando estamos à procura
de discos muitíssimo raros,
											se falhamos uma oportunidade,
											corremos o risco de nunca mais
vermos esse disco.
											Mas acredito que a única pessoa aqui
impressionada pelos colecionadores
											seja outro colecionador.
											Para o mundo de fora,
											nós somos um grupo de indivíduos
estranho e excêntrico.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											And they're mostly right.
											All the record collectors I know
are obsessive maniacs.
											We know we're all crazy in some way.
											But I think we should be viewed
a little bit more like this.
									","
											Puede que tengan bastante razón.
											Todos los coleccionistas de discos
que conozco son maníacos obsesivos.
											Todos sabemos que estamos algo locos.
											Pero creo que deberían 
vernos de este modo.
									","
											E quase sempre têm razão.
											Os colecionadores que conheço
são maníacos obsessivos.
											Todos somos loucos de alguma maneira,
											mas acho que devemos ser vistos
assim de uma forma especial.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											We're music archaeologists.
											We're hunting down the lost artifact.
											We all have a list of records that we
would do anything to get our hands on,
											that we've been chasing for years,
											and we actually call this list
our ""holy grails.""
									","
											Somos arqueólogos de la música.
											Cazamos artefactos perdidos.
											Tenemos una lista de discos por los que
haríamos lo que sea por tenerlos
											y que hemos estado 
persiguiendo durante años.
											Y llamamos a esta lista
nuestro ""santo grial"".
									","
											Somos arqueólogos da música.
											Caçamos até ao último artefacto.
											Todos nós temos uma lista de discos
pelos quais faríamos tudo para os ter
											e que andamos à procura há anos.
											Na verdade, chamamos-lhe
os nossos Santos Graals.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											When you're digging for records,
											you're surrounded by music you don't know.
											You're surrounded by mystery
and by all these dreams —
											records that people once believed in.
											Imagine the thousands of artists
who were destined to be legends
											but for various reasons,
were just overlooked.
											Many of these records
only exist in a handful of copies,
											and some have never even been found,
											never been heard.
											They're literally endangered species.
									","
											Cuando estás desenterrando discos,
											estas rodeado de música desconocida.
											Estas rodeado de misterio.
y de todos estos sueños,
											discos en los que la 
gente alguna vez creyó.
											Imaginen a los miles de artistas
que estaban destinados a ser leyendas
											y que por varias razones,
fueron pasados por alto.
											De muchos de estos discos
sólo quedan unas cuantas copias,
											y algunos nunca fueron encontrados,
											nunca se han escuchado.
											Son literalmente especies
en peligro de extinción.
									","
											Quando estamos à procura de discos,
											estamos cercados de música
que não conhecemos.
											Estamos cercados pelo mistério
e por todos esses sonhos:
											discos em que as pessoas acreditaram.
											Imaginem os milhares de artistas
que estavam destinados a ser lendas,
											mas que, por variados motivos,
não tiveram a devida atenção.
											Em muitos desses casos,
existem poucas cópias
											e algumas nunca foram encontradas
											nem sequer ouvidas.
											São, literalmente,
espécies em vias de extinção.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											I'll tell you a story
											that for me sort of sums up
the value of the work of record diggers.
											The story of a brilliant
Montreal musician and composer.
											Henri-Pierre Noël
was born and raised in Haiti,
											but he lived briefly
in the US and in Belgium.
											He passed through Montreal
what was supposed to be for two weeks,
											but he ended up
staying for the next 40 years.
											When he was young,
he learned to play piano
											and developed a very particular way
of playing his instrument:
											very fast and almost like a percussion.
											His style was a mix
of his Haitian influences and folklore
											mixed with the American influences
that he grew up hearing.
											So he created a mix
of compas mixed with funk and jazz.
											As a young man,
											he played and toured with live bands
in the US and in Europe,
											but had never recorded an album
or a song before moving to Canada.
											It was in Montreal in 1979
											that he released
his first album called, ""Piano.""
											Completely on his own,
on Henri-Pierre Noël Records.
											He only made what he could afford:
2,000 copies of the record.
											The record received
a little bit of airplay,
											a little bit of support
in Canada and in Haiti,
											but without a big label behind it,
											it was very, very difficult.
											Back then,
											if your record wasn't getting played
on mainstream radio,
											if you weren't in jukeboxes
or if you weren't invited to play on TV,
											the odds were completely against you.
											Releasing an album
as an independent artist
											was so much more difficult
than it is today,
											both in terms of being heard
and just distributing the thing.
											So, soon after,
he released a second album,
											kept a busy schedule playing piano
in various clubs in the city,
											but his records started
to accumulate dust slowly.
											And those 2,000 copies
in the span of 30 years
											easily started to get lost
											until only a few copies
in the world remained.
									","
											Les voy a contar un cuento
											que para mí resume el valor de la 
obra de los excavadores de discos.
											La historia de un brillante
músico y compositor de Montreal.
											Henri-Pierre Noël nació y creció en Haití,
											pero vivió por poco tiempo 
en EE. UU. y Bélgica.
											Pasó por Montreal, supuestamente 
para una estadía de dos semanas,
											pero terminó quedándose allí 
los siguientes 40 años.
											De jóven aprendió a tocar el piano
											y desarrolló una forma muy 
particular de tocar ese instrumento;
											muy rápido, como si fuese percusión.
											Su estilo era una mezcla de 
sus influencias haitianas y folclor,
											con las influencias estadounidenses 
que escuchó mientras crecía.
											Así que creó una mezcla de compás 
combinado con funk y jazz.
											En su juventud,
											tocó con bandas en vivo
y estuvo de gira en EE. UU. y Europa,
											pero nunca había grabado un álbum 
o canción antes de mudarse a Canadá.
											Fue en Montreal en 1979
											cuando lanzó 
su primer álbum, ""Piano"".
											Lo hizo completamente solo,
en Henri-Pierre Noël Records.
											Sólo produjo lo que podía 
pagar: 2000 copias del disco.
											El disco se oyó algo en la radio,
											recibió un poquito de 
apoyo en Canadá y Haití,
											pero sin un sello discográfico 
reconocido que loa apoyara,
											era muy difícil.
											Por aquel entonces,
											si un disco no salía en la radio,
											si no estaba en las gramolas
o si no te invitaban a tocar en la tele,
											no tenías oportunidad alguna.
											El lanzamiento de un disco 
como artista independiente
											era mucho más difícil que hoy,
											de ser escuchado o de ser distribuido.
											Así que, poco después 
lanzó su segundo álbum,
											y se mantuvo ocupado tocando 
el piano en clubes de la ciudad,
											y sus discos empezaron a 
acumular polvo lentamente.
											A lo largo de 30 años esas 2000 copias
											empezaron a perderse
											hasta que solo quedaron unas 
pocas copias en el mundo.
									","
											Vou contar-vos uma história
											que, para mim, resume o valor
do trabalho dos ""escavadores"" de discos.
											A história de um músico e compositor
brilhante de Montreal.
											Henri-Pierre Noël nasceu
e foi criado no Haiti,
											mas viveu brevemente nos EUA
e na Bélgica.
											Passou por Montreal para ficar,
supostamente, duas semanas,
											mas acabou por ficar 40 anos.
											Quando era jovem, aprendeu a tocar piano
											e desenvolveu uma técnica
bastante especial:
											tocar muito rapidamente
e quase como percussão.
											O seu estilo era uma mistura das suas
influências haitianas e de folclore
											com as suas influências americanas
que ele ouvia enquanto crescia.
											Criou uma mistura de compas
— estilo haitiano — com ""funk"" e jazz.
											Enquanto jovem,
											tocou e viajou com bandas
pelos EUA e pela Europa,
											mas nunca tinha gravado um disco
ou uma canção antes de vir para o Canadá.
											Foi em Montreal, em 1979,
											que lançou o seu primeiro álbum,
chanado ""Piano"".
											Completamente sozinho,
na editora Henri-Pierre Noël,
											apenas fez o que conseguiu pagar:
2000 cópias do disco.
											O álbum recebeu algum
tempo de antena na rádio,
											teve algum apoio no Canadá e no Haiti,
											mas sem uma grande editora a apoiá-lo,
											o caminho era muito difícil.
											Nessa altura, se o vosso álbum
não tocasse na rádio,
											se não estivessem nas ""jukeboxes""
ou se não tocassem na televisão,
											a probabilidade não jogava a vosso favor.
											Lançar um álbum
enquanto artista independente
											era muito mais difícil do que agora,
											tanto em fazer-se ouvir,
como em distribuição.
											Então, pouco tempo depois,
ele lançou um segundo álbum,
											manteve a agenda cheia
a tocar piano em vários clubes noturnos,
											mas os seus álbuns acabaram
por começar a acumular pó.
											As 2000 cópias,
num espaço de 30 anos,
											facilmente se perderam
											até se reduzirem
a umas poucas cópias no mundo.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											Then in the mid-2000s,
											a Montreal record digger
that goes by the name Kobal
											was doing his weekly rounds
of just hunting for records.
											He was in a flea market
											surrounded by thousands
of other dirty, dusty, moldy records.
											That's where he found the ""Piano"" album.
											He wasn't specifically looking for it.
											Actually, you could say
it sort of found him.
											You could also say that after 20 years
of record digging every single week,
											he had developed a sixth sense
for finding the gold.
											He took the record and inspected it:
											the front, the artwork,
the back, the liner notes,
											and he was intrigued by the fact
that this Haitian musician made a record
											in Quebec in the late '70s,
											so he was intrigued.
											He took out his little,
plastic, portable turntable
											that he brought with him
whenever he was on these digging quests
											and put the record on.
											So why don't we do the same thing?
									","
											A mediado de los años 2000,
											un excavador de discos llamado 
Kobal, originario de Montreal,
											estaba buscando discos como 
lo hacía todas las semanas.
											Estaba en un mercadillo de pulgas
											rodeado de miles de disco sucios,
polvorientos y hasta enmohecidos.
											Allí fue cuando 
encontró el álbum ""Piano"".
											No lo estaba buscando específicamente.
											Hasta se podría decir que 
el disco lo encontró a él.
											También hay que decir que tras 20 años 
de desenterrar discos cada semana,
											había desarrollado un sexto 
sentido para encontrar tesoros.
											Tomó el discó y lo revisó:
											el frente, el diseño, el reverso, 
las notas de la funda,
											y le intrigó el hecho de que 
ese músico haitiano hubiera hecho un disco
											en Quebec, a fines de los años 70,
											así que estaba muy intrigado.
											Sacó su pequeño 
tocadiscos portátil de plástico
											que llevaba siempre consigo cuando 
salía a este tipo de búsqueda
											y puso el disco.
											¿Por qué no hacemos lo mismo?
									","
											Em meados da década de 2000,
											um ""escavador"" de discos de Montreal,
que usa o nome Kobal,
											estava nas suas rondas semanais
à caça de discos.
											Estava numa feira,
											cercado por milhares de discos sujos,
cheios de pó e com mofo.
											Foi aí que encontrou o álbum ""Piano"".
											Não estava especificamente à procura dele.
											Pode dizer-se que foi o álbum
que o encontrou.
											Pode também dizer-se que,
depois de 20 anos de procuras semanais,
											Kobal desenvolveu um sexto sentido
para encontrar ""ouro"".
											Pegou no álbum e inspecionou-o:
											a capa, o ""design"",
a contracapa, as notas no disco
											e ficou intrigado com o facto
de este músico haitiano ter feito um álbum
											em Quebeque, no final dos anos 70.
											Estava intrigado.
											Puxou do seu pequeno gira-discos
portátil, de plástico,
											que anda sempre consigo
e que usa quando tem dúvidas deste tipo,
											e pôs o disco a tocar.
											Porque é que não fazemos o mesmo?
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Music)
									","
											(Música)
									","
											(Música)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											He fell in love with the music instantly,
											but he had to know
the backstory behind it.
											He didn't know where it came from.
											He knew the artist,
											at the time of the recording,
											was living in Montreal,
											so for months, he tried to track him down.
											He even found Noël's business card
inside the record sleeve.
											That's how DIY Henri-Pierre Noël was.
											So he found the card
inside the record sleeve —
											of course he did try to call,
											but after 30 years,
the number didn't work anymore.
											So it was only in Belgium,
											where the artist had once lived,
											that Kobal managed to find someone
that knew the artist personally
											and gave him the contact.
									","
											Se enamoró de la música inmediatamente
											y tenía que descubrir
la historia detrás de ella.
											No sabía de dónde venía.
											Sabía que el artista
											estaba viviendo en Montreal
											cuando se hizo la grabación
											y trató de encontrarlo durante meses.
											Hasta encontró la tarjeta de Noël 
dentro de la funda.
											Así era Henri-Pierre Noël.
											Así que encontró su tarjeta
dentro de la funda del disco
											y por supuesto trató de llamarlo,
											pero después de 30 años,
el número ya no funcionaba.
											Y así que fue solo a Bélgica,
											donde el artista había vivido una vez,
											donde Kobal pudo encontrar a alguien 
que conocía al artista personalmente
											y le dio el número de contacto.
									","
											Apaixonou-se imediatamente pela música,
											mas tinha de saber a sua história.
											Não sabia de onde vinha.
											Sabia que este artista,
											no ano da gravação do disco,
vivia em Montreal.
											Então, procurou-o durante vários meses.
											Chegou até a encontrar um cartão de visita
de Noël dentro do disco.
											Era a maneira de ser
de Henri-Pierre Noël.
											Com esse cartão de visita,
que estava dentro do disco,
											tentou telefonar-lhe,
											mas, passados 30 anos,
o número já não estava atribuído.
											Então, foi na Bélgica,
											onde o artista também tinha vivido,
											que Kobal conseguiu encontrar alguém
que conhecia este artista
											e que lhe deu o contacto.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											So when he finally
sat down with the artist,
											he made him a promise to someday
find a way to get the album rereleased.
											He then arranged for a British label
called Wah Wah 45s
											to get the two albums reissued.
											And what happens very often is,
											in these reissue projects,
											that it becomes very difficult
to find the master tapes —
											the original recording of the sessions.
											Art can be destroyed
by fires, floods, earthquakes,
											thrown in the garbage,
											or just lost forever.
											But thankfully,
											the Henri-Pierre Noël tapes were safe
											and they were ready for remastering.
									","
											Cuando finalmente se sentó con el artista
											le prometió que algún día
lanzaría su álbum.
											Arregló para que una discográfica
británica llamada Wah Wah 45s
											lanzara dos de sus albúmes.
											Y lo que suele ocurrir muy a menudo
											en este tipo de proyecto
para relanzar discos
											es que es muy difícil
encontrar la cinta maestra
											con la grabación original.
											El arte puede ser destruido
por incendios, diluvios, terremotos,
											tirado a la basura,
											o simplemente perdido para siempre.
											Por suerte,
											las grabaciones de Henri-Pierre Noël 
estaban seguras
											y listas para volver 
a ser remasterizadas.
									","
											Quando finalmente o conheceu,
											Kobal prometeu que iria fazer com que
o seu álbum fosse novamente lançado.
											Entrou em contacto com uma editora
britânica chamada ""Wah Wah 45s""
											para reeditar os dois álbuns.
											E o que acontece muito frequentemente
em projetos de reedição
											é o facto de ser muito difícil
encontrar as fitas matrizes,
											as gravações originais.
											A arte pode ser destruída por incêndios,
inundações, terramotos,
											atirada para o lixo,
ou, simplesmente, perder-se.
											Mas, felizmente,
os originais estavam seguros
											e prontos para novas matrizes.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											The record was finally rereleased
											and received praise from music critics,
DJs and listeners worldwide —
											the praise that it should have
received in 1979.
											The artist was so inspired that he decided
to revive his music career,
											get back on a stage,
and play for new audiences.
											The artist, now in his 60s,
											told me, ""This changed everything for me.
											I went from planning my retirement
											to playing on the BBC Radio in London,
and on Radio Canada and more.""
											But also it gave him a chance to play
											in front of his three sons
for the first time.
									","
											El disco fue finalmente relanzado,
											recibió elogios de los críticos, DJs 
y audiencia de todo el mundo,
											elogios que se merecía desde 1979.
											El artista se inspiró tanto que 
decidió resucitar su carrera musical,
											volver al escenario y tocar 
frente a nuevas audiencias.
											El artista, ya en sus 60s,
											me dijo: ""Esto me cambió todo.
											Fui de un plan de jubilación
											a tocar en la radio BBC de 
Londres, Radio Canadá, y demás"".
											Esto también le permitió tocar
											frente a sus tres hijos por primera vez.
									","
											O álbum foi, finalmente, relançado
											e recebeu elogios de críticos de música,
DJ e ouvintes de todos o mundo
											— os elogios que deviam
ter existido em 1979.
											O artista ficou tão inspirado
que decidiu reavivar a sua carreira,
											voltar aos palcos
e tocar para plateias novas.
											Este artista, agora na casa dos 60 anos,
											disse-me: ""Isto mudou toda a minha vida.
											""Estava a planear a minha reforma
											""e agora toco na Rádio BBC em Londres,
na Rádio Canadá e muito mais.""
											Também lhe deu a hipótese de tocar
											para os seus três filhos,
pela primeira vez.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											To me, this story shows perfectly
the work of record diggers at its best.
											Beyond the rarity and the dollar value —
											and I'll be honest,
we're totally obsessed by that —
											the true beauty
is to give art a second chance;
											to save art from oblivion.
									","
											Para mí esta historia muestra lo 
mejor de los desenterradores de discos.
											Mas allá de su rareza y su costo —
											y hablando honestamente,
esas cosas nos obsesionan —
											la belleza verdadera es darle
al arte una segunda oportunidad,
											salvar al arte del olvido.
									","
											Para mim, esta história mostra o melhor
do nosso trabalho enquanto ""escavadores"".
											Para além da raridade e do valor monetário
											— e sou sincero: somos totalmente
obcecados por isso —
											a verdadeira beleza é dar
uma segunda oportunidade à arte,
											é salvá-la do esquecimento.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											The work of a good record digger
is a constant loop of three phases.
											The first thing we do is hunt.
											We spend hours, days, years of our lives
											rummaging through
dirty and dusty record bins.
											Everything that we can do
to find our hands on the gold.
											Yes, you can find good records online,
											but for the deepest treasures,
											you need to get off the couch
and into the wild.
											That's why we call it record digging
and not record clicking.
									","
											La obra de un buen desenterrador 
de discos es un circuito de 3 fases.
											La primera fase es salir a cazar.
											Pasamos horas, días y años 
de nuestras vidas
											rebuscando entre cajas de 
discos sucios y polvorientos.
											Hacemos todo lo posible
para encontrar el tesoro.
											Sí, puedes encontrar 
buenos discos en línea,
											pero para los tesoros más profundos,
											hay que levantarse del sofá 
y salir a la jungla.
											Por eso se le llama desenterrar 
discos y no hacer clic en discos.
									","
											O trabalho de um ""escavador"" de discos
é um ciclo constante de três fases.
											Em primeiro lugar, ""caçamos"".
											Passamos horas, dias, anos da nossa vida
											a remexer em lixeiras
sujas e cheias de pó.
											Fazemos tudo para poder colocar
as nossas mãos sobre ouro.
											Sim, podemos encontrar
bons álbuns ""online""
											mas. para tesouros profundos,
											temos de sair do sofá e ir à aventura.
											É por isso que lhe chamamos
""escavar"" em vez de ""clicar"".
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
											So what we are is music archaeologists.
											But then the next thing
we do is we gather.
											Based on our taste,
expertise, personal agenda,
											we choose carefully which records to save,
											which records mean something to us.
											We then try and find out every
little thing we can about that record —
											the artist, the label
											and supervital information
											like ""Who's that playing trumpet
on track three?""
											Then we file them, we contextualize them,
											and we keep them safe.
											We are music archivists.
									","
											Somos arqueólogos musicales.
											El siguiente paso es recolectar.
											Dependiendo de nuestro 
gusto, experiencia, agenda,
											escogemos cuidadosamente 
los discos que rescatamos,
											los discos que significan 
algo para nosotros.
											Después, tratamos de descubrir
todo lo que podemos sobre ese disco —
											el artista, la discográfica
											e información super importante
											como ""¿Quién toca la trompeta
en la tercera pista?"".
											Los archivamos, les damos contexto,
											y los protejemos.
											Somos archivistas musicales.
									","
											Na verdade, somos arqueólogos musicais.
											A seguir, o que fazemos é recolher.
											Com o nosso gosto, 
conhecimento e agenda pessoal,
											escolhemos cuidadosamente
quais os discos a salvar,
											quais os discos
que nos dizem alguma coisa.
											Aí, tentamos saber tudo
o que conseguirmos sobre esse disco:
											o artista, a editora
											e informações importantíssimas
											como ""Quem é que está a tocar
trompete na faixa três?"".
											Depois, guardamo-los, contextualizamo-los
											e mantemo-los seguros.
											Somos arquivistas de música.
									",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
"
","
","
",How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,14:29,"TEDx,music,culture,art"
