en,fr,pt,title,speaker,duration,tags
"
											And this is good,
											because the sharks are a good indicator
of the health of the ecosystem.
											These places are time machines
											that take us to the ocean
of 1,000 years ago.
											But they also show us
what the future ocean could be like.
											Because the ocean has extraordinary
regenerative power,
											we have seen great recovery
in just a few years.
											We just need to protect
many more places at risk
											so they can become wild
and full of life again.
									","
											Et c'est très bien ainsi,
											car les requins sont un bon 
indicateur de la santé de l'écosystème.
											Ces endroits sont des machines
à remonter le temps
											qui nous emmènent
dans l'océan d'il y a 1 000 ans.
											Mais ils nous montrent aussi ce à quoi 
peut ressembler l'océan du futur.
											L'extraordinaire pouvoir
régénérateur de l'océan
											lui a permis de se reconstituer grandement
en seulement quelques années.
											Nous devons simplement protéger
beaucoup plus d'endroits à risque
											pour qu'ils puisent redevenir
sauvages et vivants.
									","
											Isso é muito bom,
											porque os tubarões são um bom indicador
da saúde do ecossistema.
											Estes locais são máquinas do tempo
											que nos transportam
a um oceano de há mil anos.
											Mas também nos mostram
como o oceano pode ser no futuro
											porque o oceano tem um poder 
de regeneração extraordinário.
											Nós vimos uma grande recuperação
apenas nalguns anos.
											Só precisamos de proteger
mais locais que estão em risco
											para poderem encher-se
de novo com vida.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											But today, only two percent of the ocean
											is fully protected from fishing
and other activities.
											And that's not enough.
											Studies suggest that we need at least
30 percent of the ocean under protection
											not just to save marine life,
but to save us, too.
											Because the ocean gives us more than half
of the oxygen we breathe, food,
											it absorbs much of the carbon pollution
											that we throw in the atmosphere.
											We need a healthy ocean to survive.
											Now, is there a way
to accelerate ocean protection?
											I think so.
											And it involves us looking
at the high seas.
									","
											Mais à présent, seulement 2% de l'océan
											est complètement protégé
contre la pêche et autres activités.
											Ce n'est pas suffisant.
											Des études suggèrent qu'il est nécessaire
de protéger au moins 30% de l'océan
											non seulement pour sauver la vie marine, 
mais aussi pour nous sauver.
											L'océan nous donne en effet plus
de la moitié de l'oxygène qu'on respire,
											notre nourriture,
											et il absorbe la plus grande partie
de la pollution de carbone
											que l'on rejette dans l'atmosphère.
											On a besoin d'un océan sain pour survivre.
											Y a-t-il un moyen d'accélérer
la protection des océans ?
											Je pense que oui.
											Nous devons commencer
par étudier la haute mer.
									","
											Mas hoje, só 2% do oceano
											está protegido contra a pesca
e outras atividades.
											Isso não chega.
											Estudos mostram que precisamos
de, pelo menos, 30% de oceano protegido
											não só para salvar a vida marinha
mas também para nos salvar.
											Porque o oceano dá-nos mais
de metade do oxigénio que respiramos,
											dá-nos comida, absorve grande parte
da poluição do carbono
											que atiramos para a atmosfera.
											Precisamos de um oceano
saudável para sobreviver.
											Mas haverá uma forma de acelerar
a proteção do oceano?
											Penso que há.
											Envolve que olhemos para o alto-mar.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											Now, what are the high seas?
											Now coastal countries have authority
over 200 nautical miles from shore.
											Everything beyond those areas
are called the high seas.
											In dark blue on this map.
											No country owns the high seas,
											no country is responsible for them,
											but they all are, so it's a little
like the Wild West.
											And there are two main types
of fishing in the high seas.
											At the bottom and near the surface.
											Bottom trawling is the most
destructive practice in the world.
											Super trawlers, the largest
fishing vessels in the ocean,
											have nets so large
that they can hold a dozen 747 jets.
											These huge nets destroy
everything in their paths —
											including deep corals
that grow on sea mounds,
											which can be thousands of years old.
											And fishing near the surface
targets mostly species
											that migrate between
the high seas and country's waters,
											like tuna and sharks.
											And many of these species are threatened
because of too much fishing
											and bad management.
									","
											C'est quoi exactement,
la « haute mer ? »
											La territorialité d’un pays
côtier sur les mers
											s’étend à 200 milles nautiques des côtes.
											Tout ce qui est en dehors
de ces zones est appelé « haute mer ».
											En bleu foncé sur cette carte.
											Aucun pays ne peut y revendiquer
de territorialité.
											Aucun pays n'en est responsable,
											mais tous le sont,
donc c'est comme le Far West.
											Il y a deux formes principales
de pêche en haute mer :
											au fond, et près de la surface.
											Le chalutage de fond est la pratique
la plus destructrice au monde.
											Les super chalutiers, les plus gros 
navires de pêche dans l'océan,
											ont des filets si grands qu'ils peuvent 
contenir une douzaine de jets 747.
											Ces énormes filets détruisent
tout sur leur passage —
											y compris les coraux profonds qui 
poussent sur les monticules marins,
											et qui peuvent être vieux
de milliers d'années.
											Tout pêche de haute mer de surface
cible surtout des espèces
											qui migrent entre la haute mer
et les eaux des pays,
											comme le thon et les requins.
											Beaucoup de ces espèces sont menacées
à cause de cette pêche intensive
											et une mauvaise gestion.
									","
											O que é o alto-mar?
											Os países costeiros têm autoridade
											sobre 200 milhas náuticas
a partir da costa.
											Tudo o resto para além dessas áreas
chama-se o alto-mar.
											A azul escuro neste mapa.
											Nenhum país é dono do alto-mar,
											nenhum país é responsável por ele.
											São todos, é um pouco
como o Oeste Selvagem.
											Há dois tipos principais
de pesca no alto-mar.
											Pesca de profundidade
e pesca de superfície.
											A pesca de arrasto é a prática
mais destrutiva do mundo.
											Traineiras sofisticadas, os maiores
navios de pesca do oceano,
											têm redes tão grandes que podem
conter uma dúzia de jatos 747.
											Estas redes enormes destroem
tudo no seu caminho
											— incluindo corais de profundidade
que crescem nos montes marinhos
											e que podem ter milhares de anos.
											A pesca de superfície 
dedica-se sobretudo às espécies
											que migram entre o alto-mar
e as águas costeiras,
											como o atum e os tubarões.
											Muitas destas espécies estão ameaçadas
por causa da pesca excessiva
											e da má gestão.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											Now, who fishes in the high seas?
											Until now, it was difficult
to know exactly,
											because countries have been very secretive
											about the long-distance fishing.
											But now, satellite technology
allows us to track individual boats.
											This is a game-changer.
											And this is the first time
											we are presenting the data
that you are going to see.
											I'm going to show you
the tracks of two boats
											over the course of a year,
											using a satellite automated
identification system.
											This is a long-liner, fishing
around the southern coast of Africa.
											After a few months fishing there,
the boat goes to Japan to resupply,
											and shortly after, here it is,
fishing around Madagascar.
											This is a Russian trawler
fishing, probably, for cod,
											in Russian waters,
											and then across the high seas
of the north Atlantic.
									","
											Alors, qui pêche en haute mer ?
											Jusqu'à présent, c'était difficile
de le savoir exactement
											puisque les pays restent très secrets
											sur la pêche à longue distance.
											Mais aujourd'hui,
											la technologie par satellite nous permet
de suivre les bateaux individuels.
											Ça a changé la donne.
											Aujourd'hui, pour la première fois,
											vous allez découvrir ces données inédites.
											Je vais vous montrer la piste
laissée par deux bateaux
											au cours d'une année,
											en utilisant un système d'identification 
automatique par satellite.
											Ceci est un palangrier, qui pêche aux 
alentours de la côte sud de l'Afrique.
											Après quelques mois de pêche, le bateau 
va au Japon pour se réapprovisionner,
											et peu de temps après, le voilà,
pêchant aux alentours de Madagascar.
											Voici un chalutier russe, qui pêche
probablement de la morue,
											dans les eaux russes,
											et puis à travers la haute mer
de l'Atlantique nord.
									","
											Quem é que pesca no alto-mar?
											Até agora, era difícil saber exatamente
											porque os países têm sido
muito sigilosos
											quanto à pesca de longa distância.
											Mas agora, a tecnologia por satélite
permite-nos detetar barcos individuais.
											É um fator que altera tudo.
											É a primeira vez
											que apresentamos os dados
que vocês vão ver.
											Vou mostrar-vos o rasto de dois navios
											ao longo de um ano.
											usando um sistema de identificação
automatizado por satélite.
											Este é um barco a pescar
perto da costa sul da África.
											Após uns meses a pescar ali,
o barco vai ao Japão para reabastecer
											e, pouco depois, ei-lo aqui,
a pescar junto de Madagáscar.
											Este é uma traineira russa
provavelmente, à pesca de bacalhau
											em águas russas,
											e depois no alto-mar no Atlântico norte.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											Thanks to Global Fishing Watch,
											we have been able to track
over 3,600 boats
											from more than 20 countries,
fishing in the high seas.
											They use satellite positioning
and machine-learning technology
											to automatically identify
if a boat is just sailing or fishing,
											which are the white spots here.
											So with an international
group of colleagues,
											we decided to investigate
											not only who fishes in the high seas,
but who benefits from it.
											My colleague, Juan Mayorga,
											at the University of California,
Santa Barbara,
											has produced detailed
maps of fishing effort,
											which means how much time
and fuel is spent fishing
											in every pixel in the ocean.
											We have a map for every country.
											China, Taiwan, Japan,
Korea and Spain alone
											account for almost 80 percent
of the fishing in the high seas.
									","
											Grâce à Global Fishing Watch,
											nous avons pu suivre plus de 3 600 bateaux
											de plus de 20 pays,
qui pêchent en haute mer.
											Ils utilisent le géopositionnement
par satellite
											et l'apprentissage automatique
											pour automatiquement identifier
si un bateau navigue ou s'il pêche,
											ce sont les points blancs ici.
											Donc, avec un groupe international
de collègues, on a décidé d'enquêter
											non seulement pour savoir qui pêche
en haute mer, mais qui en bénéficie.
											Mon collègue, Juan Mayorga,
à l'université de Santa Barbara,
											a produit des cartes détaillées
des efforts de pêche :
											c’est-à-dire le temps
et le carburant consacrés à la pêche
											dans chaque pixel de l'océan.
											il y a une carte pour tous les pays.
											la Chine, Taiwan, le Japon, la Corée
et l'Espagne, à eux seuls,
											représentent presque 80%
de la pêche en haute mer.
									","
											Graças à Global Fishing Watch.
											pudemos acompanhar
mais de 3600 barcos
											de mais de 20 países,
a pescar no alto-mar.

											Usa-se o posicionamento por satélite
e tecnologia de aprendizagem de máquinas
											para identificar automaticamente
se um barco está só a navegar ou a pescar
											que são estes pontos brancos aqui.
											Com um grupo internacional de colegas,
											decidimos investigar
											não só os que pescam no alto-mar,
mas quem beneficia com isso.
											O meu colega, Juan Mayorga,
											da Universidade da Califórnia,
em Santa Barbara,
											produziu mapas pormenorizados
do esforço de pesca,
											ou seja, o tempo e o combustível
gastos na pesca
											em cada pixel do oceano.
											Temos um mapa para cada país.
											A China, Taiwan, o Japão,
a Coreia e a Espanha, no conjunto,
											representam quase 80%
da pesca no alto-mar.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											When we put all of the countries together,
											this is what we get.
											Because we know the identity
of every boat in the database,
											we know its size, its tonnage,
the power of its engines,
											how many crew are on board.
											With this information, we can calculate
fuel costs, labor costs, etc.
											So for the first time,
											we have been able to map
the costs of fishing in the high seas.
											The darker the red, the higher the costs.
											Thanks to our colleagues
at the University of British Columbia,
											we know how much every country
is actually fishing.
											And we know the price of the fish
as it comes off the vessel.
											Combined with the data on effort,
											we have been able to map
the revenue of fishing the high seas.
											The darker the blue,
the higher the revenue.
											We have costs, and we have revenue.
											So for the first time,
											we have been able to map the profitability
of fishing in the high seas.
									","
											Quand on met tous les pays ensemble,
voici ce que l'on obtient.
											Puisqu'on connaît l'identité de chaque
bateau inscrit dans la base de données,
											on connaît sa taille, son tonnage,
la puissance de ses moteurs,
											et la taille de l'équipage.
											Avec ces données, on peut calculer le coût
de carburant ou de la main-d'œuvre.
											Ainsi, pour la première fois,
											nous avons pu cartographier le coût
de la pêche en haute mer.
											Plus le rouge est foncé, 
plus le coût est élevé.
											Grâce à nos collègues de
l’université de Colombie Britannique,
											on sait concrètement combien
chaque pays pêche.
											On connaît aussi le prix du poisson 
à la sortie du chalut.
											En combinant ces données,
											nous avons pu cartographier
le revenu de la pêche en haute mer.
											Plus le bleu est foncé,
plus le revenu est élevé.
											On a les coûts, et on a les revenus.
											Donc, pour la première fois,
											nous avons pu cartographier la rentabilité
de la pêche en haute mer.
									","
											Quando juntamos todos os países
											obtemos isto.
											Como sabemos a identidade
de todos os barcos na base de dados,
											sabemos o seu tamanho, a sua tonelagem,
a força dos seus motores,
											que tripulação existe a bordo.
											Com estas informações, podemos calcular
											os custos de combustível,
de mão-de-obra, etc.
											Pela primeira vez,
											podemos mapear os custos
da pesca no alto-mar.
											Quanto mais vermelho,
mais altos são os custos.
											Graças aos nossos colegas
da Universidade da Colúmbia Britânica,
											sabemos quanto é que cada país
está atualmente a pescar.
											Sabemos o preço do peixe
à saída do barco.
											Juntamente com os dados
sobre o esforço de pesca,
											pudemos mapear a receita
da pesca no alto-mar.
											Quanto mais escuro for o azul,
maior é a receita.
											Temos os custos e temos as receitas.
											Pela primeira vez,
											pudemos mapear a rendibilidade
da pesca no alto-mar.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											Now I'm going to show you a map.
											Red colors mean we are losing money
by fishing in that part of the ocean.
											Blue colors mean it's profitable.
											Here it is.
											It seems mostly profitable.
											But there are two more factors
we have to take into account.
											First, recent investigations reveal
											the use of forced labor, or slave labor,
											in high seas fishing.
											Companies use it to cut costs,
to generate profits.
											And second, every year,
governments subsidize high seas fishing
											with more than four billion dollars.
											Let's go back to the map of profits.
											If we assume fair wages,
											which means not slave labor,
											and we remove the subsidies
from our calculation,
											the map turns into this.
									","
											Je vais vous montrer une carte.
											le rouge signifie qu'on perd de l'argent
en pêchant dans cette partie de l'océan.
											Le bleu signifie que c'est rentable.
											Le voici.
											Ça paraît plutôt rentable.
											Il y a deux autres facteurs
à prendre en compte.
											D'abord, des enquêtes récentes
révèlent l'exploitation d'esclaves
											dans la pêche en haute mer.
											Les entreprises les exploitent pour 
réduire leurs coûts et générer du profit.
											De plus, chaque année, les gouvernements
subventionnent la pêche en haute mer
											pour plus de quatre milliards de dollars.
											Reprenons la carte des profits.
											Dans l’hypothèse des salaires équitables,
											sans aucune exploitation humaine,
											et qu'on retire les subventions
de notre calcul,
											la carte devient très différente.
									","
											Vou mostrar-vos um mapa.
											A cor vermelha significa 
que estamos a perder dinheiro
											com a pesca naquela parte do oceano.
											A cor azul significa que é rentável.
											Aqui está.
											Parece ser rentável, na maior parte.
											Mas há mais dois fatores
que temos que ter em consideração.
											Primeiro, recentes investigações revelam
											o uso de mão-de-obra forçada,
ou trabalho escravo,
											na pesca de alto-mar.
											As empresas usam-no para reduzir custos,
para gerar lucros.
											Segundo, todos os anos,
os governos subsidiam a pesca em alto-mar
											com mais de quatro mil milhões de dólares.
											Voltemos ao mapa dos lucros.
											Se assumirmos salários justos,
											ou seja, a ausência de trabalho escravo,
											e eliminarmos os subsídios
dos nossos cálculos,
											o mapa transforma-se nisto.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											Fishing is truly profitable in only half
of the high seas fishing grounds.
											In fact, on aggregate,
											subsidies are four times
larger than the profits.
											So we have five countries doing
most of the fishing in the high seas
											and the economics are dependent
on huge government subsidies,
											and for some countries,
on human rights violations.
											What this economic analysis reveals,
											is that practically the entire high seas
fishing proposition is misguided.
											What sane government
would subsidize an industry
											anchored in exploitation
and fundamentally destructive?
											And not so profitable, anyway.
									","
											Seule la moitié des zones
de pêche en haute mer est rentable.
											En fait, sur moyenne,
											les subventions sont quatre fois
plus importantes que les bénéfices.
											Il y a donc cinq pays qui monopolisent
la plupart de la pêche en haute mer,
											dont la rentabilité économique
dépend d’énormes subventions d’État,
											et pour certains pays,
de violations des droits de l'homme.
											Cette analyse économique révèle ceci :
											l'idée même de pêche en haute mer
est fondée sur des principes erronés.
											Quel gouvernement sain d'esprit
subventionnerait une industrie
											ancrée dans l'exploitation
et fondamentalement destructrice ?
											Et pas vraiment rentable non plus.
									","
											A pesca só é realmente lucrativa
apenas em metade das pescas em alto-mar.
											Na verdade, no conjunto,
											os subsídios são quatro vezes
superiores aos lucros.
											Assim, temos cinco países que fazem
a maior parte das pescas em alto-mar
											e as economias estão dependentes
de enormes subsídios dos governos
											e, para alguns países,
da violação dos direitos humanos,
											O que esta análise económica revela
											é que, praticamente, toda a pesca
de alto-mar está mal orientada.
											Que governo sensato 
há de subsidiar uma indústria
											que se baseia na exploração
e é fundamentalmente destrutiva?
											E, aliás, não é assim tão lucrativa.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											So, why don't we close
all of the high seas to fishing?
											Let's create a giant high seas reserve,
two-thirds of the ocean.
											A modeling study from —
									","
											Alors, pourquoi ne pas interdire
toutes les hautes mers à la pêche ?
											Créons une énorme réserve
en haute mer, ces deux tiers de l'océan.
											Une étude modèle de —
									","
											Porque é que não suspendemos
todas as pescas em alto-mar?
											Criemos uma gigantesca reserva
em alto-mar, em dois terços do oceano.
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
"
","
","
",Let's turn the high seas into the world's largest nature reserve,Enric Sala,13:05,"biosphere,economics,environment,fish,global commons,future,nature,oceans,water,TED en Español"
