en,es,de,title,speaker,duration,tags
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											And the weird thing was
that as I was falling into the valley —
											it was a valley of disconnection —
											a lot of other people
were doing that, too.
											And that's sort of
the secret to my career;
											a lot of the things that happen to me
											are always happening
to a lot of other people.
											I'm a very average person
with above average communication skills.
									","
											Y lo más raro era que
mientras iba cayendo en ese valle,
											era un valle de desconexión
en el que otros también iban cayendo.
											Y eso es algo así como
el secreto de mi carrera:
											mucho de lo que me pasa
a mí les pasa a otros también.
											Soy una persona común con habilidades
de comunicación poco comunes.
									","
											Das Seltsame war:
											Das Tal, in das ich fiel,
war ein Tal der Abschottung;
											viele andere taten das Gleiche.
											Das scheint das Geheimnis meiner Laufbahn:
											Vieles, was mir passiert,
passiert auch anderen.
											Ich bin Durchschnitt, kann aber
überdurchschnittlich gut reden.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											(Laughter)
									","
											(Risas)
									","
											(Lachen)
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											And so I was detached.
											And at the same time,
a lot of other people were detached
											and isolated and fragmented
from each other.
											Thirty-five percent of Americans
over 45 are chronically lonely.
											Only eight percent of Americans
report having meaningful conversation
											with their neighbors.
											Only 32 percent of Americans
say they trust their neighbors,
											and only 18 percent of millennials.
											The fastest-growing
political party is unaffiliated.
											The fastest-growing religious
movement is unaffiliated.
											Depression rates are rising,
mental health problems are rising.
											The suicide rate has risen
30 percent since 1999.
											For teen suicides
over the last several years,
											the suicide rate has risen by 70 percent.
											Forty-five thousand Americans
kill themselves every year;
											72,000 die from opioid addictions;
											life expectancy is falling, not rising.
									","
											Estaba desconectado.
											Y al mismo tiempo, muchos otros
estaban desconectados,
											aislados y fragmentados entre sí.
											Un 35 % de los estadounidenses mayores
de 45 años están crónicamente solos.
											Solo un 8 % dice tener conversaciones 
significativas con sus vecinos.
											Solo un 32 % dice confiar en sus vecinos
											y, entre los 'milenials', solo un 18 %.
											El partido político mayoritario
no tiene adeptos.
											El mayor movimiento religioso
no tiene adeptos.
											La depresión va en aumento, igual 
que los problemas de salud mental.
											La tasa de suicidio se ha elevado
un 30 % desde 1999.
											Durante los últimos años,
el suicidio entre adolescentes
											ha aumentado un 70 %.
											En EE. UU., 45 000 personas
se suicidan cada año,
											72 000 mueren por consumo de opiáceos.
											La expectativa de vida está
decayendo, no aumentando.
									","
											Ich war also abgekoppelt.
											Gleichzeitig waren auch 
viele andere abgekoppelt,
											isoliert und voneinander getrennt.
											35 % der Amerikaner über 45
sind chronisch einsam.
											Nur 8 % führen regelmäßig
gute Gespräche mit ihren Nachbarn.
											Nur 32 % vertrauen ihren Nachbarn,
bei der Generation Y sind es nur 18 %.
											Die am schnellsten wachsenden Gruppen
sind Partei- und Religionslose.
											Depressionen und psychische
Krankheiten nehmen zu.
											Die Selbstmordrate
ist seit 1999 um 30 % gestiegen,
											bei Jugendlichen stieg sie
in den letzten Jahren sogar um 70 %.
											Jährlich begehen 
45.000 Amerikaner Selbstmord,
											72.000 sterben an Opioidabhängigkeit,
											die Lebenserwartung
steigt nicht, sie sinkt.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											So what I mean to tell you,
I flew out here to say
											that we have an economic crisis,
we have environmental crisis,
											we have a political crisis.
											We also have a social
and relational crisis;
											we're in the valley.
											We're fragmented from each other,
											we've got cascades of lies
coming out of Washington ...
											We're in the valley.
									","
											Lo que quiero decirles hoy
											es que tenemos una crisis 
económica, ambiental y política.
											Pero también tenemos
una crisis social y de relaciones.
											Estamos en el valle.
											Estamos fragmentados entre nosotros.
											Las mentiras salen 
a raudales de Washington.
											Estamos en el valle.
									","
											Ich bin heute hier, um Ihnen zu sagen:
											Wir haben eine Wirtschafts-,
Umwelt- und politische Krise;
											dazu eine soziale
und eine Beziehungskrise,
											wir sind im Tal.
											Wir sind völlig zersplittert,
											aus Washington kommen lauter Lügen,
											wir sind im Tal.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											And so I've spent the last five years —
											how do you get out of a valley?
											The Greeks used to say,
""You suffer your way to wisdom.""
											And from that dark period where I started,
I've had a few realizations.
											The first is, freedom sucks.
											Economic freedom is OK,
political freedom is great,
											social freedom sucks.
											The unrooted man is the adrift man.
											The unrooted man is the unremembered man,
because he's uncommitted to things.
											Freedom is not an ocean
you want to swim in,
											it's a river you want to get across,
											so you can commit and plant yourself
on the other side.
									","
											Y pasé los últimos cinco años 
preguntándome cómo salir de este valle.
											Como decían los griegos:
""El camino a la sabiduría es doloroso"".
											Y a partir de ese oscuro período donde
comencé, me di cuenta de muchas cosas.
											La primera es que la libertad da asco.
											La libertad económica está bien,
la libertad política es fabulosa,
											pero la libertad social da asco.
											Un hombre sin raíces está a la deriva.
											Nadie lo recordará porque 
no se ha comprometido con nada.
											La libertad no es un océano
en el que queramos nadar,
											sino un río que queremos cruzar
											para comprometernos
y plantarnos en el otro lado.
									","
											So lebe ich schon fünf Jahre —
wie kommt man aus dem Tal heraus?
											Die Griechen sagten:
""Weisheit entsteht durch Leiden"".
											In meiner dunklen Zeit
habe ich einiges begriffen.
											Erstens: Freiheit ist ätzend.
											Ökonomische Freiheit ist okay,
politische Freiheit ist toll,
											soziale Freiheit ist ätzend.
											Ein Mensch ohne Wurzeln hat keinen Halt.
											Er wird vergessen, 
da er sich zu nichts verpflichtet hat.
											Die Freiheit ist kein Ozean, 
in dem man schwimmen will.
											Sie ist ein Fluss, den man überquert,
um sich drüben niederzulassen.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											The second thing I learned
											is that when you have
one of those bad moments in life,
											you can either be broken,
											or you can be broken open.
											And we all know people who are broken.
											They've endured some pain
or grief, they get smaller,
											they get angrier, resentful,
they lash out.
											As the saying is,
											""Pain that is not transformed
gets transmitted.""
											But other people are broken open.
											Suffering's great power
is that it's an interruption of life.
											It reminds you you're not the person
you thought you were.
											The theologian Paul Tillich said
											what suffering does is it carves through
what you thought was the floor
											of the basement of your soul,
											and it carves through that,
revealing a cavity below,
											and it carves through that,
revealing a cavity below.
											You realize there are depths of yourself
you never anticipated,
											and only spiritual and relational food
will fill those depths.
											And when you get down there,
you get out of the head of the ego
											and you get into the heart,
											the desiring heart.
											The idea that what we really yearn for
is longing and love for another,
											the kind of thing that Louis de Bernières
described in his book,
											""Captain Corelli's Mandolin.""
											He had an old guy talking to his daughter
											about his relationship with his late wife,
											and the old guy says,
											""Love itself is whatever is leftover
when being in love is burned away.
											And this is both an art
and a fortunate accident.
											Your mother and I had it.
											We had roots that grew
towards each other underground,
											and when all the pretty blossoms
had fallen from our branches,
											we discovered that we are
one tree and not two.""
											That's what the heart yearns for.
									","
											Lo segundo que aprendí
											es que cuando uno pasa
por un mal momento en la vida,
											tiene dos opciones: quebrarse
o tocar fondo y salir adelante.
											Todos sabemos de alguien
que se ha quebrado,
											que ha sufrido, se siente menos,
											se enoja, se resiente,
arremete contra todos.
											Como dice el refrán:
											""Dolor que no se transforma se transmite"".
											Pero otra gente sale adelante.
											El gran poder del sufrimiento
es que interrumpe la vida.
											Nos recuerda que no somos
quienes creíamos ser.
											El teólogo Paul Tillich dijo
											que el sufrimiento cava un hoyo donde
pensábamos que estaba el suelo
											del sótano de nuestra alma,
											Y al cavar allí, se revela 
otra cavidad por debajo,
											Y al seguir cavando aparece
otra cavidad debajo.
											Uno descubre profundidades
de nuestro ser que desconocíamos.
											Solo el alimento espiritual e interpersonal
puede llenar esas profundidades.
											Cuando se llega al fondo, el ego 
se calla y habla el corazón,
											y escuchamos los deseos del corazón.
											Lo que verdaderamente anhelamos
es ser amados por alguien.
											Louis de Bernières 
lo describió en su libro
											""La mandolina del capitán Corelli"".
											Era un hombre mayor
que hablaba con su hija
											sobre su relación con su difunta esposa,
											y el hombre dice:
											""El amor verdadero es lo que permanece
cuando el enamoramiento se extingue,
											lo cual es un arte y también
un afortunado accidente.
											Tu madre y yo lo tuvimos.
											Nuestras raíces crecían las unas
hacia las otras bajo tierra,
											y cuando todos los bonitos pétalos
hubieron caído de nuestras ramas,
											descubrimos que éramos
un único árbol, no dos"".
											Eso es lo que el corazón anhela.
									","
											Zweitens habe ich gelernt:
											In schlechten Lebensphasen
kann man entweder zerbrechen
											oder man wird aufgebrochen.
											Wir alle kennen gebrochene Menschen.
											Sie erleiden Kummer und Schmerzen,
											werden kleiner, wütender, gereizter,
und schlagen um sich.
											Ein Sprichwort sagt:
											""Nicht verwandelter Schmerz
wird übertragen.""
											Doch andere werden aufgebrochen.
											Die große Macht des Leids ist:
Es unterbricht das Leben.
											Es erinnert: Man ist nicht,
wofür man sich hielt.
											Der Theologe Paul Tillich sagte,
											Leiden durchbohre das, was man
für den Kellerboden der Seele hielt.
											Es durchbohrt ihn
und darunter öffnet sich ein Raum.
											Es bohrt tiefer,
ein weiterer Raum erscheint.
											Man entdeckt ungeahnte Tiefen in sich.
											Nur spirituelle Nahrung
und gute Beziehungen können sie füllen.
											Unten angekommen,
verlässt man das Ego im Kopf
											und gelangt ins Herz mit seinen Wünschen.
											Wir sehnen uns im Grund
nach Verlangen und Liebe füreinander,
											wie es Louis de Bernières
im Buch ""Corellis Mandoline"" beschrieb.
											Ein alter Mann sprach mit seiner Tochter
über seine tote Frau.
											Er sagte: ""Liebe ist das, was bleibt,
wenn das Verliebtsein verbrannt ist.
											Sie ist gleichzeitig Kunst 
und glücklicher Zufall.
											Deine Mutter und ich hatten sie.
											Unsere Wurzeln wuchsen aufeinander zu.
											Als all die schönen Blüten 
abgefallen waren, merkten wir:
											Wir waren ein Baum, nicht zwei.""
											Danach sehnt sich das Herz.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											The second thing
you discover is your soul.
											Now, I don't ask you to believe in God
or not believe in God,
											but I do ask you to believe
that there's a piece of you
											that has no shape, size, color or weight,
											but that gives you
infinite dignity and value.
											Rich and successful people
don't have more of this
											than less successful people.
											Slavery is wrong because
it's an obliteration of another soul.
											Rape is not just an attack
on a bunch of physical molecules,
											it's an attempt to insult
another person's soul.
											And what the soul does
is it yearns for righteousness.
											The heart yearns for fusion with another,
the soul yearns for righteousness.
											And that led to my third realization,
which I borrowed from Einstein:
											""The problem you have
is not going to be solved
											at the level of consciousness
on which you created it.
											You have to expand
to a different level of consciousness.""
									","
											La segunda cosa
que uno descubre es el alma.
											No les pido que crean en Dios,
pero sí en algo dentro de Uds.
											que no tiene forma, tamaño, color ni peso,
											pero que les da una dignidad
y un valor infinitos.
											La gente rica y exitosa
no tiene más de eso
											que la gente menos exitosa.
											La esclavitud está mal porque
es la destrucción de otra alma.
											Una violación no es solo atacar
un puñado de moléculas físicas;
											es el intento de ofender
el alma de otra persona.
											Y lo que el alma anhela es justicia.
											El corazón anhela fusionarse con otro,
y el alma anhela lograr justicia.
											Y eso me llevó a mi tercer descubrimiento,
el cual tomé prestado de Einstein:
											""Ningún problema puede ser resuelto
											en el mismo plano de conciencia
en el cual se creó.
											Es necesario expandirse
a un plano de conciencia distinto"".
									","
											Als Zweites entdeckt man seine Seele.
											Es geht mir nicht um den Glauben an Gott,
sondern um einen Teil in Ihnen,
											der weder Form, Größe,
Farbe noch Gewicht hat,
											Ihnen aber unendlich viel
Würde und Wert gibt.
											Reiche und erfolgreiche Menschen haben
nicht mehr davon als weniger erfolgreiche.
											Sklaverei ist falsch,
weil sie Seelen vernichtet.
											Eine Vergewaltigung greift
nicht nur Körpermoleküle an,
											sie versucht, eine Seele zu verletzen.
											Die Seele sehnt sich nach Gerechtigkeit,
											Herzen sehnen sich nach Vereinigung,
die Seele nach Gerechtigkeit.
											So kam ich zur dritten,
von Einstein geborgten Erkenntnis:
											Man kann sein Problem nicht
auf der Bewusstseinsebene lösen,
											auf der man es geschaffen hat.
											Man muss auf ein anderes 
Bewusstseinsniveau gehen.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											So what do you do?
											Well, the first thing you do
is you throw yourself on your friends
											and you have deeper conversations
that you ever had before.
											But the second thing you do,
											you have to go out alone
into the wilderness.
											You go out into that place
where there's nobody there to perform,
											and the ego has nothing to do,
and it crumbles,
											and only then are you capable
of being loved.
											I have a friend who said
that when her daughter was born,
											she realized that she loved her
more than evolution required.
									","
											Entonces, ¿qué se debe hacer?
											Bien, lo primero es acercarse a los amigos

											y conversar de manera 
más profunda que nunca.
											Lo segundo es salir 
y estar solo en la naturaleza,
											en un lugar apartado
donde no se pueda fingir,
											el ego no tenga nada
que hacer y se desmorone,
											y solo entonces uno puede ser amado.

											Tengo una amiga que dice
que cuando su hija nació,
											se dio cuenta de que la amaba
más de lo requerido por la evolución.
									","
											Was ist zu tun?
											Stürzen Sie sich als Erstes
auf Ihre Freunde
											und führen Sie tiefere
Gespräche als je zuvor.
											Gehen Sie zweitens
allein irgendwohin in die Natur,
											wo Sie nichts darstellen müssen,
											wo das Ego nichts zu tun hat
und sich auflöst.
											Erst dann sind Sie fähig,
geliebt zu werden.
											Eine Freundin sagte,
seit der Geburt ihrer Tochter wisse sie,
											dass sie sie mehr liebe
als von der Evolution vorgesehen.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											And I've always loved that.
									","
											Y eso me ha encantado siempre
									","
											Ich finde das großartig,
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
											Because it talks about the peace
that's at the deep of ourself,
											our inexplicable care for one another.
											And when you touch that spot,
you're ready to be rescued.
											The hard thing about
when you're in the valley
											is that you can't climb out;
											somebody has to reach in and pull you out.
											It happened to me.
											I got, luckily, invited over to a house
by a couple named Kathy and David,
											and they were —
											They had a kid in the DC
public school, his name's Santi.
											Santi had a friend
who needed a place to stay
											because his mom had some health issues.
											And then that kid had a friend
and that kid had a friend.
											When I went to their house six years ago,
											I walk in the door, there's like
25 around the kitchen table,
											a whole bunch sleeping
downstairs in the basement.
											I reach out to introduce myself to a kid,
											and he says, ""We don't really
shake hands here.
											We just hug here.""
											And I'm not the huggiest guy
on the face of the earth,
											but I've been going back to that home
every Thursday night when I'm in town,
											and just hugging all those kids.
											They demand intimacy.
											They demand that you behave in a way
where you're showing all the way up.
											And they teach you a new way to live,
											which is the cure
for all the ills of our culture
											which is a way of direct —
really putting relationship first,
											not just as a word, but as a reality.
									","
											porque nos habla de esa paz
en el fondo de nuestro ser,
											esa inexplicable preocupación
de los unos por los otros.
											Y cuando tocamos ese punto,
estamos listos para ser rescatados.
											Lo difícil de estar en ese valle
											es que uno no puede salir.
											Alguien tiene que encontrarnos y sacarnos.
											A mí me pasó.
											Tuve la suerte de ser invitado a la casa
de una pareja, Kathy y David.
											Y ellos...
											tenían un hijo en la escuela
pública, llamado Santi.
											Él tenía un amigo que debía
quedarse en un lugar
											porque su mamá estaba enferma.
											Y ese niño tenía un amigo
que a su vez tenía tenía otro amigo.
											Cuando fui a su casa hace 6 años,
											al entrar, vi como a 25
niños sentados a la mesa,
											y otros dormían abajo en el sótano.
											Me acerqué para presentarme
a uno de los chicos,
											y me dijo: ""Aquí no nos
estrechamos la mano.
											Solo nos abrazamos"".
											No soy de los que acostumbre 
abrazar mucho en este mundo,
											pero cada vez que regreso a esa casa
los jueves, cuando estoy en la ciudad,
											voy solo a abrazar a esos chicos.
											Ellos desean ese contacto.
											Desean que uno se comporte
y se muestre abiertamente.
											Enseñan una nueva manera de vivir,
											y es la cura de todos
los males de nuestra cultura,
											que es poner en primer lugar
las relaciones humanas,
											no con palabras, sino con hechos.
									","
											denn es beschreibt
den Frieden tief in uns,
											unsere unerklärliche Fürsorge füreinander.
											Wenn Sie so weit sind,
ist Rettung in Sicht.
											Wenn Sie unten im Tal sind,
schaffen Sie es nicht allein heraus;
											jemand muss Ihnen hinaufhelfen.
											Das ist mir passiert.
											Ich wurde zum Glück von einem Paar
namens Kathy und David eingeladen
											und sie waren —
											Ihr Sohn Santi ging
in Washington zur Schule.
											Sein Freund brauchte eine Bleibe,
da die Mutter nicht gesund war.
											Das Kind hatte einen Freund,
der hatte wieder einen usw.
											Als ich vor 6 Jahren dort war,
											saßen rund 25 Menschen am Küchentisch,
											etliche schliefen unten im Keller.
											Als ich einen Jungen
begrüßen wollte, sagte er:
											""Wir geben uns hier nicht die Hand.
											Wir umarmen uns.""
											Ich bin nicht so der Typ für Umarmungen,
											aber jeden Donnerstagabend,
wenn ich in der Stadt bin,
											gehe ich hin und umarme all die Kinder.
											Sie wollen Intimität.
											Sie wollen, dass du authentisch bist.
											Sie zeigen dir eine neue Lebensart,
das Heilmittel der Übel unserer Kultur:
											Beziehungen haben Vorrang —
											nicht nur als Wort, sondern ganz real.
									",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
"
","
","
",The lies our culture tells us about what matters — and a better way to live,David Brooks,14:54,"personal growth,success,relationships,social change,society,culture,motivation,happiness,United States"
