en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											(Laughs)
									","
											(Ríe)
									","
											(Gülüşmeler)
									","
											(Risos)
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											In my hometown alone,
											there are seven EPA-designated
Superfund sites.
											These are sites that are so polluted,
											that the government has deemed
their cleanup a national priority.
											So I decided to trek around to these sites
											and collect soil samples
teeming with bacteria.
											I started toying with a protocol,
											which is fancy science talk for a recipe.
											And what I was trying to cook up
was a carbon-free media,
											or a food-free environment.
											An environment without the usual
carbons, or food,
											that bacteria, like us humans,
need to live.
									","
											Tan solo en mi ciudad
											la Agencia de Protección Ambiental (EPA) 
identificó a siete sitios Superfund.
											Estos son sitios tan contaminados,
											que el gobierno considera
su limpieza una prioridad nacional.
											Decidí visitar estos sitios
											para recoger muestras de suelo
colmado de bacterias.
											Empecé a pensar en un protocolo,
											que es una forma científica sofisticada
de llamar a una receta.
											Lo que traté de preparar
era un medio sin carbono,
											o sea, un entorno sin comida.
											Un entorno sin el carbono o comida típicos
											que las bacterias necesitan,
como los seres humanos, para sobrevivir.
									","
											Sadece benim memleketimde
											yedi Çevre Koruma Ajansı tarafından
belirlenmiş Superfund sahası var.
											Bu sahalar o kadar kirli ki
											devlet temizliğini 
ulusal bir öncelik haline getirdi.
											Bu yüzden bu sahalarda
yürüyüş yapmaya karar verdim
											ve bakterilerle dolup taşan 
toprak örnekleri topladım.
											Bir yöntem için süslü bilim sohbeti olan
bir protokolü kurcalamaya başladım.
											Uydurmaya çalıştığım şey ise karbonsuz 
bir ortam veya yiyeceksiz bir çevreydi.
											Biz insanlar gibi bakterilerin de 
yaşamak için gerek duyduğu
											her zamanki karbon ve yiyecekler
olmadan bir çevre.
									","
											Só na minha cidade natal,
											há sete locais sinalizados pela
Agência de Proteção do Ambiente.
											Estes locais são tão poluídos,
											que o governo considerou a sua limpeza
uma prioridade nacional.
											Então, eu decidi andar por estes locais
											a recolher amostras de solo
repletas de bactérias.
											Eu comecei a trabalhar num protocolo,
											que é o termo científico para uma receita.
											E o que eu estava a tentar desenvolver
era um meio isento de carbono,
											ou um ambiente isento de comida.
											Um ambiente sem os carbonos
ou comida usuais
											de que as bactérias, tal como nós,
precisam para sobreviver.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											Now, in this environment,
											I would provide my bacteria
with a sole carbon, or food, source.
											I would feed my bacteria
polyethylene terephthalate,
											or PET plastic.
											PET plastic is the most widely produced
plastic in the world.
											It's used in all sorts
of food and drink containers,
											with the most notorious example
being plastic water bottles,
											of which we humans currently go through
at a rate of one million per minute.
											So, what I would be doing,
											is essentially putting my bacteria
on a forced diet of PET plastic
											and seeing which, if any,
might survive or, hopefully, thrive.
									","
											En este entorno
											proporcioné a mis bacterias
una sola fuente de carbono, o de comida.
											Las alimenté con
tereftalato de polietileno,
											o sea, de plástico PET.
											El PET es el plástico más usado en
la fabricación de plásticos en el mundo.
											Se usa para todo tipo de envases
para alimentos y bebidas,
											especialmente para
las botellas de agua plásticas,
											que los seres humanos usamos
a razón de un millón por minuto.
											Lo que hice
											fue poner a las bacterias
a dieta forzada de plástico PET
											para observar cuáles, si fuera el caso,
sobrevivían o prosperaban.
									","
											Şimdi, bu çevrede bakterilerime sadece
bir karbon, yiyecek ya da kaynak sağlarım.
											Bakterilerimi polietilen 
tereftalat ile beslerim
											veya diğer bir adıyla PET plastikle.
											PET plastik dünyada en yaygın 
bir şekilde tüketilen plastiktir.
											Her çeşit yiyecek ve içecek 
kaplarında kullanılır
											ki en kötü şöhretli örneği
											insanların bu günlerde dakikada bir milyon
oranda kullandığı plastik su şişeleridir.
											Bu yüzden yapacağım şey
											bakterilerimi özellikle mecburi 
bir PET plastik diyetine sokmak
											ve herhangi birinin hayatta kaldığını
veya umuyorum ki gelişmesini görmektir.
									","
											Neste ambiente,
											eu forneceria às minhas bactérias
uma única fonte de carbono ou comida.
											Alimentaria as minhas bactérias
com tereftalato de polietileno,
											ou plástico PET.
											O plástico PET é o plástico
mais produzido mundialmente.
											É utilizado em todo o tipo de 
recipientes de comida e bebidas,
											sendo as garrafas de água de plástico 
o exemplo mais notório,
											e que nós atualmente utilizamos
a uma taxa de um milhão por minuto.
											Então, o que eu estaria a fazer
											era colocar as minhas bactérias
numa dieta forçada de plástico PET
											a ver quais, se alguma, 
sobreviviam e prosperavam.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											See, this type of experiment
would act as a screen
											for bacteria that had adapted
to their plastic-polluted environment
											and evolved the incredibly cool
ability to eat PET plastic.
											And using this screen,
											I was able to find some bacteria
that had done just that.
											These bacteria had figured out
how to eat PET plastic.
									","
											Este tipo de experimento se realizó
											para ver si las bacterias se adaptarían
a su entorno contaminado por plásticos
											y desarrollarían la increíble y genial
capacidad de comer plástico PET.
											Con este experimento
											encontré bacterias que lo hicieron.
											Estas bacterias encontraron
la manera de comer plástico PET.
									","
											Görüyorsunuz ki bu tür bir deney, 
plastikle kirlenen çevreye uyum sağlamış
											ve PET plastik yemek gibi 
muazzam bir beceri geliştirmiş olan
											bakteriler için bir ekran 
olarak işlev görürdü.
											Bu ekranı kullanarak
											bunu yapan bazı bakterileri
bulabilmeyi başarmıştım.
											Bu bakteriler, nasıl PET plastik 
yiyeceklerini keşfetmişlerdi.
									","
											Este tipo de experiência
serviria de triagem
											das bactérias que se tivessem adaptado
ao seu ambiente poluído de plástico
											e evoluído a capacidade incrível 
de comer plástico PET.
											E, ao utilizar esta triagem,
											eu consegui encontrar bactérias
que tinham mesmo feito isso.
											Estas bactérias descobriram
como comer plástico PET.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											So how do these bacteria do this?
											Well, it's actually pretty simple.
											Just as we humans digest carbon or food
into chunks of sugar
											that we then use for energy,
											so too do my bacteria.
											My bacteria, however, have figured out
how to do this digestion process
											to big, tough, durable PET plastic.
									","
											Y, ¿cómo lo hacen?
											Bueno, en realidad es muy sencillo.
											Así como los humanos digerimos
el carbono o los alimentos en azúcares
											para usarlos como fuente de energía,
											estas bacterias hacen lo mismo.
											Estas bacterias descubrieron
											cómo digerir el resistente
y duradero plástico PET.
									","
											Peki bu bakteriler nasıl bunu yapabiliyor?
											Aslında oldukça basit.
											Nasıl biz insanlar karbonu veya yemekleri
daha sonra enerji olarak kullandığımız
											şekeri sindiriyorsak 
bakteriler de öyle yapıyor.
											Ancak benim bakterilerim 
bu sindirim sürecini
											nasıl büyük, sert, dayanıklı PET 
plastikle yapacaklarını buldular.
									","
											Como é que estas bactérias fazem isso?
											Na verdade, é bastante simples.
											Tal como nós digerimos carbono ou comida
em pequenos pedaços de açúcar
											que depois usamos para energia,
											também as bactérias o fazem.
											No entanto, as minhas bactérias
descobriram como fazer a digestão
											de plástico PET grande, 
resistente e duradouro.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											Now, to do this,
my bacteria use a special version
											of what's called an enzyme.
											Now, enzymes are simply compounds
that exist in all living things.
											There are many different types of enzymes,
											but basically, they make
processes go forward,
											such as the digestion of food into energy.
											For instance, we humans
have an enzyme called an amylase
											that helps us digest
complex starches, such as bread,
											into small chunks of sugar
that we can then use for energy.
											Now, my bacteria have
a special enzyme called a lipase
											that binds to big, tough,
durable PET plastic
											and helps break it
into small chunks of sugar
											that my bacteria can then use for energy.
											So basically,
											PET plastic goes from being
a big, tough, long-lasting pollutant
											to a tasty meal for my bacteria.
											Sounds pretty cool, right?
									","
											Para esto emplean una versión especial
											de enzimas.
											Las enzimas son compuestos que existen
en todos los organismos vivientes.
											Hay distintos tipos de enzimas,
											que hacen funcionar los procesos,
											tales como la digestión de alimentos
para convertirlos en energía.
											Por ejemplo, los seres humanos
tenemos una enzima llamada 'amilasa',
											que nos ayuda a digerir
almidones complejos como el pan,
											en azúcares más pequeños,
que usamos como energía.
											Estas bacterias tienen
una enzima especial llamada 'lipasa',
											que se une al resistente
y duradero plástico PET
											y ayuda a descomponerlo
en porciones de azúcares
											que las bacterias usan
para obtener energía.
											En resumen,
											los plásticos PET pasan de contaminantes
enormes, resistentes y duraderos
											a una sabrosa comida para las bacterias.
											Suena fenomenal, ¿verdad?
									","
											O hâlde, bunu yapmak için 
bakterilerim enzim denen şeyin
											özel bir versiyonunu kullanıyorlar.
											Enzimler basitçe her canlıda 
var olan bileşimlerdir.
											Enzimlerin birçok farklı türü vardır
											ancak temelde yiyeceklerin enerjiye
sindirimi gibi ileri dönük işlem yaparlar.
											Örneğin, biz insanların ekmek gibi 
komplex nişastaları daha sonrasında
											enerji için kullanabileceğimiz küçük şeker
parçalarına sindirmemizde yardımcı olan
											amilaz denen bir enzimi vardır.
											Benim bakterilerimin ise
büyük, sert, dayanıklı PET plastiği saran
											ve bakterilerimin daha sonrasında 
enerji için kullanabileceği
											küçük şeker parçalarına bölmesine yardımcı
olan lipaz denen özel bir enzimi var.
											Temel olarak PET plastiği büyük, sert, 
uzun ömürlü kirletici madde olmaktan
											bakterilerim için 
lezzetli bir öğüne dönüşüyor.
											Kulağa baya havalı geliyor, değil mi?
									","
											Para fazer isto, as minhas bactérias
usam uma versão especial
											daquilo que se chama uma enzima.
											As enzimas são compostos simples
que existem em todos os seres vivos.
											Há muitos tipos diferentes de enzimas,
											mas basicamente,
elas fazem os processos avançar,
											tal como a digestão da comida
em energia.
											Por exemplo, nós temos uma
enzima chamada amilase
											que ajuda a digerir amidos
complexos, como o pão,
											em pedaços pequenos de açúcar
que depois podemos usar para energia.
											As minhas bactérias têm uma enzima
especial chamada lipase
											que se liga ao plástico PET grande,
resistente e duradouro
											e ajuda a quebrá-lo
em pequenos pedaços de açúcar
											que as bactérias depois usam para energia.
											Basicamente,
											o plástico PET passa de ser um poluente
grande, resistente e duradouro
											para uma boa refeição
para as minhas bactérias.
											Soa muito bem, não é?
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											And I think, given the current scope
of our plastic pollution problem,
											I think it sounds pretty useful.
											The statistics I shared with you
											on just how much plastic waste
has accumulated on our planet
											are daunting.
											They're scary.
											And I think they highlight
											that while reducing, reusing
and recycling are important,
											they alone are not going to be enough
to solve this problem.
											And this is where I think bacteria
might be able to help us out.
									","
											Yo creo que dada la envergadura del
problema de contaminación por plásticos,
											esto parece ser muy útil.
											Las estadísticas que les mostré
											sobre la cantidad de residuos de plásticos
acumulados en el planeta
											son abrumadoras.
											Dan miedo.
											Creo que demuestran
											que si bien es importante
reducir, reutilizar y reciclar,
											estas acciones solas no bastan
para resolver el problema.
											Y es aquí donde pienso
que las bacterias nos pueden ayudar.
									","
											Bence şu anki plastik kirliliği
problemimizi düşünürsek
											bence kulağa oldukça faydalı geliyor.
											Gezegenimizde ne kadar çok
plastik atığın biriktiği konusunda
											sizinle paylaştığım 
istatistikler iç karartıcı.
											Korkunçlar.
											Ayrıca kısma, yeniden kullanma 
ve geri dönüştürme önemli olsa da
											sadece bunları yapmanın,
bu problemi çözmek için
											yeterli olmadığını 
vurguladığını düşünüyorum.
											Bu noktada bence 
bakteriler bize yardım edebilir.
									","
											E, dadas as atuais circunstâncias
do problema da poluição dos plásticos,
											eu acho que é bastante útil.
											As estatísticas que partilhei
											de quanto lixo plástico
se tem acumulado no nosso planeta
											são intimidantes.
											São assustadoras.
											Eu acho que elas evidenciam
											que, apesar de a redução, reutilização
e reciclagem serem importantes,
											só isso não será suficiente
para resolver o nosso problema.
											E é aqui que eu acho que as bactérias
poderão ser capazes de nos ajudar.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											But I do understand
why the concept of bacterial help
											might make some people a little nervous.
											After all, if plastic is everywhere
and these bacteria eat plastic,
											isn't there a risk of these bacteria
getting out in the environment
											and wreaking havoc?
											Well, the short answer is no,
and I'll tell you why.
											These bacteria are already
in the environment.
											The bacteria in my research
are not genetically modified frankenbugs.
											These are naturally occurring bacteria
											that have simply adapted
to their plastic-polluted environment
											and evolved the incredibly gnarly
ability to eat PET plastic.
									","
											Aunque sé que a algunos les preocupará
											la idea de la ayuda bacteriana.
											Después de todo, si hay plástico en
todos lados, y estas bacterias lo comen,
											¿no hay un riesgo de que estas bacterias
entren al medio ambiente
											y causen un desastre?
											La respuesta en breve
es que no, y lo explicaré.
											Estas bacterias ya están
en el medio ambiente.
											Las bacterias de mi proyecto no son
monstruos modificados genéticamente.
											Estas son bacterias naturales
											que se adaptaron a un entorno
contaminado por el plástico
											y desarrollaron la increíblemente
compleja capacidad de comer plástico PET.
									","
											Ancak bakteri yardımı kavramının
											bazı insanları neden biraz
kaygılı yaptığını anlayabiliyorum.
											Nihayetinde eğer plastik her yerdeyse 
ve bu bakteriler plastik yiyorsa
											bu bakterilerin çevreden çıkma 
ve yıkıma neden olma riski yok mu?
											Kısa cevap hayır 
ve size nedenini söyleyeyim.
											Bu bakteriler zaten çevredeler.
											Araştırmamdaki bakteriler genetiği 
değiştirilmiş frankenbug değiller.
											Bunlar, plastikle kirletilmiş 
çevreye basitçe uyum sağlamış
											ve PET plastiği yemek gibi
inanılmaz bir yetenek geliştirmiş
											doğal olarak oluşmuş bakteriler.
									","
											Mas eu compreendo
porque o conceito da ajuda das bactérias
											pode deixar algumas pessoas
um pouco nervosas.
											Afinal, se o plástico está em toda a parte
e estas bactérias comem plástico,
											não há um risco destas bactérias
invadirem o meio ambiente
											e causarem estragos?
											Bem, a resposta curta é não,
e vou explicar-vos porquê.
											Estas bactérias já estão
no meio ambiente.
											As bactérias da minha pesquisa
não são seres geneticamente modificados.
											São bactérias que existem naturalmente,
											que simplesmente se adaptaram
ao seu ambiente poluído de plástico,
											e que evoluíram a capacidade incrível
de comer plástico PET.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
											So the process of bacteria eating plastic
is actually a natural one.
											But it's an incredibly slow process.
											And there remains a lot of work to be done
											to figure out how to speed up
this process to a useful pace.
											My research is currently
looking at ways of doing this
											through a series of UV,
or ultraviolet, pretreatments,
											which basically means
we blast PET plastic with sunlight.
											We do this because sunlight
acts a bit like tenderizer on a steak,
											turning the big, tough,
durable bonds in PET plastic
											a bit softer and a bit easier
for my bacteria to chew on.
									","
											El proceso de que las bacterias
coman plástico es realmente natural.
											Pero es un proceso increíblemente lento.
											Y hay mucho por hacer
											para averiguar cómo acelerar
el proceso a un ritmo útil.
											En mi investigación busco cómo hacerlo
											mediante una serie de pretratamientos
de UV o ultravioleta,
											o sea, básicamente, a bombardear
los plásticos PET con luz solar.
											Esto se hace porque la luz solar
actúa como una enternecedora de carne
											y hace que los enlaces de los enormes,
resistentes y duraderos plásticos PET
											sean un poco más blandos y fácil
de masticar para las bacterias.
									","
											Bu yüzden bakterilerin plastik yeme 
süreci aslında doğal bir süreç.
											Fakat oldukça yavaş bir süreç.
											Bu süreci nasıl yararlı bir sürate
hızlandırılacağını bulmak için de
											geriye yapılacak çok iş bırakıyor.
											Araştırmam, şu anda temelde PET plastiği 
güneş ışığına maruz bırakma anlamına gelen
											UV veya diğer adıyla morötesi, ön muamele
ile bunu yapmanın yollarını araştırıyor.
											Bunu yapıyoruz çünkü güneş ışığı biftek
üzerinde ev döveceği gibi davranıyor,
											PET plastikteki büyük, sert, dayanıklı 
bağları biraz daha yumuşak yapıyor
											ve bakterilerimin çiğnemesi için 
daha kolaylaştırıyor.
									","
											Portanto, o processo das bactérias
comerem plástico é, na verdade, natural.
											Mas é um processo incrivelmente lento.
											E há ainda muito trabalho a ser feito
											para percebermos como acelerar o passo
deste processo de forma mais útil.
											Atualmente, a minha pesquisa
está focada nisto,
											utilizando uma série de pré-tratamentos
com UV, ou ultravioleta,
											o que significa que nós irradiamos
o plástico PET com a luz do sol.
											Nós fazemos isto porque a luz do sol
atua como um amaciador de carne,
											tornando as ligações grandes, fortes
e duradouras do plástico PET
											um pouco mais suaves e fáceis de
mastigar pelas minhas bactérias.
									",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
"
","
","
","
",These bacteria eat plastic,Morgan Vague,9:13,"bacteria,plastic,Anthropocene,pollution,environment,science,sustainability,microbiology"
