es,pt,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
											(Primera voz)
									","
											(Primeira voz)
									","
											(First voice)
									","
											(Première voix)
									","
											(Erste Stimme)
									","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
											(Segunda voz)
											Probablemente no 
entendieron que decían,
											pero espero que 
ustedes hayan oido
											sus identidades 
vocales únicas.
									","
											(Segunda voz)
											Provavelmente não perceberam 
o que elas disseram,
											mas espero que tenham ouvido
											as suas identidades vocais únicas.
									","
											(Second voice)
											You probably didn't understand what they said,
											but I hope that you heard
											their unique vocal identities.
									","
											(Deuxième voix)
											Vous n'avez sûrement 
pas compris ce qu'ils disent,
											mais j'espère que vous avez entendu
											leurs identités vocales uniques.
									","
											(Zweite Stimme)
											Sie haben vielleicht nicht verstanden, 
was sie sagten,
											aber hoffentlich haben Sie
											ihre einzigartigen 
stimmlichen Identitäten gehört.
									","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
											Así que lo que quisé 
hacer a continuación,
											fue averiguar cómo 
podíamos aprovechar
											estas habilidades 
vocales residuales
											y construir una tecnología
											que pudiera personalizarse,
											voces que pudieran ser 
personalizadas para ellos.
											Así que me acerqué a 
mi colaborador, Tim Bunnell.
											El Dr. Bunnell es un experto 
en la síntesis de voz,
											y lo que él ha estado haciendo 
es la construcción de
											voces personalizadas 
para las personas
											juntando
											muestras pre-grabadas 
de su voz
											y reconstruyendo
una voz para ellos.
											Se trata de personas que 
habían perdido su voz
											más tarde en la vida.
											No teníamos el lujo
											de muestras 
pregrabadas del habla
											para los nacidos con 
un trastorno del habla.
											Pero pensé que tenía 
que haber una manera
											de hacer ingeniería 
inversa de una voz
											de lo poco que quedaba.
									","
											Então o que quis fazer a seguir
											foi perceber como podemos
											reter estas capacidades vocais residuais
											e construir a tecnologia
											que lhes possa ser adaptada,
											vozes que possam ser personalizadas.
											Fui ao encontro 
do meu colaborador, Tim Bunnell.
											O Dr. Bunnell é um especialista 
em síntese de fala
											e o que tem feito
											é produzir vozes personalizadas 
para pessoas,
											juntando amostras 
pré-gravadas das suas vozes
											e reconstruindo a voz para elas.
											Estas são pessoas que perderam a voz
											mais tarde na vida.
											Não temos o luxo
											de amostras pré-gravadas da fala
											para os que já nasceram 
com distúrbios da fala.
											Mas pensei que teria que haver uma forma
											de recuperar a voz
											por pouco que dela restasse.
									","
											So what I wanted to do next is,
											I wanted to find out how we could harness
											these residual vocal abilities
											and build a technology
											that could be customized for them,
											voices that could be customized for them.
											So I reached out to my collaborator, Tim Bunnell.
											Dr. Bunnell is an expert in speech synthesis,
											and what he'd been doing is building
											personalized voices for people
											by putting together
											pre-recorded samples of their voice
											and reconstructing a voice for them.
											These are people who had lost their voice
											later in life.
											We didn't have the luxury
											of pre-recorded samples of speech
											for those born with speech disorder.
											But I thought, there had to be a way
											to reverse engineer a voice
											from whatever little is left over.
									","
											Donc ensuite ce que je voulais faire,
											était de découvrir 
comment pouvoir conserver
											ces capacités résiduelles vocales
											et construire une technologie
											qui pourrait être 
personnalisée pour eux,
											des voix sur mesure pour eux.
											J'ai donc contacté 
mon collaborateur, Tim Bunnell.
											Dr. Bunnell est un expert 
en synthèse vocale,
											et il a construire
											des voix personnalisées pour des gens
											en assemblant
											des morceaux pré-enregistrés 
de leur voix
											et reconstruit une voix pour eux.
											Ce sont des personnes 
qui ont perdu leur voix
											tardivement.
											Nous n'avions pas le luxe
											d'avoir des morceaux 
pré-enregistrés de voix
											pour ceux nés avec 
un trouble du langage.
											Mais, je me suis dis 
qu'il y avait sûrement une façon
											de rétroconcevoir la voix
											à partir du peu qu'il restait.
									","
											Als nächstes wollte ich herausfinden,
											wie wir die restlichen Sprechfähigkeiten
											nutzbar machen können
											und eine Technologie bauen können,
											die für sie maßgeschneidert werden kann.
											Stimmen, die für sie 
angepasst werden können.
											Daher kontaktierte ich 
meinen Mitarbeiter, Tim Bunnell.
											Dr. Bunnell ist ein Experte 
in Sprachsynthese
											und er hat personalisierte Stimmen
											für Menschen kreiert,
											indem er aufgezeichnete Proben
											ihrer Stimmen zusammenstellte
											und eine Stimme für sie rekonstruierte.
											Diese Menschen haben ihre Stimmen
											später im Leben verloren.
											Wir konnten es uns nicht leisten,
											aufgezeichnete Sprachproben zu nutzen,
											für die mit einer Sprachstörung geborenen.
											Aber ich dachte, 
es müsse einen Weg geben,
											eine Stimme zu rekonstruieren,
											aus dem, was noch übrig ist.
									","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
											Así que decidimos 
hacer exactamente eso.
											Nos pusimos en marcha con financiación 
de la Fundación Nacional de Ciencias,
											para crear voces diseñadas 
a medida que capturaran
											sus identidades vocales únicas.
											Llamamos a este proyecto 
VocaliD o I.D. vocal,
											por identidad vocal.
									","
											Então decidimos fazer isso mesmo.
											Dispusemo-nos, com alguns fundos 
da Fundação Nacional de Ciência,
											a criar vozes personalizadas
											que captavam as suas 
identidades vocais únicas.
											Chamámos a este projecto VocaliD, 
ou vocal I.D.,
											ou seja, identidade vocal.
									","
											So we decided to do exactly that.
											We set out with a little bit of funding
from the National Science Foundation,
											to create custom-crafted voices that captured
											their unique vocal identities.
											We call this project VocaliD, or vocal I.D.,
											for vocal identity.
									","
											Nous avons donc décidé 
de faire exactement cela.
											Nous avons commencé 
avec un peu de financement
											de la Fondation nationale 
pour la science,
											pour créer des voix conçues
sur mesure qui capturaient
											leurs identités vocales uniques.
											Nous appelons ce projet 
VocaliD, ou vocal I.D.,
											l'abréviation d'identité vocale.
									","
											Wir entschieden uns also, 
genau das zu tun.
											Wir begannen mit wenig finanziellen Mitteln
von der National Science Foundation,
											maßgefertigte Stimmen zu erschaffen, 
die ihre einzigartige
											Stimm-Identität einfingen.
											Wir nennen dieses Projekt VocaliD, 
oder vokale I.D.,
											für vokale Identität.
									","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
											Ahora, antes de entrar en 
los detalles de cómo
											la voz se crea y les permite 
que la escuchen,
											necesito darles una muy rápida lección 
de ciencias del habla ¿de acuerdo?
											Así que en primer lugar, sabemos 
que la voz está cambiando
											drásticamente durante 
el curso del desarrollo.
											Los niños suenan diferente 
a los adolescentes
											quienes suenan 
diferente de los adultos.
											Todos hemos 
experimentado esto.
											El hecho número dos 
es que el habla
											es una combinación 
de la fuente,
											que son las vibraciones 
generadas por la caja de la voz,
											que luego son 
empujadas a través
											del resto del tracto vocal.
											Estas son las cámaras 
de su cabeza y cuello
											que vibran,
											y que filtran el 
sonido de la fuente
											para producir 
consonantes y vocales.
											Entonces, de la combinación 
de la fuente y el filtro
											es cómo se produce el habla.
											Y eso sucede 
en cada individuo.
									","
											Antes de entrar em detalhes
											sobre como a voz é feita 
e deixar-vos ouvi-la,
											preciso dar-vos uma muito breve lição 
de ciência da fala. OK?
											Em primeiro lugar, sabemos
											que a voz muda drasticamente 
enquanto nos desenvolvemos.
											As crianças soam de forma 
diferente dos adolescentes
											que, por sua vez, soam 
diferente dos adultos.
											Todos nós já passámos por isso.
											O facto número dois é que
											a fala é uma combinação da fonte,
											que são as vibrações geradas 
pela nossa caixa vocal
											e que depois são enviadas
											através do resto do trato vocal.
											Estas são as câmaras do pescoço 
e da cabeça que vibram
											e que, na realidade, 
filtram essa fonte sonora
											para produzirem consoantes e vogais.
											É através da combinação 
da fonte e do filtro
											que nós produzimos a fala.
											Isso acontece numa pessoa.
									","
											Now before I get into the details of how
											the voice is made and let you listen to it,
											I need to give you a real quick
speech science lesson. Okay?
											So first, we know that the voice is changing
											dramatically over the course of development.
											Children sound different from teens
											who sound different from adults.
											We've all experienced this.
											Fact number two is that speech
											is a combination of the source,
											which is the vibrations generated by your voice box,
											which are then pushed through
											the rest of the vocal tract.
											These are the chambers of your head and neck
											that vibrate,
											and they actually filter that source sound
											to produce consonants and vowels.
											So the combination of source and filter
											is how we produce speech.
											And that happens in one individual.
									","
											Maintenant, avant d'entrer dans 
les détails de la façon dont
											la voix est conçue 
et vous permettre de l'écouter,
											je dois vous donner une leçon
rapide sur la science du langage.
											Alors d'abord, nous savons 
que la voix change
											considérablement au cours
de notre développement.
											Les enfants ont une voix différente
de celles des adolescents
											qui ont une voix différente
de celle des adultes.
											Nous avons tous vécu ça.
											le second fait est que le langage
											est une combination de la source,
											qui est les vibrations générées
par votre larynx,
											qui sont ensuite poussées à travers
											du reste de l'appareil vocal.
											Ce sont les chambres 
de votre tête et du cou
											qui vibrent,
											et elles filtrent la source sonore
											pour produire des consonnes 
et des voyelles.
											Ainsi, c'est avec la combinaison 
de la source et du filtre
											que nous produisons la parole.
											Ça se produit chez un individu.
									","
											Bevor ich jetzt ins Detail gehe,
											wie die Stimme gemacht wird 
und Sie sie anhören können,
											muss ich Ihnen eine kurze Lektion 
in Sprachwissenschaften geben.
											Erstens wissen wir, dass die Stimme sich
											im Laufe der Entwicklung 
dramatisch ändert.
											Kinder hören sich anders an
als Jugendliche,
											welche sich anders anhören 
als Erwachsene.
											Wir haben das alle erlebt.
											Zweitens ist Sprache
											eine Kombination der Klangquelle
											die von unserem Kehlkopf 
generierten Vibrationen,
											die dann durch den Rest
											des Stimmapparats gedrückt werden.
											Diese Hohlräume in Ihrem Kopf und Hals
											vibrieren,
											und sie filtern die Klangquelle,
											um Konsonanten und Vokale zu erzeugen.
											Mit der Kombination von Quelle und Filter
											produzieren wir Sprache.
											Und das findet in einem Individuum statt.
									","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
"
","
","
","
","
","Synthetic voices, as unique as fingerprints",Rupal Patel,11:44,"science,speech,technology,hearing,identity,self,engineering,biotech,disability,prosthetics,sound,biomimicry,innovation,vocals"
