en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											(Clapping)
									","
											(Aplausos)
									","
											(Palmas)
									","
											(Rythmique)
									","
											(Alkış sesi)
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											The Juba dance was born
from enslaved Africans' experience
											on the plantation.
											Brought to the Americas,
											stripped of a common spoken language,
											this dance was a way for enslaved Africans
to remember where they're from.
											It may have looked something like this.
									","
											La juba nació de la experiencia 
de esclavos africanos
											en la plantación.
											Llevada a América,
											despojada de una lengua hablada común,
											esta danza era una forma
											para que los esclavos africanos 
recordaran de dónde eran.
									","
											A dança Juba nasceu da vivência
de escravos africanos nas plantações.
											Trazidos para as Américas
e sem uma língua falada em comum,
											esta dança foi uma maneira de os escravos
africanos se lembrarem de onde eram.
											Talvez tenha sido algo deste género.
									","
											Le Juba est né des esclaves africains
											dans les plantations.
											Amenés aux Amériques,
											déchus d'un langage parlé commun,
											cette danse était,
pour les esclaves africains,
											une façon de se souvenir
de leurs origines.
											Elle ressemble un peu à ceci.
									","
											Juba dansı, köleleştirilmiş
Afrikalıların, tarlalardaki
											deneyimlerinden doğmuştur.
											Bu dans, ortak bir dilin
											konuşulduğu Amerika'ya getirilen
											köleleştirilmiş Afrikalılar için, nereden
geldiklerini hatırlamalarının bir yoluydu.
											Bunun gibi.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Slapping thighs,
											shuffling feet
											and patting hands:
											this was how they got around
the slave owners' ban on drumming,
											improvising complex rhythms
											just like ancestors did
with drums in Haiti
											or in the Yoruba communities
of West Africa.
											It was about keeping
cultural traditions alive
											and retaining a sense of inner freedom
											under captivity.
									","
											Puede que fuera algo así,
											cachetadas en muslos,
											arrastrando los pies
											y palmeando las manos:
											Así fue como se saltaron 
la prohibición de tocar tambores
											establecida por los 
propietarios de esclavos.
											Improvisando ritmos complejos
											como lo hicieron los antepasados 
​​con los tambores en Haití
											o en las comunidades yoruba 
del occidente de África.
											Se trataba de mantener vivas 
las tradiciones culturales
											y retener un sentido de libertad interior
											bajo cautiverio.
									","
											Bater nas coxas,
											abanar os pés
											e bater palmas:
											foi assim que tornearam
a proibição de tamborilarem,
											improvisando ritmos complexos,
											tal e qual como os antepassados
fizeram com tambores no Haiti
											ou nas comunidades Yoruba
da África Ocidental.
											Tratava-se de manter
as tradições culturais vivas
											e reter uma sensação
de liberdade interior
											em cativeiro.
									","
											Frapper ses cuisses,
											traîner ses pieds,
											taper dans les mains :
											c'est ainsi qu'ils contournaient
l'interdiction des tambours,
											improvisant des rythmes complexes
											comme leurs ancêtres le faisaient
avec des tambours à Haïti
											ou dans les communautés du Yoruba
en Afrique Occidentale.
											Tout cela pour maintenir en vie
les traditions culturelles
											et conserver un sens de liberté intérieure
											en captivité.
									","
											Kalçaların sallanması,
											ayakların dolambaçlı
											hareketi ve el çırpmak:
											Köle sahiplerinin davulu yasaklamasının
üstesinden bu şekilde geldiler;
											Haiti'de veya Batı Afrika'nın Yoruba
											topluluklarında davullarla
yapıldığı gibi, doğaçlama olarak
											karmaşık ritimler ürettiler.
											Bu, kültürel gelenekleri
canlı tutmak ve esaret altında,
											içsel bir özgürlük hissi oluşturmakla
											alakalıydı.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											It was the same subversive spirit
that created this dance:
											the Cakewalk,
											a dance that parodied the mannerisms
of Southern high society —
											a way for the enslaved
to throw shade at the masters.
											The crazy thing about this dance
											is that the Cakewalk
was performed for the masters,
											who never suspected
they were being made fun of.
									","
											Era el mismo espíritu subversivo 
que ha creado este baile:
											el cakewalk,
											una danza que parodiaba los gestos 
de la alta sociedad del sur de EE.UU.,
											una forma para los esclavos 
de ridiculizar a sus amos.
											Lo más loco de este baile
											es que el cakewalk se mostraba 
ante los amos,
											que nunca sospecharon 
que eran objeto de burlas.
									","
											Foi o mesmo espírito rebelde
que criou esta dança:
											o Cakewalk.
											Uma dança que parodiou os maneirismos
da alta sociedade do sul.
											Uma forma de os escravos
mostrarem menosprezo pelos donos.
											O engraçado desta dança
											é que a Cakewalk era
interpretada para os donos,
											que nunca suspeitaram que estavam
a ser ridicularizados.
									","
											C'était le même esprit subversif
qui a créé cette danse :
											le Cake-walk,
											une danse qui parodie les manières
de la haute société du Sud —
											une façon pour les esclaves
de faire de l'ombre à leurs maîtres.
											Ce qui est fou concernant cette danse
											est que le Cake-walk
était effectuée pour les maîtres,
											qui n'ont jamais suspecté
qu'on se moquait d'eux.
									","
											Aynı yıkıcılık, bu dansı da yaratmıştı:
											Cakewalk,
											Güneyli yüksek sosyetenin yapmacık
tarzının parodisini yapan bir dans —
											köleleştirilmişlerin,
sahiplerine tavır alma biçimleri.
											Cakewalk ile ilgili en çılgın şey,
											bu dansın, dalga
geçildiklerinden haberleri bile olmayan
											sahipler için icra edilmesiydi.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Now you might recognize this one.
											1920s —
											the Charleston.
											The Charleston was all about
improvisation and musicality,
											making its way into Lindy Hop,
											swing dancing
											and even the Kid n Play,
											originally called the Funky Charleston.
									","
											Quizá reconozcan este.
											En la década de 1920,
											el charlestón.
											El charlestón se basaba 
en improvisación y musicalidad,
											que derivó en el lindy bop,
											en el swing,
											e incluso en el kid 'n play,
											Originalmente llamado charlestón funky.
									","
											Talvez reconheçam esta.
											Década de 1920.
											O Charleston.
											O Charleston era
improvisação e musicalidade,
											chegando até Lindy Hop,
											dança swing
											e até o Kid n Play,
											originalmente chamado
o Funky Charleston.
									","
											Vous reconnaîtrez peut-être celle-ci.
											Les années 1920 —
											le Charleston.
											Le Charleston était fait
d'improvisation et de musicalité,
											se transformant en Lindy Hop,
											en swing
											voire même en Kid n Play,
											qui, à l'origine,
s'appelait Funky Charleston.
									","
											Bunu anımsayabilirsiniz.
											1920'ler —
											Çarliston.
											Çarliston tamamen
doğaçlama ve müziksellikle alakalıydı ve
											swing dansına, Lindy Hop'a ve hatta
											orijinal ismi
											Funky Çarliston olan
											Kid n Play'e doğru yol aldı.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Started by a tight-knit Black community
near Charleston, South Carolina,
											the Charleston permeated dance halls
											where young women suddenly had
the freedom to kick their heels
											and move their legs.
									","
											Iniciado por una comunidad negra 
muy unida de Charleston, Carolina del Sur,
											el charlestón llenaba las salas de baile
											donde las jóvenes de repente tenían 
la libertad de patear sus tacones
											y mover las piernas.
									","
											Inventada por uma comunidade negra coesa
perto de Charleston, na Carolina do Sul,
											o Charleston invadiu os salões de dança
											onde, de repente, as raparigas tiveram
a liberdade de se divertir
											e mexer as pernas.
									","
											Lancé par une communauté noire soudée
près de Charleston, en Caroline du sud,
											le Charleston a infiltré
les salles de danse
											où les jeunes femmes étaient
soudain libres de lancer leurs talons
											et de bouger leurs jambes.
									","
											Güney Carolina, Charleston'ın
yakınındaki sıkı bir Siyahi topluluğu
											tarafından başlatılan Çarliston;
											kadınların eğlenme ve dans
etme özgürlüğüne kavuştukları dans
											salonlarına nüfuz etti.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Now, social dance is about
community and connection;
											if you knew the steps,
											it meant you belonged to a group.
											But what if it becomes a worldwide craze?
											Enter the Twist.
											It's no surprise that the Twist
can be traced back to the 19th century,
											brought to America from the Congo
											during slavery.
											But in the late '50s,
											right before the Civil Rights Movement,
											the Twist is popularized
by Chubby Checker and Dick Clark.
											Suddenly, everybody's doing the Twist:
											white teenagers,
											kids in Latin America,
											making its way into songs and movies.
											Through social dance,
											the boundaries between groups
become blurred.
									","
											El baile social se basa 
en la comunidad y la conexión;
											si uno conocía los pasos,
											significaba que pertenecía a un grupo.
											Pero ¿qué pasaría si se convirtiera 
en una moda en todo el mundo?
											Vamos a por el twist.
											No es de extrañar que la torsión 
se remonte al siglo XIX,
											traído a EE.UU. desde el Congo
											durante el tiempo de la esclavitud.
											Sin embargo, en los últimos años 
de los 50,
											justo antes del movimiento 
de los derechos civiles,
											Chubby Checker y Dick Clark 
popularizaron el twist.
											De repente, todo el mundo 
bailaba el twist:
											adolescentes blancos,
											niños en América Latina,
											haciéndose un hueco 
en canciones y películas.
											A través de baile social,
											las fronteras entre 
los grupos se vuelven borrosas.
									","
											A dança social é sobre
comunidade e ligação.
											Quem soubesse os passos
											tornava-se parte de um grupo.
											E se ela se tornasse
uma loucura mundial?
											Eis o Twist.
											Não admira que o Twist
remonte ao século XIX,
											levado do Congo para a América,
											no tempo da escravatura.
											No final dos anos 50,
											mesmo antes do movimento
dos direitos civis,
											o Twist foi popularizado
por Chubby Checker e Dick Clark.
											De repente, toda a gente começou
a dançar o Twist.
											Adolescentes brancos,
											crianças na América Latina,
											chegou a canções e a filmes.
											Através da dança social,
											os limites entre grupos
tornaram-se ténues.
									","
											En danse, il est question
de communauté et de connexion ;
											si vous connaissez les pas,
											vous appartenez à un groupe.
											Et si cela devient une frénésie mondiale ?
											Voici le Twist.
											Il n'est pas surprenant que l'on puisse
dater le Twist du XIXe siècle,
											amené en Amérique depuis le Congo
											pendant l'esclavage.
											A la fin des années 50,
											juste avant le Mouvement
des Droits Civiques,
											le Twist est popularisé
par Chubby Checker et Dick Clark.
											Soudain, tout le monde danse le Twist :
											les adolescents blancs,
											les enfants d'Amérique latine,
											il apparaît
dans les chansons et les films.
											La danse
											floute les frontières entre les groupes.
									","
											Toplumsal dans,
topluluk ve bağlılıkla alakalıdır;
											eğer adımları biliyorsanız,
											bir gruba aitsiniz demektir.
											Peki bu, dünya çapında
bir modaya dönüşürse ne olur?
											Twist'e katılın.
											Kölelik döneminde Kongo'dan
Amerika'ya getirilen Twist'in izlerinin
											19. yüzyıla kadar gidiyor olması,
											şaşırtıcı değildir.
											Ancak 1950'lerin sonunda,
											Sivil Haklar Hareketi'nin hemen öncesinde,
											Chubby Checker ve Dick Clark,
Twist'i popüler bir hâle getirmişti.
											Sonra, herkes Twist yapmaya başladı:
											Beyaz gençler,
											Latin Amerika'daki çocuklar,
											şarkılara ve filmlere doğru yol aldı.
											Toplumsal dansla,
											gruplar arasındaki sınırlar bulanıklaştı.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											The story continues in the 1980s and '90s.
											Along with the emergence of hip-hop,
											African-American social dance
took on even more visibility,
											borrowing from its long past,
											shaping culture and being shaped by it.
									","
											La historia continúa 
en los años 1980 y 1990.
											Junto con la aparición de hip-hop,
											el baile social afroestadounidense 
tuvo aún más visibilidad,
											recogiendo préstamos 
de su largo pasado,
											moldeando la cultura 
y dejándose moldear por él.
									","
											A história continua nos anos 80 e 90.
											Juntamente com o surgimento do hip-hop,
											a dança social afro-americana
teve ainda mais visibilidade,
											recorrendo ao seu longo passado
											moldando a cultura
e sendo moldado por ela.
									","
											L'histoire continue
dans les années 80 et 90.
											Avec l'émergence du hip-hop,
											la danse afro-américaine
devient encore plus visible,
											empruntant de son long passé,
											façonnant la culture
et étant façonnée par elle.
									","
											Hikâye, 80'ler ve 90'larda da
devam ediyor.
											Hip-hop'ın ortaya çıkmasıyla birlikte,
											Afrikalı-Amerikalı toplumsal
dansı, daha fazla görünürlük kazandı ve
											geçmişinden getirdikleriyle hem kültürü
											şekillendirdi, hem de kültürle şekillendi.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Today, these dances continue
to evolve, grow and spread.
									","
											Hoy estos bailes siguen evolucionando, 
creciendo y extendiéndose.
									","
											Hoje, estas danças continuam
a evoluir, a crescer e a espalhar-se.
									","
											Aujourd'hui, ces danses continuent
d'évoluer, de grandir et de se répandre.
									","
											Günümüzde bu danslar evrim geçirmeye,
büyümeye ve yayılmaya devam ediyor.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
											Why do we dance?
											To move,
											to let loose,
											to express.
											Why do we dance together?
											To heal,
											to remember,
											to say: ""We speak a common language.
											We exist
											and we are free.""
									","
											¿Por qué bailar?
											Para moverse,
											dar rienda suelta,
											para expresarse.
											¿Por qué bailar juntos?
											Para sanar,
											recordar,
											decir: ""Hablamos un lenguaje común.
											Existimos
											y somos libres"".
									","
											Porque é que dançamos?
											Para nos mexermos,
											para nos libertarmos,
											para nos expressarmos.
											Porque é que dançamos juntos?
											Para curar,
											para lembrar,
											para dizer:
											""Falamos uma língua comum,
											"" existimos e somos livres"".
									","
											Pourquoi dansons-nous ?
											Pour bouger,
											pour se libérer,
											pour s'exprimer.
											Pourquoi dansons-nous ensemble ?
											Pour guérir,
											pour nous rappeler,
											pour dire :
« Nous parlons une langue commune.
											Nous existons
											et nous sommes libres. »
									","
											Neden dans ediyoruz?
											Hareket etmek için,
											rahatlamak için,
											ifade etmek için.
											Neden birlikte dans ediyoruz?
											İyileşmek için,
											hatırlamak için,
											""Ortak bir dil konuşuyoruz. Bizler varız
											ve özgürüz.""
											demek için.
									",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
"
","
","
","
","
",A visual history of social dance in 25 moves,Camille A. Brown,4:36,"Africa,communication,collaboration,community,demo,dance,entertainment,history,identity,humanity,innovation,performance,self,race,social change,society,TED Fellows,Slavery,art"
