en,tr,es,title,speaker,duration,tags
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											In the past 30 years,
											these studies have tested
a small number of proteins
											in relatively few samples
											and usually in single locations.
											The results have not been consistent.
											My team essentially collapsed
30 years of this type of research
											into one exciting experiment,
conducted over just three months.
									","
											Geçen otuz yılda,
											bu çalışma az sayıda proteini 

											ve görece az örneği
											genellikle tek bir yerde test etti.
											Sonuçlar tutarlı değildi.
											Takımım otuz yıllık 
bu tarzda bir araştırmayı,
											üç ayda yürütülen tek bir 
heyecan verici deney ile yıktı.
									","
											En los últimos 30 años,
											estos estudios han analizado 
una pequeña cantidad de proteínas
											en un número relativamente
reducido de muestras
											y generalmente 
recolectadas en un solo lugar.
											Los resultados no fueron parejos.
											Mi equipo básicamente condensó
30 años de este tipo de investigación
											en un increíble experimento
realizado en tan solo tres meses.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											Innovatively, we assembled 10,000 samples
											from 15 locations
in seven African countries,
											spanning time, age
and the variable intensity
											of malaria experienced in Africa.
											We used omics intelligence
to prioritize our parasite proteins,
											synthesize them in the lab
											and in short, recreated
the malaria parasite on a chip.
											We did this in Africa,
and we're very proud of that.
									","
											İlk kez, yayılma süresi, yaşı
ve değişken yoğunluğu farklı olarak
											Afrika'da görülmüş sıtmalardan 
yedi Afrika ülkesinden
											on beş yerden
											on bin örnek topladık.
											Omik bilgisini parazit proteinlerimize 
öncelik vermek,
											laboratuvarda sentezlemek için kullandık.
											Kısacası, sıtma parazitini 
bir çipte yeniden yarattık.
											Bunu Afrika'da yaptığımız için
gurur duyuyoruz.
									","
											Nuestra innovación consistió
en reunir 10 000 muestras
											tomadas en 15 lugares 
de siete países africanos,
											abarcando períodos, edad
e intensidad variable
											de la malaria en África.
											Utilizamos la inteligencia ""ómica"" para
clasificar las proteínas del parásito,
											sintetizarlas en el laboratorio
											y, en resumen, recrear el parásito 
de la malaria en un chip.
											Esto se hizo en África, 
y estamos muy orgullosos.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											The chip is a small glass slide,
											but it gives us incredible power.
											We simultaneously gathered data
on over 100 antibody responses.
											What are we looking for?
											The recipe behind a successful
antibody response,
											so that we can predict
what might make a good malaria vaccine.
											We're also trying to figure out
											exactly what antibodies
do to the parasite.
											How do they kill it?
											Do they attack from multiple angles?
Is there synergy?
											How much antibody do you need?
									","
											Bu çip küçük bir lam
											fakat bize inanılmaz bir güç veriyor.
											Aynı anda yüzden fazla antikor
tepkisinden veri topladık.
											Ne arıyoruz?
											Başarılı bir antikor tepkisi yöntemini.
											Böylece, biz de iyi bir sıtma aşısını 
nasıl yapılacağını tahmin edebilelim diye.
											Ayrıca antikorların parazitlere
											tam olarak ne yaptığını 
anlamaya çalışıyoruz.
											Nasıl öldürüyorlar?
											Birçok açıdan mı saldırıyorlar?
Birliktelik var mı?
											Ne kadar antikora ihtiyacınız var?
									","
											El chip es una pequeña lámina de vidrio,
											pero nos ha dado poderosas herramientas.
											Reunimos datos a partir de 100 reacciones
a los anticuerpos de manera simultánea.
											¿Qué buscamos?
											La fórmula que produce una respuesta 
eficiente de los anticuerpos
											para poder predecir cómo hacer
una buena vacuna contra la malaria.
											También queremos saber exactamente
											qué hacen los anticuerpos con el parásito.
											¿Cómo lo matan?
											¿Atacan de varios frentes? ¿Hay sinergia?
											¿Cuántos anticuerpos se necesitan?
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											Our studies suggest that having
a bit of one antibody won't be enough.
											It might take high
concentrations of antibodies
											against multiple parasite proteins.
											We're also learning that antibodies
kill the parasite in multiple ways,
											and studying any one of these in isolation
may not adequately reflect reality.
											Just like we can now see the parasite
in greater definition,
											my team and I are focused
											on understanding how our bodies
overcome this complexity.
											We believe that this could provide
the breakthroughs that we need
											to make malaria history
through vaccination.
									","
											Çalışmamız, tek bir antikordan birazcık 
olmasının yeterli olmayacağını söylüyor.
											Birden fazla parazit proteinine karşı
											yüksek dozda yoğunlaşmış 
antikora gerek olabilir.
											Antikoların parazitleri birçok
yolla öldürdüklerini öğreniyor
											ve bunların bir tanesini bile tek başına 
incelemek gerçeği yansıtmayabilir.
											Tıpkı şimdi paraziti daha geniş 
anlamıyla görebildiğimiz gibi
											ben ve takımım da
											bu karmaşıklığı vücudumuzun nasıl alt 
ettiğine anlamaya odaklanmış durumdayız.
											Bunun bize sıtma aşılarıyla tarihe 
geçmemiz için gereken dönüm noktalarını
											sağlayacağına inanıyorum.
									","
											Los estudios que realizamos sugieren
											que la pequeña porción
de un anticuerpo no es suficiente.
											Es posible que se necesiten
altas concentraciones de anticuerpos
											contra múltiples proteínas del parásito.
											También sabemos que los anticuerpos
matan al parásito de muchas maneras
											y, por ello, estudiarlos aisladamente
puede no reflejar la realidad tal como es.
											Aprovechando que ahora podemos
ver el parásito con mejor definición,
											con mi equipo queremos estudiar
											cómo hace nuestro organismo
para superar esta complejidad.
											Creemos que esta información
puede darnos las herramientas necesarias
											para que la malaria se erradique
mediante la vacunación.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Cheers)
									","
											(Tezahürat)
									","
											(Ovación)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											Shoham Arad: OK, how close
are we actually to a malaria vaccine?
									","
											Shoham Arad: Bir sıtma aşısı bulmaya
ne kadar yakınız?
									","
											Shoham Arad: Y, ¿cuán cerca
estamos de una vacuna contra la malaria?
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											Faith Osier: We're just
at the beginning of a process
											to try and understand
what we need to put in the vaccine
											before we actually start making it.
											So, we're not really close to the vaccine,
but we're getting there.
									","
											Faith Osier: Yapmaya başlamadan önce
											aşının içerisine ne koymamız gerektiğini
											deneme ve anlama sürecinin başındayız.
											Yani, aşıya yakın değiliz 
ama o yöne doğru gidiyoruz.
									","
											Faith Osier: Estamos 
en el comienzo de un proceso
											para poder saber qué debemos
poner en la vacuna
											antes de empezar a fabricarla.
											Es decir que no estamos muy cerca,
pero estamos en camino.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											SA: And we're hopeful.
									","
											SA: Umutluyuz.
									","
											SA: Y tenemos esperanzas.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											FO: And we're very hopeful.
									","
											FO: Çok umutluyuz.
									","
											FO: Exactamente.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											SA: Tell me about SMART,
tell me what does it stand for
											and why is it important to you?
									","
											SA: SMART hakkında bir şeyler
söyleyecek olursanız mesela
											anlamı ne ve sizin için neden önemli?
									","
											SA: Cuéntame qué es SMART
y por qué es tan importante para Uds.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											FO: So SMART stands for South-South
Malaria Antigen Research Partnership.
											The South-South
is referring to us in Africa,
											looking sideways to each other
in collaboration,
											in contrast to always looking to America
and looking to Europe,
											when there is quite
some strength within Africa.
											So in SMART,
											apart from the goal that we have,
to develop a malaria vaccine,
											we are also training African scientists,
											because the burden
of disease in Africa is high,
											and you need people who will continue
to push the boundaries
											in science, in Africa.
									","
											FO: SMART Güney Sıtma Antijen 
Araştırma Ortaklık'ı anlamına geliyor.
											Güney Afrika'daki yan yana
											işbirliği içinde birbirimize bakan 
bizleri temsil ediyor.
											Her zaman Amerika'ya,
Avrupa'ya bakmanın aksine
											Afrika içinde de epeyce güç var.
											SMART'ta
											sıtma aşısı geliştirme aşısı 
amacımızın yanında
											Afrikalı bilim insanlarını da eğitiyoruz
											çünkü Afrika'daki
hastalığın faturası ağır,
											bu yüzden de Afrika'da bilimin 
sınırlarını zorlamaya devam edecek
											insanlara ihtiyacımız var.
									","
											FO: SMART es una asociación que investiga
el antígeno de la malaria de sur a sur.
											La idea ""de sur a sur"" hace referencia
a nosotros, que estamos en África,
											para que la colaboración
sea recíproca y lateral,
											en lugar de mirar siempre
hacia EE. UU. o Europa,
											siendo que en África 
hay una fuerza importante.
											Y SMART,
											además de su objetivo de desarrollar
una vacuna contra la malaria,
											también se dedica
a capacitar a científicos africanos,
											porque la incidencia
de la enfermedad en África es alta,
											y es necesario que otras 
personas sigan investigando
											en el campo científico, en África.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											SA: Yes, yes, correct.
									","
											SA: Evet, doğru.
									","
											SA: Sí, por supuesto.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											OK, one last question.
											Tell me, I know you
mentioned this a little bit,
											but how would things actually change
if there were a malaria vaccine?
									","
											Son bir soru.
											Bundan biraz bahsettiğini biliyorum
											ama br sıtma aşısı bulunmuş olsaydı
bazı şeyler gerçekten değişir miydi?
									","
											Una última pregunta.
											Sé que antes te referiste a esto,
											pero ¿qué cambios se producirían
si hubiera una vacuna contra la malaria?
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											FO: We would save
half a million lives every year.
											Two hundred million cases.
											It's estimated that malaria costs Africa
12 billion US dollars a year.
											So this is economics.
											Africa would simply thrive.
									","
											FO: Her yıl yarım milyon 
hayatı kurtarmış olurduk.
											İki yüz milyon vakayı.
											Sıtmanın Afrika'ya her yıl on iki milyar
dolara mal olduğu tahmin ediliyor.
											Aynı zamanda bir ekonomi.
											Basitçe, Afrika gelişirdi.
									","
											FO: Salvaríamos medio millón
de vidas por año.
											Dos millones de casos.
											Se estima que la malaria 
representa para África
											un gasto de USD 12 mil millones por año.
											Es una cuestión económica.
											África simplemente sería más próspera.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											SA: OK. Thank you, Faith.
											Thank you so much.
									","
											SA: Teşekkürler, Faith.
											Çok teşekkür ederim.
									","
											SA: Muy bien. Gracias, Faith.
											Muchas gracias.
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
"
","
","
",The key to a better malaria vaccine,Faith Osier,7:11,"Vaccines,Africa,health,science,medicine,medical research,technology,TED Fellows,public health,innovation,disease"
